rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,roster_status,years_exp,jersey_number,headshot_url,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,data_through_season,last_5_avg,last_10_avg,last_15_avg,last_5_passing_yards,last_10_passing_yards,last_15_passing_yards,season_avg,prior_season_avg,last_5_attempts,last_10_attempts,season_attempts,last_5_ypa,last_10_ypa,season_ypa,normal_attempts,projected_ypa,baseline_yards,player_std,projection_source,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,projected_passing_yards,model_std,opponent_x,home_away_x,game_id_x,game_date_x,game_name_x,preseason_rotation_factor,expected_pressure_rate,pressure_adjusted_ypa,clean_pocket_ypa,under_pressure_ypa,depth_matchup_short_0_4,depth_matchup_short_5_9,depth_matchup_intermediate_10_14,depth_matchup_intermediate_15_19,depth_matchup_deep_20_24,depth_matchup_deep_25_29,depth_matchup_deep_30_plus,game_script_volume_factor,game_script_efficiency_factor,game_script_label,depth_role,expected_quarters,expected_drives,projected_dropbacks,scramble_rate_pct,projected_designed_rushes,projected_completions,projected_completion_pct,opp_pass_yards_allowed_pg,opp_completion_rate_allowed_pct,opp_ypa_allowed,opp_epa_per_dropback,opp_pressure_rate_pct,opp_sack_rate_pct,opp_explosive_pass_rate_pct,player_context_source,opponent_context_source,team_pass_attempts_pg,team_completion_rate_pct,team_ypa,team_epa_per_dropback,team_explosive_pass_rate_pct,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,prob_100_plus,grade_100_plus,prob_110_plus,grade_110_plus,prob_120_plus,grade_120_plus,prob_130_plus,grade_130_plus,prob_140_plus,grade_140_plus,prob_150_plus,grade_150_plus,prob_160_plus,grade_160_plus,prob_170_plus,grade_170_plus,prob_180_plus,grade_180_plus,prob_190_plus,grade_190_plus,prob_200_plus,grade_200_plus,prob_210_plus,grade_210_plus,prob_220_plus,grade_220_plus,prob_230_plus,grade_230_plus,prob_240_plus,grade_240_plus,prob_250_plus,grade_250_plus,prob_260_plus,grade_260_plus,prob_270_plus,grade_270_plus,prob_280_plus,grade_280_plus,prob_290_plus,grade_290_plus,prob_300_plus,grade_300_plus,prob_310_plus,grade_310_plus,prob_320_plus,grade_320_plus,prob_330_plus,grade_330_plus,prob_340_plus,grade_340_plus,prob_350_plus,grade_350_plus,prob_360_plus,grade_360_plus,prob_370_plus,grade_370_plus,prob_380_plus,grade_380_plus,prob_390_plus,grade_390_plus,prob_400_plus,grade_400_plus,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,pass_depth_game_sample,pass_depth_avg_hist_attempts,pass_depth_avg_longest_completion,opponent_y,home_away_y,game_id_y,game_date_y,game_name_y,season_games,season_passing_yards,season_weeks,season_history_source,season_hits_100_plus,season_hit_rate_100_plus,season_hits_110_plus,season_hit_rate_110_plus,season_hits_120_plus,season_hit_rate_120_plus,season_hits_130_plus,season_hit_rate_130_plus,season_hits_140_plus,season_hit_rate_140_plus,season_hits_150_plus,season_hit_rate_150_plus,season_hits_160_plus,season_hit_rate_160_plus,season_hits_170_plus,season_hit_rate_170_plus,season_hits_180_plus,season_hit_rate_180_plus,season_hits_190_plus,season_hit_rate_190_plus,season_hits_200_plus,season_hit_rate_200_plus,season_hits_210_plus,season_hit_rate_210_plus,season_hits_220_plus,season_hit_rate_220_plus,season_hits_230_plus,season_hit_rate_230_plus,season_hits_240_plus,season_hit_rate_240_plus,season_hits_250_plus,season_hit_rate_250_plus,season_hits_260_plus,season_hit_rate_260_plus,season_hits_270_plus,season_hit_rate_270_plus,season_hits_280_plus,season_hit_rate_280_plus,season_hits_290_plus,season_hit_rate_290_plus,season_hits_300_plus,season_hit_rate_300_plus,season_hits_310_plus,season_hit_rate_310_plus,season_hits_320_plus,season_hit_rate_320_plus,season_hits_330_plus,season_hit_rate_330_plus,season_hits_340_plus,season_hit_rate_340_plus,season_hits_350_plus,season_hit_rate_350_plus,season_hits_360_plus,season_hit_rate_360_plus,season_hits_370_plus,season_hit_rate_370_plus,season_hits_380_plus,season_hit_rate_380_plus,season_hits_390_plus,season_hit_rate_390_plus,season_hits_400_plus,season_hit_rate_400_plus
1,2026,REG,3,Regular Season Week 3,00-0040743,Tyler Shough,NO,ACT,1,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toiafc7qighw86geo7jf",TEAM_BLEND,30.1,6.82,204.7,12,2026,312.4,274.2,253.8,308|333|259|410|252,282|243|239|144|272|308|333|259|410|252,128|176|282|243|239|144|272|308|333|259|410|252,331.0,238.4,40.2,36.1,45.0,8.15,7.88,7.37,38.9,7.63,291.5,77.42127404732005,NFL_HISTORY,38.9,39.0,FULL_GAME_WORKLOAD,regular,295.5,89.3,LV,home,401872961,2026-09-27T20:25Z,Las Vegas Raiders at New Orleans Saints,1.0,13.6,7.411,7.748,5.269,0.3088,0.1468,0.0619,0.045,0.0169,0.0039,0.0096,1.0,1.0,NEUTRAL,QB1,4.0,8.3,42.6,,,26.6,68.2,228.5,62.1,6.56,0.026,14.2,6.8,7.1,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,38.9,68.2,7.63,,,194.0,245.4,294.6,345.3,397.2,98.2,ELITE,97.9,ELITE,97.4,ELITE,96.9,ELITE,96.3,ELITE,95.6,ELITE,94.8,ELITE,93.7,ELITE,92.4,ELITE,90.7,ELITE,88.9,VERY HIGH,86.7,VERY HIGH,84.0,VERY HIGH,81.0,VERY HIGH,77.2,HIGH,73.1,HIGH,68.6,SOLID,63.6,SOLID,58.3,LEAN,52.6,LEAN,47.3,COIN FLIP,41.8,COIN FLIP,36.7,LOW,32.0,LOW,27.2,LOW,23.2,VERY LOW,19.6,VERY LOW,16.4,VERY LOW,13.8,VERY LOW,11.5,VERY LOW,9.4,VERY LOW,98.0,84.6,81.8,38.7,35.8,20.9,QB_3_SEASON_GAME_BOOTSTRAP,359,11,32.6,26.7,LV,home,401872961,2026-09-27T20:25Z,Las Vegas Raiders at New Orleans Saints,2,410|252,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0
2,2026,REG,3,Regular Season Week 3,00-0033106,Jared Goff,DET,ACT,10,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kaicbot8qhzrvddilbtp",TEAM_BLEND,30.8,7.2,222.6,53,2026,285.0,286.2,277.9,364|197|331|206|327,255|279|256|309|338|364|197|331|206|327,258|203|241|284|320|255|279|256|309|338|364|197|331|206|327,266.5,268.5,40.4,38.2,38.5,7.06,7.6,6.94,38.5,7.07,278.3,69.3154787816267,NFL_HISTORY,38.5,38.5,FULL_GAME_WORKLOAD,regular,274.0,83.3,NYJ,home,401872954,2026-09-27T17:00Z,New York Jets at Detroit Lions,1.0,15.4,6.839,7.194,4.892,0.2891,0.1267,0.0583,0.041,0.0137,0.0065,0.0119,1.0,1.0,NEUTRAL,QB1,4.0,9.9,40.7,,,26.6,69.0,209.6,58.1,6.36,0.042,14.4,7.0,8.6,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,38.5,69.0,7.07,,,179.9,226.5,273.1,319.3,367.5,97.8,ELITE,97.5,ELITE,96.9,ELITE,96.2,ELITE,95.4,ELITE,94.5,ELITE,93.2,ELITE,91.7,ELITE,90.0,VERY HIGH,87.5,VERY HIGH,84.8,VERY HIGH,81.6,VERY HIGH,77.8,HIGH,73.5,HIGH,68.6,SOLID,63.2,SOLID,57.6,LEAN,51.8,LEAN,46.0,COIN FLIP,40.1,COIN FLIP,34.7,LOW,29.5,LOW,24.7,VERY LOW,20.6,VERY LOW,17.2,VERY LOW,14.1,VERY LOW,11.5,VERY LOW,9.5,VERY LOW,7.8,VERY LOW,6.4,VERY LOW,5.2,VERY LOW,99.5,92.7,89.6,84.0,73.5,56.7,QB_3_SEASON_GAME_BOOTSTRAP,1987,55,36.1,38.9,NYJ,home,401872954,2026-09-27T17:00Z,New York Jets at Detroit Lions,2,206|327,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,2026,REG,3,Regular Season Week 3,00-0026498,Matthew Stafford,LAR,ACT,17,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwpkjfrkzufdyh8u1mg7",TEAM_BLEND,30.7,7.1,220.0,50,2026,293.4,276.2,271.7,457|269|259|155|327,130|273|243|281|368|457|269|259|155|327,389|181|182|281|280|130|273|243|281|368|457|269|259|155|327,241.0,276.9,36.6,34.3,28.0,7.93,7.95,8.37,33.8,7.78,274.8,104.8917005362637,NFL_HISTORY,33.8,33.8,FULL_GAME_WORKLOAD,regular,266.7,114.7,DEN,away,401872962,2026-09-28T00:20Z,Los Angeles Rams at Denver Broncos,1.0,17.0,7.499,7.931,5.393,0.2699,0.1381,0.0644,0.0371,0.022,0.0068,0.0078,1.0,1.0,NEUTRAL,QB1,4.0,9.5,35.6,,,21.8,64.5,235.9,57.2,6.22,-0.058,19.7,8.9,7.5,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,33.8,64.5,7.78,,,136.0,201.8,266.0,331.3,397.3,93.9,ELITE,93.1,ELITE,92.0,ELITE,90.8,ELITE,89.4,VERY HIGH,87.8,VERY HIGH,85.7,VERY HIGH,83.6,VERY HIGH,81.3,VERY HIGH,78.5,HIGH,75.5,HIGH,72.2,HIGH,68.7,SOLID,64.9,SOLID,61.1,SOLID,56.9,LEAN,52.6,LEAN,48.2,COIN FLIP,44.0,COIN FLIP,40.0,LOW,35.9,LOW,32.2,LOW,28.6,LOW,25.5,LOW,22.4,VERY LOW,19.6,VERY LOW,17.0,VERY LOW,14.8,VERY LOW,12.9,VERY LOW,11.1,VERY LOW,9.6,VERY LOW,99.5,93.8,88.9,84.9,74.4,64.4,QB_3_SEASON_GAME_BOOTSTRAP,1962,54,36.3,40.7,DEN,away,401872962,2026-09-28T00:20Z,Los Angeles Rams at Denver Broncos,2,155|327,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4,2026,REG,3,Regular Season Week 3,00-0039163,C.J. Stroud,HOU,ACT,3,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",TEAM_BLEND,30.0,6.75,202.8,47,2026,245.4,236.3,232.0,187|244|169|274|353,318|79|276|203|260|187|244|169|274|353,207|204|233|244|229|318|79|276|203|260|187|244|169|274|353,313.5,217.2,35.8,32.3,46.5,7.01,7.45,6.81,36.2,6.93,251.6,70.42960735913758,NFL_HISTORY,36.2,36.2,FULL_GAME_WORKLOAD,regular,251.1,82.9,IND,away,401872951,2026-09-27T17:00Z,Houston Texans at Indianapolis Colts,1.0,15.1,6.711,7.051,4.794,0.2639,0.1661,0.0673,0.0411,0.0214,0.0075,0.0118,1.0,1.0,NEUTRAL,QB1,4.0,9.9,39.0,,,23.0,63.5,252.3,61.2,6.87,0.036,14.9,6.7,8.4,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,36.2,63.5,6.93,,,156.8,204.4,250.8,297.2,346.0,96.7,ELITE,96.0,ELITE,95.1,ELITE,94.1,ELITE,92.7,ELITE,91.2,ELITE,89.4,VERY HIGH,87.0,VERY HIGH,84.2,VERY HIGH,80.9,VERY HIGH,77.0,HIGH,72.4,HIGH,67.6,SOLID,62.1,SOLID,56.4,LEAN,50.5,LEAN,44.4,COIN FLIP,38.7,LOW,33.1,LOW,28.3,LOW,23.8,VERY LOW,19.8,VERY LOW,16.4,VERY LOW,13.6,VERY LOW,11.3,VERY LOW,9.3,VERY LOW,7.7,VERY LOW,6.3,VERY LOW,5.2,VERY LOW,4.3,VERY LOW,3.5,VERY LOW,99.5,94.3,88.1,82.2,73.5,59.3,QB_3_SEASON_GAME_BOOTSTRAP,1785,52,34.3,40.8,IND,away,401872951,2026-09-27T17:00Z,Houston Texans at Indianapolis Colts,2,274|353,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5,2026,REG,3,Regular Season Week 3,00-0033873,Patrick Mahomes,KC,ACT,9,15.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wdckwtob1lybvkmxnf7p",TEAM_BLEND,30.3,6.64,204.6,48,2026,235.2,263.9,259.7,261|160|189|184|382,286|299|250|276|352|261|160|189|184|382,187|224|270|318|257|286|299|250|276|352|261|160|189|184|382,283.0,256.2,33.8,36.3,37.0,6.84,7.23,7.47,34.7,6.92,256.1,90.74649671568287,NFL_HISTORY,34.7,34.7,FULL_GAME_WORKLOAD,regular,245.0,103.3,MIA,away,401872952,2026-09-27T17:00Z,Kansas City Chiefs at Miami Dolphins,1.0,17.2,6.672,7.06,4.801,0.3019,0.1594,0.0524,0.0453,0.0175,0.0071,0.0098,1.0,1.0,NEUTRAL,QB1,4.0,9.5,36.7,,,22.8,65.8,235.2,62.2,6.68,0.03,16.1,7.1,8.5,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,34.7,65.8,6.92,,,125.6,186.3,244.7,304.0,363.8,93.5,ELITE,92.2,ELITE,90.8,ELITE,89.3,VERY HIGH,87.6,VERY HIGH,85.5,VERY HIGH,83.2,VERY HIGH,80.4,VERY HIGH,77.2,HIGH,73.7,HIGH,69.9,SOLID,65.9,SOLID,61.3,SOLID,57.1,LEAN,52.3,LEAN,47.3,COIN FLIP,42.6,COIN FLIP,38.1,LOW,33.6,LOW,29.7,LOW,26.4,LOW,23.0,VERY LOW,19.9,VERY LOW,17.1,VERY LOW,14.6,VERY LOW,12.4,VERY LOW,10.6,VERY LOW,9.2,VERY LOW,7.7,VERY LOW,6.6,VERY LOW,5.5,VERY LOW,99.5,91.7,90.2,82.5,75.0,62.9,QB_3_SEASON_GAME_BOOTSTRAP,2034,53,38.4,38.3,MIA,away,401872952,2026-09-27T17:00Z,Kansas City Chiefs at Miami Dolphins,2,184|382,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0
6,2026,REG,3,Regular Season Week 3,00-0037834,Brock Purdy,SF,ACT,4,13.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xs2fyj1sqdgwvt9ihbri",TEAM_BLEND,30.2,7.13,216.2,42,2026,243.4,238.2,254.4,295|303|127|205|287,309|200|193|168|295|295|303|127|205|287,325|142|313|377|277|309|200|193|168|295|295|303|127|205|287,246.0,240.8,30.0,30.5,28.0,8.33,7.91,9.54,29.8,8.22,243.6,69.482063367576,NFL_HISTORY,29.8,29.8,FULL_GAME_WORKLOAD,regular,244.5,82.9,ARI,home,401872958,2026-09-27T20:05Z,Arizona Cardinals at San Francisco 49ers,1.0,13.1,7.991,8.34,5.671,0.2928,0.1681,0.0632,0.0412,0.0197,0.0081,0.0145,1.0,1.0,NEUTRAL,QB1,4.0,9.3,31.5,,,20.4,68.6,234.6,63.3,6.94,0.121,11.9,6.0,8.5,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,29.8,68.6,8.22,,,148.0,197.3,243.9,290.8,341.0,96.2,ELITE,95.3,ELITE,94.2,ELITE,93.0,ELITE,91.4,ELITE,89.7,VERY HIGH,87.6,VERY HIGH,84.7,VERY HIGH,81.6,VERY HIGH,77.9,HIGH,73.8,HIGH,68.9,SOLID,63.7,SOLID,58.2,LEAN,52.3,LEAN,46.6,COIN FLIP,40.7,COIN FLIP,35.3,LOW,30.1,LOW,25.4,LOW,21.4,VERY LOW,17.8,VERY LOW,14.7,VERY LOW,12.2,VERY LOW,10.2,VERY LOW,8.4,VERY LOW,6.9,VERY LOW,5.6,VERY LOW,4.5,VERY LOW,3.7,VERY LOW,3.1,VERY LOW,99.5,93.6,89.5,83.1,72.4,60.9,QB_3_SEASON_GAME_BOOTSTRAP,1430,45,31.8,39.3,ARI,home,401872958,2026-09-27T20:05Z,Arizona Cardinals at San Francisco 49ers,2,205|287,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7,2026,REG,3,Regular Season Week 3,00-0034857,Josh Allen,BUF,ACT,8,17.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjwbioajzldkq1vzoz2d",TEAM_BLEND,29.1,7.09,208.3,51,2026,233.4,241.7,233.0,193|130|262|334|248,306|317|253|123|251|193|130|262|334|248,209|253|180|163|273|306|317|253|123|251|193|130|262|334|248,291.0,229.2,28.4,29.7,30.0,8.15,8.07,9.76,29.1,8.23,245.9,70.60271021249761,NFL_HISTORY,29.1,29.1,FULL_GAME_WORKLOAD,regular,241.4,84.6,LAC,home,401872953,2026-09-27T17:00Z,Los Angeles Chargers at Buffalo Bills,1.0,13.7,7.989,8.355,5.681,0.274,0.1492,0.069,0.0351,0.0149,0.0058,0.0138,1.0,1.0,NEUTRAL,QB1,4.0,9.0,30.6,,,19.3,66.4,231.7,58.5,6.52,-0.04,15.3,7.8,8.1,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,29.1,66.4,8.23,,,144.0,192.8,241.2,288.6,337.4,95.8,ELITE,94.9,ELITE,93.9,ELITE,92.6,ELITE,90.8,ELITE,88.7,VERY HIGH,86.4,VERY HIGH,83.6,VERY HIGH,80.1,VERY HIGH,76.2,HIGH,71.9,HIGH,67.4,SOLID,62.3,SOLID,56.5,LEAN,50.7,LEAN,44.9,COIN FLIP,39.2,LOW,33.8,LOW,28.7,LOW,24.3,VERY LOW,20.2,VERY LOW,17.0,VERY LOW,14.1,VERY LOW,11.6,VERY LOW,9.4,VERY LOW,7.6,VERY LOW,6.3,VERY LOW,5.2,VERY LOW,4.4,VERY LOW,3.7,VERY LOW,3.0,VERY LOW,99.5,94.6,88.4,78.7,70.4,60.1,QB_3_SEASON_GAME_BOOTSTRAP,1850,56,33.0,39.4,LAC,home,401872953,2026-09-27T17:00Z,Los Angeles Chargers at Buffalo Bills,2,334|248,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8,2026,REG,3,Regular Season Week 3,00-0036442,Joe Burrow,CIN,ACT,6,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",TEAM_BLEND,32.0,6.79,219.2,37,2026,262.2,227.0,256.7,309|305|236|254|207,113|76|261|284|225|309|305|236|254|207,369|271|252|412|277|113|76|261|284|225|309|305|236|254|207,230.5,226.1,33.6,32.5,33.0,7.9,6.96,6.97,33.0,7.18,242.9,58.11446631048063,NFL_HISTORY,33.0,33.0,FULL_GAME_WORKLOAD,regular,238.8,74.3,PIT,away,401872950,2026-09-27T17:00Z,Cincinnati Bengals at Pittsburgh Steelers,1.0,16.4,6.927,7.312,4.972,0.2646,0.1435,0.0693,0.0508,0.0144,0.0105,0.0095,1.0,1.0,NEUTRAL,QB1,4.0,9.3,35.3,,,22.7,68.7,249.7,59.0,6.72,0.001,16.4,7.0,8.6,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,33.0,68.7,7.18,,,154.2,196.9,238.8,280.8,324.1,96.9,ELITE,96.3,ELITE,95.4,ELITE,94.2,ELITE,92.8,ELITE,90.9,ELITE,88.6,VERY HIGH,85.7,VERY HIGH,82.4,VERY HIGH,78.2,HIGH,73.4,HIGH,67.8,SOLID,61.8,SOLID,55.8,LEAN,49.1,COIN FLIP,43.0,COIN FLIP,36.4,LOW,30.5,LOW,25.5,LOW,20.7,VERY LOW,16.9,VERY LOW,13.5,VERY LOW,10.9,VERY LOW,8.8,VERY LOW,7.1,VERY LOW,5.6,VERY LOW,4.5,VERY LOW,3.5,VERY LOW,2.8,VERY LOW,2.2,VERY LOW,1.8,VERY LOW,99.5,94.6,88.1,75.5,65.2,55.2,QB_3_SEASON_GAME_BOOTSTRAP,1369,35,39.1,37.9,PIT,away,401872950,2026-09-27T17:00Z,Cincinnati Bengals at Pittsburgh Steelers,2,254|207,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
9,2026,REG,3,Regular Season Week 3,00-0036971,Trevor Lawrence,JAX,ACT,5,16.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9uzdernqkx7oquy7dkg",TEAM_BLEND,29.8,6.86,205.0,45,2026,246.2,244.3,239.7,279|263|255|245|189,153|256|229|244|330|279|263|255|245|189,221|258|296|220|158|153|256|229|244|330|279|263|255|245|189,217.0,235.7,31.0,29.6,26.0,8.11,8.29,8.58,29.6,7.99,237.8,41.503764188327516,NFL_HISTORY,29.6,29.6,FULL_GAME_WORKLOAD,regular,236.9,70.8,NE,home,401872957,2026-09-27T17:00Z,New England Patriots at Jacksonville Jaguars,1.0,13.3,7.765,8.111,5.515,0.2904,0.146,0.0599,0.0399,0.0184,0.0058,0.0105,1.0,1.0,NEUTRAL,QB1,4.0,9.8,31.5,,,18.6,62.9,215.3,59.9,6.22,0.0,13.8,5.9,7.4,NFLVERSE_WEEKLY_PLUS_3YR_PBP_V6_8,NFLVERSE_3YR_PBP_V6_8,29.6,62.9,7.99,,,155.8,197.4,236.3,276.2,318.0,97.4,ELITE,96.7,ELITE,95.9,ELITE,94.7,ELITE,93.3,ELITE,91.3,ELITE,89.0,VERY HIGH,86.2,VERY HIGH,82.9,VERY HIGH,78.6,HIGH,73.6,HIGH,67.7,SOLID,61.4,SOLID,54.5,LEAN,47.5,COIN FLIP,40.7,COIN FLIP,34.1,LOW,28.3,LOW,23.2,VERY LOW,18.5,VERY LOW,14.9,VERY LOW,11.9,VERY LOW,9.6,VERY LOW,7.6,VERY LOW,5.9,VERY LOW,4.7,VERY LOW,3.8,VERY LOW,3.0,VERY LOW,2.4,VERY LOW,1.9,VERY LOW,1.5,VERY LOW,99.5,93.0,88.9,82.1,64.6,49.8,QB_3_SEASON_GAME_BOOTSTRAP,1542,44,35.0,38.2,NE,home,401872957,2026-09-27T17:00Z,New England Patriots at Jacksonville Jaguars,2,245|189,1|2,NFLVERSE_WEEKLY|NFLVERSE_WEEKLY,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,2,100.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
