Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-08-19,822937,Max Scherzer,453286,Tampa Bay Rays,Toronto Blue Jays,Tropicana Field,R,Established Starter Sample,False,False,10,10,1.0,181.0,-,6.59,6.8,16.81,14.24,16.04,3.4,0.877,Projected roster,0.62,-0.69,-0.825,0.0,88.4,72.4,23.8,82.1,20.33,77.5,0.588,1.0,1.0,1.0,1.0,1.0,2.98,2.98,3.5,2.5,Model fallback,0.48,MORE,SLIGHT MORE,54.1,45.9,54.1,2.5,54.1,SLIGHT MORE,True,54.0925,45.9075,54.1,45.9,54.1,45.9,35.2,45.9,18.9,35.2,64.8,21.1,64.8,14.2,21.1,78.9,11.3,78.9,9.8,11.3,88.7,5.7,88.7,5.6,5.7,94.3,2.6,94.3,3.1,2.6,97.4,1.1,97.4,1.5,1.1,98.9,0.5,98.9,0.7,0.5,99.5,0.2,99.5,0.3,0.2,99.8,0.1,99.8,0.1,54.1,35.2,21.1,11.3,5.7,2.6,1.1,0.5,0.2,0.1,0.0,11.9,16.0,19.9,23.5,27.1,18.7,51.5,21.3,8.3,0.2,31.6,-0.475,-0.588,0.0628,10,22.7,-0.507,21.1,27.6,15.2,20.3,16.73,19.77,38.46,24.78,56.96,17.57,11.11,44.1,29.1,17.5,36.9,26.0,-0.21,-5.23,-0.412,-,Alejandro Kirk,1.0,2.01,76.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,1
2026-08-19,823342,Jackson Jobe,695549,Pittsburgh Pirates,Detroit Tigers,PNC Park,R,Limited Starter Sample,True,False,2,2,1.0,39.0,-,6.23,8.31,18.53,18.8,18.61,3.93,0.995,Projected roster,0.62,-0.362,0.024,0.142,84.2,56.0,23.5,76.7,20.32,78.4,0.5,1.0,1.0,1.0,1.0,1.0,3.91,3.91,4.5,3.5,Model fallback,0.41,PASS,PASS,52.4,47.6,52.4,2.5,70.4,ELITE MORE,True,52.43,47.57,52.4,47.6,70.4,29.6,52.4,29.6,18.0,52.4,47.6,36.2,47.6,16.2,36.2,63.8,22.8,63.8,13.4,22.8,77.2,13.3,77.2,9.4,13.3,86.7,7.1,86.7,6.3,7.1,92.9,3.5,92.9,3.6,3.5,96.5,1.7,96.5,1.8,1.7,98.3,0.7,98.3,1.0,0.7,99.3,0.3,99.3,0.4,70.4,52.4,36.2,22.8,13.3,7.1,3.5,1.7,0.7,0.3,0.1,15.2,18.6,21.8,24.7,27.6,17.5,50.3,22.5,9.2,0.6,33.7,-0.521,-0.404,0.045,0,,0.0,25.0,28.5,24.0,20.0,19.33,20.0,31.17,24.14,64.1,20.0,11.11,47.7,32.6,35.4,39.7,35.1,0.0,0.0,0.0,-,Dillon Dingler,1.0,2.28,45.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,823587,Robert Stock,476594,San Diego Padres,New York Mets,Citi Field,R,Established Starter Sample,False,False,3,3,1.0,62.0,-,6.57,9.49,19.07,17.71,18.66,4.1,0.942,Projected roster,0.62,-0.507,-0.357,0.102,88.4,58.1,25.3,80.7,21.25,81.7,0.7,1.0,1.0,1.0,1.0,1.0,3.86,3.86,4.5,3.5,Model fallback,0.36,PASS,PASS,52.1,47.9,52.1,2.5,69.8,ELITE MORE,True,52.09,47.910000000000004,52.1,47.9,69.8,30.2,52.1,30.2,17.7,52.1,47.9,35.3,47.9,16.8,35.3,64.7,22.0,64.7,13.3,22.0,78.0,12.7,78.0,9.3,12.7,87.3,6.8,87.3,5.9,6.8,93.2,3.5,93.2,3.3,3.5,96.5,1.6,96.5,1.9,1.6,98.4,0.7,98.4,0.9,0.7,99.3,0.3,99.3,0.5,69.8,52.1,35.3,22.0,12.7,6.8,3.5,1.6,0.7,0.3,0.1,15.3,18.7,21.8,24.7,27.7,18.1,50.9,21.9,8.7,0.3,43.1,-0.217,-0.174,0.045,0,,-0.21,25.6,25.3,21.1,20.9,19.3,25.21,30.08,25.11,58.73,21.43,13.64,47.9,37.6,27.2,37.7,33.5,0.0,0.0,0.0,-,Francisco Alvarez,1.0,2.27,60.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,823342,Paul Skenes,694973,Detroit Tigers,Pittsburgh Pirates,PNC Park,R,Established Starter Sample,False,False,25,25,1.0,553.0,-,3.88,11.09,28.98,27.7,28.6,7.25,0.948,Projected roster,0.62,-0.234,-0.445,0.021,88.4,58.6,24.3,78.9,23.4,92.5,0.57,1.0,1.0,1.0,1.0,1.0,6.88,6.88,7.5,6.5,Model fallback,0.38,PASS,PASS,52.0,48.0,52.0,5.5,64.8,STRONG MORE,True,51.997499999999995,48.0025,52.0,48.0,94.0,6.0,87.1,6.0,6.9,87.1,12.9,77.0,12.9,10.1,77.0,23.0,64.8,23.0,12.3,64.8,35.2,52.0,35.2,12.8,52.0,48.0,39.3,48.0,12.7,39.3,60.7,28.1,60.7,11.1,28.1,71.9,19.2,71.9,8.9,19.2,80.8,12.4,80.8,6.8,12.4,87.6,7.5,87.6,4.9,94.0,87.1,77.0,64.8,52.0,39.3,28.1,19.2,12.4,7.5,4.2,21.7,28.6,35.3,41.9,48.8,16.3,46.7,23.7,11.0,2.3,61.9,0.284,0.322,0.0921,18,43.5,1.275,34.8,29.3,36.4,34.9,31.0,27.03,33.06,26.71,57.02,25.41,15.54,54.6,56.6,42.3,49.6,49.5,-0.31,3.4,0.251,-,Rafael Flores Jr.,1.0,3.04,86.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,823748,Logan Gilbert,669302,Milwaukee Brewers,Seattle Mariners,American Family Field,R,Established Starter Sample,False,False,24,24,1.0,571.0,-,3.28,9.41,27.68,28.66,27.97,7.8,1.009,Projected roster,0.62,0.139,-0.039,0.0,85.0,57.1,23.1,77.8,25.24,100.2,0.38,1.0,1.0,1.0,1.0,1.0,7.87,7.87,8.5,7.5,Model fallback,0.37,PASS,PASS,51.7,48.3,51.7,6.5,63.5,STRONG MORE,True,51.7,48.3,51.7,48.3,96.1,3.9,91.3,3.9,4.8,91.3,8.7,84.0,8.7,7.3,84.0,16.0,74.6,16.0,9.4,74.6,25.4,63.5,25.4,11.1,63.5,36.5,51.7,36.5,11.8,51.7,48.3,40.4,48.3,11.3,40.4,59.6,29.8,59.6,10.6,29.8,70.2,21.1,70.2,8.7,21.1,78.9,14.3,78.9,6.8,96.1,91.3,84.0,74.6,63.5,51.7,40.4,29.8,21.1,14.3,9.3,20.8,28.0,35.0,41.7,48.8,15.3,44.7,25.0,12.2,2.8,68.2,0.372,0.42,0.095,18,41.0,1.169,33.1,30.5,35.2,32.7,30.9,28.1,35.62,28.42,66.81,25.57,15.73,57.0,56.3,52.3,61.4,55.7,0.87,0.22,0.323,-,Jhonny Pereda,1.0,3.34,84.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,822860,Kumar Rocker,677958,Washington Nationals,Texas Rangers,Globe Life Field,R,Established Starter Sample,False,False,21,23,0.913,506.0,-,4.5,8.22,23.22,23.81,23.4,5.91,0.995,Projected roster,0.62,-0.202,-0.095,0.055,87.9,58.5,23.5,75.1,22.51,88.2,0.61,1.0,1.0,1.0,1.0,1.0,5.88,5.88,6.5,5.5,Model fallback,0.38,PASS,PASS,51.7,48.3,51.7,4.5,65.1,ELITE MORE,True,51.685,48.315000000000005,51.7,48.3,88.7,11.3,78.2,11.3,10.5,78.2,21.8,65.1,21.8,13.1,65.1,34.9,51.7,34.9,13.4,51.7,48.3,38.5,48.3,13.2,38.5,61.5,27.1,61.5,11.4,27.1,72.9,18.1,72.9,9.0,18.1,81.9,11.4,81.9,6.6,11.4,88.6,7.0,88.6,4.5,7.0,93.0,3.8,93.0,3.1,88.7,78.2,65.1,51.7,38.5,27.1,18.1,11.4,7.0,3.8,1.9,17.2,23.4,29.6,35.8,42.5,15.0,44.2,24.7,12.3,3.7,73.3,0.53,0.714,0.0827,18,28.2,1.687,38.3,33.1,40.9,29.7,26.25,29.12,33.01,28.36,60.98,35.59,21.76,50.9,50.5,41.8,46.5,46.2,0.66,1.77,0.341,-,Elias Díaz,1.0,2.88,85.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,824394,Parker Messick,800048,San Francisco Giants,Cleveland Guardians,Progressive Field,L,Established Starter Sample,False,False,24,24,1.0,565.0,-,2.59,8.98,23.3,22.18,22.97,6.13,0.955,Projected roster,0.62,-0.54,-0.44,0.0,87.1,62.7,25.6,80.1,24.78,96.7,0.445,1.0,1.0,1.0,1.0,1.0,5.85,5.85,6.5,5.5,Model fallback,0.35,PASS,PASS,51.3,48.7,51.3,4.5,65.1,ELITE MORE,True,51.337500000000006,48.662499999999994,51.3,48.7,88.6,11.4,78.0,11.4,10.6,78.0,22.0,65.1,22.0,12.8,65.1,34.9,51.3,34.9,13.8,51.3,48.7,38.4,48.7,13.0,38.4,61.6,26.7,61.6,11.7,26.7,73.3,17.7,73.3,9.0,17.7,82.3,11.1,82.3,6.6,11.1,88.9,6.7,88.9,4.5,6.7,93.3,3.7,93.3,3.0,88.6,78.0,65.1,51.3,38.4,26.7,17.7,11.1,6.7,3.7,1.9,16.9,23.0,28.6,34.3,40.4,16.8,47.7,23.6,10.3,1.5,47.4,-0.195,-0.125,0.0811,18,32.3,1.185,26.5,32.3,46.7,30.3,24.72,20.99,30.33,26.87,61.36,21.57,13.2,48.1,42.9,35.2,58.2,42.9,1.08,1.34,0.437,-,Patrick Bailey,1.0,2.87,86.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,822937,Drew Rasmussen,656876,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field,R,Established Starter Sample,False,False,23,23,1.0,506.0,-,2.78,9.26,25.37,23.72,24.88,6.2,0.941,Projected roster,0.62,-0.487,-0.499,0.0,87.3,64.0,24.9,79.8,23.02,90.1,0.465,1.0,1.0,1.0,1.0,1.0,5.84,5.84,6.5,5.5,Model fallback,0.34,PASS,PASS,50.8,49.2,50.8,4.5,65.0,ELITE MORE,True,50.78,49.220000000000006,50.8,49.2,88.5,11.5,78.1,11.5,10.4,78.1,21.9,65.0,21.9,13.1,65.0,35.0,50.8,35.0,14.2,50.8,49.2,37.7,49.2,13.1,37.7,62.3,26.4,62.3,11.3,26.4,73.6,17.6,73.6,8.8,17.6,82.4,11.0,82.4,6.6,11.0,89.0,6.6,89.0,4.4,6.6,93.4,3.7,93.4,2.9,88.5,78.1,65.0,50.8,37.7,26.4,17.6,11.0,6.6,3.7,2.0,17.8,24.9,31.5,38.3,45.5,16.7,47.9,23.5,10.3,1.6,52.4,-0.018,0.091,0.095,18,42.3,1.621,32.5,32.9,42.7,38.8,26.96,23.53,34.96,27.63,68.18,22.81,13.88,50.1,48.7,36.7,50.5,44.3,0.41,6.43,0.643,-,Nick Fortes,1.0,2.88,86.1,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,823424,Aaron Nola,605400,Miami Marlins,Philadelphia Phillies,Citizens Bank Park,R,Established Starter Sample,False,False,25,25,1.0,567.0,-,5.33,9.55,25.62,26.17,25.79,6.94,0.982,Projected roster,0.62,-0.617,0.083,0.0,85.8,55.5,21.4,74.9,24.16,95.3,0.645,1.0,1.0,1.0,1.0,1.0,6.81,6.81,7.5,6.5,Model fallback,0.31,PASS,PASS,50.6,49.4,50.6,5.5,63.4,STRONG MORE,True,50.5525,49.4475,50.6,49.4,93.2,6.8,85.7,6.8,7.4,85.7,14.3,75.5,14.3,10.2,75.5,24.4,63.4,24.4,12.2,63.4,36.6,50.6,36.6,12.8,50.6,49.4,38.6,49.4,11.9,38.6,61.4,27.9,61.4,10.7,27.9,72.1,19.2,72.1,8.7,19.2,80.8,12.5,80.8,6.8,12.5,87.5,7.7,87.5,4.7,93.2,85.7,75.6,63.4,50.6,38.6,27.9,19.2,12.5,7.7,4.6,19.1,25.8,32.5,39.0,45.9,15.3,44.6,24.5,12.1,3.5,72.0,0.52,0.614,0.0891,18,39.4,1.332,35.7,29.7,40.7,28.9,28.71,29.25,31.99,28.88,61.7,33.12,19.77,53.2,53.9,45.6,51.1,50.0,0.05,-0.05,-0.118,-,Garrett Stubbs,1.0,3.11,85.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-19,824155,Walbert Ureña,700712,Houston Astros,Los Angeles Angels,Daikin Park,R,Established Starter Sample,False,False,20,22,0.909,459.0,-,2.67,8.53,21.91,20.75,21.56,4.99,0.949,Projected roster,0.62,-0.317,-0.522,0.0,88.4,63.7,26.6,80.0,22.08,85.6,0.53,1.0,1.0,1.0,1.0,1.0,4.74,4.74,4.5,4.5,Model fallback,0.24,PASS,PASS,49.9,50.1,49.9,3.5,66.1,ELITE MORE,True,49.85,50.14999999999999,49.8,50.1,81.2,18.8,66.1,18.8,15.1,66.1,33.9,49.9,33.9,16.2,49.9,50.1,34.7,50.1,15.2,34.7,65.3,22.4,65.3,12.3,22.4,77.6,13.5,77.6,8.9,13.5,86.5,7.7,86.5,5.9,7.7,92.3,4.2,92.3,3.5,4.2,95.8,2.1,95.8,2.1,2.1,97.9,1.0,97.9,1.2,81.2,66.1,49.8,34.7,22.4,13.5,7.7,4.2,2.1,1.0,0.4,17.4,21.6,25.5,29.4,33.5,17.3,49.2,22.8,9.8,0.9,54.4,0.119,0.125,0.0553,18,29.4,0.735,31.3,31.3,28.3,24.8,22.62,26.65,31.2,29.22,56.91,21.82,14.17,56.6,45.7,30.9,46.4,39.9,1.37,-3.83,-0.053,-,Tyler Heineman,1.0,2.48,86.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
