Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-22,Pittsburgh Pirates,New York Yankees,Pittsburgh Pirates @ New York Yankees,10:05 AM,01:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Code 13,84.3,59.2,🟢 7.8 mph Out to CF,8.7,W,5.4,7.8,6.7,0.8,,FORECAST MODEL,14.6,65.6,B+,Density 73 | Wind 69 | Temp 64 | Altitude 64 | Confidence 89%,10,7,4.7,89.3,🟢 Good,7.4,5,100.0,0.0,11.0,0.9,1.1474,1996.0,1005.4,66.5,85.2,56.0,FIRST RUN,0.0,0.0,4,MODERATE,20.5,LOW,7.3,2026-07-21 08:22:06 PM PDT,182.0,5
2026-07-22,Baltimore Orioles,Boston Red Sox,Baltimore Orioles @ Boston Red Sox,10:35 AM,01:35 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Partly cloudy,83.8,67.6,🟢 8.4 mph Out to CF,10.2,SW,6.2,8.4,6.1,-0.5,,FORECAST MODEL,29.6,64.0,B+,Density 73 | Wind 68 | Temp 62 | Altitude 63 | Confidence 82%,9,6,4.2,81.7,🟢 Good,7.0,5,100.0,0.0,22.0,0.9,1.1481,1933.0,1003.7,69.9,83.4,66.2,IMPROVING RAPIDLY,13.3,0.0,4,MODERATE,31.3,MEDIUM,24.6,2026-07-21 08:22:07 PM PDT,529.3,5
2026-07-22,San Francisco Giants,Kansas City Royals,San Francisco Giants @ Kansas City Royals,11:10 AM,01:10 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,83.4,41.1,🔴 9.0 mph In from LF,9.7,NNE,-9.0,-8.4,-4.1,4.5,,FORECAST MODEL,1.8,50.0,B,Density 78 | Wind 27 | Temp 63 | Altitude 69 | Confidence 90%,0,0,0.0,89.9,🟨 Neutral,-7.6,-8,0.0,100.0,9.3,1.4,1.1306,2583.0,986.1,55.5,84.1,39.7,FIRST RUN,0.0,0.0,5,LOW,1.0,LOW,6.1,2026-07-21 08:22:08 PM PDT,284.8,5
2026-07-22,New York Mets,Milwaukee Brewers,New York Mets @ Milwaukee Brewers,11:10 AM,01:10 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Partly cloudy,71.6,41.2,🟡 6.2 mph Cross (LF → RF),6.4,NNE,-2.4,0.7,3.6,6.2,,FORECAST MODEL,0.3,55.2,B,Density 67 | Wind 50 | Temp 50 | Altitude 61 | Confidence 91%,3,2,1.6,90.6,🟨 Neutral,0.1,0,0.0,16.9,13.8,0.3,1.1673,1517.0,993.9,47.0,72.0,40.8,FIRST RUN,0.0,0.0,5,LOW,0.5,LOW,15.6,2026-07-21 08:22:10 PM PDT,95.7,5
2026-07-22,Washington Nationals,Colorado Rockies,Washington Nationals @ Colorado Rockies,12:10 PM,01:10 PM MDT,Coors Field,OPEN,OPEN-AIR PARK,Code 14,93.6,25.5,🔴 6.7 mph In from RF,7.0,NE,-2.3,-5.7,-6.7,-3.9,,FORECAST MODEL,24.0,59.0,B,Density 100 | Wind 31 | Temp 72 | Altitude 100 | Confidence 82%,6,4,2.7,82.3,🟨 Neutral,-6.1,-6,5.6,92.5,34.1,2.7,0.954,8309.0,845.5,52.0,92.8,26.2,FIRST RUN,0.0,0.0,4,MODERATE,27.3,MEDIUM,23.7,2026-07-21 08:22:11 PM PDT,515.7,5
2026-07-22,Athletics,Arizona Diamondbacks,Athletics @ Arizona Diamondbacks,12:40 PM,12:40 PM MST,Chase Field,CLOSED,PROJECTED: TEMPERATURE,Clear,101.2,32.2,⚪ Calm,0.0,NNW,-0.0,-0.0,-0.0,0.0,,FORECAST MODEL,4.8,50.0,B,Density 61 | Wind 50 | Temp 82 | Altitude 57 | Confidence 91%,0,0,0.0,91.0,🟨 Neutral,0.0,0,0.0,58.1,61.3,0.7,1.1896,858.0,972.5,65.0,102.6,29.8,FIRST RUN,0.0,0.0,4,NONE (ROOF),0.0,LOW,10.2,2026-07-21 08:22:12 PM PDT,264.1,5
2026-07-22,Cincinnati Reds,Seattle Mariners,Cincinnati Reds @ Seattle Mariners,12:40 PM,12:40 PM PDT,T-Mobile Park,OPEN,PROJECTED: DRY,Clear,83.0,44.7,🟡 4.8 mph Cross (LF → RF),5.1,NW,-2.4,-0.3,1.9,4.8,,FORECAST MODEL,0.8,55.6,B,Density 72 | Wind 49 | Temp 64 | Altitude 63 | Confidence 91%,3,3,1.7,91.4,🟨 Neutral,-0.2,0,0.0,0.0,7.7,0.1,1.1515,1934.0,1006.9,59.7,85.0,41.6,FIRST RUN,0.0,0.0,4,LOW,0.8,LOW,7.6,2026-07-21 08:22:13 PM PDT,461.4,5
2026-07-22,St. Louis Cardinals,Los Angeles Angels,St. Louis Cardinals @ Los Angeles Angels,01:07 PM,01:07 PM PDT,Angel Stadium,OPEN,OPEN-AIR PARK,Clear,83.1,63.0,🟢 7.1 mph Out to CF,8.0,SW,4.8,7.1,6.3,1.4,,FORECAST MODEL,0.8,63.7,B+,Density 70 | Wind 67 | Temp 62 | Altitude 62 | Confidence 92%,9,6,4.1,92.3,🟢 Good,6.5,5,100.0,0.0,11.7,0.2,1.1577,1675.0,1011.2,67.6,83.3,61.3,FIRST RUN,0.0,0.0,4,LOW,0.4,LOW,7.5,2026-07-21 08:22:15 PM PDT,490.5,5
2026-07-22,Los Angeles Dodgers,Philadelphia Phillies,Los Angeles Dodgers @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Clear,80.8,64.8,⚪ Light Variable,4.5,W,-2.3,0.0,2.4,4.4,,FORECAST MODEL,15.2,56.0,B,Density 68 | Wind 50 | Temp 57 | Altitude 60 | Confidence 90%,4,3,1.8,90.2,🟨 Neutral,-0.1,0,28.1,47.5,40.0,1.6,1.1664,1424.0,1009.7,65.9,78.7,66.2,FIRST RUN,0.0,0.0,6,LOW,16.0,LOW,13.3,2026-07-21 08:22:17 PM PDT,69.4,5
2026-07-22,Minnesota Twins,Cleveland Guardians,Minnesota Twins @ Cleveland Guardians,03:40 PM,06:40 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Clear,69.6,50.6,🔴 4.9 mph In from LF,5.9,NW,-4.9,-4.1,-1.4,3.6,,FORECAST MODEL,12.0,51.1,B,Density 64 | Wind 42 | Temp 47 | Altitude 59 | Confidence 93%,1,1,0.3,92.8,🟨 Neutral,-2.5,-2,22.5,71.9,24.5,1.8,1.1795,1142.0,998.7,49.9,68.8,52.1,FIRST RUN,0.0,0.0,5,LOW,6.6,LOW,8.6,2026-07-21 08:22:16 PM PDT,455.0,5
