rank,date,game_pk,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_starts,last7_start_rate_pct,last7_most_recent_order,starter_id,starter,starter_hand,expected_pa,starter_pa_share,bullpen_k_pa_pct,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds,proj_k,line,play,true_probability_pct,fair_odds,confidence,ai_score,l5_k_per_game,l10_k_per_game,l15_k_per_game,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,bvp_pa,bvp_k,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_pitches,bvp_whiff_pct,bvp_csw_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,bvp_reliability,split_pa,split_k_rate_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,top_pitch,top_pitch_usage_pct,top_pitch_batter_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw_pct,velo_band_source,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct
11,2026-09-21,824221,DET,WSH,680664,Eduardo Valencia,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,5.0,687792,DJ Herz,L,1.15,0.6,20.3,,,,,,,,,,,,,,0.4604,1.5,LESS,94.5,-1714,53,82,0.2,0.5,0.6667,20.0,40.0,53.3,0.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,49,36.7,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,40.5,59.5,5.5,94.5,0.0,100.0,0.0,100.0,59.5,35.0,5.5,0.0,0.0
12,2026-09-21,823169,MIN,SF,668885,Austin Martin,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,9.0,694918,Blade Tidwell,R,1.15,0.78,19.5,,,,,,,,,,,,,,0.466,1.5,LESS,94.3,-1643,68,86,1.2,1.0,0.7333,80.0,70.0,53.3,40.0,30.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,95,23.2,18.3,18.6,25.9,4-Seam,30.9,8.3,17.6,27.8,94.0549,1.5,184,77,9,11.7,VELO_BAND_1.5,40.9,59.1,5.7,94.3,0.0,100.0,0.0,100.0,59.1,35.1,5.7,0.0,0.0
13,2026-09-21,824787,TOR,BAL,807727,Charles McAdoo,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,6.01,669358,Shane Baz,R,1.15,0.78,21.2,,,,,,,,,,,,,,0.4749,1.5,LESS,94.0,-1577,65,85,0.6,0.3,0.7333,60.0,30.0,46.7,0.0,0.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,39,17.9,21.1,20.6,25.9,4-Seam,34.2,19.7,14.1,27.5,94.1903,1.5,91,51,6,11.8,VELO_BAND_1.5,41.5,58.5,6.0,94.0,0.0,100.0,0.0,100.0,58.5,35.6,6.0,0.0,0.0
14,2026-09-21,824221,DET,WSH,701162,Ben Malgeri,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,687792,DJ Herz,L,1.15,0.6,20.3,,,,,,,,,,,,,,0.4842,1.5,LESS,93.9,-1532,54,82,0.4,0.8,0.9333,40.0,60.0,60.0,0.0,20.0,33.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,75,29.3,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,42.3,57.7,6.1,93.9,0.0,100.0,0.0,100.0,57.7,36.1,6.1,0.0,0.0
15,2026-09-21,824221,WSH,DET,691002,Yohandy Morales,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,7.01,689981,River Ryan,R,1.15,0.6,21.6,,,,,,,,,,,,,,0.4928,1.5,LESS,93.8,-1501,50,81,0.6,0.8,0.9167,60.0,70.0,75.0,0.0,10.0,16.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,19,31.6,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,43.0,57.0,6.2,93.8,0.0,100.0,0.0,100.0,57.0,36.8,6.2,0.0,0.0
16,2026-09-21,823169,SF,MIN,695391,Brett Harris,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,5.0,805673,Zebby Matthews,R,1.15,0.78,22.0,,,,,,,,,,,,,,0.4887,1.5,LESS,93.7,-1498,64,85,1.0,0.75,0.75,80.0,62.5,62.5,20.0,12.5,12.5,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,10,40.0,20.2,20.1,24.9,4-Seam,34.6,25.0,13.9,29.9,94.1778,2.5,29,14,2,14.3,VELO_BAND_2.5,42.6,57.4,6.3,93.7,0.0,100.0,0.0,100.0,57.4,36.4,6.3,0.0,0.0
17,2026-09-21,824787,BAL,TOR,681047,Christian Franklin,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.0,702056,Trey Yesavage,R,1.15,0.7407,23.0,,,,,,,,,,,,,,0.4895,1.5,LESS,93.6,-1460,62,84,1.0,0.8,0.8,80.0,60.0,60.0,20.0,20.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,19,21.1,21.8,28.4,27.9,4-Seam,46.2,22.6,17.5,28.8,94.352,1.5,61,22,4,18.2,VELO_BAND_1.5,42.5,57.5,6.4,93.6,0.0,100.0,0.0,100.0,57.5,36.1,6.4,0.0,0.0
18,2026-09-21,824221,WSH,DET,694673,Abimelec Ortiz,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,2.01,689981,River Ryan,R,1.15,0.6,21.6,,,,,,,,,,,,,,0.4953,1.5,LESS,93.5,-1444,55,82,0.8,1.0,0.9333,40.0,60.0,66.7,40.0,40.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,118,24.6,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,43.1,56.9,6.5,93.5,0.0,100.0,0.0,100.0,56.9,36.6,6.5,0.0,0.0
19,2026-09-21,824787,TOR,BAL,669701,Josh Smith,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,669358,Shane Baz,R,1.15,0.78,21.2,,,,,,,,,,,,,,0.502,1.5,LESS,93.5,-1438,70,87,0.8,0.8,0.7333,80.0,80.0,66.7,0.0,0.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,99,26.3,21.1,20.6,25.9,4-Seam,34.2,24.6,17.2,31.0,94.1903,1.5,103,49,9,18.4,VELO_BAND_1.5,43.7,56.3,6.5,93.5,0.0,100.0,0.0,100.0,56.3,37.2,6.5,0.0,0.0
20,2026-09-21,823169,SF,MIN,682674,Victor Bericoto,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,3.0,805673,Zebby Matthews,R,1.15,0.78,22.0,,,,,,,,,,,,,,0.5052,1.5,LESS,93.3,-1402,68,86,0.8,0.8,1.0,60.0,70.0,66.7,20.0,10.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,40,22.5,20.2,20.1,24.9,4-Seam,34.6,22.4,20.2,29.6,94.1778,1.5,60,32,7,21.9,VELO_BAND_1.5,43.8,56.2,6.7,93.3,0.0,100.0,0.0,100.0,56.2,37.2,6.7,0.0,0.0
21,2026-09-21,824787,TOR,BAL,678218,Brandon Valenzuela,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,8.0,669358,Shane Baz,R,1.15,0.78,21.2,,,,,,,,,,,,,,0.5039,1.5,LESS,93.3,-1393,73,87,1.0,0.7,1.0,60.0,50.0,53.3,40.0,20.0,33.3,3,1,33.3,23.2,11,33.3,36.4,16.7,66.7,100.0,11.5,0.0724,123,27.6,21.1,20.6,25.9,4-Seam,34.2,14.2,19.3,28.7,94.1903,1.5,162,88,13,14.8,VELO_BAND_1.5,43.7,56.3,6.7,93.3,0.0,100.0,0.0,100.0,56.3,37.0,6.7,0.0,0.0
22,2026-09-21,824787,BAL,TOR,677956,Rece Hinds,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,6.0,702056,Trey Yesavage,R,1.15,0.7407,23.0,,,,,,,,,,,,,,0.5225,1.5,LESS,92.9,-1315,61,84,0.8,0.8,0.8182,60.0,60.0,63.6,20.0,20.0,18.2,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,6,16.7,21.8,28.4,27.9,4-Seam,46.2,46.7,18.4,31.2,94.352,2.5,26,14,7,50.0,VELO_BAND_2.5,45.2,54.8,7.1,92.9,0.0,100.0,0.0,100.0,54.8,38.1,7.1,0.0,0.0
23,2026-09-21,823169,MIN,SF,656577,Alex Jackson,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,2.01,694918,Blade Tidwell,R,1.15,0.78,19.5,,,,,,,,,,,,,,0.5214,1.5,LESS,92.9,-1304,63,85,1.0,0.9,0.8,60.0,60.0,60.0,20.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,46,23.9,18.3,18.6,25.9,4-Seam,30.9,22.7,16.0,27.5,94.0549,1.5,45,25,6,24.0,VELO_BAND_1.5,45.0,55.0,7.1,92.9,0.0,100.0,0.0,100.0,55.0,37.9,7.1,0.0,0.0
24,2026-09-21,824787,TOR,BAL,676914,Davis Schneider,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,5.01,669358,Shane Baz,R,1.15,0.78,21.2,,,,,,,,,,,,,,0.5271,1.5,LESS,92.6,-1260,64,85,0.8,0.7,0.8667,60.0,60.0,73.3,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,25,20.0,21.1,20.6,25.9,4-Seam,34.2,34.9,18.5,30.9,94.1903,1.5,66,26,7,26.9,VELO_BAND_1.5,45.3,54.7,7.4,92.6,0.0,100.0,0.0,100.0,54.7,38.0,7.3,0.0,0.0
25,2026-09-21,823169,SF,MIN,805811,Bryce Eldridge,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,2.0,805673,Zebby Matthews,R,1.15,0.78,22.0,,,,,,,,,,,,,,0.5296,1.5,LESS,92.5,-1235,83,90,1.2,1.3,1.2667,100.0,100.0,100.0,20.0,30.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,265,26.8,20.2,20.1,24.9,4-Seam,34.6,15.6,23.9,27.3,94.1778,1.5,284,125,20,16.0,VELO_BAND_1.5,45.5,54.5,7.5,92.5,0.0,100.0,0.0,100.0,54.5,38.0,7.5,0.0,0.0
26,2026-09-21,824787,TOR,BAL,815873,Sean Keys,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,2.02,669358,Shane Baz,R,1.15,0.78,21.2,,,,,,,,,,,,,,0.54,1.5,LESS,92.4,-1215,67,86,1.0,0.7,0.8667,60.0,50.0,53.3,40.0,20.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,45,37.8,21.1,20.6,25.9,4-Seam,34.2,6.9,14.2,27.1,94.1903,1.5,45,27,4,14.8,VELO_BAND_1.5,46.4,53.6,7.6,92.4,0.0,100.0,0.0,100.0,53.6,38.8,7.6,0.0,0.0
27,2026-09-21,823169,SF,MIN,814154,Scott Bandura,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,2.01,805673,Zebby Matthews,R,1.15,0.78,22.0,,,,,,,,,,,,,,0.5406,1.5,LESS,92.4,-1212,62,84,1.0,1.1667,1.1667,80.0,83.3,83.3,20.0,33.3,33.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,9,55.6,20.2,20.1,24.9,4-Seam,34.6,40.0,16.3,29.9,94.1778,1.5,27,9,3,33.3,VELO_BAND_1.5,46.4,53.6,7.6,92.4,0.0,100.0,0.0,100.0,53.6,38.8,7.6,0.0,0.0
28,2026-09-21,823169,SF,MIN,701852,Drew Cavanaugh,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,7.0,805673,Zebby Matthews,R,1.15,0.78,22.0,,,,,,,,,,,,,,0.5439,1.5,LESS,92.2,-1188,72,87,1.2,1.0,1.1333,60.0,70.0,80.0,40.0,20.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,138,27.5,20.2,20.1,24.9,4-Seam,34.6,21.6,20.2,28.2,94.1778,1.5,132,70,12,17.1,VELO_BAND_1.5,46.6,53.4,7.8,92.2,0.0,100.0,0.0,100.0,53.4,38.8,7.8,0.0,0.0
29,2026-09-21,823169,MIN,SF,805346,Ben Ross,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,9.0,694918,Blade Tidwell,R,1.15,0.78,19.5,,,,,,,,,,,,,,0.5449,1.5,LESS,92.2,-1188,58,83,1.2,1.1429,1.1429,60.0,71.4,71.4,40.0,28.6,28.6,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,12,66.7,18.3,18.6,25.9,4-Seam,30.9,46.2,17.0,31.4,94.0549,1.5,13,8,3,37.5,VELO_BAND_1.5,46.7,53.3,7.8,92.2,0.0,100.0,0.0,100.0,53.3,38.9,7.7,0.0,0.0
30,2026-09-21,824787,BAL,TOR,665966,Carlos Narváez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.02,702056,Trey Yesavage,R,1.15,0.7407,23.0,,,,,,,,,,,,,,0.6105,1.5,LESS,90.4,-937,70,87,1.0,1.0,0.9333,80.0,70.0,66.7,20.0,30.0,26.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,107,36.4,21.8,28.4,27.9,4-Seam,46.2,35.9,28.4,32.1,94.352,1.5,150,70,23,32.9,VELO_BAND_1.5,51.4,48.6,9.6,90.4,0.0,100.0,0.0,100.0,48.6,41.7,9.6,0.0,0.0
31,2026-09-21,824787,TOR,BAL,676391,Ernie Clement,R,9.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,100.0,9.0,669358,Shane Baz,R,3.88,0.78,21.2,,,,,,,,,,,,,,0.6012,1.5,LESS,88.5,-770,83,90,0.2,0.1,0.2,20.0,10.0,20.0,0.0,0.0,0.0,3,0,0.0,21.1,8,20.0,25.0,33.3,80.0,75.0,11.5,0.0625,253,9.9,21.1,20.6,25.9,4-Seam,34.2,12.4,12.9,24.7,94.1903,1.5,295,162,13,8.0,VELO_BAND_1.5,47.1,52.9,11.5,88.5,1.4,98.6,0.1,99.9,52.9,35.6,10.1,1.3,0.1
32,2026-09-21,823169,SF,MIN,808982,Jung Hoo Lee,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,6,85.7,4.0,805673,Zebby Matthews,R,4.42,0.78,22.0,,,,,,,,,,,,,,0.6643,1.5,LESS,86.0,-613,82,90,0.4,0.3,0.4667,40.0,30.0,33.3,0.0,0.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,262,8.0,20.2,20.1,24.9,4-Seam,34.6,9.8,10.6,25.1,94.1778,1.5,322,157,18,11.5,VELO_BAND_1.5,50.0,50.0,14.0,86.0,2.2,97.8,0.2,99.8,50.0,36.0,11.8,2.0,0.2
33,2026-09-21,824787,TOR,BAL,672386,Alejandro Kirk,R,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,4,57.1,3.0,669358,Shane Baz,R,4.49,0.78,21.2,,,,,,,,,,,,,,0.7971,1.5,LESS,81.3,-436,77,89,0.4,0.5,0.7333,40.0,50.0,53.3,0.0,0.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,187,9.6,21.1,20.6,25.9,4-Seam,34.2,18.3,14.6,28.7,94.1903,1.5,285,107,18,16.8,VELO_BAND_1.5,57.0,43.0,18.7,81.3,3.7,96.3,0.3,99.7,43.0,38.3,14.9,3.4,0.3
34,2026-09-21,824221,WSH,DET,696285,Jacob Young,R,8.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,5,71.4,8.0,689981,River Ryan,R,3.98,0.6,21.6,,,,,,,,,,,,,,0.8153,1.5,LESS,81.0,-428,61,84,0.2,0.4,0.4,20.0,30.0,33.3,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,170,17.6,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,59.0,41.0,19.0,81.0,3.3,96.7,0.2,99.8,41.0,40.1,15.6,3.1,0.2
35,2026-09-21,823169,MIN,SF,686797,Brooks Lee,S,5.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,6,85.7,5.0,694918,Blade Tidwell,R,4.31,0.78,19.5,,,,,,,,,,,,,,0.8204,1.5,LESS,80.6,-414,80,89,0.6,0.9,0.7333,40.0,60.0,53.3,20.0,30.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,287,10.8,18.3,18.6,25.9,4-Seam,30.9,11.2,15.3,26.1,94.0549,1.5,262,142,16,11.3,VELO_BAND_1.5,58.5,41.5,19.4,80.6,3.7,96.3,0.4,99.6,41.5,39.1,15.8,3.3,0.4
36,2026-09-21,824787,TOR,BAL,664702,Myles Straw,R,2.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,100.0,2.01,669358,Shane Baz,R,4.6,0.78,21.2,,,,,,,,,,,,,,0.8214,1.5,LESS,80.2,-406,74,88,0.2,0.2,0.2667,20.0,20.0,26.7,0.0,0.0,0.0,2,0,0.0,21.5,4,0.0,0.0,0.0,100.0,100.0,11.5,0.037,107,11.2,21.1,20.6,25.9,4-Seam,34.2,9.8,13.3,26.8,94.1903,1.5,207,100,8,8.0,VELO_BAND_1.5,58.0,42.0,19.8,80.2,3.9,96.1,0.4,99.6,42.0,38.3,15.9,3.5,0.4
37,2026-09-21,824221,WSH,DET,683083,Nasim Nuñez,S,9.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,4,57.1,9.0,689981,River Ryan,R,3.88,0.6,21.6,,,,,,,,,,,,,,0.8426,1.5,LESS,79.9,-397,62,84,0.2,0.5,0.6,20.0,40.0,46.7,0.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,205,21.5,22.5,11.5,28.5,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,60.3,39.7,20.1,79.9,3.6,96.4,0.3,99.7,39.7,40.1,16.5,3.3,0.3
