player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0037224,Cameron Dicker,LAC,ARI,K,2026,REG,1,2,65.86,ELITE,2.256,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,ARI,K,2026,REG,1,3,39.25,ELITE,2.256,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,ARI,K,2026,REG,1,4,19.29,ELITE,2.256,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,ARI,K,2026,REG,1,5,8.08,ELITE,2.256,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NYG,K,2026,REG,1,1,90.3,ELITE,2.335,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NYG,K,2026,REG,1,2,67.81,ELITE,2.335,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NYG,K,2026,REG,1,3,41.59,ELITE,2.335,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NYG,K,2026,REG,1,4,20.83,ELITE,2.335,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NYG,K,2026,REG,1,5,8.94,ELITE,2.335,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,JAX,K,2026,REG,1,1,77.12,ELITE,1.481,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,JAX,K,2026,REG,1,2,43.57,ELITE,1.481,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,JAX,K,2026,REG,1,3,18.75,ELITE,1.481,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,JAX,K,2026,REG,1,4,6.42,ELITE,1.481,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,JAX,K,2026,REG,1,5,1.77,ELITE,1.481,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,LAC,K,2026,REG,1,1,86.63,ELITE,2.018,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,LAC,K,2026,REG,1,2,59.63,ELITE,2.018,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,LAC,K,2026,REG,1,3,32.89,ELITE,2.018,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,LAC,K,2026,REG,1,4,14.79,ELITE,2.018,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,LAC,K,2026,REG,1,5,5.71,ELITE,2.018,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,TEN,K,2026,REG,1,1,83.46,ELITE,1.806,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,TEN,K,2026,REG,1,2,53.76,ELITE,1.806,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,TEN,K,2026,REG,1,3,27.23,ELITE,1.806,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,TEN,K,2026,REG,1,4,11.12,ELITE,1.806,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,TEN,K,2026,REG,1,5,3.76,ELITE,1.806,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NO,K,2026,REG,1,1,85.01,ELITE,1.903,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NO,K,2026,REG,1,2,56.54,ELITE,1.903,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NO,K,2026,REG,1,3,29.84,ELITE,1.903,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NO,K,2026,REG,1,4,12.73,ELITE,1.903,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NO,K,2026,REG,1,5,4.54,ELITE,1.903,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,GB,K,2026,REG,1,1,87.31,ELITE,2.065,NFL_FG_MADE_V1
