Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-11,Cleveland Guardians @ Detroit Tigers,Comerica Park,0.982,1.003,71.6,91.0,9.6,S,177.0,43.0,Rain,1.2,1.7,52.6,C,92.0,Detroit Tigers,Eduardo Valencia,Tanner Bibee,0.0,0,0,3.2,0.92,1.17,0.63,0.86,2.66,2.0,0.0,7.0,1.05,27.5,14,14,57.1,2.4,1|4|0|0|7,08/09|08/08|08/07|08/05|08/02,2.8,1|4|0|0|7|2|1|2|11|0,08/09|08/08|08/07|08/05|08/02|08/01|07/31|07/29|07/28|07/17,2.79,1|4|0|0|7|2|1|2|11|0|0|4|4|3,08/09|08/08|08/07|08/05|08/02|08/01|07/31|07/29|07/28|07/17|07/12|07/11|07/10|07/09,72.5,52.9,38.7,28.2,20.5,14.5,10.6,3.47,61.2
2026-08-11,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.2,40.0,8.5,S,177.0,19.0,Partly cloudy,3.6,5.2,57.9,B,92.0,Chicago Cubs,Seiya Suzuki,Unknown,0.0,0,0,4.5,1.0,1.02,0.63,0.75,2.32,2.0,0.0,5.0,3.65,18.4,40,101,70.0,1.6,0|4|0|2|2,08/08|08/07|08/06|08/05|08/04,2.0,0|4|0|2|2|5|3|2|1|1,08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29,2.53,0|4|0|2|2|5|3|2|1|1|7|3|4|3|1,08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25|07/24,81.6,59.4,38.6,23.4,13.7,7.5,3.8,2.94,63.8
2026-08-11,Milwaukee Brewers @ San Diego Padres,Petco Park,0.965,1.004,79.8,67.0,8.8,WSW,251.0,2.0,Clear,1.9,2.8,54.3,C,75.0,Milwaukee Brewers,Brice Turang,Walker Buehler,1.0,1,1,4.5,1.18,1.18,0.51,0.76,2.27,2.0,0.0,5.0,3.85,21.2,40,113,60.0,3.0,0|2|6|5|2,08/10|08/09|08/08|08/07|08/06,1.9,0|2|6|5|2|0|1|0|1|2,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,2.27,0|2|6|5|2|0|1|0|1|2|4|4|5|0|2,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26,78.8,58.3,38.1,23.2,13.5,7.2,3.8,2.75,59.6
2026-08-11,Kansas City Royals @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Kansas City Royals,Jac Caglianone,Blake Snell,0.0,0,0,3.9,1.2,1.24,0.5,0.86,2.48,2.0,0.0,6.0,1.29,27.6,40,111,47.5,4.4,6|1|10|2|3,08/10|08/09|08/08|08/07|08/06,3.2,6|1|10|2|3|1|4|1|4|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.67,6|1|10|2|3|1|4|1|4|0|5|3|0|0|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/26|07/25,72.4,53.0,37.3,26.5,18.7,12.9,8.8,2.86,54.8
2026-08-11,Houston Astros @ San Francisco Giants,Oracle Park,0.965,0.999,66.0,75.0,17.2,WSW,257.0,1.0,Overcast,-0.4,-0.6,49.1,C,67.0,Houston Astros,Yordan Alvarez,Unknown,0.0,0,0,4.6,1.0,1.17,0.63,0.66,2.35,2.0,0.0,6.0,1.62,25.5,40,118,62.5,1.6,3|0|0|3|2,08/10|08/09|08/08|08/07|08/05,2.5,3|0|0|3|2|2|1|7|3|4,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31,2.27,3|0|0|3|2|2|1|7|3|4|0|5|3|0|1,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,74.5,53.7,37.1,25.1,16.5,10.6,6.5,3.05,60.1
2026-08-11,Cleveland Guardians @ Detroit Tigers,Comerica Park,0.982,1.003,71.6,91.0,9.6,S,177.0,43.0,Rain,1.2,1.7,52.6,C,92.0,Detroit Tigers,Dillon Dingler,Tanner Bibee,0.333,1,3,4.8,0.92,1.14,0.66,0.78,2.38,2.0,0.0,6.0,1.7,26.4,40,109,55.0,3.4,0|3|1|8|5,08/09|08/08|08/07|08/06|08/05,3.5,0|3|1|8|5|5|4|1|7|1,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29,2.73,0|3|1|8|5|5|4|1|7|1|0|2|4|0|0,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24,73.6,53.3,37.0,25.1,17.1,11.0,7.4,3.35,60.1
2026-08-11,Texas Rangers @ Los Angeles Angels,Angel Stadium,1.0,1.006,83.7,52.0,10.6,SW,234.0,2.0,Clear,2.6,3.7,55.7,C,75.0,Texas Rangers,Ezequiel Duran,Ryan Johnson,0.0,0,0,4.0,1.2,1.05,0.63,0.68,2.22,2.0,0.0,5.0,3.24,22.1,40,108,60.0,1.2,2|2|2|0|0,08/10|08/09|08/08|08/07|08/05,2.3,2|2|2|0|0|7|6|2|1|1,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31,2.33,2|2|2|0|0|7|6|2|1|1|1|0|3|4|4,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,77.9,56.4,36.9,22.0,12.9,7.5,4.2,2.6,57.7
2026-08-11,Cincinnati Reds @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Munetaka Murakami,Nick Lodolo,0.0,0,0,4.5,1.13,0.95,0.77,0.68,2.43,2.0,0.0,6.0,1.44,20.3,40,82,50.0,1.6,2|3|3|0|0,08/09|08/08|08/07|08/06|08/05,1.8,2|3|3|0|0|1|1|1|6|1,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30,2.6,2|3|3|0|0|1|1|1|6|1|5|1|2|12|1,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25,79.7,53.6,36.7,24.6,16.4,11.1,7.3,2.77,55.1
2026-08-11,Baltimore Orioles @ Minnesota Twins,Target Field,0.988,1.009,89.5,39.0,2.0,E,96.0,3.0,Clear,4.0,5.7,58.7,B,92.0,Minnesota Twins,Royce Lewis,Brandon Young,0.0,0,0,4.2,0.94,1.11,0.52,0.63,2.21,2.0,0.0,5.0,4.58,18.5,40,85,57.5,3.2,4|0|4|5|3,08/10|08/09|08/08|08/07|08/06,3.1,4|0|4|5|3|1|4|6|1|3,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.8,4|0|4|5|3|1|4|6|1|3|2|1|3|3|2,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/26|07/25,81.5,58.4,36.7,21.3,11.6,6.1,2.8,2.83,59.5
2026-08-11,Cincinnati Reds @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Cincinnati Reds,Sal Stewart,Sean Burke,0.0,0,0,4.3,0.85,0.95,0.61,0.72,2.25,2.0,0.0,5.0,2.92,19.5,40,117,60.0,2.0,1|2|0|5|2,08/09|08/08|08/07|08/06|08/05,2.6,1|2|0|5|2|3|3|0|8|2,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30,2.47,1|2|0|5|2|3|3|0|8|2|1|0|6|3|1,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/28|07/26|07/25,80.5,56.9,36.5,22.2,12.8,7.5,3.9,3.1,61.3
2026-08-11,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,James McCann,Tomoyuki Sugano,0.0,0,2,4.0,1.06,1.27,0.43,0.88,2.38,2.0,0.0,6.0,1.43,29.6,31,31,48.4,3.0,1|0|4|3|7,08/08|08/05|08/04|08/03|08/01,4.1,1|0|4|3|7|6|2|8|2|8,08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11,3.0,1|0|4|3|7|6|2|8|2|8|1|1|0|1|1,08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11|07/07|05/18|05/16|05/10|05/07,70.4,51.3,36.5,25.5,17.4,11.8,8.0,3.04,55.5
2026-08-11,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.008,92.4,22.0,11.6,SW,220.0,1.0,Clear,3.8,5.4,58.3,B,75.0,Tampa Bay Rays,Yandy Díaz,Mason Barnett,0.0,0,0,4.6,1.18,1.3,0.66,0.59,2.27,2.0,0.0,5.0,2.15,27.1,40,113,55.0,3.4,7|6|0|0|4,08/10|08/09|08/08|08/07|08/04,2.4,7|6|0|0|4|1|0|2|1|3,08/10|08/09|08/08|08/07|08/04|08/03|08/02|08/01|07/31|07/30,2.07,7|6|0|0|4|1|0|2|1|3|3|1|0|3|0,08/10|08/09|08/08|08/07|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/26|07/25|07/24,72.9,53.6,36.3,24.4,15.3,9.8,5.9,2.75,56.2
2026-08-11,Milwaukee Brewers @ San Diego Padres,Petco Park,0.965,1.004,79.8,67.0,8.8,WSW,251.0,2.0,Clear,1.9,2.8,54.3,C,75.0,Milwaukee Brewers,Jake Bauers,Walker Buehler,0.5,1,2,4.1,1.18,1.12,0.72,0.59,2.27,2.0,0.0,5.0,1.89,25.1,40,106,42.5,2.2,1|5|1|1|3,08/10|08/09|08/08|08/07|08/03,2.6,1|5|1|1|3|1|3|7|3|1,08/10|08/09|08/08|08/07|08/03|08/02|08/01|07/31|07/29|07/27,2.53,1|5|1|1|3|1|3|7|3|1|5|5|1|0|1,08/10|08/09|08/08|08/07|08/03|08/02|08/01|07/31|07/29|07/27|07/26|07/25|07/24|07/22|07/21,74.9,53.8,36.2,23.3,14.8,9.5,5.8,2.72,53.0
2026-08-11,Kansas City Royals @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Shohei Ohtani,Michael Wacha,0.333,2,6,4.5,0.88,1.12,0.57,0.61,2.3,2.0,0.0,5.0,1.9,22.1,40,109,52.5,3.0,5|0|2|0|8,08/10|08/09|08/08|08/07|08/05,2.7,5|0|2|0|8|1|3|1|1|6,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31,2.8,5|0|2|0|8|1|3|1|1|6|4|7|1|0|3,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/26|07/25|07/24,77.9,55.3,36.0,23.4,14.7,9.1,5.4,2.99,57.9
2026-08-11,Philadelphia Phillies @ St. Louis Cardinals,Busch Stadium,0.995,1.012,99.2,36.0,8.6,SSW,213.0,2.0,Partly cloudy,5.4,7.9,61.9,B,92.0,Philadelphia Phillies,Trea Turner,Andre Pallante,0.5,1,2,4.6,0.93,1.11,0.7,0.49,2.33,2.0,0.0,5.0,1.78,19.4,40,116,55.0,2.0,0|5|1|3|1,08/09|08/08|08/07|08/06|08/05,2.5,0|5|1|3|1|6|0|1|2|6,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31,2.47,0|5|1|3|1|6|0|1|2|6|4|0|1|5|2,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,80.6,54.5,35.9,23.4,15.0,9.0,5.7,2.84,57.2
2026-08-11,Cleveland Guardians @ Detroit Tigers,Comerica Park,0.982,1.003,71.6,91.0,9.6,S,177.0,43.0,Rain,1.2,1.7,52.6,C,92.0,Cleveland Guardians,Steven Kwan,Drew Anderson,0.667,2,3,4.5,0.99,1.36,0.51,0.25,2.15,2.0,0.0,4.0,20.97,11.2,40,108,50.0,2.6,3|1|6|2|1,08/09|08/08|08/07|08/05|08/04,2.7,3|1|6|2|1|2|5|2|5|0,08/09|08/08|08/07|08/05|08/04|08/02|08/01|07/31|07/29|07/28,2.33,3|1|6|2|1|2|5|2|5|0|1|1|1|2|3,08/09|08/08|08/07|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/28|07/26|07/25|07/23|07/22,88.8,61.1,35.8,17.3,7.6,2.9,0.9,2.42,56.1
2026-08-11,Cleveland Guardians @ Detroit Tigers,Comerica Park,0.982,1.003,71.6,91.0,9.6,S,177.0,43.0,Rain,1.2,1.7,52.6,C,92.0,Cleveland Guardians,Chase DeLauter,Drew Anderson,0.5,1,2,4.6,0.99,1.09,0.62,0.53,2.18,2.0,0.0,5.0,3.99,17.5,40,101,60.0,2.0,1|1|3|5|0,08/09|08/08|08/07|08/06|08/05,2.4,1|1|3|5|0|2|6|4|0|2,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29,2.0,1|1|3|5|0|2|6|4|0|2|0|4|0|2|0,08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/28|07/26|07/24|07/23,82.5,58.0,35.8,20.2,10.9,5.4,2.6,2.73,59.3
2026-08-11,Texas Rangers @ Los Angeles Angels,Angel Stadium,1.0,1.006,83.7,52.0,10.6,SW,234.0,2.0,Clear,2.6,3.7,55.7,C,75.0,Texas Rangers,Brandon Nimmo,Ryan Johnson,0.0,0,0,4.2,1.2,1.27,0.53,0.64,2.22,2.0,0.0,5.0,2.18,26.2,40,113,52.5,3.2,3|5|1|1|6,08/10|08/09|08/08|08/07|08/05,2.7,3|5|1|1|6|4|0|5|2|0,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31,2.13,3|5|1|1|6|4|0|5|2|0|0|1|0|2|2,08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,73.8,53.3,35.6,22.9,14.3,8.8,5.5,2.62,54.6
2026-08-11,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,88.9,52.0,8.3,WSW,246.0,11.0,Overcast,4.0,5.8,58.8,B,92.0,New York Mets,Carson Benge,Martín Pérez,0.0,0,4,4.3,0.85,1.13,0.56,0.51,2.15,2.0,0.0,4.0,5.04,17.1,40,113,50.0,3.8,1|3|5|6|4,08/10|08/09|08/07|08/06|08/05,2.8,1|3|5|6|4|3|0|1|3|2,08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30,2.33,1|3|5|6|4|3|0|1|3|2|1|3|1|2|0,08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/26|07/25|07/24,82.9,58.2,35.4,19.3,10.0,5.1,2.5,2.85,57.7
2026-08-11,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.2,40.0,8.5,S,177.0,19.0,Partly cloudy,3.6,5.2,57.9,B,92.0,Chicago Cubs,Alex Bregman,Unknown,0.0,0,0,4.5,1.0,1.08,0.67,0.59,2.26,2.0,0.0,5.0,1.61,26.4,40,116,55.0,3.2,6|1|2|5|2,08/09|08/08|08/07|08/06|08/05,2.3,6|1|2|5|2|2|2|0|2|1,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31,2.87,6|1|2|5|2|2|2|0|2|1|5|1|5|9|0,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/25,73.6,52.1,35.4,23.6,15.4,9.8,6.1,2.82,56.0
2026-08-11,Kansas City Royals @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Kansas City Royals,Bobby Witt Jr.,Blake Snell,0.333,1,3,4.2,1.2,1.06,0.75,0.41,2.16,2.0,0.0,5.0,2.39,23.4,40,101,55.0,2.2,1|0|2|3|5,08/10|08/09|08/08|08/07|08/06,1.8,1|0|2|3|5|0|7|0|0|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|07/20|07/18|07/17,1.73,1|0|2|3|5|0|7|0|0|0|3|0|1|3|1,08/10|08/09|08/08|08/07|08/06|08/05|08/04|07/20|07/18|07/17|07/12|07/11|07/10|07/09|07/08,76.6,54.2,35.1,21.4,12.7,7.3,4.1,2.39,54.1
2026-08-11,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,90.2,40.0,8.5,S,177.0,19.0,Partly cloudy,3.6,5.2,57.9,B,92.0,Washington Nationals,CJ Abrams,Shota Imanaga,0.0,0,2,4.4,0.88,1.06,0.59,0.68,2.26,2.0,0.0,5.0,1.51,26.2,40,116,57.5,3.2,2|4|2|0|8,08/09|08/08|08/07|08/06|08/05,2.4,2|4|2|0|8|2|0|0|3|3,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31,2.33,2|4|2|0|8|2|0|0|3|3|0|1|2|0|8,08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,73.8,51.8,35.0,23.2,15.4,9.9,6.3,3.05,58.0
