Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-30,Texas Rangers,Tampa Bay Rays,Texas Rangers @ Tampa Bay Rays,09:10 AM,12:10 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Code 67,80.7,84.9,⚪ Calm,0.0,NE,-0.0,-0.0,-0.0,0.0,,FORECAST MODEL,58.6,50.0,B,Density 61 | Wind 50 | Temp 60 | Altitude 56 | Confidence 68%,0,0,0.0,67.5,🟨 Neutral,0.0,0,0.0,0.0,69.3,0.0,1.1896,858.0,1015.8,75.3,81.2,83.5,IMPROVING,2.3,0.0,8,NONE (ROOF),0.0,HIGH,39.7,2026-07-29 10:35:23 PM PDT,43.3,5
2026-07-30,Kansas City Royals,Minnesota Twins,Kansas City Royals @ Minnesota Twins,10:40 AM,12:40 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Partly cloudy,88.2,48.8,🟡 8.5 mph Cross (RF → LF),9.3,SSW,6.9,3.2,-2.2,-8.5,,FORECAST MODEL,0.0,63.8,B+,Density 82 | Wind 56 | Temp 68 | Altitude 71 | Confidence 93%,9,6,4.2,93.2,🟢 Good,2.2,1,86.9,0.0,2.9,0.3,1.1167,2942.0,985.4,65.0,89.2,45.9,STEADY,1.3,0.0,8,LOW,4.3,LOW,16.9,2026-07-29 10:35:24 PM PDT,9.1,5
2026-07-30,New York Yankees,Chicago White Sox,New York Yankees @ Chicago White Sox,11:10 AM,01:10 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Mostly clear,80.8,53.7,⚪ Light Variable,3.2,SSE,-1.6,-2.9,-2.8,-1.1,,FORECAST MODEL,0.0,54.3,B,Density 73 | Wind 41 | Temp 60 | Altitude 65 | Confidence 83%,3,2,1.3,83.4,🟨 Neutral,-2.9,-2,28.2,56.2,78.1,3.4,1.147,2036.0,996.2,61.7,81.1,54.3,WORSENING RAPIDLY,-6.1,0.0,9,LOW,0.3,LOW,14.8,2026-07-29 10:35:26 PM PDT,29.1,5
2026-07-30,Chicago Cubs,St. Louis Cardinals,Chicago Cubs @ St. Louis Cardinals,11:15 AM,01:15 PM CDT,Busch Stadium,OPEN,OPEN-AIR PARK,Mostly clear,86.5,50.6,⚪ Light Variable,3.5,ESE,-0.9,-2.6,-3.1,-2.1,,FORECAST MODEL,0.0,55.1,B,Density 76 | Wind 42 | Temp 66 | Altitude 66 | Confidence 87%,3,2,1.5,87.2,🟨 Neutral,-2.7,-2,0.0,60.7,12.3,0.9,1.1378,2308.0,1000.6,64.6,87.5,48.9,WORSENING RAPIDLY,-6.2,-0.83,10,LOW,0.0,LOW,13.4,2026-07-29 10:35:27 PM PDT,143.8,5
2026-07-30,Pittsburgh Pirates,Cincinnati Reds,Pittsburgh Pirates @ Cincinnati Reds,04:10 PM,07:10 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Partly cloudy,84.8,45.6,⚪ Light Variable,4.7,N,-0.5,2.1,3.9,4.1,,FORECAST MODEL,0.0,59.6,B,Density 75 | Wind 52 | Temp 61 | Altitude 66 | Confidence 94%,6,4,2.9,93.5,🟨 Neutral,0.6,0,56.9,0.0,13.0,0.4,1.1411,2233.0,992.9,59.7,82.4,50.4,IMPROVING,1.7,0.0,6,LOW,0.1,LOW,7.5,2026-07-29 10:35:28 PM PDT,19.1,5
2026-07-30,Miami Marlins,New York Mets,Miami Marlins @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Clear,75.2,71.8,🔴 4.6 mph In from CF,4.9,NNE,-3.5,-4.6,-3.5,0.1,,FORECAST MODEL,27.9,51.3,B,Density 65 | Wind 41 | Temp 52 | Altitude 58 | Confidence 86%,1,1,0.4,85.8,🟨 Neutral,-2.8,-2,16.9,68.1,20.5,0.9,1.1752,1149.0,1008.9,66.3,74.2,76.1,WORSENING RAPIDLY,-4.6,0.0,8,MODERATE,23.2,MEDIUM,20.4,2026-07-29 10:35:30 PM PDT,244.7,5
2026-07-30,Washington Nationals,Atlanta Braves,Washington Nationals @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Clear,85.7,42.6,🟢 6.8 mph Out to CF,7.8,NW,6.5,6.8,4.0,-2.5,,FORECAST MODEL,0.0,65.1,B+,Density 80 | Wind 62 | Temp 61 | Altitude 70 | Confidence 91%,9,7,4.5,90.7,🟢 Good,4.7,3,100.0,0.0,10.8,1.0,1.1261,2682.0,980.4,59.8,82.6,48.0,IMPROVING RAPIDLY,5.3,0.0,7,LOW,0.0,LOW,11.4,2026-07-29 10:35:31 PM PDT,13.6,5
2026-07-30,Boston Red Sox,Athletics,Boston Red Sox @ Athletics,06:40 PM,06:40 PM PDT,Sutter Health Park,OPEN,OPEN-AIR PARK,Clear,93.5,24.8,🟢 9.1 mph Out to CF,9.5,SSW,8.9,9.1,5.0,-3.5,,FORECAST MODEL,0.0,66.1,B+,Density 72 | Wind 68 | Temp 67 | Altitude 64 | Confidence 93%,10,7,4.8,92.9,🟢 Good,7.1,5,100.0,0.0,9.9,1.5,1.1527,1985.0,1010.7,49.3,87.8,30.2,IMPROVING RAPIDLY,9.1,0.0,6,LOW,0.0,LOW,8.1,2026-07-29 10:35:32 PM PDT,514.7,5
2026-07-30,San Francisco Giants,San Diego Padres,San Francisco Giants @ San Diego Padres,06:40 PM,06:40 PM PDT,Petco Park,OPEN,OPEN-AIR PARK,Clear,71.8,75.5,⚪ Light Variable,4.4,W,-2.2,-0.5,1.5,4.1,,FORECAST MODEL,0.8,53.1,B,Density 62 | Wind 50 | Temp 48 | Altitude 56 | Confidence 93%,2,1,0.9,93.3,🟨 Neutral,-0.0,0,7.5,0.0,22.5,0.4,1.1849,877.0,1008.8,64.9,70.0,79.7,WORSENING,-1.9,0.0,5,LOW,0.4,LOW,8.1,2026-07-29 10:35:33 PM PDT,579.9,5
2026-07-30,Seattle Mariners,Los Angeles Dodgers,Seattle Mariners @ Los Angeles Dodgers,07:10 PM,07:10 PM PDT,Dodger Stadium,OPEN,OPEN-AIR PARK,Clear,79.6,59.6,⚪ Light Variable,5.3,SW,2.2,4.2,4.2,2.0,,FORECAST MODEL,0.0,58.6,B,Density 71 | Wind 56 | Temp 55 | Altitude 63 | Confidence 84%,5,4,2.6,83.9,🟨 Neutral,2.5,2,88.7,5.6,41.4,0.8,1.1541,1807.0,993.8,62.4,76.3,68.4,IMPROVING,3.1,0.0,5,LOW,0.0,MEDIUM,21.8,2026-07-29 10:35:35 PM PDT,552.9,5
