rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_expected_to_play,preseason_game_plan_role,preseason_game_plan_source,preseason_game_plan_note,preseason_game_plan_factor,preseason_attempt_share,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,270,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,280,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,290,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,300,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,310,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,320,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,330,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,340,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,350,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,360,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,370,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,380,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,390,0.0,VERY LOW
23,2026,PRE,3,Preseason Week 3,00-0039917,Michael Penix Jr.,ATL,MIA,away,,ACT,2,9.0,NFL_HISTORY,TEAM_BLEND,29.6,6.91,205.1,12,30.5,10.7,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,0.35,7.45,79.6,32.7,212.8,229.4,226.6,38.3,58.0,80.6,102.3,121.6,80.8,78.8,65.0,49.9,29.4,21.4,QB_3_SEASON_GAME_BOOTSTRAP,399,400,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,100,36.8,LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,110,32.0,LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,120,26.8,LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,130,22.4,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,140,18.5,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,150,15.2,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,160,12.2,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,170,9.7,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,180,7.4,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,190,5.7,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,200,4.3,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,210,3.2,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,220,2.4,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,230,1.7,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,240,1.1,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,250,0.8,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,260,0.5,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,270,0.3,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,280,0.2,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,290,0.1,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,300,0.1,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,310,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,320,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,330,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,340,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,350,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,360,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,370,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,380,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,390,0.0,VERY LOW
24,2026,PRE,3,Preseason Week 3,00-0041453,Luke Altmyer,DET,IND,away,,ACT,0,2.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,30.5,7.32,224.1,0,30.5,10.7,AUTO_PRESEASON_USAGE,rookie,True,QB2,DEPTH ROTATION,,1.0,0.35,7.32,78.3,70.2,,,,0.0,29.5,76.7,123.8,168.5,81.1,77.1,67.6,55.4,37.8,23.9,TEAM_3_SEASON_GAME_BOOTSTRAP,2011,400,0.0,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,100,31.2,LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,110,23.7,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,120,17.7,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,130,13.0,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,140,9.0,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,150,6.0,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,160,3.7,VERY LOW
25,2026,PRE,3,Preseason Week 3,00-0039163,C.J. Stroud,HOU,CAR,away,,ACT,3,7.0,NFL_HISTORY,TEAM_BLEND,29.7,6.74,200.6,45,29.8,10.4,AUTO_PRESEASON_USAGE,young_backup,True,QB2,DEPTH ROTATION,,1.0,0.35,7.33,76.5,47.7,212.6,220.9,215.1,14.5,44.1,75.8,108.2,137.1,80.4,75.8,64.0,49.8,36.7,26.2,QB_3_SEASON_GAME_BOOTSTRAP,1785,170,2.3,VERY LOW
