Date,Game,Away,Home,First Pitch PT,First Pitch Local,Stadium,HR Weather Rating,HR Conditions,HR Conditions Reason,Raw Carry Score,Confidence Adjusted Carry,Carry Percentile,Carry Grade,Estimated Distance Boost Ft,Estimated HR Increase %,Game HR Carry Score,Game Confidence-Adjusted HR Score,Game Weather Confidence %,Game Ensemble Disagreement Score,Game Carry Multiplier,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Current Temp Bias F,Current Wind Bias MPH,Forecast Run PT,Forecast Age Minutes,Models Available,Game LHB Carry Score,Game RHB Carry Score,Game Avg Wind Toward CF MPH,Game Avg Density Altitude Ft,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Projected Roof Status,Roof Status Basis,MLB Venue,Game Status,Latitude,Longitude,Field Elevation Ft,CF Bearing Degrees,Roof Type,Weather Conditions,Forecast Run UTC,NWS Forecast Updated,Park Wind Exposure,Park Temperature Offset F,Park Carry Bias,Game Avg Temp F,Game Avg Dew Point F,Game Avg RH %,Game Avg Pressure hPa,Game Avg Wind MPH,Game Max Gust MPH,Game Avg Wind Toward LF MPH,Game Avg Wind Toward RF MPH,Game Effective Wind Vector MPH,Game Park Swirl Uncertainty MPH,LF Shield Multiplier,CF Shield Multiplier,RF Shield Multiplier,Park Swirl Factor,Game Avg Air Density kg/m3,Game XBH Score,Game Run Environment Score,Game Pitching Comfort Score,Temp Change During Game F,Pressure Change hPa,Park Learned Calibration Points,Park Calibration Settled Games,Pre-Calibration HR Score,First Pitch Temp F,First Pitch Dew Point F,First Pitch RH %,First Pitch Surface Pressure hPa,First Pitch Cloud Cover %,First Pitch Precip %,First Pitch Wind MPH,First Pitch Wind Gust MPH,First Pitch Wind From,First Pitch Wind Toward CF MPH,First Pitch Wind Toward LF MPH,First Pitch Wind Toward RF MPH,First Pitch Air Density kg/m3,First Pitch Density Altitude Ft,First Pitch HR Carry Score,First Pitch Carry Multiplier,First Pitch LHB Carry Score,First Pitch RHB Carry Score,First Pitch Confidence-Adjusted HR Score,First Pitch Weather Confidence %,First Pitch Ensemble Disagreement Score,First Pitch Delay Risk Score,First Pitch Delay Risk,+1 Hour Temp F,+1 Hour Dew Point F,+1 Hour RH %,+1 Hour Surface Pressure hPa,+1 Hour Cloud Cover %,+1 Hour Precip %,+1 Hour Wind MPH,+1 Hour Wind Gust MPH,+1 Hour Wind From,+1 Hour Wind Toward CF MPH,+1 Hour Wind Toward LF MPH,+1 Hour Wind Toward RF MPH,+1 Hour Air Density kg/m3,+1 Hour Density Altitude Ft,+1 Hour HR Carry Score,+1 Hour Carry Multiplier,+1 Hour LHB Carry Score,+1 Hour RHB Carry Score,+1 Hour Confidence-Adjusted HR Score,+1 Hour Weather Confidence %,+1 Hour Ensemble Disagreement Score,+1 Hour Delay Risk Score,+1 Hour Delay Risk,+2 Hours Temp F,+2 Hours Dew Point F,+2 Hours RH %,+2 Hours Surface Pressure hPa,+2 Hours Cloud Cover %,+2 Hours Precip %,+2 Hours Wind MPH,+2 Hours Wind Gust MPH,+2 Hours Wind From,+2 Hours Wind Toward CF MPH,+2 Hours Wind Toward LF MPH,+2 Hours Wind Toward RF MPH,+2 Hours Air Density kg/m3,+2 Hours Density Altitude Ft,+2 Hours HR Carry Score,+2 Hours Carry Multiplier,+2 Hours LHB Carry Score,+2 Hours RHB Carry Score,+2 Hours Confidence-Adjusted HR Score,+2 Hours Weather Confidence %,+2 Hours Ensemble Disagreement Score,+2 Hours Delay Risk Score,+2 Hours Delay Risk,+3 Hours Temp F,+3 Hours Dew Point F,+3 Hours RH %,+3 Hours Surface Pressure hPa,+3 Hours Cloud Cover %,+3 Hours Precip %,+3 Hours Wind MPH,+3 Hours Wind Gust MPH,+3 Hours Wind From,+3 Hours Wind Toward CF MPH,+3 Hours Wind Toward LF MPH,+3 Hours Wind Toward RF MPH,+3 Hours Air Density kg/m3,+3 Hours Density Altitude Ft,+3 Hours HR Carry Score,+3 Hours Carry Multiplier,+3 Hours LHB Carry Score,+3 Hours RHB Carry Score,+3 Hours Confidence-Adjusted HR Score,+3 Hours Weather Confidence %,+3 Hours Ensemble Disagreement Score,+3 Hours Delay Risk Score,+3 Hours Delay Risk,Previous Forecast Run UTC,Wind Out Probability Change Since Last Run Pct,Carry Percentile Value,Estimated FT Change by Wind2
2026-07-14,American League All-Stars @ National League All-Stars,American League All-Stars,National League All-Stars,05:00 PM,08:00 PM EDT,Citizens Bank Park,🟢 Very Good,🟢 Very Good,adjusted carry 79.8; +16 ft carry; +7.2% HR env.,82.9,79.8,100th,A-,16,7.2,82.9,79.8,90.7,7.0,1.072,STEADY,0.0,0.0,0.0,0.0,100.0,0,4.2,0.4,0.15,0.06,2026-07-14 01:19:22 PM PDT,98.4,5,84.5,79.5,7.2,1826.0,LOW,10.9,LOW,12.0,OPEN,OPEN-AIR PARK,Citizens Bank Park,Pre-Game,39.9061,-75.1665,20,10.07,OPEN_AIR,Clear,2026-07-14 20:19:22 UTC,2026-07-14T18:41:01+00:00,0.98,0.7,1.6,86.2,68.4,57.2,1012.4,8.9,19.4,2.7,8.3,6.4,0.8,0.94,1.03,0.98,0.09,1.1527,59.8,58.0,51.5,-8.6,-0.5,0.0,0,79.8,89.4,68.7,52.1,1012.6,0.0,0.0,9.0,19.4,SW,7.2,2.8,8.4,1.146,2032.0,85.1,1.084,86.8,81.7,82.0,91.3,5.9,10.9,LOW,85.7,68.3,57.7,1012.3,0.0,0.0,8.8,17.7,SW,7.1,2.7,8.2,1.1537,1794.0,82.2,1.077,83.9,79.0,79.5,91.5,5.7,8.6,LOW,83.3,68.1,62.0,1012.3,0.0,0.0,9.0,17.7,SW,7.2,2.7,8.3,1.1589,1636.0,81.1,1.075,82.8,77.7,77.8,89.4,8.8,7.3,LOW,80.8,67.9,66.3,1012.1,0.0,0.0,8.8,17.0,SW,7.1,2.7,8.2,1.1641,1476.0,79.3,1.07,80.9,76.0,75.9,88.6,12.0,6.0,LOW,2026-07-14 20:15:39 UTC,0.0,100,5
