Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,St. Louis Cardinals,Jordan Walker,Chris Bassitt,0.0,0,2,4.4,1.2,1.27,0.81,0.87,2.81,2.0,0.0,6.0,4.53,14.6,40,128,67.5,4.0,2|0|7|7|4,08/23|08/22|08/21|08/20|08/19,3.7,2|0|7|7|4|2|5|2|8|0,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15,3.07,2|0|7|7|4|2|5|2|8|0|0|3|1|2|3,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,85.4,68.2,48.2,32.0,20.1,12.0,6.7,3.27,69.4
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,St. Louis Cardinals,Alec Burleson,Chris Bassitt,1.0,2,2,4.2,1.2,1.33,0.83,0.99,2.98,2.0,0.0,7.0,1.81,19.9,40,131,55.0,2.8,4|2|3|3|2,08/23|08/22|08/21|08/20|08/19,3.6,4|2|3|3|2|1|2|4|9|6,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15,3.53,4|2|3|3|2|1|2|4|9|6|0|6|1|6|4,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,80.2,62.3,46.4,33.4,23.7,16.8,11.8,3.46,64.9
2026-08-25,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Philadelphia Phillies,Bryan De La Cruz,George Kirby,0.0,0,3,3.2,1.07,1.15,0.43,0.84,2.4,2.0,0.0,5.0,30.0,11.1,15,15,60.0,2.4,4|4|1|3|0,08/23|08/22|08/21|08/16|08/12,2.1,4|4|1|3|0|0|1|5|2|1,08/23|08/22|08/21|08/16|08/12|08/08|08/03|08/02|08/01|07/29,2.07,4|4|1|3|0|0|1|5|2|1|2|1|2|2|3,08/23|08/22|08/21|08/16|08/12|08/08|08/03|08/02|08/01|07/29|07/28|07/27|07/26|07/25|07/22,88.9,67.6,42.7,22.8,10.5,4.5,1.7,2.91,64.8
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,Baltimore Orioles,Pete Alonso,Unknown,0.0,0,0,4.3,1.0,1.27,0.57,0.69,2.57,2.0,0.0,6.0,2.81,14.1,40,131,57.5,2.6,0|2|6|2|3,08/23|08/22|08/21|08/20|08/19,2.9,0|2|6|2|3|1|4|4|5|2,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14,3.4,0|2|6|2|3|1|4|4|5|2|3|6|2|10|1,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,85.9,61.0,41.7,27.2,16.7,10.0,5.9,3.05,62.2
2026-08-25,Boston Red Sox @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Ceddanne Rafaela,Unknown,0.0,0,0,4.6,1.0,1.3,0.57,0.59,2.43,2.0,0.0,5.0,4.54,14.7,40,124,65.0,2.0,1|5|1|2|1,08/24|08/23|08/22|08/21|08/19,2.3,1|5|1|2|1|2|6|0|1|4,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13,2.13,1|5|1|2|1|2|6|0|1|4|1|4|3|0|1,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08,85.3,63.1,41.7,24.6,13.6,7.1,3.4,2.95,64.3
2026-08-25,Kansas City Royals @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Kansas City Royals,Bobby Witt Jr.,Max Scherzer,0.167,1,6,4.5,1.2,1.25,0.89,0.48,2.57,2.0,0.0,6.0,1.87,21.2,40,113,55.0,2.2,1|1|2|6|1,08/23|08/22|08/21|08/20|08/19,2.9,1|1|2|6|1|2|10|3|0|3,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14,2.53,1|1|2|6|1|2|10|3|0|3|2|4|1|0|2,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,78.8,58.4,41.0,27.8,18.2,12.1,7.8,2.83,58.9
2026-08-25,Cincinnati Reds @ San Francisco Giants,Oracle Park,0.965,1.0,69.1,67.0,14.8,W,281.0,0.0,Overcast,0.0,0.0,50.0,C,75.0,Cincinnati Reds,Sal Stewart,Adrian Houser,0.0,0,0,4.4,1.02,1.16,0.58,0.75,2.49,2.0,0.0,5.0,2.8,15.9,40,132,55.0,3.2,1|4|6|1|4,08/24|08/23|08/22|08/21|08/20,2.4,1|4|6|1|4|5|1|1|1|0,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16,2.67,1|4|6|1|4|5|1|1|1|0|4|1|8|2|1,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/13|08/12|08/11,84.1,60.4,40.8,25.6,16.1,9.6,5.5,3.06,61.3
2026-08-25,Pittsburgh Pirates @ San Diego Padres,Petco Park,0.965,1.005,81.8,65.0,7.4,WSW,254.0,1.0,Clear,2.3,3.4,55.1,C,75.0,San Diego Padres,Fernando Tatis Jr.,Paul Skenes,0.333,1,3,4.4,0.93,1.15,0.73,0.73,2.61,2.0,0.0,6.0,1.65,20.3,40,130,57.5,4.2,0|10|4|5|2,08/24|08/23|08/22|08/21|08/19,3.5,0|10|4|5|2|7|1|2|1|3,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,3.2,0|10|4|5|2|7|1|2|1|3|1|4|0|6|2,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,79.7,57.8,40.6,27.8,18.9,12.8,8.4,3.38,62.9
2026-08-25,Kansas City Royals @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Kansas City Royals,Jac Caglianone,Max Scherzer,0.0,0,1,3.9,1.2,1.3,0.57,0.76,2.54,2.0,0.0,6.0,1.6,23.6,40,121,55.0,2.4,2|0|1|3|6,08/22|08/21|08/19|08/18|08/17,2.9,2|0|1|3|6|0|1|10|2|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.4,2|0|1|3|6|0|1|10|2|4|6|1|10|2|3,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,76.4,55.8,39.9,27.5,18.6,12.3,8.1,2.88,58.1
2026-08-25,Tampa Bay Rays @ Detroit Tigers,Comerica Park,0.982,1.004,79.7,46.0,4.5,S,177.0,1.0,Overcast,2.0,2.9,54.4,C,92.0,Tampa Bay Rays,Yandy Díaz,Jackson Jobe,0.0,0,0,4.5,1.08,1.28,0.74,0.46,2.3,2.0,0.0,5.0,3.03,21.9,40,126,60.0,1.8,2|2|3|0|2,08/24|08/23|08/22|08/21|08/20,2.5,2|2|3|0|2|5|3|5|1|2,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15,3.2,2|2|3|0|2|5|3|5|1|2|1|4|5|7|6,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,78.1,56.8,38.3,24.0,14.6,8.6,4.8,2.83,59.4
2026-08-25,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Philadelphia Phillies,Bryce Harper,George Kirby,0.0,0,0,4.4,1.07,1.06,0.74,0.5,2.16,2.0,0.0,4.0,30.0,16.6,40,131,60.0,2.6,2|3|5|1|2,08/24|08/23|08/22|08/21|08/19,2.7,2|3|5|1|2|1|4|3|3|3,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13,2.13,2|3|5|1|2|1|4|3|3|3|2|0|0|0|3,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08,83.4,61.6,38.1,19.4,8.6,3.2,1.1,2.73,60.9
2026-08-25,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Philadelphia Phillies,Alec Bohm,George Kirby,0.0,0,3,4.2,1.07,1.19,0.56,0.86,2.38,2.0,0.0,6.0,1.82,26.3,40,125,57.5,3.6,1|5|7|0|5,08/24|08/22|08/21|08/19|08/18,4.1,1|5|7|0|5|3|8|8|2|2,08/24|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12,3.2,1|5|7|0|5|3|8|8|2|2|1|4|0|0|2,08/24|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/09|08/08|08/07|08/06,73.7,54.5,37.6,25.5,16.7,10.8,7.1,3.16,60.0
2026-08-25,Tampa Bay Rays @ Detroit Tigers,Comerica Park,0.982,1.004,79.7,46.0,4.5,S,177.0,1.0,Overcast,2.0,2.9,54.4,C,92.0,Tampa Bay Rays,Junior Caminero,Jackson Jobe,0.0,0,0,4.2,1.08,1.03,0.56,0.72,2.23,2.0,0.0,5.0,3.71,20.2,40,131,65.0,2.4,2|3|2|3|2,08/24|08/23|08/22|08/21|08/20,2.0,2|3|2|3|2|3|2|1|0|2,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15,2.53,2|3|2|3|2|3|2|1|0|2|2|5|5|5|1,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,79.8,57.0,37.4,22.4,12.7,6.9,3.5,2.73,60.1
2026-08-25,Chicago Cubs @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Clay Holmes,0.0,0,2,4.3,0.85,1.01,0.45,0.73,2.21,2.0,1.0,4.0,28.45,9.4,40,103,70.0,1.8,0|1|1|3|4,08/24|08/23|08/22|08/21|08/19,2.8,0|1|1|3|4|6|1|3|7|2,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,2.73,0|1|1|3|4|6|1|3|7|2|3|1|4|3|2,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,90.6,62.7,37.0,18.3,8.0,3.0,1.1,2.96,65.4
2026-08-25,Minnesota Twins @ Athletics,Sutter Health Park,1.01,1.01,97.2,15.0,7.6,WSW,238.0,0.0,Overcast,4.5,6.5,59.9,B,75.0,Minnesota Twins,Josh Bell,Gage Jump,0.0,0,0,4.1,1.17,0.99,0.57,0.79,2.27,2.0,0.0,5.0,2.37,23.0,40,127,50.0,1.6,4|0|0|1|3,08/24|08/23|08/22|08/21|08/19,2.1,4|0|0|1|3|5|5|2|1|0,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13,2.27,4|0|0|1|3|5|5|2|1|0|5|0|6|1|1,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08,77.0,54.5,36.9,23.5,14.3,8.7,4.9,2.62,54.5
2026-08-25,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Seattle Mariners,Randy Arozarena,Aaron Nola,0.25,1,4,4.6,1.19,1.03,0.84,0.55,2.27,2.0,0.0,5.0,2.58,24.0,40,124,50.0,3.0,1|3|8|3|0,08/24|08/23|08/22|08/21|08/20,2.5,1|3|8|3|0|3|0|4|0|3,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15|08/14,2.27,1|3|8|3|0|3|0|4|0|3|1|5|3|0|0,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08,76.0,55.6,36.8,23.3,14.5,8.8,5.2,2.71,55.6
