Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-15,822683,2026-09-15T22:45:00Z,Scheduled,Nationals Park,Philadelphia Phillies @ Washington Nationals,Home,695578,James Wood,Washington Nationals,Philadelphia Phillies,RF,L,No,,124,580,474,127,29,1,30,102,75,98,4,165,0.268,0.395,0.523,0.918,10,45,37,11,0,0.297,0.0,10,45,37,11,0,0.297,0.0,591,49,9.3,36.0,44.1,21.9,33.8,9.6,22.2,48.7,29.8,7.4,3.2,7.4,30.0,87.7,11.4,0.759,73.5,100.7,115.6,59.2,13.8,19.3,38.5,54.4,Average,3.0,Pull Power,A,Excellent HR swing plane,54.4,Average,1.012,Good,6.1,83.3,100.9,0.55,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.37,18.37,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 87.7 mph average exit velocity; 22.2% air-ball rate; 48.7% pull-air rate; 7.4% HR-launch rate.,0.0517,0.0483,4.25,65,18,15.8,4.11,411.4,Very long drought,650911.0,Cristopher Sánchez,L,LHB vs LHP,30,30,187.1,2.79,1.21,16,0.77,10.09,2.02,898.0,4.3,26.8,9.1,42.4,27.2,83.2,96.0,112.7,0.504,16.0,73.1,100.0,0.823,9.9,Sinker,L,LHB vs LHP,37.8,198,0.261,0.343,0.483,0.826,9,21,63,0.0455,9.0,0.756,177,0.0056,2.1,0.383,12,11,0,0/11,0.0,0.083,0.0,0.083,0,1,3,46.6,Neutral Matchup,Average,20.0,5,Pitch-level Statcast · last 5 MLB games,473,Sinker,46.51162790697674,220.0,Changeup,38.05496828752643,180.0,Slider,15.433403805496829,73.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.046,0.968,60.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.8,32.3,73.1,65.0,50.0,45.0,54.4,6.62,0.758,0.947,0.985,1.03,1.012,1.043,1.06,18.99,10.52,80.6,40.1,D+,Lineup unconfirmed,,,,,,
12,2026-09-15,822849,2026-09-16T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,701350,Roman Anthony,Boston Red Sox,Texas Rangers,LF,L,No,,44,196,170,41,7,2,4,20,10,25,1,53,0.241,0.342,0.376,0.718,11,52,48,10,3,0.208,0.0577,14,66,61,16,3,0.262,0.0455,204,69,9.2,32.6,46.5,25.5,27.4,14.5,31.1,37.6,36.1,9.3,2.6,9.3,29.4,86.7,9.0,0.655,74.0,99.0,114.4,50.9,19.6,12.7,46.0,47.8,Below Average,3.0,Contact-First Profile,C,Low line-drive plane,47.8,Below Average,0.994,Good,11.6,43.5,99.8,0.703,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.13,12.13,Strong positive regression,Below Average Contact-First Profile profile. 9.2% barrel rate; 86.7 mph average exit velocity; 31.1% air-ball rate; 37.6% pull-air rate; 9.3% HR-launch rate.,0.0204,0.0248,4.05,13,3,42.5,0.31,30.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,56.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,67.0,57.2,45.0,54.4,6.61,1.35,1.0,1.0,1.0,0.994,0.994,0.98,9.67,9.51,61.3,24.8,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
13,2026-09-15,823574,2026-09-15T23:10:00Z,Scheduled,Citi Field,Baltimore Orioles @ New York Mets,Away,624413,Pete Alonso,Baltimore Orioles,New York Mets,1B,R,No,,151,656,564,151,24,0,35,89,100,77,10,157,0.268,0.363,0.496,0.859,12,54,43,11,3,0.256,0.0556,27,118,101,28,8,0.277,0.0678,842,149,7.8,33.0,41.6,29.1,29.2,14.1,24.3,38.4,30.6,8.6,3.9,8.6,59.4,86.8,20.7,0.748,72.9,98.5,113.7,41.8,13.6,12.9,53.3,46.3,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,46.3,Below Average,0.99,Good,7.4,40.6,98.4,0.744,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.54,23.54,Strong positive regression,Below Average Contact-First Profile profile. 7.8% barrel rate; 86.8 mph average exit velocity; 24.3% air-ball rate; 38.4% pull-air rate; 8.6% HR-launch rate.,0.0534,0.0501,4.15,8,2,16.1,0.5,49.6,Recently homered,640455.0,Sean Manaea,L,RHB vs LHP,30,16,133.1,4.79,1.34,21,1.42,8.51,2.77,811.0,5.7,23.3,14.9,48.8,30.8,81.3,94.4,114.6,0.6,21.0,71.7,100.0,0.828,9.0,4-Seam Fastball,R,RHB vs LHP,53.2,200,0.26,0.335,0.452,0.787,9,18,49,0.045,9.6,0.726,407,0.0393,6.1,0.606,4,2,1,1/2,0.5,0.75,2.0,2.75,1,2,1,61.1,Slight Hitter Advantage,Above average,60.0,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,37.61682242990654,161.0,Sweeper,29.672897196261683,127.0,Sinker,16.35514018691589,70.0,Cutter,9.11214953271028,39.0,Changeup,7.242990654205608,31.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.043,0.982,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.2,43.2,71.7,52.0,50.0,45.0,54.2,6.55,1.088,1.051,1.025,1.0,0.99,0.99,1.0,19.19,13.72,85.0,37.0,D+,Lineup unconfirmed,,,,,,
14,2026-09-15,825030,2026-09-16T01:40:00Z,Scheduled,Chase Field,Miami Marlins @ Arizona Diamondbacks,Away,665052,Griffin Conine,Miami Marlins,Arizona Diamondbacks,RF,L,No,,83,284,246,64,8,0,15,40,37,33,5,85,0.26,0.359,0.476,0.835,12,49,44,14,1,0.318,0.0204,25,98,85,20,2,0.235,0.0204,298,98,7.6,28.0,54.2,24.8,20.9,13.0,26.4,57.6,33.1,8.2,4.3,8.2,50.7,84.2,19.3,0.67,72.0,96.8,114.7,38.5,12.4,9.0,51.8,45.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,6.1,60.0,95.3,0.545,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.63,5.63,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 84.2 mph average exit velocity; 26.4% air-ball rate; 57.6% pull-air rate; 8.2% HR-launch rate.,0.0528,0.0466,4.15,31,8,16.4,1.89,189.0,Above normal drought,647336.0,Michael Soroka,R,LHB vs RHP,19,18,99.1,3.53,1.16,7,0.63,8.61,2.27,576.0,5.0,20.3,13.5,45.8,32.6,81.6,93.2,115.5,0.551,7.0,68.4,67.6,0.8,8.7,4-Seam Fastball,L,LHB vs RHP,52.4,222,0.267,0.383,0.529,0.912,14,31,64,0.0631,9.5,0.777,252,0.0159,4.1,0.586,0,0,0,0/0,,,,,0,0,0,57.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,308,4-Seam Fastball,31.493506493506494,97.0,Slurve,30.194805194805195,93.0,Changeup,12.987012987012987,40.0,Cutter,12.662337662337663,39.0,Sinker,11.03896103896104,34.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.975,62.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.4,35.6,68.4,53.8,50.0,45.0,54.2,6.55,0.777,0.925,1.025,1.0,0.989,0.989,1.035,17.98,9.88,80.1,35.0,D,Lineup unconfirmed,Sweeper,1.2987012987012987,4.0,Pitch Out,0.3246753246753247,1.0
15,2026-09-15,822849,2026-09-16T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,575929,Willson Contreras,Boston Red Sox,Texas Rangers,1B,R,No,,126,521,437,121,21,3,26,67,79,58,22,131,0.277,0.387,0.517,0.904,1,4,3,2,0,0.667,0.0,13,57,49,13,2,0.265,0.0351,620,78,6.5,27.3,54.0,21.6,24.0,12.5,23.4,60.4,26.9,5.2,3.0,5.2,66.9,82.8,18.6,0.61,74.6,96.5,116.8,61.9,11.9,14.4,47.0,43.8,Below Average,3.0,Pull Power,A,Excellent HR swing plane,43.8,Below Average,0.983,Good,2.6,73.3,95.2,0.456,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.9,9.9,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 82.8 mph average exit velocity; 23.4% air-ball rate; 60.4% pull-air rate; 5.2% HR-launch rate.,0.0499,0.0466,4.31,34,9,16.8,2.02,202.3,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,60.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,45.6,57.2,45.0,54.1,6.53,0.956,1.0,1.0,1.0,0.983,0.983,1.06,18.57,12.22,71.6,39.2,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,
16,2026-09-15,824466,2026-09-15T22:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Away,571970,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,3B,L,No,,138,521,452,114,23,1,28,76,71,63,5,133,0.252,0.349,0.493,0.842,11,45,38,11,2,0.289,0.0444,23,91,75,20,4,0.267,0.044,630,108,7.6,29.5,57.6,22.1,20.3,17.5,29.6,56.2,29.7,10.4,5.7,10.4,56.4,83.8,18.2,0.656,69.7,96.5,110.5,13.1,15.9,4.0,47.4,41.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.5,Below Average,0.976,Good,5.6,51.4,96.5,0.643,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.75,16.75,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 83.8 mph average exit velocity; 29.6% air-ball rate; 56.2% pull-air rate; 10.4% HR-launch rate.,0.0537,0.0497,4.15,8,2,16.1,0.5,49.6,Recently homered,695076.0,Rhett Lowder,R,LHB vs RHP,26,23,119.1,5.81,1.53,17,1.28,7.09,3.7,676.0,6.1,25.6,16.3,40.8,32.4,84.0,95.7,116.0,0.578,17.0,55.2,99.7,0.682,8.0,Sinker,L,LHB vs RHP,55.4,396,0.251,0.351,0.497,0.848,22,51,98,0.0556,9.3,0.685,333,0.036,7.0,0.637,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,53.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,463,Sinker,28.509719222462202,132.0,4-Seam Fastball,23.110151187904968,107.0,Slider,22.03023758099352,102.0,Changeup,20.950323974082075,97.0,Curveball,5.399568034557236,25.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.01,0.986,59.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.4,40.1,55.2,54.3,71.6,45.0,53.9,6.46,0.956,1.029,1.025,1.0,0.976,0.976,1.0,19.06,12.9,84.3,35.3,D,Lineup unconfirmed,,,,,,
17,2026-09-15,823654,2026-09-15T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,592450,Aaron Judge,New York Yankees,Minnesota Twins,RF,R,No,,65,283,235,57,10,0,18,45,41,43,2,83,0.243,0.363,0.515,0.878,6,22,21,4,1,0.19,0.0455,6,22,21,4,1,0.19,0.0455,322,22,7.4,28.3,47.4,23.2,29.4,14.8,26.4,44.8,25.2,8.9,4.3,8.9,51.5,85.4,22.7,0.814,74.6,96.9,113.1,58.3,12.6,12.5,49.9,45.8,Below Average,3.0,Pull Power,A-,Elevated power plane,45.8,Below Average,0.988,Good,0.0,50.0,93.2,0.617,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.76,3.76,Positive regression,Below Average Pull Power profile. 7.4% barrel rate; 85.4 mph average exit velocity; 26.4% air-ball rate; 44.8% pull-air rate; 8.9% HR-launch rate.,0.0636,0.0542,4.15,0,0,13.1,0.0,0.0,Very recent HR,641927.0,Bailey Ober,R,RHB vs RHP,22,22,117.2,4.28,1.25,18,1.38,6.5,2.6,692.0,6.5,25.6,17.3,52.0,29.2,83.0,95.8,115.5,0.554,18.0,64.6,100.0,0.772,8.2,Changeup,R,RHB vs RHP,56.9,199,0.247,0.35,0.512,0.862,12,25,59,0.0603,10.5,0.901,212,0.0283,6.1,0.553,3,2,1,1/2,0.5,0.667,1.0,1.667,0,1,0,59.0,Slight Hitter Advantage,Above average,53.8,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,31.910112359550563,142.0,Changeup,30.1123595505618,134.0,Slider,22.696629213483146,101.0,Sweeper,11.910112359550562,53.0,Sinker,2.247191011235955,10.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,0.99,58.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.9,47.2,64.6,38.5,50.0,45.0,53.8,6.45,0.965,1.045,0.985,1.0,0.988,0.988,0.98,20.64,12.67,74.0,34.0,D,Lineup unconfirmed,Curveball,1.1235955056179776,5.0,,,
18,2026-09-15,822762,2026-09-15T23:07:00Z,Scheduled,Rogers Centre,Detroit Tigers @ Toronto Blue Jays,Away,680664,Eduardo Valencia,Detroit Tigers,Toronto Blue Jays,DH,R,No,,32,100,97,31,9,0,6,15,18,2,1,26,0.32,0.34,0.598,0.938,5,21,20,7,0,0.35,0.0,13,44,43,10,0,0.233,0.0,133,54,8.1,24.1,44.6,22.5,32.9,10.4,26.0,50.5,43.9,8.8,4.1,8.8,27.9,82.6,13.4,0.616,71.3,94.5,110.2,26.3,12.4,6.8,54.0,42.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.5,Below Average,0.979,Good,3.7,46.2,92.2,0.503,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.23,3.23,Positive regression,Below Average Pull Power profile. 8.1% barrel rate; 82.6 mph average exit velocity; 26.0% air-ball rate; 50.5% pull-air rate; 8.8% HR-launch rate.,0.06,0.0447,4.23,45,14,16.2,2.78,278.4,Very long drought,680755.0,Braydon Fisher,R,RHB vs RHP,72,9,72.2,3.22,1.22,8,0.99,8.92,4.71,347.0,5.8,25.1,13.5,59.3,27.1,81.0,94.2,115.4,0.506,8.0,79.9,98.4,0.785,15.2,Slider,R,RHB vs RHP,43.1,54,0.353,0.389,0.569,0.958,2,2,9,0.037,12.1,0.663,142,0.0282,4.7,0.461,0,0,0,0/0,,,,,0,0,0,57.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,73,Curveball,39.726027397260275,29.0,Slider,38.35616438356164,28.0,4-Seam Fastball,20.54794520547945,15.0,Cutter,1.36986301369863,1.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.06,0.983,56.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.1,40.9,79.9,36.7,50.0,45.0,53.8,6.44,0.758,0.982,0.985,1.03,0.979,1.008,1.06,17.6,10.09,62.7,37.2,D+,Lineup unconfirmed,,,,,,
19,2026-09-15,823980,2026-09-16T01:38:00Z,Scheduled,Angel Stadium,Seattle Mariners @ Los Angeles Angels,Away,663728,Cal Raleigh,Seattle Mariners,Los Angeles Angels,C,S,No,,116,486,415,75,13,0,22,46,63,65,3,151,0.181,0.294,0.371,0.665,11,49,42,11,2,0.262,0.0408,25,102,85,23,9,0.271,0.0882,658,125,10.2,27.1,59.7,20.8,19.6,18.0,25.3,62.1,29.9,8.3,4.0,8.3,41.0,85.6,25.5,0.689,72.9,97.1,116.5,46.5,11.9,12.6,46.0,50.0,Average,3.0,Pull Power,A-,Elevated power plane,50.0,Average,1.0,Good,12.0,70.6,98.0,0.815,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.48,36.48,Strong positive regression,Average Pull Power profile. 10.2% barrel rate; 85.6 mph average exit velocity; 25.3% air-ball rate; 62.1% pull-air rate; 8.3% HR-launch rate.,0.0453,0.0426,4.05,0,0,18.9,0.0,0.0,Very recent HR,696270.0,Ryan Johnson,R,Switch vs RHP,19,16,84.1,5.12,1.36,18,1.92,6.72,4.16,482.0,6.0,24.3,19.1,39.2,30.5,82.3,94.8,113.6,0.566,18.0,45.5,100.0,0.588,7.9,Cutter,L,LHB vs RHP,53.1,309,0.193,0.307,0.402,0.709,14,42,89,0.0453,10.4,0.657,215,0.0512,6.2,0.563,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,50.0,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,453,Cutter,51.65562913907285,234.0,Sweeper,28.2560706401766,128.0,Split-Finger,14.1280353200883,64.0,Sinker,5.960264900662252,27.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.991,0.985,66.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.1,37.3,45.5,72.1,50.0,45.0,53.6,6.38,1.144,1.131,1.035,1.0,1.0,1.0,0.98,16.18,12.66,85.0,32.4,D,Lineup unconfirmed,,,,,,
20,2026-09-15,822849,2026-09-16T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,681508,Mickey Gasper,Boston Red Sox,Texas Rangers,DH,S,No,,57,202,170,45,9,1,9,25,23,25,5,30,0.265,0.373,0.488,0.861,10,37,30,6,2,0.2,0.0541,23,83,63,19,9,0.302,0.1084,237,90,10.8,29.6,54.4,24.3,21.3,20.4,32.0,42.4,25.9,11.6,9.1,11.6,52.1,84.3,12.8,0.657,69.6,96.6,108.6,12.5,17.4,6.1,53.6,43.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,43.9,Below Average,0.983,Good,14.4,43.3,96.5,0.822,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.23,12.23,Strong positive regression,Below Average Pull Power profile. 10.8% barrel rate; 84.3 mph average exit velocity; 32.0% air-ball rate; 42.4% pull-air rate; 11.6% HR-launch rate.,0.0446,0.0399,4.15,4,2,18.9,0.21,21.2,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,54.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,66.4,57.2,45.0,53.4,6.33,1.231,1.0,1.0,1.0,0.983,0.983,0.98,15.54,11.98,63.1,31.2,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
21,2026-09-15,824143,2026-09-16T00:10:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Home,670541,Yordan Alvarez,Houston Astros,Kansas City Royals,DH,L,No,,146,639,523,162,30,1,38,95,96,101,10,114,0.31,0.427,0.589,1.016,9,38,32,7,1,0.219,0.0263,23,96,77,19,2,0.247,0.0208,799,130,7.1,28.8,52.4,17.4,29.8,17.5,30.4,48.4,32.2,8.4,4.7,8.4,48.8,85.1,21.8,0.73,74.9,97.3,116.7,57.6,14.6,16.1,37.7,48.6,Average,3.0,Pull Power,A-,Elevated power plane,48.6,Average,0.996,Good,3.8,53.1,95.4,0.567,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.4,14.4,Strong positive regression,Average Pull Power profile. 7.1% barrel rate; 85.1 mph average exit velocity; 30.4% air-ball rate; 48.4% pull-air rate; 8.4% HR-launch rate.,0.0595,0.0551,4.25,14,4,13.8,1.02,101.7,Near normal interval,608379.0,Michael Wacha,R,LHB vs RHP,29,29,182.2,3.25,1.11,24,1.18,7.24,2.36,989.0,4.7,23.0,16.0,43.3,31.1,81.7,94.2,115.8,0.511,24.0,72.4,99.9,0.84,8.7,4-Seam Fastball,L,LHB vs RHP,49.6,468,0.325,0.459,0.621,1.08,28,87,87,0.0598,9.3,0.856,431,0.0186,4.4,0.466,7,7,2,2/7,0.286,0.286,0.857,1.143,1,0,3,61.1,Slight Hitter Advantage,Above average,67.2,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,28.4796573875803,133.0,Changeup,27.40899357601713,128.0,Cutter,15.417558886509635,72.0,Curveball,10.06423982869379,47.0,Sinker,9.850107066381156,46.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.045,0.972,61.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.6,32.3,72.4,48.8,50.0,45.0,53.1,6.26,0.786,1.013,1.025,1.055,0.996,1.051,1.0,21.41,11.93,84.7,37.7,D+,Lineup unconfirmed,Slider,8.779443254817988,41.0,,,
22,2026-09-15,822925,2026-09-15T22:40:00Z,Scheduled,Tropicana Field,Athletics @ Tampa Bay Rays,Away,669127,Shea Langeliers,Athletics,Tampa Bay Rays,C,R,No,,95,420,380,101,19,0,23,55,54,34,5,96,0.266,0.333,0.497,0.83,2,4,4,2,0,0.5,0.0,2,4,4,2,0,0.5,0.0,528,5,8.2,29.7,45.8,25.0,29.2,15.6,32.0,46.6,35.0,7.6,5.0,7.6,50.0,85.5,22.9,0.684,74.1,97.6,113.8,49.4,14.9,12.3,57.9,48.4,Average,3.0,Pull Power,A-,Elevated power plane,48.4,Average,0.996,Good,0.0,66.7,99.1,0.615,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.69,14.69,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 85.5 mph average exit velocity; 32.0% air-ball rate; 46.6% pull-air rate; 7.6% HR-launch rate.,0.0548,0.0497,4.15,11,4,16.5,0.67,66.6,Recently homered,643377.0,Griffin Jax,R,RHB vs RHP,31,20,99.1,3.99,1.24,15,1.36,9.33,2.99,480.0,6.7,26.2,14.2,48.5,30.0,82.1,95.3,111.1,0.592,15.0,50.3,99.5,0.653,7.0,Sweeper,R,RHB vs RHP,48.6,293,0.241,0.307,0.444,0.751,14,22,69,0.0478,8.1,0.669,161,0.0311,7.5,0.548,0,0,0,0/0,,,,,0,0,0,49.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,387,Sinker,26.614987080103358,103.0,Changeup,23.772609819121445,92.0,Sweeper,22.22222222222222,86.0,4-Seam Fastball,17.31266149870801,67.0,Curveball,10.077519379844961,39.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.001,0.992,59.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.6,47.6,50.3,52.3,50.0,45.0,53.0,6.22,1.0,1.042,0.985,1.0,0.996,0.996,1.0,19.07,12.11,77.3,32.9,D,Lineup unconfirmed; Limited recent games,,,,,,
