player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0023459,Aaron Rodgers,PIT,CIN,QB,QB,ACT,21.0,401872950,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0026158,Joe Flacco,CIN,PIT,QB,QB,ACT,18.0,401872950,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0026498,Matthew Stafford,LAR,DEN,QB,QB,ACT,17.0,401872962,2026-09-28T00:20Z,away,2026,REG,3,QB
00-0027973,Andy Dalton,PHI,CHI,QB,QB,ACT,15.0,401872963,2026-09-29T00:15Z,away,2026,REG,3,QB
00-0028118,Tyrod Taylor,GB,ATL,QB,QB,ACT,15.0,401872948,2026-09-25T00:15Z,home,2026,REG,3,QB
00-0028986,Case Keenum,CHI,PHI,QB,QB,ACT,14.0,401872963,2026-09-29T00:15Z,home,2026,REG,3,QB
00-0029604,Kirk Cousins,LV,NO,QB,QB,ACT,14.0,401872961,2026-09-27T20:25Z,away,2026,REG,3,QB
00-0030565,Geno Smith,NYJ,DET,QB,QB,ACT,13.0,401872954,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0031503,Jameis Winston,NYG,TEN,QB,QB,ACT,11.0,401872956,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0032268,Marcus Mariota,WAS,SEA,QB,QB,ACT,11.0,401872955,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0032950,Carson Wentz,MIN,TB,QB,QB,ACT,10.0,401872959,2026-09-27T20:05Z,away,2026,REG,3,QB
00-0033077,Dak Prescott,DAL,BAL,QB,QB,ACT,10.0,401872960,2026-09-27T20:25Z,home,2026,REG,3,QB
00-0033106,Jared Goff,DET,NYJ,QB,QB,ACT,10.0,401872954,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0033119,Jacoby Brissett,ARI,SF,QB,QB,ACT,10.0,401872958,2026-09-27T20:05Z,away,2026,REG,3,QB
00-0033537,Deshaun Watson,CLE,CAR,QB,QB,ACT,9.0,401872949,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0033662,Cooper Rush,ATL,GB,QB,QB,ACT,9.0,401872948,2026-09-25T00:15Z,away,2026,REG,3,QB
00-0033869,Mitchell Trubisky,TEN,NYG,QB,QB,ACT,9.0,401872956,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0033873,Patrick Mahomes,KC,MIA,QB,QB,ACT,9.0,401872952,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0033949,Joshua Dobbs,DET,NYJ,QB,QB,ACT,9.0,401872954,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0034577,Kyle Allen,BUF,LAC,QB,QB,ACT,8.0,401872953,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0034771,Mason Rudolph,PIT,CIN,QB,QB,ACT,8.0,401872950,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0034796,Lamar Jackson,BAL,DAL,QB,QB,ACT,8.0,401872960,2026-09-27T20:25Z,away,2026,REG,3,QB
00-0034855,Baker Mayfield,TB,MIN,QB,QB,ACT,8.0,401872959,2026-09-27T20:05Z,home,2026,REG,3,QB
00-0034857,Josh Allen,BUF,LAC,QB,QB,ACT,8.0,401872953,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0034869,Sam Darnold,SEA,WAS,QB,QB,ACT,8.0,401872955,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0035228,Kyler Murray,MIN,TB,QB,QB,ACT,7.0,401872959,2026-09-27T20:05Z,away,2026,REG,3,QB
00-0035264,Jarrett Stidham,DEN,LAR,QB,QB,ACT,7.0,401872962,2026-09-28T00:20Z,home,2026,REG,3,QB
00-0035289,Gardner Minshew,ARI,SF,QB,QB,ACT,7.0,401872958,2026-09-27T20:05Z,away,2026,REG,3,QB
00-0035704,Drew Lock,SEA,WAS,QB,QB,ACT,7.0,401872955,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0035710,Daniel Jones,IND,HOU,QB,QB,ACT,7.0,401872951,2026-09-27T17:00Z,home,2026,REG,3,QB
00-0035993,Tyler Huntley,BAL,DAL,QB,QB,ACT,6.0,401872960,2026-09-27T20:25Z,away,2026,REG,3,QB
00-0036212,Tua Tagovailoa,ATL,GB,QB,QB,ACT,6.0,401872948,2026-09-25T00:15Z,away,2026,REG,3,QB
00-0036264,Jordan Love,GB,ATL,QB,QB,ACT,6.0,401872948,2026-09-25T00:15Z,home,2026,REG,3,QB
00-0036355,Justin Herbert,LAC,BUF,QB,QB,ACT,6.0,401872953,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0036389,Jalen Hurts,PHI,CHI,QB,QB,ACT,6.0,401872963,2026-09-29T00:15Z,away,2026,REG,3,QB
00-0036442,Joe Burrow,CIN,PIT,QB,QB,ACT,6.0,401872950,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0036879,Sam Ehlinger,DEN,LAR,QB,QB,ACT,5.0,401872962,2026-09-28T00:20Z,home,2026,REG,3,QB
00-0036898,Davis Mills,HOU,IND,QB,QB,ACT,5.0,401872951,2026-09-27T17:00Z,away,2026,REG,3,QB
00-0036945,Justin Fields,KC,MIA,QB,QB,ACT,5.0,401872952,2026-09-27T17:00Z,away,2026,REG,3,QB
