Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Ryan Feltner,0.0,0,0,4.3,1.2,1.28,0.59,0.77,2.62,2.0,1.0,5.0,30.0,9.3,40,92,67.5,2.2,1|4|3|2|1,08/11|08/10|08/09|08/08|08/07,2.1,1|4|3|2|1|4|3|0|1|2,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31,2.53,1|4|3|2|1|4|3|0|1|2|5|4|0|5|3,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,90.7,71.8,48.0,27.4,13.9,5.9,2.5,2.88,68.4
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Ketel Marte,Ryan Feltner,0.0,0,5,4.4,1.2,0.99,0.58,0.61,2.02,2.0,0.0,4.0,5.96,21.3,40,115,52.5,2.4,4|4|4|0|0,08/11|08/10|08/09|08/08|08/07,1.6,4|4|4|0|0|1|0|1|0|2,08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01,1.6,4|4|4|0|0|1|0|1|0|2|2|1|1|1|3,08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26,78.7,54.9,33.7,18.5,9.2,4.4,1.9,2.41,53.9
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Nolan Arenado,Ryan Feltner,0.333,1,3,3.9,1.2,0.94,0.52,0.76,2.02,2.0,0.0,5.0,3.18,25.7,40,114,55.0,2.4,1|7|0|1|3,08/11|08/10|08/09|08/08|08/07,2.3,1|7|0|1|3|0|4|2|0|5,08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01,1.87,1|7|0|1|3|0|4|2|0|5|0|0|4|0|1,08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26,74.3,51.9,33.1,19.6,11.1,6.0,3.1,2.48,53.6
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.0,39.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.0,C,92.0,Athletics,Zack Gelof,Drew Rasmussen,1.0,1,1,3.8,0.85,0.86,0.6,0.38,1.93,2.0,0.0,4.0,3.87,17.6,40,65,67.5,1.4,0|6|0|0|1,08/11|08/10|07/09|07/08|07/07,1.8,0|6|0|0|1|2|1|0|5|3,08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19,2.27,0|6|0|0|1|2|1|0|5|3|2|3|5|3|3,08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19|06/18|06/17|06/16|06/15|06/14,82.4,50.9,29.3,15.8,7.7,3.7,1.7,2.4,55.8
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.0,39.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.0,C,92.0,Athletics,Tyler Soderstrom,Drew Rasmussen,0.0,0,4,4.2,0.85,0.85,0.55,0.51,1.82,1.0,0.0,4.0,3.83,25.0,40,107,65.0,3.0,3|3|3|3|3,08/10|08/09|08/08|08/07|08/06,2.3,3|3|3|3|3|2|2|1|3|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,1.93,3|3|3|3|3|2|2|1|3|0|0|0|0|3|3,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,75.0,49.5,28.5,15.4,7.6,3.5,1.4,2.55,55.5
2026-08-12,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.005,83.0,39.0,8.4,SW,228.0,0.0,Overcast,2.3,3.3,55.0,C,92.0,Athletics,Jacob Wilson,Drew Rasmussen,0.5,1,2,4.2,0.85,0.92,0.41,0.36,1.73,1.0,0.0,4.0,3.0,22.1,40,78,50.0,1.8,2|2|1|4|0,08/11|08/10|08/09|08/08|08/07,2.0,2|2|1|4|0|0|3|3|2|3,08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30,1.53,2|2|1|4|0|0|3|3|2|3|1|1|0|1|0,08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25,77.9,46.7,25.3,12.5,6.2,2.6,1.2,2.17,48.0
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Matt Olson,Zac Thornton,0.0,0,2,4.3,0.85,0.91,0.78,0.58,2.2,2.0,0.0,5.0,2.69,22.8,40,120,57.5,2.6,5|2|3|0|3,08/11|08/10|08/09|08/08|08/07,2.9,5|2|3|0|3|6|0|2|4|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.73,5|2|3|0|3|6|0|2|4|4|5|0|2|4|1,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27,77.2,54.9,35.7,21.9,13.3,7.4,4.3,3.05,59.4
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Mauricio Dubón,Zac Thornton,0.0,0,2,3.9,0.85,0.87,0.42,0.44,1.76,1.0,0.0,4.0,4.55,19.4,40,114,52.5,2.8,1|3|2|1|7,08/11|08/10|08/08|08/07|08/06,2.4,1|3|2|1|7|4|0|2|4|0,08/11|08/10|08/08|08/07|08/06|08/05|08/04|08/02|07/31|07/30,1.87,1|3|2|1|7|4|0|2|4|0|1|1|0|0|2,08/11|08/10|08/08|08/07|08/06|08/05|08/04|08/02|07/31|07/30|07/29|07/29|07/27|07/26|07/25,80.6,48.1,25.9,12.4,5.8,2.4,0.9,2.26,49.8
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,Atlanta Braves,Ronald Acuña Jr.,Zac Thornton,0.333,1,3,4.4,0.85,0.81,0.54,0.43,1.76,1.0,0.0,4.0,2.1,29.1,40,68,57.5,1.4,0|2|0|3|2,08/11|08/10|08/09|08/08|08/07,2.2,0|2|0|3|2|7|1|2|1|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,1.87,0|2|0|3|2|7|1|2|1|4|0|4|0|0|2,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27,70.9,44.6,26.8,15.4,8.3,4.3,2.5,2.35,50.1
2026-08-12,Baltimore Orioles @ Minnesota Twins,Target Field,0.988,1.007,86.2,39.0,6.4,NE,54.0,1.0,Clear,3.4,4.9,57.4,B,92.0,Baltimore Orioles,Pete Alonso,Zebby Matthews,0.0,0,0,4.2,1.16,1.1,0.64,0.69,2.42,2.0,0.0,6.0,1.7,22.3,40,120,47.5,3.8,6|2|10|1|0,08/11|08/10|08/09|08/08|08/07,2.4,6|2|10|1|0|1|0|3|1|0,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,2.53,6|2|10|1|0|1|0|3|1|0|6|1|0|3|4,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/27|07/26,77.7,56.0,38.4,25.3,16.5,10.3,6.8,2.72,55.2
