Top 30 Rank,Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,Model Version,Starter Expected BF,Starter Exposure %,Bullpen Exposure %,Starter Workload Source,Opener Risk,Recent Contact Reliability %,Recent Power Reliability %,Hand Split Reliability %,Statcast Reliability %,Pitch Location Matchup Factor,Pitch Location Samples,Pitcher Velo Trend,V6 Park Walk Factor,V6 Park Run Factor,V6 Weather HR Factor,V6 Weather Confidence,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_run_scoring_boost,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence,Full Game Projected FS
1,1,2026-08-13,Royce Lewis,MIN,PHI,PHI @ MIN,HOME,1B,11.1,11.53,11.53,10.43,6.15,6.09,8.95,6.45,0.72,10.2,11.9,10.67,14|8|12|0|17,14|8|12|0|17|14|16|3|14|21,14|8|12|0|17|14|16|3|14|21|5|14|5|3|14,99.5,99.5,94.4,94.2,93.7,90.2,84.7,84.2,81.5,72.1,71.6,66.9,59.4,54.3,54.3,50.3,45.2,45.2,42.6,38.6,38.6,36.6,31.8,31.8,29.8,26.3,23.6,278.78,A+,MORE 8.5 | 59.4% | Edge +3.0,MORE,8.5,59.4,3.03,18.8,Playable,3,Last 7 Confirmed,,3,7,2-5-3-2-3-3-5,42.9,97.0,4.92,Regular,14,1.04,Aaron Nola,R,5.47,1.45,0.2537,0.0533,0.079,4.2,1.3,0.2247,0.0311,Field of Dreams,1.0,1.0,,,,,Weather unavailable,357,319,0.245,0.317,0.433,0.75,261,0.731,78,19,1,13,44,43,32,3,11,2026-08-12 vs Baltimore Orioles: 14 FS|2026-08-11 vs Baltimore Orioles: 8 FS|2026-08-10 vs Baltimore Orioles: 12 FS|2026-08-09 @ Milwaukee Brewers: 0 FS|2026-08-08 @ Milwaukee Brewers: 17 FS,2026-08-12 vs Baltimore Orioles: 14 FS|2026-08-11 vs Baltimore Orioles: 8 FS|2026-08-10 vs Baltimore Orioles: 12 FS|2026-08-09 @ Milwaukee Brewers: 0 FS|2026-08-08 @ Milwaukee Brewers: 17 FS|2026-08-07 @ Milwaukee Brewers: 14 FS|2026-08-06 @ Kansas City Royals: 16 FS|2026-08-05 @ Kansas City Royals: 3 FS|2026-08-04 @ Kansas City Royals: 14 FS|2026-08-02 @ Seattle Mariners: 21 FS,2026-08-12 vs Baltimore Orioles: 14 FS|2026-08-11 vs Baltimore Orioles: 8 FS|2026-08-10 vs Baltimore Orioles: 12 FS|2026-08-09 @ Milwaukee Brewers: 0 FS|2026-08-08 @ Milwaukee Brewers: 17 FS|2026-08-07 @ Milwaukee Brewers: 14 FS|2026-08-06 @ Kansas City Royals: 16 FS|2026-08-05 @ Kansas City Royals: 3 FS|2026-08-04 @ Kansas City Royals: 14 FS|2026-08-02 @ Seattle Mariners: 21 FS|2026-08-01 @ Seattle Mariners: 5 FS|2026-07-31 @ Seattle Mariners: 14 FS|2026-07-30 vs Kansas City Royals: 5 FS|2026-07-29 vs Kansas City Royals: 3 FS|2026-07-28 vs Kansas City Royals: 14 FS,15,30,9.4,7.5,Last 30 games + shrinkage,11.57,10.43,0.379,Hot,9.4,2.433,0.3667,0.15,0.05,0.0167,0.0167,11.09,12.26,12.26,11.58,9.57,28.0,16.0,20.0,16.0,20.0,6.0,23.02,67.7,32.3,Recent workload,No,50.4,38.7,60.6,69.9,1.064,131,-0.53,1.0,1.0,1.0,75.0,255,85.13,30.2,1.96,32.16,0.403,0.9742,1.0,1.0,1.0,1.1165,528,Statcast,1.0,11,Fallback,255,85.13,12.0,22.74,34.78,25.9,63.1,11.0,1.0,1.0067,1.0246,1.0134,1.0448,1.013,10.48,1.08,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.1703,0.0825,0.0057,0.0561,0.0783,0.0078,0.2507,0.3417,0.3666,0.2918,0.0738,0.1526,0.0205,1.0,Projected,6.45,6.83,15.47,20.51,4.77,0.0,Raw,100.0,100.0,91.0,91.0,91.0,87.0,80.3,80.3,78.0,69.1,69.1,65.9,59.4,54.3,54.3,50.3,45.2,45.2,42.6,38.6,38.6,36.6,31.8,31.8,29.8,26.3,23.6,0.0,0.0,3.4,3.1,2.7,3.2,4.4,3.9,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
2,2,2026-08-13,Pete Crow-Armstrong,CHC,WSH,CHC @ WSH,AWAY,CF,11.41,10.67,10.67,8.1,9.96,8.69,9.04,8.69,0.961,11.6,14.5,12.6,9|14|11|4|20,9|14|11|4|20|15|37|20|9|6,9|14|11|4|20|15|37|20|9|6|16|0|10|16|2,88.2,88.2,83.7,83.2,77.0,76.0,67.8,67.3,63.9,63.4,55.6,54.1,50.0,50.0,45.4,45.4,41.5,39.0,39.0,35.8,35.8,34.0,34.0,28.6,28.6,27.4,27.4,272.04,A+,MORE 7.0 | 63.4% | Edge +3.7,MORE,7.0,63.4,3.67,26.8,Good,1,Last 7 Confirmed,,1,7,1-1-1-1-1-1-1,100.0,97.0,5.13,Regular,14,1.04,Cade Cavalli,R,3.57,1.3,0.2319,0.0272,0.0707,4.76,1.39,0.2289,0.0361,Nationals Park,1.0,1.055,92.3,7.3,281.0,0.0,hot,538,458,0.284,0.384,0.544,0.928,363,0.923,130,24,7,27,86,73,65,11,30,2026-08-12 @ Washington Nationals: 9 FS|2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS,2026-08-12 @ Washington Nationals: 9 FS|2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS,2026-08-12 @ Washington Nationals: 9 FS|2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS|2026-08-01 vs New York Yankees: 16 FS|2026-07-31 vs New York Yankees: 0 FS|2026-07-30 @ St. Louis Cardinals: 10 FS|2026-07-29 @ St. Louis Cardinals: 16 FS|2026-07-28 @ St. Louis Cardinals: 2 FS,15,30,12.33,9.5,Last 30 games + shrinkage,15.71,13.36,0.276,Neutral,12.33,2.75,0.2353,0.1471,0.0588,0.1471,0.0588,11.93,12.37,11.9,11.57,9.8,28.0,16.0,20.0,16.0,20.0,6.0,23.4,68.8,31.2,Recent workload,No,53.8,42.0,68.1,73.9,1.1044,159,3.34,1.0,1.0,1.0,75.0,312,82.36,27.24,3.21,31.41,0.488,1.0055,1.0,1.0,1.0,1.0984,641,Statcast,1.0008,74,Statcast,312,82.36,12.0,25.49,30.98,7.7,68.9,23.4,1.0165,0.9991,1.0133,0.9983,1.0106,1.0083,13.02,0.69,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.0954,0.0785,0.0117,0.0628,0.1301,0.0098,0.2568,0.44,0.36,0.2,0.087,0.1264,0.0236,1.0,Projected,8.69,4.26,15.79,22.52,4.56,0.0,Raw,80.3,80.3,76.2,76.2,71.0,71.0,63.3,63.3,60.4,60.4,53.1,53.1,50.0,50.0,45.4,45.4,41.5,39.0,39.0,35.8,35.8,34.0,34.0,28.6,28.6,27.4,27.4,7.9,7.9,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
3,3,2026-08-13,CJ Abrams,WSH,CHC,CHC @ WSH,HOME,SS,12.49,11.35,11.35,9.13,10.08,8.77,9.3,8.77,0.943,10.4,9.6,8.8,9|16|10|12|5,9|16|10|12|5|0|31|8|5|0,9|16|10|12|5|0|31|8|5|0|7|20|0|4|5,93.7,90.7,84.2,83.7,79.8,78.8,69.9,69.4,65.8,65.3,59.1,57.6,51.9,51.9,48.8,48.8,44.2,44.2,42.1,39.3,39.3,37.4,37.4,31.9,31.9,30.3,30.3,268.16,A+,MORE 7.5 | 59.1% | Edge +3.8,MORE,7.5,59.1,3.85,18.2,Playable,1,Last 7 Confirmed,,1,7,4-4-1-1-1-4-1,57.1,97.0,5.13,Regular,14,1.04,Kevin Gausman,R,4.29,1.26,0.2332,0.0283,0.0654,4.08,1.26,0.2213,0.04,Nationals Park,1.0,1.055,92.3,7.3,281.0,0.0,hot,508,447,0.284,0.358,0.544,0.902,348,0.97,127,23,3,29,75,91,44,11,23,2026-08-12 vs Chicago Cubs: 9 FS|2026-08-11 vs Chicago Cubs: 16 FS|2026-08-09 vs Cincinnati Reds: 10 FS|2026-08-08 vs Cincinnati Reds: 12 FS|2026-08-07 vs Cincinnati Reds: 5 FS,2026-08-12 vs Chicago Cubs: 9 FS|2026-08-11 vs Chicago Cubs: 16 FS|2026-08-09 vs Cincinnati Reds: 10 FS|2026-08-08 vs Cincinnati Reds: 12 FS|2026-08-07 vs Cincinnati Reds: 5 FS|2026-08-06 @ Philadelphia Phillies: 0 FS|2026-08-05 @ Philadelphia Phillies: 31 FS|2026-08-04 @ Philadelphia Phillies: 8 FS|2026-08-03 @ Philadelphia Phillies: 5 FS|2026-08-02 @ Atlanta Braves: 0 FS,2026-08-12 vs Chicago Cubs: 9 FS|2026-08-11 vs Chicago Cubs: 16 FS|2026-08-09 vs Cincinnati Reds: 10 FS|2026-08-08 vs Cincinnati Reds: 12 FS|2026-08-07 vs Cincinnati Reds: 5 FS|2026-08-06 @ Philadelphia Phillies: 0 FS|2026-08-05 @ Philadelphia Phillies: 31 FS|2026-08-04 @ Philadelphia Phillies: 8 FS|2026-08-03 @ Philadelphia Phillies: 5 FS|2026-08-02 @ Atlanta Braves: 0 FS|2026-08-01 @ Atlanta Braves: 7 FS|2026-07-31 @ Atlanta Braves: 20 FS|2026-07-30 @ Atlanta Braves: 0 FS|2026-07-29 vs Toronto Blue Jays: 4 FS|2026-07-28 vs Toronto Blue Jays: 5 FS,15,30,12.07,9.0,Last 30 games + shrinkage,11.86,9.07,0.214,Neutral,12.07,2.016,0.1905,0.0794,0.0317,0.0952,0.0635,12.52,13.02,10.45,10.79,10.79,28.0,16.0,20.0,16.0,20.0,6.0,24.8,72.9,27.1,Recent workload,No,52.2,40.4,67.2,71.0,1.15,88,-0.47,1.0,1.0,1.0,75.0,269,83.8,26.77,2.97,29.0,0.421,0.9694,1.0,1.0,1.0,1.0039,379,Statcast,1.14,31,Statcast,269,83.8,12.0,22.34,32.41,13.0,62.1,24.9,1.0165,1.0029,1.0275,1.0059,1.0365,0.9874,11.02,-1.05,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.1769,0.0517,0.0065,0.0776,0.0812,0.0177,0.2293,0.4065,0.3333,0.2602,0.0588,0.162,0.0357,1.0,Projected,8.77,4.42,16.68,23.28,4.51,0.0,Raw,89.5,84.5,76.7,76.7,73.8,73.8,65.4,65.4,62.3,62.3,56.6,56.6,51.9,51.9,48.8,48.8,44.2,44.2,42.1,39.3,39.3,37.4,37.4,31.9,31.9,30.3,30.3,4.2,6.2,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
4,4,2026-08-13,Jake Bauers,MIL,LAD,MIL @ LAD,AWAY,1B,11.04,10.55,10.55,8.49,7.76,7.15,8.87,7.15,0.806,7.6,9.5,10.27,5|2|5|23|3,5|2|5|23|3|4|9|5|14|25,5|2|5|23|3|4|9|5|14|25|13|3|21|19|3,94.8,94.8,94.6,89.1,82.9,81.9,76.2,75.7,66.3,61.3,60.8,52.6,47.1,47.1,42.7,42.7,38.7,36.3,36.3,34.0,34.0,32.5,28.8,28.8,27.8,23.8,23.8,257.96,A+,MORE 7.5 | 60.8% | Edge +3.1,MORE,7.5,60.8,3.05,21.6,Playable,3,Last 7 Confirmed,,3,6,4-4-3-5-3-3,50.0,95.0,4.92,Regular,13,1.04,Roki Sasaki,R,4.54,1.28,0.2108,0.0471,0.0897,3.7,1.16,0.1954,0.0323,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,Weather unavailable,430,365,0.268,0.374,0.499,0.873,325,0.884,98,17,2,21,69,67,60,3,8,2026-08-12 @ San Diego Padres: 5 FS|2026-08-11 @ San Diego Padres: 2 FS|2026-08-10 @ San Diego Padres: 5 FS|2026-08-09 vs Minnesota Twins: 23 FS|2026-08-08 vs Minnesota Twins: 3 FS,2026-08-12 @ San Diego Padres: 5 FS|2026-08-11 @ San Diego Padres: 2 FS|2026-08-10 @ San Diego Padres: 5 FS|2026-08-09 vs Minnesota Twins: 23 FS|2026-08-08 vs Minnesota Twins: 3 FS|2026-08-07 vs Minnesota Twins: 4 FS|2026-08-03 vs Pittsburgh Pirates: 9 FS|2026-08-02 @ Los Angeles Angels: 5 FS|2026-08-01 @ Los Angeles Angels: 14 FS|2026-07-31 @ Los Angeles Angels: 25 FS,2026-08-12 @ San Diego Padres: 5 FS|2026-08-11 @ San Diego Padres: 2 FS|2026-08-10 @ San Diego Padres: 5 FS|2026-08-09 vs Minnesota Twins: 23 FS|2026-08-08 vs Minnesota Twins: 3 FS|2026-08-07 vs Minnesota Twins: 4 FS|2026-08-03 vs Pittsburgh Pirates: 9 FS|2026-08-02 @ Los Angeles Angels: 5 FS|2026-08-01 @ Los Angeles Angels: 14 FS|2026-07-31 @ Los Angeles Angels: 25 FS|2026-07-29 @ San Francisco Giants: 13 FS|2026-07-27 @ San Francisco Giants: 3 FS|2026-07-26 vs Colorado Rockies: 21 FS|2026-07-25 vs Colorado Rockies: 19 FS|2026-07-24 vs Colorado Rockies: 3 FS,15,30,8.7,5.0,Last 30 games + shrinkage,7.29,10.79,0.354,Hot,8.7,2.559,0.2881,0.1017,0.0508,0.1695,0.0339,11.95,11.76,12.14,10.43,10.47,28.0,16.0,20.0,16.0,20.0,6.0,22.51,66.2,33.8,Recent workload,No,47.9,36.4,65.7,64.2,1.1084,76,1.34,1.0,1.0,1.0,75.0,197,85.8,32.49,2.54,36.55,0.465,1.0397,1.0,1.0,1.0,1.066,360,Statcast,1.14,36,Statcast,197,85.8,12.0,20.42,28.75,16.8,55.3,27.9,1.0,1.0075,1.0276,1.015,1.0501,0.9961,8.38,-0.32,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.2419,27.0,0.9987,0.1609,0.0374,0.0044,0.071,0.165,0.0065,0.2483,0.3301,0.3689,0.301,0.0587,0.163,0.0089,1.0,Projected,7.15,5.27,14.94,20.59,4.38,0.0,Raw,91.4,91.4,91.4,83.2,76.9,76.9,71.7,71.7,62.8,58.3,58.3,51.6,47.1,47.1,42.7,42.7,38.7,36.3,36.3,34.0,34.0,32.5,28.8,28.8,27.8,23.8,23.8,3.4,3.4,3.2,5.9,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
5,5,2026-08-13,Shohei Ohtani,LAD,MIL,MIL @ LAD,HOME,TWP,11.06,10.26,10.26,8.18,9.15,8.11,8.82,8.11,0.919,9.0,10.0,11.67,19|2|19|0|5,19|2|19|0|5|4|33|3|8|7,19|2|19|0|5|4|33|3|8|7|5|23|14|28|5,93.1,89.8,89.4,80.1,79.1,75.9,65.9,65.4,61.4,60.9,53.9,52.4,46.2,46.2,43.1,43.1,38.8,36.5,36.5,33.6,33.6,31.9,31.9,26.6,26.6,25.4,25.4,257.13,A+,MORE 7.0 | 60.9% | Edge +3.3,MORE,7.0,60.9,3.26,21.8,Playable,1,Last 7 Confirmed,,1,7,1-1-1-1-1-1-1,100.0,97.0,5.13,Regular,14,1.04,Shane Drohan,L,3.87,1.25,0.2256,0.0231,0.0718,3.53,1.17,0.1973,0.0278,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,Weather unavailable,509,428,0.292,0.393,0.544,0.937,165,0.938,125,23,2,27,77,74,69,5,7,2026-08-12 vs Kansas City Royals: 19 FS|2026-08-11 vs Kansas City Royals: 2 FS|2026-08-10 vs Kansas City Royals: 19 FS|2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS,2026-08-12 vs Kansas City Royals: 19 FS|2026-08-11 vs Kansas City Royals: 2 FS|2026-08-10 vs Kansas City Royals: 19 FS|2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS|2026-08-07 @ Arizona Diamondbacks: 4 FS|2026-08-05 @ Chicago Cubs: 33 FS|2026-08-04 @ Chicago Cubs: 3 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS,2026-08-12 vs Kansas City Royals: 19 FS|2026-08-11 vs Kansas City Royals: 2 FS|2026-08-10 vs Kansas City Royals: 19 FS|2026-08-09 @ Arizona Diamondbacks: 0 FS|2026-08-08 @ Arizona Diamondbacks: 5 FS|2026-08-07 @ Arizona Diamondbacks: 4 FS|2026-08-05 @ Chicago Cubs: 33 FS|2026-08-04 @ Chicago Cubs: 3 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS|2026-07-29 vs Seattle Mariners: 14 FS|2026-07-28 vs Seattle Mariners: 28 FS|2026-07-26 @ New York Mets: 5 FS,15,30,9.93,6.0,Last 30 games + shrinkage,11.71,12.14,0.364,Hot,9.93,2.742,0.3226,0.1452,0.0806,0.1129,0.0161,10.86,10.87,11.29,10.32,9.53,28.0,16.0,20.0,16.0,20.0,6.0,24.45,71.9,28.1,Recent workload,No,51.0,39.3,49.3,67.2,1.15,136,3.79,1.0,1.0,1.0,75.0,225,86.39,32.89,2.22,34.67,0.495,1.0679,1.0,1.0,1.0,1.0448,525,Statcast,1.0066,57,Statcast,225,86.39,12.0,17.3,31.32,13.3,57.3,29.3,1.0,1.0078,1.0285,1.0155,1.0518,1.0051,10.36,0.43,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.1278,27.0,1.0,0.1704,0.0664,0.0008,0.0657,0.0752,0.0094,0.2358,0.448,0.32,0.232,0.0794,0.1419,0.0075,1.0,Projected,8.11,3.59,15.54,21.05,4.5,0.0,Raw,88.5,83.0,83.0,73.1,73.1,70.9,61.4,61.4,57.9,57.9,51.4,51.4,46.2,46.2,43.1,43.1,38.8,36.5,36.5,33.6,33.6,31.9,31.9,26.6,26.6,25.4,25.4,4.6,6.8,6.4,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
