Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-26,Tampa Bay Rays,Detroit Tigers,Tampa Bay Rays @ Detroit Tigers,10:10 AM,01:10 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Mostly clear,79.6,51.0,🟡 8.2 mph Cross (RF → LF),10.8,SSW,-0.7,-6.4,-9.4,-8.2,,FORECAST MODEL,1.6,50.3,B,Density 74 | Wind 32 | Temp 59 | Altitude 66 | Confidence 94%,0,0,0.1,94.2,🟨 Neutral,-6.0,-6,0.0,100.0,4.8,0.9,1.1434,2164.0,991.5,58.9,80.6,49.2,FIRST RUN,0.0,-0.37,18,LOW,5.2,LOW,7.2,2026-08-25 08:03:09 PM PDT,398.5,5
2026-08-26,Chicago Cubs,Arizona Diamondbacks,Chicago Cubs @ Arizona Diamondbacks,12:40 PM,12:40 PM MST,Chase Field,CLOSED,PROJECTED: TEMPERATURE,Partly cloudy,111.8,14.3,⚪ Calm,0.0,WSW,-0.0,0.0,0.0,0.0,,FORECAST MODEL,0.8,50.0,C,Density 61 | Wind 50 | Temp 93 | Altitude 57 | Confidence 89%,0,0,-0.0,88.9,🟧 Below Average,0.0,0,26.9,5.6,29.7,0.8,1.1896,858.0,970.7,51.0,112.7,13.7,FIRST RUN,0.0,-0.05,20,NONE (ROOF),0.0,LOW,7.6,2026-08-25 08:03:11 PM PDT,255.8,5
2026-08-26,Cincinnati Reds,San Francisco Giants,Cincinnati Reds @ San Francisco Giants,12:45 PM,12:45 PM PDT,Oracle Park,OPEN,OPEN-AIR PARK,Clear,64.2,68.5,⚪ Light Variable,4.0,WSW,2.5,2.8,1.7,-1.2,,FORECAST MODEL,0.8,54.0,B,Density 56 | Wind 59 | Temp 43 | Altitude 52 | Confidence 89%,2,2,1.2,89.1,🟨 Neutral,3.5,2,100.0,0.0,5.9,0.9,1.2066,337.0,1015.6,54.2,65.3,64.6,FIRST RUN,0.0,-0.94,19,LOW,0.5,LOW,6.9,2026-08-25 08:03:13 PM PDT,396.9,5
2026-08-26,Cleveland Guardians,Los Angeles Angels,Cleveland Guardians @ Los Angeles Angels,01:07 PM,01:07 PM PDT,Angel Stadium,OPEN,OPEN-AIR PARK,Clear,94.4,40.5,🟢 5.2 mph Out to CF,5.8,SW,4.0,5.2,4.1,0.1,,FORECAST MODEL,0.3,64.3,B+,Density 78 | Wind 65 | Temp 73 | Altitude 67 | Confidence 82%,9,7,4.3,82.2,🟢 Good,5.7,4,100.0,0.0,11.3,0.2,1.1327,2485.0,1008.5,65.2,94.2,40.3,FIRST RUN,0.0,-1.28,20,LOW,2.3,MEDIUM,21.0,2026-08-25 08:03:14 PM PDT,172.8,5
2026-08-26,Pittsburgh Pirates,San Diego Padres,Pittsburgh Pirates @ San Diego Padres,01:10 PM,01:10 PM PDT,Petco Park,OPEN,OPEN-AIR PARK,Mostly clear,81.3,64.5,⚪ Light Variable,5.7,SW,0.8,3.3,4.2,3.7,,FORECAST MODEL,0.1,58.2,B,Density 70 | Wind 57 | Temp 59 | Altitude 61 | Confidence 81%,5,4,2.5,81.1,🟨 Neutral,2.6,2,100.0,0.0,11.9,0.9,1.1582,1640.0,1007.7,68.8,81.0,64.2,FIRST RUN,0.0,-0.05,19,LOW,0.7,MEDIUM,23.1,2026-08-25 08:03:15 PM PDT,172.8,5
2026-08-26,Philadelphia Phillies,Seattle Mariners,Philadelphia Phillies @ Seattle Mariners,01:10 PM,01:10 PM PDT,T-Mobile Park,OPEN,PROJECTED: DRY,Clear,70.2,64.1,⚪ Light Variable,4.8,SW,3.2,3.6,2.3,-1.2,,FORECAST MODEL,0.3,56.5,B,Density 62 | Wind 58 | Temp 50 | Altitude 57 | Confidence 93%,4,3,2.0,92.6,🟨 Neutral,3.3,2,100.0,0.0,17.3,0.5,1.184,969.0,1010.3,57.4,72.1,59.1,FIRST RUN,0.0,0.94,19,LOW,0.2,LOW,6.6,2026-08-25 08:03:17 PM PDT,437.4,5
2026-08-26,Boston Red Sox,Miami Marlins,Boston Red Sox @ Miami Marlins,03:40 PM,06:40 PM EDT,loanDepot park,OPEN,PROJECTED: FAVORABLE,Code 15,82.4,78.2,⚪ Light Variable,3.2,SE,-1.8,-2.6,-2.3,-0.6,,FORECAST MODEL,25.4,53.0,B,Density 68 | Wind 46 | Temp 60 | Altitude 60 | Confidence 80%,2,1,0.9,79.9,🟨 Neutral,-1.2,-1,16.9,43.8,64.6,1.3,1.1651,1376.0,1016.4,74.4,81.4,80.9,FIRST RUN,0.0,-0.38,20,MODERATE,28.0,MEDIUM,22.9,2026-08-25 08:03:18 PM PDT,411.5,5
2026-08-26,Colorado Rockies,Washington Nationals,Colorado Rockies @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Overcast,83.6,46.7,🟢 5.8 mph Out to LF,6.7,S,5.8,5.0,1.7,-4.1,,FORECAST MODEL,0.8,58.7,B,Density 67 | Wind 56 | Temp 59 | Altitude 60 | Confidence 94%,5,4,2.6,94.0,🟨 Neutral,2.2,1,71.9,0.0,9.2,0.7,1.1667,1462.0,1012.1,61.4,80.6,54.4,FIRST RUN,0.0,0.6,17,LOW,1.4,LOW,9.3,2026-08-25 08:03:20 PM PDT,10.1,5
2026-08-26,Houston Astros,New York Yankees,Houston Astros @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,77.6,62.6,🟡 6.7 mph Cross (RF → LF),6.9,S,3.7,0.6,-3.0,-6.7,,FORECAST MODEL,0.0,54.5,B,Density 64 | Wind 50 | Temp 54 | Altitude 57 | Confidence 92%,3,2,1.3,92.4,🟨 Neutral,0.1,0,0.0,0.0,5.9,0.2,1.1798,1044.0,1015.0,64.3,75.7,69.1,FIRST RUN,0.0,-0.07,18,LOW,5.2,LOW,11.5,2026-08-25 08:03:21 PM PDT,185.2,5
2026-08-26,Kansas City Royals,Toronto Blue Jays,Kansas City Royals @ Toronto Blue Jays,04:07 PM,07:07 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Clear,70.2,76.4,⚪ Light Variable,5.1,SE,4.0,3.4,1.3,-3.0,,FORECAST MODEL,2.8,55.4,B,Density 63 | Wind 56 | Temp 47 | Altitude 57 | Confidence 92%,3,2,1.6,91.6,🟨 Neutral,2.3,1,83.1,0.0,30.3,0.5,1.1808,1015.0,1002.4,62.2,68.8,79.8,FIRST RUN,0.0,-1.32,18,LOW,2.8,LOW,1.9,2026-08-25 08:03:22 PM PDT,0.0,4
