Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-15,Chicago White Sox,Detroit Tigers,Chicago White Sox @ Detroit Tigers,10:10 AM,01:10 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Partly cloudy,81.2,59.4,⚪ Light Variable,3.9,SSE,-2.6,-3.6,-3.1,-0.5,,FORECAST MODEL,13.6,52.7,B,Density 74 | Wind 38 | Temp 60 | Altitude 65 | Confidence 90%,2,1,0.8,89.5,🟨 Neutral,-4.0,-4,0.0,92.5,39.5,1.0,1.1464,2018.0,998.1,66.0,81.8,59.5,FIRST RUN,0.0,-0.23,14,LOW,12.2,LOW,9.5,2026-08-14 08:53:28 PM PDT,123.6,5
2026-08-15,St. Louis Cardinals,Chicago Cubs,St. Louis Cardinals @ Chicago Cubs,11:20 AM,01:20 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Code 15,75.1,89.9,🟡 8.4 mph Cross (RF → LF),9.1,SE,5.0,1.5,-3.1,-8.4,,FORECAST MODEL,46.3,56.8,B,Density 66 | Wind 53 | Temp 54 | Altitude 59 | Confidence 78%,4,3,2.0,78.4,🟨 Neutral,1.1,1,31.9,30.6,38.4,2.8,1.1726,1170.0,1011.2,72.1,75.7,89.2,FIRST RUN,0.0,0.31,14,MODERATE,38.9,MEDIUM,29.0,2026-08-14 08:53:30 PM PDT,32.5,5
2026-08-15,New York Yankees,Toronto Blue Jays,New York Yankees @ Toronto Blue Jays,12:07 PM,03:07 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Clear,74.2,67.8,🟡 7.0 mph Cross (RF → LF),7.2,ENE,3.6,0.5,-2.9,-7.0,,FORECAST MODEL,3.2,53.2,B,Density 64 | Wind 51 | Temp 52 | Altitude 58 | Confidence 94%,2,1,1.0,94.3,🟨 Neutral,0.2,0,25.0,0.0,20.5,0.8,1.18,1051.0,1011.3,62.1,74.0,66.7,FIRST RUN,0.0,-1.04,15,LOW,2.1,LOW,1.5,2026-08-14 08:53:31 PM PDT,0.0,4
2026-08-15,Colorado Rockies,San Francisco Giants,Colorado Rockies @ San Francisco Giants,01:05 PM,01:05 PM PDT,Oracle Park,OPEN,OPEN-AIR PARK,Partly cloudy,58.6,86.8,⚪ Light Variable,5.9,W,3.1,4.3,3.3,-0.0,,FORECAST MODEL,0.0,53.0,B,Density 49 | Wind 61 | Temp 36 | Altitude 48 | Confidence 93%,2,1,0.9,93.1,🟨 Neutral,4.5,3,100.0,0.0,3.7,0.5,1.2278,-276.0,1020.5,56.7,58.5,86.7,FIRST RUN,0.0,-0.87,15,LOW,0.2,LOW,3.8,2026-08-14 08:53:33 PM PDT,347.3,5
2026-08-15,Washington Nationals,New York Mets,Washington Nationals @ New York Mets,01:10 PM,04:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Clear,83.9,38.5,🔴 4.9 mph In from CF,5.2,NNE,-3.7,-4.9,-3.8,-0.0,,FORECAST MODEL,0.8,50.9,B,Density 67 | Wind 39 | Temp 62 | Altitude 60 | Confidence 93%,1,0,0.3,93.4,🟨 Neutral,-3.5,-3,7.5,75.0,39.4,2.1,1.1695,1429.0,1017.8,55.9,83.0,40.6,FIRST RUN,0.0,-0.31,13,LOW,0.9,LOW,11.3,2026-08-14 08:53:34 PM PDT,233.9,5
2026-08-15,Baltimore Orioles,Tampa Bay Rays,Baltimore Orioles @ Tampa Bay Rays,03:10 PM,06:10 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Mostly clear,89.1,65.8,⚪ Calm,0.0,WNW,0.0,0.0,0.0,0.0,,FORECAST MODEL,11.2,50.0,C,Density 61 | Wind 50 | Temp 66 | Altitude 56 | Confidence 89%,0,0,-0.0,89.0,🟧 Below Average,0.0,0,0.0,0.0,29.1,0.0,1.1896,858.0,1018.8,76.4,87.6,69.8,FIRST RUN,0.0,-0.09,13,NONE (ROOF),0.0,LOW,10.4,2026-08-14 08:53:37 PM PDT,11.7,5
2026-08-15,Miami Marlins,Cincinnati Reds,Miami Marlins @ Cincinnati Reds,03:40 PM,06:40 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Code 43,85.7,78.7,⚪ Light Variable,2.5,W,2.2,2.2,1.1,-1.1,,FORECAST MODEL,32.5,60.2,B+,Density 78 | Wind 53 | Temp 62 | Altitude 66 | Confidence 83%,6,5,3.1,82.8,🟢 Good,1.0,1,73.7,11.3,39.1,1.3,1.133,2295.0,994.1,77.0,83.9,83.2,FIRST RUN,0.0,-0.44,14,ELEVATED,46.3,MEDIUM,21.6,2026-08-14 08:53:38 PM PDT,290.4,5
2026-08-15,San Diego Padres,Cleveland Guardians,San Diego Padres @ Cleveland Guardians,04:10 PM,07:10 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Overcast,79.6,67.7,⚪ Light Variable,4.7,ESE,3.3,1.4,-1.1,-4.3,,FORECAST MODEL,20.8,57.0,B,Density 71 | Wind 51 | Temp 56 | Altitude 62 | Confidence 84%,4,3,2.1,84.2,🟨 Neutral,0.4,0,49.4,0.0,15.9,1.1,1.1564,1694.0,1000.1,67.6,77.9,72.0,FIRST RUN,0.0,0.24,14,MODERATE,20.8,LOW,15.8,2026-08-14 08:53:40 PM PDT,157.4,5
2026-08-15,Seattle Mariners,Houston Astros,Seattle Mariners @ Houston Astros,04:10 PM,06:10 PM CDT,Daikin Park,CLOSED,PROJECTED: TEMPERATURE,Clear,93.0,50.8,⚪ Calm,0.0,SSE,0.0,0.0,0.0,0.0,,FORECAST MODEL,2.4,50.0,C,Density 61 | Wind 51 | Temp 69 | Altitude 56 | Confidence 89%,0,0,-0.0,88.9,🟧 Below Average,0.5,0,100.0,0.0,3.1,0.4,1.1869,921.0,1017.1,72.0,89.8,56.9,FIRST RUN,0.0,-0.02,13,LOW,12.3,LOW,16.1,2026-08-14 08:53:44 PM PDT,17.6,5
2026-08-15,Philadelphia Phillies,Minnesota Twins,Philadelphia Phillies @ Minnesota Twins,04:10 PM,06:10 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Code 15,81.3,75.4,⚪ Light Variable,4.4,SW,3.9,3.2,0.8,-3.0,,FORECAST MODEL,43.2,62.0,B+,Density 78 | Wind 56 | Temp 58 | Altitude 67 | Confidence 85%,7,6,3.6,85.4,🟢 Good,2.5,2,60.6,0.0,18.6,1.7,1.1322,2361.0,984.1,72.4,79.7,80.2,FIRST RUN,0.0,-0.86,13,MODERATE,42.7,LOW,16.2,2026-08-14 08:53:46 PM PDT,116.7,5
