rank,date,game_pk,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_starts,last7_start_rate_pct,last7_most_recent_order,starter_id,starter,starter_hand,expected_pa,starter_pa_share,bullpen_k_pa_pct,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds,proj_k,line,play,true_probability_pct,fair_odds,confidence,ai_score,l5_k_per_game,l10_k_per_game,l15_k_per_game,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,bvp_pa,bvp_k,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_pitches,bvp_whiff_pct,bvp_csw_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,bvp_reliability,split_pa,split_k_rate_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,top_pitch,top_pitch_usage_pct,top_pitch_batter_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw_pct,velo_band_source,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct
11,2026-09-13,824952,SEA,ATH,645302,Victor Robles,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.01,682052,Jacob Lopez,L,1.15,0.7407,21.3,,,,,,,,,,,,,,0.3983,1.5,LESS,95.8,-2267,68,86,0.0,0.3,0.3333,0.0,30.0,33.3,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,38,18.4,24.5,26.1,28.6,Slider,36.2,22.2,15.5,24.6,88.7391,1.5,26,16,2,12.5,VELO_BAND_1.5,35.6,64.4,4.2,95.8,0.0,100.0,0.0,100.0,64.4,31.4,4.2,0.0,0.0
12,2026-09-13,823815,LAD,MIA,672613,Eliezer Alfonzo,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,2.01,691587,Eury Pérez,R,1.15,0.78,21.5,,,,,,,,,,,,,,0.4062,1.5,LESS,95.7,-2247,62,84,0.2,0.3,0.2308,20.0,30.0,23.1,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,14,14.3,25.8,27.4,26.0,4-Seam,31.0,9.5,11.3,27.9,98.0433,,64,36,2,5.6,HITTER_FASTBALL_FALLBACK,36.4,63.6,4.3,95.7,0.0,100.0,0.0,100.0,63.6,32.1,4.3,0.0,0.0
13,2026-09-13,824628,PIT,CHC,682927,Ronny Simon,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,571510,Matthew Boyd,L,1.15,0.78,20.7,,,,,,,,,,,,,,0.4046,1.5,LESS,95.7,-2204,65,85,0.8,0.4,0.4,60.0,30.0,30.0,20.0,10.0,10.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,12,16.7,15.7,18.1,25.9,4-Seam,41.2,8.7,13.3,28.1,92.8355,1.5,30,19,1,5.3,VELO_BAND_1.5,36.1,63.9,4.3,95.7,0.0,100.0,0.0,100.0,63.9,31.8,4.3,0.0,0.0
14,2026-09-13,824708,BOS,KC,678011,Anthony Seigler,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,702070,Noah Cameron,L,1.15,0.78,19.1,,,,,,,,,,,,,,0.408,1.5,LESS,95.4,-2089,70,87,0.4,0.3,0.4667,40.0,30.0,33.3,0.0,0.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,42,14.3,22.4,24.8,27.0,4-Seam,22.4,20.8,17.8,25.8,91.3947,1.5,84,30,4,13.3,VELO_BAND_1.5,36.2,63.8,4.6,95.4,0.0,100.0,0.0,100.0,63.8,31.7,4.6,0.0,0.0
15,2026-09-13,824628,CHC,PIT,621438,Tyrone Taylor,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,9.0,696149,Bubba Chandler,R,1.15,0.78,24.0,,,,,,,,,,,,,,0.421,1.5,LESS,95.3,-2019,70,87,0.4,0.2,0.2667,40.0,20.0,26.7,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,75,14.7,21.6,20.0,25.2,4-Seam,45.5,18.2,15.8,26.2,98.2151,1.5,68,29,8,27.6,VELO_BAND_1.5,37.4,62.6,4.7,95.3,0.0,100.0,0.0,100.0,62.6,32.6,4.7,0.0,0.0
16,2026-09-13,823658,MIN,CLE,605170,Victor Caratini,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,676440,Tanner Bibee,R,1.15,0.78,25.1,,,,,,,,,,,,,,0.4187,1.5,LESS,95.3,-2010,76,88,0.4,0.5,0.7333,40.0,40.0,60.0,0.0,10.0,13.3,3,1,33.3,23.2,9,0.0,44.4,0.0,100.0,100.0,11.5,0.066,166,14.5,17.8,18.3,26.0,Sinker,23.3,6.8,13.7,28.7,90.7822,1.5,104,37,2,5.4,VELO_BAND_1.5,37.1,62.9,4.7,95.3,0.0,100.0,0.0,100.0,62.9,32.4,4.7,0.0,0.0
17,2026-09-13,824225,COL,DET,687859,Troy Johnston,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,7.0,695549,Jackson Jobe,R,1.15,0.7716,21.5,,,,,,,,,,,,,,0.4236,1.5,LESS,95.3,-2006,72,87,1.4,1.0,0.8,60.0,60.0,53.3,40.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,197,15.2,20.8,15.9,21.1,4-Seam,36.3,22.2,19.3,24.8,97.0913,1.5,142,71,17,23.9,VELO_BAND_1.5,37.6,62.4,4.7,95.3,0.0,100.0,0.0,100.0,62.4,32.9,4.7,0.0,0.0
18,2026-09-13,823171,SD,SF,687957,Dustin Harris,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,657277,Logan Webb,R,1.15,0.78,19.5,,,,,,,,,,,,,,0.4201,1.5,LESS,95.3,-2006,66,85,0.6,0.4,0.4545,60.0,40.0,45.5,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,33,15.2,19.5,19.4,27.4,Sinker,25.2,16.7,13.6,28.0,91.3761,,53,29,3,10.3,HITTER_FASTBALL_FALLBACK,37.3,62.7,4.7,95.3,0.0,100.0,0.0,100.0,62.7,32.5,4.7,0.0,0.0
19,2026-09-13,823734,MIL,CIN,683734,Andrew Vaughn,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,4.0,695505,Chase Burns,R,1.15,0.78,20.6,,,,,,,,,,,,,,0.4189,1.5,LESS,95.2,-2003,77,89,0.6,0.5,0.6,40.0,40.0,46.7,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,172,17.4,30.6,28.2,28.6,4-Seam,55.3,7.2,15.2,29.1,97.4543,1.5,132,59,6,10.2,VELO_BAND_1.5,37.1,62.9,4.8,95.2,0.0,100.0,0.0,100.0,62.9,32.4,4.8,0.0,0.0
20,2026-09-13,824869,ATL,PHI,642086,Dominic Smith,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,3.01,691725,Andrew Painter,R,1.15,0.78,25.7,,,,,,,,,,,,,,0.4223,1.5,LESS,95.2,-2003,73,87,0.2,0.5,0.6667,20.0,40.0,40.0,0.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,170,17.6,20.2,23.8,27.2,4-Seam,29.3,11.9,16.9,25.8,96.2509,1.5,156,80,11,13.8,VELO_BAND_1.5,37.5,62.5,4.8,95.2,0.0,100.0,0.0,100.0,62.5,32.7,4.7,0.0,0.0
21,2026-09-13,825033,TEX,AZ,673962,Josh Jung,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,593958,Eduardo Rodriguez,L,1.15,0.78,18.4,,,,,,,,,,,,,,0.4198,1.5,LESS,95.2,-1996,72,87,0.4,0.8,0.8667,40.0,70.0,66.7,0.0,10.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,58,13.8,18.6,20.4,24.3,4-Seam,40.7,15.6,16.6,26.1,91.3614,1.5,142,52,7,13.5,VELO_BAND_1.5,37.2,62.8,4.8,95.2,0.0,100.0,0.0,100.0,62.8,32.4,4.8,0.0,0.0
22,2026-09-13,824708,BOS,KC,655316,Andruw Monasterio,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,702070,Noah Cameron,L,1.15,0.78,19.1,,,,,,,,,,,,,,0.4188,1.5,LESS,95.2,-1994,74,88,0.6,0.5,0.4667,40.0,30.0,33.3,20.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,88,17.0,22.4,24.8,27.0,4-Seam,22.4,10.7,16.8,25.6,91.3947,1.5,122,51,6,11.8,VELO_BAND_1.5,37.1,62.9,4.8,95.2,0.0,100.0,0.0,100.0,62.9,32.3,4.8,0.0,0.0
23,2026-09-13,824708,KC,BOS,668942,Josh Rojas,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,9.02,801139,Payton Tolle,L,1.15,0.78,23.2,,,,,,,,,,,,,,0.4254,1.5,LESS,95.2,-1989,68,86,0.2,0.7,0.4667,20.0,60.0,40.0,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,21,19.0,28.4,24.8,27.2,4-Seam,44.8,10.2,11.8,26.7,94.0946,1.5,77,45,4,8.9,VELO_BAND_1.5,37.7,62.3,4.8,95.2,0.0,100.0,0.0,100.0,62.3,33.0,4.8,0.0,0.0
24,2026-09-13,824628,PIT,CHC,694378,Jacob Gonzalez,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,2.01,571510,Matthew Boyd,L,1.15,0.78,20.7,,,,,,,,,,,,,,0.426,1.5,LESS,95.2,-1980,71,87,0.4,0.5,0.6667,40.0,40.0,46.7,0.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,33,18.2,15.7,18.1,25.9,4-Seam,41.2,20.8,17.5,23.6,92.8355,1.5,131,68,9,13.2,VELO_BAND_1.5,37.8,62.2,4.8,95.2,0.0,100.0,0.0,100.0,62.2,33.0,4.8,0.0,0.0
25,2026-09-13,823658,MIN,CLE,663616,Trevor Larnach,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,8.01,676440,Tanner Bibee,R,1.15,0.78,25.1,,,,,,,,,,,,,,0.4324,1.5,LESS,95.2,-1970,82,90,1.0,0.9,0.6667,60.0,50.0,40.0,20.0,30.0,20.0,3,2,66.7,25.3,17,37.5,35.3,33.3,62.5,80.0,40.0,0.0881,275,17.5,17.8,18.3,26.0,Sinker,23.3,12.5,16.9,27.4,90.7822,1.5,111,50,3,6.0,VELO_BAND_1.5,38.4,61.6,4.8,95.2,0.0,100.0,0.0,100.0,61.6,33.6,4.8,0.0,0.0
26,2026-09-13,824952,ATH,SEA,683021,Michael Stefanic,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,5.01,682243,Bryce Miller,R,1.15,0.78,22.9,,,,,,,,,,,,,,0.4342,1.5,LESS,95.1,-1933,61,84,0.4,0.4,0.4,40.0,40.0,40.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,2,0.0,25.1,21.8,25.1,4-Seam,40.1,8.3,11.7,27.0,95.2125,1.5,15,8,0,0.0,VELO_BAND_1.5,38.5,61.5,4.9,95.1,0.0,100.0,0.0,100.0,61.5,33.6,4.9,0.0,0.0
27,2026-09-13,823171,SF,SD,687551,Drew Gilbert,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,1.0,601713,Nick Pivetta,R,1.15,0.6296,21.9,,,,,,,,,,,,,,0.4289,1.5,LESS,95.1,-1924,72,87,0.8,0.6,0.4667,40.0,40.0,33.3,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,252,15.9,11.8,0.0,20.6,4-Seam,36.5,13.5,14.7,29.9,92.7351,1.5,213,80,12,15.0,VELO_BAND_1.5,37.9,62.1,4.9,95.1,0.0,100.0,0.0,100.0,62.1,33.0,4.9,0.0,0.0
28,2026-09-13,823658,MIN,CLE,668885,Austin Martin,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,8.0,676440,Tanner Bibee,R,1.15,0.78,25.1,,,,,,,,,,,,,,0.4459,1.5,LESS,95.0,-1889,73,87,0.6,0.5,0.3333,40.0,40.0,26.7,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,107,22.4,17.8,18.3,26.0,Sinker,23.3,13.6,17.8,27.2,90.7822,1.5,100,53,9,17.0,VELO_BAND_1.5,39.5,60.5,5.0,95.0,0.0,100.0,0.0,100.0,60.5,34.5,5.0,0.0,0.0
29,2026-09-13,824952,ATH,SEA,695720,Tommy White,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,5.0,682243,Bryce Miller,R,1.15,0.78,22.9,,,,,,,,,,,,,,0.4396,1.5,LESS,95.0,-1881,72,87,0.8,0.8,0.7333,80.0,80.0,66.7,0.0,0.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,107,15.0,25.1,21.8,25.1,4-Seam,40.1,13.8,16.0,26.9,95.2125,1.5,144,87,13,14.9,VELO_BAND_1.5,38.9,61.1,5.0,95.0,0.0,100.0,0.0,100.0,61.1,33.9,5.0,0.0,0.0
30,2026-09-13,823008,CWS,STL,682668,Luisangel Acuña,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,8.01,700241,Michael McGreevy,R,1.15,0.78,20.7,,,,,,,,,,,,,,0.4463,1.5,LESS,94.9,-1865,69,86,0.6,0.7,0.6,60.0,60.0,53.3,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,50,24.0,15.8,17.7,24.5,4-Seam,24.8,14.5,16.1,27.9,90.8448,1.5,31,16,4,25.0,VELO_BAND_1.5,39.5,60.5,5.1,94.9,0.0,100.0,0.0,100.0,60.5,34.4,5.1,0.0,0.0
31,2026-09-13,823815,LAD,MIA,800543,Josue De Paula,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,691587,Eury Pérez,R,1.15,0.78,21.5,,,,,,,,,,,,,,0.4388,1.5,LESS,94.9,-1858,59,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,3,0.0,25.8,27.4,26.0,4-Seam,31.0,25.0,11.8,28.0,98.0433,,8,5,1,20.0,HITTER_FASTBALL_FALLBACK,38.8,61.2,5.1,94.9,0.0,100.0,0.0,100.0,61.2,33.7,5.1,0.0,0.0
32,2026-09-13,823008,CWS,STL,643217,Andrew Benintendi,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,5.01,700241,Michael McGreevy,R,1.15,0.78,20.7,,,,,,,,,,,,,,0.4324,1.5,LESS,94.9,-1855,80,89,0.4,0.5,0.5333,40.0,50.0,46.7,0.0,0.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,273,17.6,15.8,17.7,24.5,4-Seam,24.8,19.6,19.4,25.5,90.8448,1.5,75,32,6,18.8,VELO_BAND_1.5,38.1,61.9,5.1,94.9,0.0,100.0,0.0,100.0,61.9,33.0,5.1,0.0,0.0
33,2026-09-13,824869,ATL,PHI,571657,Kyle Farmer,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.01,691725,Andrew Painter,R,1.15,0.78,25.7,,,,,,,,,,,,,,0.438,1.5,LESS,94.9,-1853,55,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,1,0.0,20.2,23.8,27.2,4-Seam,29.3,,11.5,28.6,96.2509,,2,1,0,0.0,HITTER_FASTBALL_FALLBACK,38.7,61.3,5.1,94.9,0.0,100.0,0.0,100.0,61.3,33.5,5.1,0.0,0.0
34,2026-09-13,824225,DET,COL,690993,Colt Keith,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,3.0,687312,Gabriel Hughes,R,1.15,0.75,17.4,,,,,,,,,,,,,,0.4393,1.5,LESS,94.9,-1847,54,82,,,,,,,,,,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,19.2,17.5,24.3,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,38.8,61.2,5.1,94.9,0.0,100.0,0.0,100.0,61.2,33.7,5.1,0.0,0.0
35,2026-09-13,824952,SEA,ATH,640902,Jhonny Pereda,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,9.0,682052,Jacob Lopez,L,1.15,0.7407,21.3,,,,,,,,,,,,,,0.4367,1.5,LESS,94.9,-1843,66,85,0.8,0.8,0.7333,60.0,70.0,66.7,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,22,22.7,24.5,26.1,28.6,Slider,36.2,23.3,15.9,27.1,88.7391,2.5,31,15,4,26.7,VELO_BAND_2.5,38.5,61.5,5.1,94.9,0.0,100.0,0.0,100.0,61.5,33.4,5.1,0.0,0.0
36,2026-09-13,824225,DET,COL,595879,Javier Báez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,9.0,687312,Gabriel Hughes,R,1.15,0.75,17.4,,,,,,,,,,,,,,0.4413,1.5,LESS,94.8,-1836,66,85,0.6,0.7,0.6,40.0,50.0,46.7,20.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,65,20.0,19.2,17.5,24.3,4-Seam,51.6,30.6,20.9,32.5,92.4717,1.5,45,13,2,15.4,VELO_BAND_1.5,39.0,61.0,5.2,94.8,0.0,100.0,0.0,100.0,61.0,33.8,5.2,0.0,0.0
37,2026-09-13,823658,MIN,CLE,691181,Emmanuel Rodriguez,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,9.0,676440,Tanner Bibee,R,1.15,0.78,25.1,,,,,,,,,,,,,,0.4446,1.5,LESS,94.8,-1832,56,83,,,,,,,,,,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,17.8,18.3,26.0,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,39.3,60.7,5.2,94.8,0.0,100.0,0.0,100.0,60.7,34.1,5.2,0.0,0.0
