Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Field Elevation Ft,Projected Roof Status,Roof Status Basis,Weather Conditions,Weather Code WMO,Weather Condition Source,Data Quality,Data Quality Issues,Data Quality Issue Count,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game P Effective Outward 5+ %,Game P Effective Outward 10+ %,Game P Effective Inward 5+ %,Game Wind Direction Confidence %,Game Wind Impact Confidence %,Game HR Trajectory Carry Ft,Wind Regime,Probability Direction Flips During Game %,Inning Wind Regimes,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Game Wind Profile Source,Game Avg Wind Profile Alpha,Game Avg Wind Field 10ft MPH,Game Avg Wind 50ft MPH,Game Avg Wind 100ft MPH,Game Avg Wind 200ft MPH,Game Avg Wind 300ft MPH,Game Avg Effective Wind Field 10ft MPH,Game Avg Effective Wind 50ft MPH,Game Avg Effective Wind 100ft MPH,Game Avg Effective Wind 200ft MPH,Game Avg Effective Wind 300ft MPH,Game Flight Weighted Wind MPH,Game Flight Weighted Effective Wind MPH,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Wind Out Probability Change Since Last Run Pct,Previous Forecast Run UTC,Forecast Trend Carry Change,Forecast Trend CF Wind Change MPH,Forecast Trend Temperature Change F,Forecast Trend Precip Probability Change %,Previous CF Wind MPH,Previous Temperature F,Previous Precip Probability %,Current CF Wind MPH,Current Temperature F,Current Precip Probability %,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-09-20,Philadelphia Phillies,New York Mets,Philadelphia Phillies @ New York Mets,10:10 AM,01:10 PM EDT,Citi Field,20,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,68.7,81.9,🟢 10.3 mph Out to LF,9.4,SSE,10.3,9.5,4.6,-5.4,,FORECAST MODEL,72.8,62.0,B+,Density 60 | Wind 72 | Temp 47 | Altitude 55 | Confidence 79%,7,6,3.6,79.4,🟢 Good,8.6,7,100.0,0.0,100.0,71.5,0.0,91.4,95.7,16.1,STABLE,20.6,1st-3rd: OUT TO LCF +8.1 mph | 4th-5th: OUT TO LCF +9.5 mph | 6th-7th: OUT TO LCF +8.5 mph | 8th-9th: OUT TO LCF +7.8 mph,5.9,1.4,1.192,684.0,1012.4,63.4,68.9,83.5,MODEL_VERTICAL_PROFILE,0.123,9.7,11.8,12.8,13.9,14.7,6.9,8.5,9.5,10.5,11.1,11.7,8.6,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,10.0,68.9,72.8,-0.02,33,ELEVATED,49.6,MEDIUM,29.1,2026-09-19 09:25:29 PM PDT,597.3,5
2026-09-20,Kansas City Royals,Pittsburgh Pirates,Kansas City Royals @ Pittsburgh Pirates,10:35 AM,01:35 PM EDT,PNC Park,730,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,73.6,89.6,🟢 7.1 mph Out to LF,6.8,W,7.1,7.0,3.8,-3.3,,FORECAST MODEL,50.8,63.4,B+,Density 74 | Wind 65 | Temp 52 | Altitude 65 | Confidence 81%,8,6,4.0,81.4,🟢 Good,5.7,4,100.0,0.0,98.0,4.3,0.0,92.7,97.0,10.6,SHIFTING,23.0,1st-3rd: OUT TO LCF +6.1 mph | 4th-5th: OUT TO LCF +5.6 mph | 6th-7th: OUT TO CF +5.2 mph | 8th-9th: OUT TO RCF +5.3 mph,10.9,0.4,1.1436,2035.0,982.0,69.6,73.7,89.2,MODEL_VERTICAL_PROFILE,0.125,6.1,7.4,8.1,8.8,9.3,4.5,5.6,6.3,7.0,7.4,7.4,5.7,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,6.5,73.7,50.8,-1.03,29,MODERATE,43.8,MEDIUM,24.4,2026-09-19 09:25:40 PM PDT,9.2,5
2026-09-20,Chicago Cubs,Cincinnati Reds,Chicago Cubs @ Cincinnati Reds,10:40 AM,01:40 PM EDT,Great American Ball Park,490,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,88.9,55.3,🟢 5.0 mph Out to CF,4.3,WNW,4.4,5.0,3.4,-1.0,,FORECAST MODEL,3.0,66.2,B+,Density 82 | Wind 62 | Temp 69 | Altitude 70 | Confidence 91%,10,7,4.9,90.9,🟢 Good,4.8,3,92.9,0.0,78.1,9.0,0.0,68.0,94.3,9.5,STABLE,22.0,1st-3rd: OUT TO CF +4.5 mph | 4th-5th: OUT TO LCF +4.6 mph | 6th-7th: OUT TO CF +5.6 mph | 8th-9th: OUT TO LCF +5.1 mph,47.3,1.2,1.1187,2843.0,989.4,69.0,89.8,53.4,MODEL_VERTICAL_PROFILE,0.123,4.7,5.8,6.3,6.8,7.2,3.9,4.8,5.2,5.7,6.0,5.8,4.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,5.4,89.8,3.0,-0.53,32,MODERATE,26.0,LOW,14.4,2026-09-19 09:25:51 PM PDT,351.1,5
2026-09-20,Athletics,Cleveland Guardians,Athletics @ Cleveland Guardians,10:40 AM,01:40 PM EDT,Progressive Field,660,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,67.5,90.7,🔴 8.2 mph In from CF,7.4,NNE,-5.0,-8.2,-8.0,-2.7,,FORECAST MODEL,42.6,45.3,C,Density 64 | Wind 28 | Temp 45 | Altitude 58 | Confidence 80%,-3,-2,-1.4,80.5,🟧 Below Average,-7.1,-7,0.0,100.0,0.0,0.0,99.5,94.3,97.6,-11.9,STABLE,20.6,1st-3rd: IN FROM RF -7.2 mph | 4th-5th: IN FROM RF -7.7 mph | 6th-7th: IN FROM RF -6.3 mph | 8th-9th: IN FROM RF -6.8 mph,3.7,0.9,1.1773,1104.0,997.0,63.3,67.3,88.9,MODEL_VERTICAL_PROFILE,0.139,8.2,10.2,11.2,12.4,13.1,-5.5,-7.1,-8.0,-9.0,-9.6,10.2,-7.1,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-8.4,67.3,42.6,-0.28,33,MODERATE,27.7,MEDIUM,20.7,2026-09-19 09:26:01 PM PDT,306.1,5
2026-09-20,Boston Red Sox,Tampa Bay Rays,Boston Red Sox @ Tampa Bay Rays,10:40 AM,01:40 PM EDT,Tropicana Field,45,INDOOR,FIXED ROOF,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,85.4,65.3,⚪ Calm,0.0,ENE,0.0,0.0,0.0,0.0,,FORECAST MODEL,21.6,50.0,B,Density 61 | Wind 50 | Temp 64 | Altitude 56 | Confidence 85%,0,0,0.0,85.1,🟨 Neutral,0.0,0,0.0,0.0,0.0,0.0,0.0,53.6,100.0,0.0,SHIFTING,24.0,1st-3rd: IN FROM RF +0.0 mph | 4th-5th: IN FROM CF +0.0 mph | 6th-7th: IN FROM LF +0.0 mph | 8th-9th: CROSS LF → RF +0.0 mph,64.3,0.0,1.1896,858.0,1011.5,72.2,85.8,64.3,MODEL_VERTICAL_PROFILE,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,85.8,21.6,0.07,33,NONE (ROOF),0.0,LOW,15.3,2026-09-19 09:26:12 PM PDT,15.0,5
2026-09-20,Atlanta Braves,Houston Astros,Atlanta Braves @ Houston Astros,11:10 AM,01:10 PM CDT,Daikin Park,45,CLOSED,PROJECTED: TEMPERATURE,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,91.7,51.9,⚪ Calm,0.0,NNE,0.0,0.0,0.0,0.0,,FORECAST MODEL,3.2,50.0,C,Density 61 | Wind 50 | Temp 72 | Altitude 56 | Confidence 91%,0,0,-0.0,90.7,🟧 Below Average,0.0,0,41.1,38.2,0.0,0.0,0.0,34.4,100.0,0.0,STABLE,18.0,1st-3rd: LIGHT / VARIABLE +0.0 mph | 4th-5th: LIGHT / VARIABLE +0.0 mph | 6th-7th: OUT TO LF +0.0 mph | 8th-9th: OUT TO LF +0.0 mph,66.7,0.9,1.1896,858.0,1010.5,71.4,92.7,50.1,MODEL_VERTICAL_PROFILE,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,92.7,3.2,-0.05,33,NONE (ROOF),0.0,LOW,10.0,2026-09-19 09:26:13 PM PDT,34.8,5
2026-09-20,Detroit Tigers,Chicago White Sox,Detroit Tigers @ Chicago White Sox,11:10 AM,01:10 PM CDT,Rate Field,595,OPEN,OPEN-AIR PARK,Rain,63,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,66.4,94.0,🟡 19.1 mph Cross (LF → RF),16.5,NE,-14.0,-4.9,6.6,19.1,,FORECAST MODEL,63.4,53.5,B,Density 65 | Wind 46 | Temp 44 | Altitude 59 | Confidence 80%,2,2,1.1,80.4,🟨 Neutral,-1.2,-1,0.0,97.0,0.0,0.0,0.0,97.3,96.5,-2.0,STABLE,17.0,1st-3rd: CROSS LF → RF -1.5 mph | 4th-5th: CROSS LF → RF -1.0 mph | 6th-7th: CROSS LF → RF -0.9 mph | 8th-9th: CROSS LF → RF -1.0 mph,2.9,0.3,1.1757,1143.0,993.2,63.8,66.0,93.7,MODEL_VERTICAL_PROFILE,0.123,17.1,20.9,22.7,24.7,26.0,-0.9,-1.2,-1.3,-1.4,-1.5,20.8,-1.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-3.8,66.0,63.4,0.13,32,ELEVATED,58.2,MEDIUM,25.6,2026-09-19 09:26:15 PM PDT,94.9,5
2026-09-20,Washington Nationals,St. Louis Cardinals,Washington Nationals @ St. Louis Cardinals,11:15 AM,01:15 PM CDT,Busch Stadium,455,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,90.9,47.2,🟢 6.5 mph Out to RF,5.8,W,2.1,5.4,6.5,4.1,,FORECAST MODEL,8.8,64.4,B+,Density 81 | Wind 60 | Temp 71 | Altitude 69 | Confidence 92%,9,7,4.3,92.5,🟢 Good,3.9,3,100.0,0.0,69.4,2.9,0.0,89.9,96.4,8.3,STABLE,31.2,1st-3rd: OUT TO RCF +4.5 mph | 4th-5th: OUT TO RCF +4.2 mph | 6th-7th: OUT TO RCF +4.1 mph | 8th-9th: OUT TO RF +0.8 mph,12.1,1.0,1.1233,2738.0,995.9,67.0,91.6,45.8,MODEL_VERTICAL_PROFILE,0.121,5.6,6.8,7.4,8.0,8.4,3.2,3.9,4.3,4.7,5.0,6.8,3.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,4.9,91.6,8.8,-1.41,31,LOW,13.8,LOW,9.9,2026-09-19 09:26:25 PM PDT,55.3,5
2026-09-20,Toronto Blue Jays,Texas Rangers,Toronto Blue Jays @ Texas Rangers,11:35 AM,01:35 PM CDT,Globe Life Field,550,CLOSED,PROJECTED: TEMPERATURE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,96.9,38.3,⚪ Calm,0.0,SSW,0.0,0.0,0.0,0.0,,FORECAST MODEL,3.2,50.0,C,Density 61 | Wind 50 | Temp 77 | Altitude 57 | Confidence 92%,0,0,-0.0,91.7,🟧 Below Average,0.0,0,100.0,0.0,0.0,0.0,0.0,86.6,100.0,0.0,STABLE,15.0,1st-3rd: OUT TO LCF +0.0 mph | 4th-5th: OUT TO LCF +0.0 mph | 6th-7th: OUT TO LCF +0.0 mph | 8th-9th: OUT TO LCF +0.0 mph,16.5,1.3,1.1896,858.0,991.4,66.8,97.5,36.7,MODEL_VERTICAL_PROFILE,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,97.5,3.2,-0.03,34,NONE (ROOF),0.0,LOW,10.1,2026-09-19 09:26:36 PM PDT,315.1,5
2026-09-20,Seattle Mariners,Colorado Rockies,Seattle Mariners @ Colorado Rockies,12:10 PM,01:10 PM MDT,Coors Field,5200,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,69.4,48.2,🔴 7.4 mph In from RF,6.5,NNE,-3.9,-7.1,-7.4,-3.2,,FORECAST MODEL,22.4,59.3,B,Density 100 | Wind 31 | Temp 49 | Altitude 100 | Confidence 89%,6,4,2.8,88.9,🟨 Neutral,-6.1,-6,0.0,100.0,0.0,0.0,99.3,95.1,97.3,-11.1,STABLE,17.8,1st-3rd: IN FROM RF -6.2 mph | 4th-5th: IN FROM RF -5.5 mph | 6th-7th: IN FROM RF -6.2 mph | 8th-9th: IN FROM RF -6.7 mph,2.8,1.1,0.9942,6866.0,845.0,47.7,70.6,45.2,MODEL_VERTICAL_PROFILE,0.121,7.2,8.8,9.5,10.3,10.9,-5.0,-6.1,-6.6,-7.2,-7.5,8.8,-6.1,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-7.2,70.6,22.4,0.02,30,LOW,20.0,LOW,11.7,2026-09-19 09:26:37 PM PDT,579.8,5
