Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-11,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Tomoyuki Sugano,0.0,0,3,4.3,1.06,1.21,0.58,0.75,2.51,2.0,1.0,5.0,30.0,9.5,40,91,70.0,2.8,4|3|2|1|4,08/10|08/09|08/08|08/07|08/06,2.5,4|3|2|1|4|3|0|1|2|5,08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29,2.67,4|3|2|1|4|3|0|1|2|5|4|0|5|3|3,08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24,90.5,70.2,45.7,25.1,12.0,4.9,1.8,3.0,69.1
2026-08-11,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,James McCann,Tomoyuki Sugano,0.0,0,2,4.0,1.06,1.27,0.43,0.88,2.38,2.0,0.0,6.0,1.43,29.6,31,31,48.4,3.0,1|0|4|3|7,08/08|08/05|08/04|08/03|08/01,4.1,1|0|4|3|7|6|2|8|2|8,08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11,3.0,1|0|4|3|7|6|2|8|2|8|1|1|0|1|1,08/08|08/05|08/04|08/03|08/01|07/28|07/25|07/22|07/18|07/11|07/07|05/18|05/16|05/10|05/07,70.4,51.3,36.5,25.5,17.4,11.8,8.0,3.04,55.5
2026-08-11,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Nolan Arenado,Tomoyuki Sugano,0.333,1,3,4.0,1.06,0.88,0.52,0.75,1.96,2.0,0.0,5.0,3.28,26.0,40,113,57.5,2.2,7|0|1|3|0,08/10|08/09|08/08|08/07|08/06,2.2,7|0|1|3|0|4|2|0|5|0,08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31,1.8,7|0|1|3|0|4|2|0|5|0|0|4|0|1|0,08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,74.0,50.5,31.4,18.6,10.2,5.3,3.1,2.59,54.4
2026-08-11,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.008,92.4,22.0,11.6,SW,220.0,1.0,Clear,3.8,5.4,58.3,B,75.0,Athletics,Zack Gelof,Nick Martinez,1.0,1,1,3.9,0.85,0.92,0.64,0.4,2.0,2.0,0.0,4.0,4.14,16.9,40,64,67.5,1.8,6|0|0|1|2,08/10|07/09|07/08|07/07|07/05,2.0,6|0|0|1|2|1|0|5|3|2,08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19|06/18,2.67,6|0|0|1|2|1|0|5|3|2|3|5|3|3|6,08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19|06/18|06/17|06/16|06/15|06/14|06/13,83.1,53.6,31.2,16.4,8.3,4.0,1.8,2.56,58.1
2026-08-11,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.008,92.4,22.0,11.6,SW,220.0,1.0,Clear,3.8,5.4,58.3,B,75.0,Athletics,Tyler Soderstrom,Nick Martinez,0.0,0,0,4.2,0.85,0.86,0.55,0.52,1.84,2.0,0.0,4.0,3.85,24.6,40,107,65.0,3.0,3|3|3|3|3,08/10|08/09|08/08|08/07|08/06,2.3,3|3|3|3|3|2|2|1|3|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,1.93,3|3|3|3|3|2|2|1|3|0|0|0|0|3|3,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26,75.3,50.2,29.5,15.5,7.5,3.4,1.6,2.55,55.8
2026-08-11,Tampa Bay Rays @ Athletics,Sutter Health Park,1.01,1.008,92.4,22.0,11.6,SW,220.0,1.0,Clear,3.8,5.4,58.3,B,75.0,Athletics,Jacob Wilson,Nick Martinez,0.0,0,1,4.3,0.85,0.92,0.37,0.39,1.72,1.0,0.0,4.0,2.57,24.4,40,77,47.5,1.4,2|1|4|0|0,08/10|08/09|08/08|08/07|08/05,1.9,2|1|4|0|0|3|3|2|3|1,08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30|07/29,1.4,2|1|4|0|0|3|3|2|3|1|1|0|1|0|0,08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,75.6,44.8,25.4,13.0,6.6,3.4,1.5,2.16,46.4
2026-08-11,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,88.9,52.0,8.3,WSW,246.0,11.0,Overcast,4.0,5.8,58.8,B,92.0,Atlanta Braves,Matt Olson,Nolan McLean,0.0,0,8,4.3,0.88,0.92,0.73,0.52,2.09,2.0,0.0,5.0,2.62,23.4,40,119,57.5,2.8,2|3|0|3|6,08/10|08/09|08/08|08/07|08/06,2.9,2|3|0|3|6|0|2|4|4|5,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.53,2|3|0|3|6|0|2|4|4|5|0|2|4|1|2,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27|07/26,76.6,53.0,33.9,20.4,11.7,6.2,3.5,2.83,57.1
2026-08-11,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,88.9,52.0,8.3,WSW,246.0,11.0,Overcast,4.0,5.8,58.8,B,92.0,Atlanta Braves,Mauricio Dubón,Nolan McLean,0.2,1,5,3.9,0.88,0.95,0.47,0.41,1.86,2.0,0.0,4.0,4.53,18.9,40,113,55.0,3.4,3|2|1|7|4,08/10|08/08|08/07|08/06|08/05,2.4,3|2|1|7|4|0|2|4|0|1,08/10|08/08|08/07|08/06|08/05|08/04|08/02|07/31|07/30|07/29,1.93,3|2|1|7|4|0|2|4|0|1|1|0|0|2|2,08/10|08/08|08/07|08/06|08/05|08/04|08/02|07/31|07/30|07/29|07/29|07/27|07/26|07/25|07/24,81.1,50.7,28.5,14.5,6.8,2.9,1.1,2.32,52.0
2026-08-11,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,88.9,52.0,8.3,WSW,246.0,11.0,Overcast,4.0,5.8,58.8,B,92.0,Atlanta Braves,Ronald Acuña Jr.,Nolan McLean,0.333,1,3,4.5,0.88,0.88,0.59,0.47,1.86,1.0,0.0,4.0,2.29,28.1,40,67,57.5,2.8,2|0|3|2|7,08/10|08/09|08/08|08/07|08/06,2.2,2|0|3|2|7|1|2|1|4|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,1.87,2|0|3|2|7|1|2|1|4|0|4|0|0|2|0,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/27|06/09,71.9,47.6,29.1,16.6,9.8,5.5,2.9,2.51,52.5
2026-08-11,Baltimore Orioles @ Minnesota Twins,Target Field,0.988,1.009,89.5,39.0,2.0,E,96.0,3.0,Clear,4.0,5.7,58.7,B,92.0,Baltimore Orioles,Pete Alonso,Bailey Ober,0.5,2,4,4.1,1.03,0.95,0.57,0.57,2.12,2.0,0.0,5.0,1.56,24.0,40,119,47.5,2.8,2|10|1|0|1,08/10|08/09|08/08|08/07|08/06,2.4,2|10|1|0|1|0|3|1|0|6,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.2,2|10|1|0|1|0|3|1|0|6|1|0|3|4|1,08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,76.0,50.1,32.1,20.4,13.0,8.2,5.0,2.51,51.2
