player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pass_tds,model_version
00-0033537,Deshaun Watson,CLE,NE,QB,2026,PRE,3,5,0.05,VERY LOW,0.438,NFL_PASS_TD_V1
00-0033869,Mitchell Trubisky,TEN,CHI,QB,2026,PRE,3,1,33.49,ELITE,0.445,NFL_PASS_TD_V1
00-0033869,Mitchell Trubisky,TEN,CHI,QB,2026,PRE,3,2,8.59,ELITE,0.445,NFL_PASS_TD_V1
00-0033869,Mitchell Trubisky,TEN,CHI,QB,2026,PRE,3,3,1.92,ELITE,0.445,NFL_PASS_TD_V1
00-0033869,Mitchell Trubisky,TEN,CHI,QB,2026,PRE,3,4,0.39,LOW,0.445,NFL_PASS_TD_V1
00-0033869,Mitchell Trubisky,TEN,CHI,QB,2026,PRE,3,5,0.09,VERY LOW,0.445,NFL_PASS_TD_V1
00-0033873,Patrick Mahomes,KC,SEA,QB,2026,PRE,3,1,55.25,ELITE,0.93,NFL_PASS_TD_V1
00-0033873,Patrick Mahomes,KC,SEA,QB,2026,PRE,3,2,23.58,ELITE,0.93,NFL_PASS_TD_V1
00-0033873,Patrick Mahomes,KC,SEA,QB,2026,PRE,3,3,9.12,ELITE,0.93,NFL_PASS_TD_V1
00-0033873,Patrick Mahomes,KC,SEA,QB,2026,PRE,3,4,3.44,ELITE,0.93,NFL_PASS_TD_V1
00-0033873,Patrick Mahomes,KC,SEA,QB,2026,PRE,3,5,1.21,ELITE,0.93,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,PIT,QB,2026,PRE,3,1,2.71,ELITE,0.028,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,PIT,QB,2026,PRE,3,2,0.04,VERY LOW,0.028,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,PIT,QB,2026,PRE,3,3,0.0,VERY LOW,0.028,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,PIT,QB,2026,PRE,3,4,0.0,VERY LOW,0.028,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,PIT,QB,2026,PRE,3,5,0.0,VERY LOW,0.028,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,BUF,QB,2026,PRE,3,1,27.27,ELITE,0.34,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,BUF,QB,2026,PRE,3,2,5.44,ELITE,0.34,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,BUF,QB,2026,PRE,3,3,1.1,ELITE,0.34,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,BUF,QB,2026,PRE,3,4,0.17,VERY LOW,0.34,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,BUF,QB,2026,PRE,3,5,0.04,VERY LOW,0.34,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,WAS,QB,2026,PRE,3,1,61.59,ELITE,1.147,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,WAS,QB,2026,PRE,3,2,30.48,ELITE,1.147,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,WAS,QB,2026,PRE,3,3,13.72,ELITE,1.147,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,WAS,QB,2026,PRE,3,4,5.63,ELITE,1.147,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,WAS,QB,2026,PRE,3,5,2.11,ELITE,1.147,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,JAX,QB,2026,PRE,3,1,57.3,ELITE,1.033,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,JAX,QB,2026,PRE,3,2,27.57,ELITE,1.033,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,JAX,QB,2026,PRE,3,3,11.57,ELITE,1.033,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,JAX,QB,2026,PRE,3,4,4.54,ELITE,1.033,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,JAX,QB,2026,PRE,3,5,1.63,ELITE,1.033,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,PIT,QB,2026,PRE,3,1,56.33,ELITE,0.97,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,PIT,QB,2026,PRE,3,2,25.34,ELITE,0.97,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,PIT,QB,2026,PRE,3,3,9.94,ELITE,0.97,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,PIT,QB,2026,PRE,3,4,3.68,ELITE,0.97,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,PIT,QB,2026,PRE,3,5,1.19,ELITE,0.97,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,KC,QB,2026,PRE,3,1,46.27,ELITE,0.703,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,KC,QB,2026,PRE,3,2,16.89,ELITE,0.703,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,KC,QB,2026,PRE,3,3,5.18,ELITE,0.703,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,KC,QB,2026,PRE,3,4,1.44,ELITE,0.703,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,KC,QB,2026,PRE,3,5,0.36,LOW,0.703,NFL_PASS_TD_V1
00-0035100,Jake Browning,TB,JAX,QB,2026,PRE,3,1,48.82,ELITE,0.766,NFL_PASS_TD_V1
00-0035100,Jake Browning,TB,JAX,QB,2026,PRE,3,2,18.58,ELITE,0.766,NFL_PASS_TD_V1
00-0035100,Jake Browning,TB,JAX,QB,2026,PRE,3,3,6.44,ELITE,0.766,NFL_PASS_TD_V1
00-0035100,Jake Browning,TB,JAX,QB,2026,PRE,3,4,2.11,ELITE,0.766,NFL_PASS_TD_V1
00-0035100,Jake Browning,TB,JAX,QB,2026,PRE,3,5,0.47,COIN FLIP,0.766,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,DEN,QB,2026,PRE,3,1,42.18,ELITE,0.614,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,DEN,QB,2026,PRE,3,2,14.1,ELITE,0.614,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,DEN,QB,2026,PRE,3,3,3.88,ELITE,0.614,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,DEN,QB,2026,PRE,3,4,0.96,ELITE,0.614,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,DEN,QB,2026,PRE,3,5,0.25,LOW,0.614,NFL_PASS_TD_V1
00-0035251,Will Grier,CAR,HOU,QB,2026,PRE,3,1,38.92,ELITE,0.545,NFL_PASS_TD_V1
00-0035251,Will Grier,CAR,HOU,QB,2026,PRE,3,2,11.25,ELITE,0.545,NFL_PASS_TD_V1
00-0035251,Will Grier,CAR,HOU,QB,2026,PRE,3,3,3.2,ELITE,0.545,NFL_PASS_TD_V1
00-0035251,Will Grier,CAR,HOU,QB,2026,PRE,3,4,0.87,VERY HIGH,0.545,NFL_PASS_TD_V1
00-0035251,Will Grier,CAR,HOU,QB,2026,PRE,3,5,0.21,VERY LOW,0.545,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,MIN,QB,2026,PRE,3,1,37.23,ELITE,0.505,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,MIN,QB,2026,PRE,3,2,10.11,ELITE,0.505,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,MIN,QB,2026,PRE,3,3,2.35,ELITE,0.505,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,MIN,QB,2026,PRE,3,4,0.65,SOLID,0.505,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,MIN,QB,2026,PRE,3,5,0.09,VERY LOW,0.505,NFL_PASS_TD_V1
00-0035282,Easton Stick,IND,DET,QB,2026,PRE,3,1,34.2,ELITE,0.453,NFL_PASS_TD_V1
00-0035282,Easton Stick,IND,DET,QB,2026,PRE,3,2,8.52,ELITE,0.453,NFL_PASS_TD_V1
00-0035282,Easton Stick,IND,DET,QB,2026,PRE,3,3,2.05,ELITE,0.453,NFL_PASS_TD_V1
00-0035282,Easton Stick,IND,DET,QB,2026,PRE,3,4,0.4,COIN FLIP,0.453,NFL_PASS_TD_V1
00-0035282,Easton Stick,IND,DET,QB,2026,PRE,3,5,0.1,VERY LOW,0.453,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,KC,QB,2026,PRE,3,1,29.14,ELITE,0.368,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,KC,QB,2026,PRE,3,2,6.12,ELITE,0.368,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,KC,QB,2026,PRE,3,3,1.26,ELITE,0.368,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,KC,QB,2026,PRE,3,4,0.27,LOW,0.368,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,KC,QB,2026,PRE,3,5,0.01,VERY LOW,0.368,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,DET,QB,2026,PRE,3,1,47.65,ELITE,0.741,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,DET,QB,2026,PRE,3,2,17.9,ELITE,0.741,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,DET,QB,2026,PRE,3,3,5.89,ELITE,0.741,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,DET,QB,2026,PRE,3,4,1.82,ELITE,0.741,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,DET,QB,2026,PRE,3,5,0.61,SOLID,0.741,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,WAS,QB,2026,PRE,3,1,38.88,ELITE,0.542,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,WAS,QB,2026,PRE,3,2,11.36,ELITE,0.542,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,WAS,QB,2026,PRE,3,3,2.95,ELITE,0.542,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,WAS,QB,2026,PRE,3,4,0.73,HIGH,0.542,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,WAS,QB,2026,PRE,3,5,0.21,VERY LOW,0.542,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,MIA,QB,2026,PRE,3,1,47.68,ELITE,0.739,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,MIA,QB,2026,PRE,3,2,17.9,ELITE,0.739,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,MIA,QB,2026,PRE,3,3,5.92,ELITE,0.739,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,MIA,QB,2026,PRE,3,4,1.75,ELITE,0.739,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,MIA,QB,2026,PRE,3,5,0.52,LEAN,0.739,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,ARI,QB,2026,PRE,3,1,59.22,ELITE,1.077,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,ARI,QB,2026,PRE,3,2,28.4,ELITE,1.077,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,ARI,QB,2026,PRE,3,3,12.07,ELITE,1.077,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,ARI,QB,2026,PRE,3,4,5.03,ELITE,1.077,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,ARI,QB,2026,PRE,3,5,2.07,ELITE,1.077,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,LAR,QB,2026,PRE,3,1,51.64,ELITE,0.83,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,LAR,QB,2026,PRE,3,2,20.66,ELITE,0.83,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,LAR,QB,2026,PRE,3,3,7.34,ELITE,0.83,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,LAR,QB,2026,PRE,3,4,2.44,ELITE,0.83,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,LAR,QB,2026,PRE,3,5,0.68,SOLID,0.83,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,CIN,QB,2026,PRE,3,1,55.87,ELITE,0.959,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,CIN,QB,2026,PRE,3,2,25.21,ELITE,0.959,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,CIN,QB,2026,PRE,3,3,9.93,ELITE,0.959,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,CIN,QB,2026,PRE,3,4,3.4,ELITE,0.959,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,CIN,QB,2026,PRE,3,5,1.05,ELITE,0.959,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,PHI,QB,2026,PRE,3,1,68.29,ELITE,1.443,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,PHI,QB,2026,PRE,3,2,39.0,ELITE,1.443,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,PHI,QB,2026,PRE,3,3,20.11,ELITE,1.443,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,PHI,QB,2026,PRE,3,4,9.29,ELITE,1.443,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,PHI,QB,2026,PRE,3,5,4.59,ELITE,1.443,NFL_PASS_TD_V1
00-0036679,Shane Buechele,BUF,PIT,QB,2026,PRE,3,1,19.71,ELITE,0.229,NFL_PASS_TD_V1
00-0036679,Shane Buechele,BUF,PIT,QB,2026,PRE,3,2,2.85,ELITE,0.229,NFL_PASS_TD_V1
00-0036679,Shane Buechele,BUF,PIT,QB,2026,PRE,3,3,0.32,LOW,0.229,NFL_PASS_TD_V1
00-0036679,Shane Buechele,BUF,PIT,QB,2026,PRE,3,4,0.01,VERY LOW,0.229,NFL_PASS_TD_V1
00-0036679,Shane Buechele,BUF,PIT,QB,2026,PRE,3,5,0.0,VERY LOW,0.229,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,MIN,QB,2026,PRE,3,1,36.75,ELITE,0.508,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,MIN,QB,2026,PRE,3,2,10.44,ELITE,0.508,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,MIN,QB,2026,PRE,3,3,2.84,ELITE,0.508,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,MIN,QB,2026,PRE,3,4,0.64,SOLID,0.508,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,MIN,QB,2026,PRE,3,5,0.13,VERY LOW,0.508,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,CAR,QB,2026,PRE,3,1,37.91,ELITE,0.531,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,CAR,QB,2026,PRE,3,2,11.21,ELITE,0.531,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,CAR,QB,2026,PRE,3,3,2.98,ELITE,0.531,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,CAR,QB,2026,PRE,3,4,0.6,SOLID,0.531,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,CAR,QB,2026,PRE,3,5,0.22,VERY LOW,0.531,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,SEA,QB,2026,PRE,3,1,26.5,ELITE,0.33,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,SEA,QB,2026,PRE,3,2,5.31,ELITE,0.33,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,SEA,QB,2026,PRE,3,3,1.04,ELITE,0.33,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,SEA,QB,2026,PRE,3,4,0.11,VERY LOW,0.33,NFL_PASS_TD_V1
