player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pass_tds,model_version
00-0023459,Aaron Rodgers,PIT,NYJ,QB,2026,PRE,2,1,58.57,ELITE,1.035,NFL_PASS_TD_V1
00-0023459,Aaron Rodgers,PIT,NYJ,QB,2026,PRE,2,2,27.1,ELITE,1.035,NFL_PASS_TD_V1
00-0023459,Aaron Rodgers,PIT,NYJ,QB,2026,PRE,2,3,11.14,ELITE,1.035,NFL_PASS_TD_V1
00-0023459,Aaron Rodgers,PIT,NYJ,QB,2026,PRE,2,4,4.33,ELITE,1.035,NFL_PASS_TD_V1
00-0023459,Aaron Rodgers,PIT,NYJ,QB,2026,PRE,2,5,1.56,ELITE,1.035,NFL_PASS_TD_V1
00-0026158,Joe Flacco,CIN,CHI,QB,2026,PRE,2,1,52.05,ELITE,0.857,NFL_PASS_TD_V1
00-0026158,Joe Flacco,CIN,CHI,QB,2026,PRE,2,2,21.98,ELITE,0.857,NFL_PASS_TD_V1
00-0026158,Joe Flacco,CIN,CHI,QB,2026,PRE,2,3,7.8,ELITE,0.857,NFL_PASS_TD_V1
00-0026158,Joe Flacco,CIN,CHI,QB,2026,PRE,2,4,2.56,ELITE,0.857,NFL_PASS_TD_V1
00-0026158,Joe Flacco,CIN,CHI,QB,2026,PRE,2,5,0.88,VERY HIGH,0.857,NFL_PASS_TD_V1
00-0026300,Josh Johnson,CIN,CHI,QB,2026,PRE,2,1,21.46,ELITE,0.255,NFL_PASS_TD_V1
00-0026300,Josh Johnson,CIN,CHI,QB,2026,PRE,2,2,3.4,ELITE,0.255,NFL_PASS_TD_V1
00-0026300,Josh Johnson,CIN,CHI,QB,2026,PRE,2,3,0.5,LEAN,0.255,NFL_PASS_TD_V1
00-0026300,Josh Johnson,CIN,CHI,QB,2026,PRE,2,4,0.08,VERY LOW,0.255,NFL_PASS_TD_V1
00-0026300,Josh Johnson,CIN,CHI,QB,2026,PRE,2,5,0.01,VERY LOW,0.255,NFL_PASS_TD_V1
00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,1,77.05,ELITE,1.929,NFL_PASS_TD_V1
00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,2,50.59,ELITE,1.929,NFL_PASS_TD_V1
00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,3,30.68,ELITE,1.929,NFL_PASS_TD_V1
00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,4,17.57,ELITE,1.929,NFL_PASS_TD_V1
00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,5,9.57,ELITE,1.929,NFL_PASS_TD_V1
00-0027973,Andy Dalton,PHI,NE,QB,2026,PRE,2,1,39.35,ELITE,0.559,NFL_PASS_TD_V1
00-0027973,Andy Dalton,PHI,NE,QB,2026,PRE,2,2,11.8,ELITE,0.559,NFL_PASS_TD_V1
00-0027973,Andy Dalton,PHI,NE,QB,2026,PRE,2,3,3.51,ELITE,0.559,NFL_PASS_TD_V1
00-0027973,Andy Dalton,PHI,NE,QB,2026,PRE,2,4,0.92,ELITE,0.559,NFL_PASS_TD_V1
00-0027973,Andy Dalton,PHI,NE,QB,2026,PRE,2,5,0.25,LOW,0.559,NFL_PASS_TD_V1
00-0028118,Tyrod Taylor,GB,DEN,QB,2026,PRE,2,1,39.95,ELITE,0.578,NFL_PASS_TD_V1
00-0028118,Tyrod Taylor,GB,DEN,QB,2026,PRE,2,2,12.92,ELITE,0.578,NFL_PASS_TD_V1
00-0028118,Tyrod Taylor,GB,DEN,QB,2026,PRE,2,3,3.57,ELITE,0.578,NFL_PASS_TD_V1
00-0028118,Tyrod Taylor,GB,DEN,QB,2026,PRE,2,4,1.0,ELITE,0.578,NFL_PASS_TD_V1
00-0028118,Tyrod Taylor,GB,DEN,QB,2026,PRE,2,5,0.3,LOW,0.578,NFL_PASS_TD_V1
00-0028986,Case Keenum,CHI,CIN,QB,2026,PRE,2,1,41.18,ELITE,0.594,NFL_PASS_TD_V1
00-0028986,Case Keenum,CHI,CIN,QB,2026,PRE,2,2,13.35,ELITE,0.594,NFL_PASS_TD_V1
00-0028986,Case Keenum,CHI,CIN,QB,2026,PRE,2,3,3.59,ELITE,0.594,NFL_PASS_TD_V1
00-0028986,Case Keenum,CHI,CIN,QB,2026,PRE,2,4,0.94,ELITE,0.594,NFL_PASS_TD_V1
00-0028986,Case Keenum,CHI,CIN,QB,2026,PRE,2,5,0.26,LOW,0.594,NFL_PASS_TD_V1
00-0029604,Kirk Cousins,LV,HOU,QB,2026,PRE,2,1,49.53,ELITE,0.77,NFL_PASS_TD_V1
00-0029604,Kirk Cousins,LV,HOU,QB,2026,PRE,2,2,18.75,ELITE,0.77,NFL_PASS_TD_V1
00-0029604,Kirk Cousins,LV,HOU,QB,2026,PRE,2,3,6.23,ELITE,0.77,NFL_PASS_TD_V1
00-0029604,Kirk Cousins,LV,HOU,QB,2026,PRE,2,4,1.81,ELITE,0.77,NFL_PASS_TD_V1
00-0029604,Kirk Cousins,LV,HOU,QB,2026,PRE,2,5,0.51,LEAN,0.77,NFL_PASS_TD_V1
00-0030565,Geno Smith,NYJ,PIT,QB,2026,PRE,2,1,51.52,ELITE,0.85,NFL_PASS_TD_V1
00-0030565,Geno Smith,NYJ,PIT,QB,2026,PRE,2,2,21.44,ELITE,0.85,NFL_PASS_TD_V1
00-0030565,Geno Smith,NYJ,PIT,QB,2026,PRE,2,3,8.09,ELITE,0.85,NFL_PASS_TD_V1
00-0030565,Geno Smith,NYJ,PIT,QB,2026,PRE,2,4,2.62,ELITE,0.85,NFL_PASS_TD_V1
00-0030565,Geno Smith,NYJ,PIT,QB,2026,PRE,2,5,0.86,VERY HIGH,0.85,NFL_PASS_TD_V1
00-0031237,Teddy Bridgewater,DET,WAS,QB,2026,PRE,2,1,11.11,ELITE,0.12,NFL_PASS_TD_V1
00-0031237,Teddy Bridgewater,DET,WAS,QB,2026,PRE,2,2,0.8,VERY HIGH,0.12,NFL_PASS_TD_V1
00-0031237,Teddy Bridgewater,DET,WAS,QB,2026,PRE,2,3,0.06,VERY LOW,0.12,NFL_PASS_TD_V1
00-0031237,Teddy Bridgewater,DET,WAS,QB,2026,PRE,2,4,0.0,VERY LOW,0.12,NFL_PASS_TD_V1
00-0031237,Teddy Bridgewater,DET,WAS,QB,2026,PRE,2,5,0.0,VERY LOW,0.12,NFL_PASS_TD_V1
00-0031503,Jameis Winston,NYG,MIA,QB,2026,PRE,2,1,49.04,ELITE,0.767,NFL_PASS_TD_V1
00-0031503,Jameis Winston,NYG,MIA,QB,2026,PRE,2,2,18.39,ELITE,0.767,NFL_PASS_TD_V1
00-0031503,Jameis Winston,NYG,MIA,QB,2026,PRE,2,3,6.42,ELITE,0.767,NFL_PASS_TD_V1
00-0031503,Jameis Winston,NYG,MIA,QB,2026,PRE,2,4,1.94,ELITE,0.767,NFL_PASS_TD_V1
00-0031503,Jameis Winston,NYG,MIA,QB,2026,PRE,2,5,0.57,LEAN,0.767,NFL_PASS_TD_V1
00-0032156,Trevor Siemian,ATL,IND,QB,2026,PRE,2,1,31.67,ELITE,0.421,NFL_PASS_TD_V1
00-0032156,Trevor Siemian,ATL,IND,QB,2026,PRE,2,2,8.13,ELITE,0.421,NFL_PASS_TD_V1
00-0032156,Trevor Siemian,ATL,IND,QB,2026,PRE,2,3,1.86,ELITE,0.421,NFL_PASS_TD_V1
00-0032156,Trevor Siemian,ATL,IND,QB,2026,PRE,2,4,0.39,LOW,0.421,NFL_PASS_TD_V1
00-0032156,Trevor Siemian,ATL,IND,QB,2026,PRE,2,5,0.08,VERY LOW,0.421,NFL_PASS_TD_V1
00-0032268,Marcus Mariota,WAS,DET,QB,2026,PRE,2,1,48.79,ELITE,0.767,NFL_PASS_TD_V1
00-0032268,Marcus Mariota,WAS,DET,QB,2026,PRE,2,2,18.71,ELITE,0.767,NFL_PASS_TD_V1
00-0032268,Marcus Mariota,WAS,DET,QB,2026,PRE,2,3,6.39,ELITE,0.767,NFL_PASS_TD_V1
00-0032268,Marcus Mariota,WAS,DET,QB,2026,PRE,2,4,1.92,ELITE,0.767,NFL_PASS_TD_V1
00-0032268,Marcus Mariota,WAS,DET,QB,2026,PRE,2,5,0.61,SOLID,0.767,NFL_PASS_TD_V1
00-0032434,Brandon Allen,NYG,MIA,QB,2026,PRE,2,1,32.48,ELITE,0.428,NFL_PASS_TD_V1
00-0032434,Brandon Allen,NYG,MIA,QB,2026,PRE,2,2,7.87,ELITE,0.428,NFL_PASS_TD_V1
00-0032434,Brandon Allen,NYG,MIA,QB,2026,PRE,2,3,1.86,ELITE,0.428,NFL_PASS_TD_V1
00-0032434,Brandon Allen,NYG,MIA,QB,2026,PRE,2,4,0.43,COIN FLIP,0.428,NFL_PASS_TD_V1
00-0032434,Brandon Allen,NYG,MIA,QB,2026,PRE,2,5,0.13,VERY LOW,0.428,NFL_PASS_TD_V1
00-0032950,Carson Wentz,MIN,BAL,QB,2026,PRE,2,1,50.31,ELITE,0.805,NFL_PASS_TD_V1
00-0032950,Carson Wentz,MIN,BAL,QB,2026,PRE,2,2,19.53,ELITE,0.805,NFL_PASS_TD_V1
00-0032950,Carson Wentz,MIN,BAL,QB,2026,PRE,2,3,7.08,ELITE,0.805,NFL_PASS_TD_V1
00-0032950,Carson Wentz,MIN,BAL,QB,2026,PRE,2,4,2.41,ELITE,0.805,NFL_PASS_TD_V1
00-0032950,Carson Wentz,MIN,BAL,QB,2026,PRE,2,5,0.84,VERY HIGH,0.805,NFL_PASS_TD_V1
00-0033077,Dak Prescott,DAL,ARI,QB,2026,PRE,2,1,60.36,ELITE,1.109,NFL_PASS_TD_V1
00-0033077,Dak Prescott,DAL,ARI,QB,2026,PRE,2,2,28.67,ELITE,1.109,NFL_PASS_TD_V1
00-0033077,Dak Prescott,DAL,ARI,QB,2026,PRE,2,3,13.29,ELITE,1.109,NFL_PASS_TD_V1
00-0033077,Dak Prescott,DAL,ARI,QB,2026,PRE,2,4,5.47,ELITE,1.109,NFL_PASS_TD_V1
00-0033077,Dak Prescott,DAL,ARI,QB,2026,PRE,2,5,2.19,ELITE,1.109,NFL_PASS_TD_V1
00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,1,69.1,ELITE,1.457,NFL_PASS_TD_V1
00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,2,39.62,ELITE,1.457,NFL_PASS_TD_V1
00-0033106,Jared Goff,DET,WAS,QB,2026,PRE,2,3,20.19,ELITE,1.457,NFL_PASS_TD_V1
