Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-09-22,824953,Brady Basso,669620,Los Angeles Angels,Athletics,Sutter Health Park,L,Limited Starter Sample,True,False,6,24,0.25,178.0,-,4.5,6.3,14.99,16.18,15.34,2.8,1.047,Projected roster,0.62,-0.341,0.489,0.045,83.1,55.0,25.2,74.2,17.19,65.9,0.625,1.0,1.0,1.0,1.0,1.0,2.93,2.93,3.5,2.5,Model fallback,0.43,PASS,PASS,53.9,46.1,53.9,2.5,53.9,PASS,False,53.87,46.129999999999995,53.9,46.1,53.9,46.1,34.3,46.1,19.6,34.3,65.7,19.5,65.7,14.8,19.5,80.5,10.1,80.5,9.4,10.1,89.9,4.8,89.9,5.3,4.8,95.2,2.0,95.2,2.8,2.0,98.0,0.7,98.0,1.2,0.7,99.3,0.2,99.3,0.5,0.2,99.8,0.1,99.8,0.2,0.1,99.9,0.0,99.9,0.0,53.9,34.3,19.5,10.1,4.8,2.0,0.7,0.2,0.1,0.0,0.0,11.5,15.3,19.0,22.3,27.1,17.2,49.6,22.9,9.5,0.8,29.7,-0.606,-0.629,0.0655,7,26.1,-0.28,20.6,25.2,26.2,23.5,16.26,16.67,33.33,23.87,63.77,15.29,9.63,41.7,23.3,32.2,16.1,25.4,-0.96,-2.03,-0.519,-,Shea Langeliers,1.0,1.92,65.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,824709,Parker Messick,800048,Boston Red Sox,Cleveland Guardians,Fenway Park,L,Established Starter Sample,False,False,30,30,1.0,711.0,-,2.57,9.39,26.35,26.03,26.26,7.17,0.97,Projected roster,0.62,-0.441,-0.351,0.0,86.7,61.1,24.2,78.8,25.09,98.8,0.385,1.0,1.0,1.0,1.0,1.0,6.96,6.96,7.5,6.5,Model fallback,0.46,PASS,PASS,52.3,47.7,52.3,5.5,65.2,ELITE MORE,True,52.305,47.695,52.3,47.7,93.8,6.2,86.5,6.2,7.2,86.5,13.5,76.9,13.5,9.6,76.9,23.1,65.2,23.1,11.8,65.2,34.8,52.3,34.8,12.8,52.3,47.7,40.3,47.7,12.0,40.3,59.7,29.7,59.7,10.6,29.7,70.3,20.6,70.3,9.0,20.6,79.4,13.6,79.4,7.0,13.6,86.4,8.6,86.4,5.1,93.8,86.5,76.9,65.2,52.3,40.3,29.7,20.6,13.6,8.6,5.2,19.1,26.3,33.1,39.6,46.5,16.5,46.9,23.7,10.7,2.3,60.1,0.186,0.208,0.095,18,37.5,0.856,25.4,29.2,41.1,33.2,28.59,24.21,31.64,27.77,62.3,28.81,16.45,48.3,50.8,42.2,60.3,49.3,0.37,2.61,0.34,-,Patrick Bailey,1.0,3.16,85.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,823089,Logan Gilbert,669302,Houston Astros,Seattle Mariners,T-Mobile Park,R,Established Starter Sample,False,False,30,30,1.0,713.0,-,3.69,9.81,27.87,28.93,28.18,7.89,1.0,Projected roster,0.62,0.115,-0.142,0.0,85.4,61.3,26.1,76.0,25.07,99.6,0.54,1.0,1.0,1.0,1.0,1.0,7.89,7.89,8.5,7.5,Model fallback,0.39,PASS,PASS,51.9,48.1,51.9,6.5,63.6,STRONG MORE,True,51.902499999999996,48.0975,51.9,48.1,96.3,3.7,91.6,3.7,4.7,91.6,8.4,84.6,8.4,7.0,84.6,15.4,74.9,15.4,9.6,74.9,25.1,63.6,25.1,11.3,63.6,36.4,51.9,36.4,11.7,51.9,48.1,40.5,48.1,11.4,40.5,59.5,29.9,59.5,10.6,29.9,70.1,21.2,70.1,8.6,21.2,78.8,14.5,78.8,6.8,96.3,91.6,84.6,74.9,63.6,51.9,40.5,29.9,21.2,14.5,9.2,21.2,28.2,35.1,42.0,49.4,14.8,43.6,25.1,12.5,4.0,71.5,0.443,0.586,0.093,18,43.5,1.808,38.8,31.5,41.5,36.7,31.46,29.12,30.68,28.45,63.11,27.91,15.14,56.7,57.2,51.1,57.3,54.8,-0.16,7.11,0.441,-,Jhonny Pereda,1.0,3.32,85.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,823897,Michael King,650633,Los Angeles Dodgers,San Diego Padres,UNIQLO Field at Dodger Stadium,R,Established Starter Sample,False,False,31,31,1.0,736.0,-,3.03,7.66,19.67,18.5,19.32,5.18,0.941,Projected roster,0.62,-0.567,-0.397,0.0,88.2,60.5,23.4,81.6,25.37,97.9,0.49,1.0,1.0,1.0,1.0,1.0,4.87,4.87,5.5,4.5,Model fallback,0.37,PASS,PASS,51.7,48.3,51.7,3.5,67.3,ELITE MORE,True,51.71750000000001,48.2825,51.7,48.3,81.5,18.5,67.3,18.5,14.2,67.3,32.7,51.7,32.7,15.6,51.7,48.3,37.2,48.3,14.6,37.2,62.8,24.8,62.8,12.4,24.8,75.2,15.7,75.2,9.1,15.7,84.3,9.2,84.3,6.4,9.2,90.8,5.1,90.8,4.2,5.1,94.9,2.6,94.9,2.5,2.6,97.4,1.2,97.4,1.3,81.5,67.3,51.7,37.2,24.8,15.7,9.2,5.1,2.6,1.2,0.6,14.7,19.3,23.6,27.7,31.8,17.6,49.0,22.9,9.6,0.9,43.1,-0.299,-0.307,0.0611,18,26.2,0.258,26.5,28.1,27.7,24.2,20.41,21.17,32.71,26.86,66.53,20.54,12.22,46.7,36.2,30.9,59.8,38.8,0.29,-1.37,-0.202,-,Ethan Salas,1.0,2.59,88.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,824222,Jackson Kent,800600,Detroit Tigers,Washington Nationals,Comerica Park,L,Established Starter Sample,False,False,7,7,1.0,151.0,-,6.4,7.52,17.59,16.84,17.37,4.01,0.956,Projected roster,0.62,-0.408,-0.212,0.072,87.5,56.9,25.3,78.8,22.11,84.9,0.789,1.0,1.0,1.0,1.0,1.0,3.83,3.83,4.5,3.5,Model fallback,0.33,PASS,PASS,50.9,49.1,50.9,2.5,68.9,ELITE MORE,True,50.92,49.08,50.9,49.1,68.9,31.1,50.9,31.1,18.0,50.9,49.1,34.4,49.1,16.5,34.4,65.6,21.7,65.6,12.7,21.7,78.3,12.6,78.3,9.1,12.6,87.4,6.9,87.4,5.7,6.9,93.1,3.5,93.1,3.4,3.5,96.5,1.6,96.5,1.9,1.6,98.4,0.7,98.4,0.9,0.7,99.3,0.3,99.3,0.5,68.9,50.9,34.4,21.7,12.6,6.9,3.5,1.6,0.7,0.3,0.1,13.8,17.4,20.7,23.8,28.6,17.8,50.4,22.3,9.0,0.5,37.8,-0.356,-0.375,0.0532,7,27.6,-0.11,25.4,26.6,25.0,17.6,18.11,21.32,31.59,24.96,57.62,17.92,10.61,45.3,32.5,28.7,40.7,32.6,0.02,5.0,0.519,-,Keibert Ruiz,1.0,2.28,73.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,822840,MacKenzie Gore,669022,New York Mets,Texas Rangers,Globe Life Field,L,Established Starter Sample,False,False,32,32,1.0,720.0,-,4.67,9.34,20.73,20.32,20.61,4.96,0.965,Projected roster,0.62,-0.099,-0.132,0.0,85.6,56.8,27.5,76.6,21.93,85.0,0.57,1.0,1.0,1.0,1.0,1.0,4.78,4.78,4.5,4.5,Model fallback,0.28,PASS,PASS,49.5,50.5,49.5,3.5,65.3,ELITE MORE,True,49.5025,50.497499999999995,49.5,50.5,79.5,20.5,65.3,20.5,14.2,65.3,34.7,49.5,34.7,15.8,49.5,50.5,35.7,50.5,13.8,35.7,64.3,24.0,64.3,11.6,24.0,76.0,15.4,76.0,8.6,15.4,84.6,9.4,84.6,6.0,9.4,90.6,5.3,90.6,4.1,5.3,94.7,2.9,94.7,2.4,2.9,97.1,1.4,97.1,1.5,79.5,65.3,49.5,35.7,24.0,15.4,9.4,5.3,2.9,1.4,0.7,13.5,20.6,27.3,33.8,40.7,16.6,48.5,23.4,10.1,1.4,45.6,-0.194,-0.061,0.095,18,36.3,1.119,35.3,30.7,31.3,29.8,22.6,23.73,29.51,24.77,53.47,22.86,14.08,48.5,38.5,35.6,44.1,38.5,-0.7,-11.59,-0.731,-,Elias Díaz,1.0,2.66,84.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,824302,Michael Soroka,647336,Colorado Rockies,Arizona Diamondbacks,Coors Field,R,Established Starter Sample,False,False,19,20,0.95,429.0,-,3.45,8.71,22.85,22.97,22.88,4.81,0.983,Projected roster,0.62,-1.104,0.014,0.0,87.3,56.6,25.7,76.0,19.8,77.3,0.505,1.0,1.0,1.0,1.0,1.0,4.73,4.73,4.5,4.5,Model fallback,0.23,PASS,PASS,49.2,50.8,49.2,3.5,65.2,ELITE MORE,True,49.207499999999996,50.7925,49.2,50.8,79.9,20.1,65.2,20.1,14.8,65.2,34.8,49.2,34.8,16.0,49.2,50.8,34.8,50.8,14.4,34.8,65.2,22.9,65.2,11.9,22.9,77.1,14.1,77.1,8.7,14.1,85.9,8.2,85.9,6.0,8.2,91.8,4.6,91.8,3.6,4.6,95.4,2.5,95.4,2.2,2.5,97.5,1.2,97.5,1.2,79.9,65.2,49.2,34.8,22.9,14.1,8.2,4.6,2.5,1.2,0.6,16.0,22.9,29.3,35.4,41.4,17.8,50.5,22.2,9.0,0.5,49.7,-0.017,0.002,0.0921,18,32.4,0.139,24.8,26.3,29.8,24.4,24.3,21.28,33.18,22.89,54.17,28.57,16.22,45.6,41.7,33.2,36.9,37.3,1.83,9.24,0.992,-,James McCann,1.0,2.57,78.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,823412,Zack Wheeler,554430,Milwaukee Brewers,Philadelphia Phillies,Citizens Bank Park,R,Established Starter Sample,False,False,26,26,1.0,599.0,-,2.99,10.6,29.19,30.02,29.44,7.66,1.006,Projected roster,0.62,-0.041,-0.175,0.0,86.8,58.1,25.2,78.5,23.45,93.5,0.555,1.0,1.0,1.0,1.0,1.0,7.7,7.7,7.5,7.5,Model fallback,0.2,PASS,PASS,49.1,50.9,49.1,6.5,60.9,MORE,True,49.0825,50.917500000000004,49.1,50.9,95.9,4.1,90.7,4.1,5.2,90.7,9.3,82.6,9.3,8.1,82.6,17.4,72.4,17.4,10.2,72.4,27.6,60.9,27.6,11.5,60.9,39.1,49.1,39.1,11.8,49.1,50.9,37.7,50.9,11.3,37.7,62.3,27.9,62.3,9.8,27.9,72.1,19.8,72.1,8.1,19.8,80.2,13.5,80.2,6.3,95.9,90.7,82.6,72.4,60.9,49.1,37.7,27.9,19.8,13.5,8.7,22.3,29.4,36.5,43.6,51.2,15.0,44.3,24.7,12.2,3.8,69.3,0.425,0.55,0.095,18,43.6,2.0,37.5,33.3,42.7,45.8,32.67,29.64,35.61,28.51,64.38,25.14,14.9,59.9,59.4,49.8,54.5,54.6,0.82,-0.37,0.006,-,Garrett Stubbs,1.0,3.36,84.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,823089,Cristian Javier,664299,Seattle Mariners,Houston Astros,T-Mobile Park,R,Established Starter Sample,False,False,11,16,0.688,267.0,-,5.31,8.41,22.06,21.59,21.92,4.86,0.97,Projected roster,0.62,-0.093,-0.396,0.015,86.7,63.6,25.2,80.6,20.11,78.4,0.595,1.0,1.0,1.0,1.0,1.0,4.71,4.71,4.5,4.5,Model fallback,0.21,PASS,PASS,48.6,51.4,48.6,3.5,64.3,STRONG MORE,True,48.6,51.4,48.6,51.4,79.1,20.9,64.3,20.9,14.8,64.3,35.7,48.6,35.7,15.7,48.6,51.4,34.6,51.4,14.0,34.6,65.4,22.9,65.4,11.7,22.9,77.1,14.4,77.1,8.5,14.4,85.6,8.6,85.6,5.9,8.6,91.4,4.9,91.4,3.7,4.9,95.1,2.6,95.1,2.3,2.6,97.4,1.3,97.4,1.3,79.1,64.3,48.6,34.6,22.9,14.4,8.6,4.9,2.6,1.3,0.6,15.4,21.9,28.0,34.3,42.5,16.1,47.3,23.5,10.5,2.6,54.6,0.071,0.204,0.095,13,41.5,1.619,39.6,33.1,30.9,35.9,24.14,27.66,37.72,27.97,64.67,20.13,12.81,54.4,45.9,34.4,36.8,39.5,-0.15,2.01,0.262,-,Yainer Diaz,1.0,2.62,77.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-22,824061,Anthony Kay,641743,Kansas City Royals,Chicago White Sox,Kauffman Stadium,L,Established Starter Sample,False,False,29,31,0.935,669.0,-,4.41,7.31,17.16,15.9,16.78,3.88,0.941,Projected roster,0.62,-0.555,-0.431,0.0,89.9,63.1,23.6,80.1,21.68,83.1,0.61,1.0,1.0,1.0,1.0,1.0,3.65,3.65,3.5,3.5,Model fallback,0.15,PASS,PASS,47.8,52.2,47.8,2.5,65.7,ELITE MORE,True,47.785,52.215,47.8,52.2,65.7,34.3,47.8,34.3,17.9,47.8,52.2,31.9,52.2,15.9,31.9,68.1,19.6,68.1,12.3,19.6,80.4,11.0,80.4,8.6,11.0,89.0,5.9,89.0,5.1,5.9,94.1,2.9,94.1,3.0,2.9,97.1,1.3,97.1,1.6,1.3,98.7,0.5,98.7,0.8,0.5,99.5,0.2,99.5,0.3,65.7,47.8,31.9,19.6,11.0,5.9,2.9,1.3,0.5,0.2,0.1,11.3,16.8,21.9,26.8,31.8,18.0,50.6,22.1,8.9,0.5,39.3,-0.305,-0.327,0.0737,18,30.8,0.176,26.0,29.2,27.4,19.5,17.88,21.1,32.24,26.06,61.95,20.39,12.65,47.6,31.8,24.6,42.0,31.0,0.01,-5.67,-0.395,-,Jake Rogers,1.0,2.24,89.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
