Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-14,St. Louis Cardinals,Chicago Cubs,St. Louis Cardinals @ Chicago Cubs,11:20 AM,01:20 PM CDT,Wrigley Field,OPEN,OPEN-AIR PARK,Mostly clear,73.9,88.4,🟡 5.6 mph Cross (RF → LF),9.8,ENE,-2.3,-7.4,-7.8,-5.6,,FORECAST MODEL,10.5,46.3,C,Density 64 | Wind 29 | Temp 52 | Altitude 58 | Confidence 89%,-2,-2,-1.1,88.8,🟧 Below Average,-6.9,-7,0.0,100.0,15.3,1.1,1.1783,1021.0,1012.8,70.3,74.2,87.9,FIRST RUN,0.0,0.38,13,LOW,9.0,LOW,9.7,2026-08-13 09:12:04 PM PDT,85.7,5
2026-08-14,Miami Marlins,Cincinnati Reds,Miami Marlins @ Cincinnati Reds,03:10 PM,06:10 PM EDT,Great American Ball Park,OPEN,OPEN-AIR PARK,Code 40,83.7,78.4,⚪ Light Variable,3.5,NNW,0.6,2.4,3.2,2.4,,FORECAST MODEL,27.4,59.7,B,Density 76 | Wind 53 | Temp 61 | Altitude 66 | Confidence 79%,6,4,2.9,79.4,🟨 Neutral,1.0,1,40.0,13.1,39.2,0.7,1.1368,2208.0,994.3,74.6,82.7,80.9,FIRST RUN,0.0,-0.29,13,MODERATE,38.5,MEDIUM,19.4,2026-08-13 09:12:06 PM PDT,491.7,5
2026-08-14,Boston Red Sox,Pittsburgh Pirates,Boston Red Sox @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Partly cloudy,79.8,70.0,⚪ Light Variable,2.8,NNE,-1.5,-0.2,1.3,2.7,,FORECAST MODEL,12.9,58.1,B,Density 75 | Wind 50 | Temp 56 | Altitude 66 | Confidence 91%,5,4,2.4,91.4,🟨 Neutral,-0.1,0,0.0,5.6,11.9,0.2,1.1406,2152.0,986.6,68.3,77.8,74.1,FIRST RUN,0.0,-0.55,12,LOW,11.2,LOW,12.2,2026-08-13 09:12:07 PM PDT,260.4,5
2026-08-14,Chicago White Sox,Detroit Tigers,Chicago White Sox @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Code 14,82.2,55.6,🟡 6.7 mph Cross (LF → RF),6.9,ENE,-4.0,-0.8,2.9,6.7,,FORECAST MODEL,8.5,57.7,B,Density 73 | Wind 50 | Temp 58 | Altitude 64 | Confidence 90%,5,4,2.3,89.8,🟨 Neutral,0.1,0,16.9,7.5,12.9,0.5,1.1486,1961.0,996.4,64.6,80.0,60.1,FIRST RUN,0.0,-0.46,13,LOW,6.0,LOW,5.8,2026-08-13 09:12:09 PM PDT,467.4,5
2026-08-14,Washington Nationals,New York Mets,Washington Nationals @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Code 14,82.4,51.3,⚪ Light Variable,3.2,SSE,2.8,2.4,0.9,-1.9,,FORECAST MODEL,4.4,58.9,B,Density 66 | Wind 58 | Temp 59 | Altitude 59 | Confidence 91%,6,4,2.7,91.0,🟨 Neutral,3.2,2,70.0,7.5,34.9,1.1,1.1706,1330.0,1015.0,63.2,80.1,57.2,FIRST RUN,0.0,-0.29,12,LOW,5.8,LOW,12.9,2026-08-13 09:12:10 PM PDT,219.9,5
2026-08-14,San Diego Padres,Cleveland Guardians,San Diego Padres @ Cleveland Guardians,04:10 PM,07:10 PM EDT,Progressive Field,OPEN,OPEN-AIR PARK,Mostly clear,79.6,64.7,🔴 4.9 mph In from RF,5.8,NE,-0.9,-3.8,-4.9,-3.9,,FORECAST MODEL,4.0,53.4,B,Density 70 | Wind 43 | Temp 56 | Altitude 62 | Confidence 94%,2,2,1.0,93.9,🟨 Neutral,-2.4,-2,0.0,91.9,15.8,0.6,1.1582,1655.0,1000.6,66.1,77.6,68.3,FIRST RUN,0.0,0.14,13,LOW,2.8,LOW,4.9,2026-08-13 09:12:11 PM PDT,430.0,5
2026-08-14,Baltimore Orioles,Tampa Bay Rays,Baltimore Orioles @ Tampa Bay Rays,04:10 PM,07:10 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Clear,87.2,69.5,⚪ Calm,0.0,NW,-0.0,0.0,0.0,0.0,,FORECAST MODEL,22.5,50.0,C,Density 61 | Wind 50 | Temp 64 | Altitude 56 | Confidence 90%,0,0,-0.0,90.1,🟧 Below Average,0.0,0,0.0,0.0,49.3,0.0,1.1896,858.0,1018.4,75.7,85.5,73.4,FIRST RUN,0.0,-0.08,12,NONE (ROOF),0.0,LOW,15.2,2026-08-13 09:12:13 PM PDT,10.6,5
2026-08-14,Arizona Diamondbacks,Atlanta Braves,Arizona Diamondbacks @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Mostly clear,91.1,55.9,⚪ Light Variable,3.3,WNW,2.8,1.9,0.2,-2.5,,FORECAST MODEL,16.5,62.5,B+,Density 83 | Wind 53 | Temp 67 | Altitude 71 | Confidence 89%,8,6,3.8,89.4,🟢 Good,1.3,1,67.5,7.5,33.1,0.9,1.1159,2881.0,985.5,72.7,88.3,61.8,FIRST RUN,0.0,0.76,17,MODERATE,21.2,LOW,8.3,2026-08-13 09:12:14 PM PDT,259.7,5
2026-08-14,New York Yankees,Toronto Blue Jays,New York Yankees @ Toronto Blue Jays,04:15 PM,07:15 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Clear,75.8,58.5,⚪ Calm,0.6,WSW,-0.2,0.1,0.4,0.6,,FORECAST MODEL,3.4,52.2,B,Density 64 | Wind 48 | Temp 52 | Altitude 58 | Confidence 95%,1,1,0.7,94.7,🟨 Neutral,-0.8,-1,30.0,53.1,44.9,0.7,1.1773,1147.0,1008.4,60.1,73.9,62.2,FIRST RUN,0.0,-1.04,14,LOW,2.3,LOW,1.8,2026-08-13 09:12:15 PM PDT,0.0,4
2026-08-14,Seattle Mariners,Houston Astros,Seattle Mariners @ Houston Astros,05:10 PM,07:10 PM CDT,Daikin Park,CLOSED,PROJECTED: TEMPERATURE,Code 15,88.1,62.9,⚪ Calm,0.0,S,0.0,0.0,0.0,0.0,,FORECAST MODEL,9.1,50.0,B,Density 63 | Wind 54 | Temp 65 | Altitude 57 | Confidence 85%,0,0,0.0,85.0,🟨 Neutral,1.4,0,100.0,0.0,3.9,0.2,1.1807,1063.0,1015.9,73.9,86.3,67.6,FIRST RUN,0.0,0.0,12,LOW,13.7,MEDIUM,19.1,2026-08-13 09:12:17 PM PDT,11.3,5
