Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-07-25,Kansas City Royals,Detroit Tigers,Kansas City Royals @ Detroit Tigers,10:10 AM,01:10 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Partly cloudy,80.9,40.9,⚪ Light Variable,4.1,WSW,1.9,-0.3,-2.4,-4.0,,FORECAST MODEL,0.0,56.6,B,Density 75 | Wind 46 | Temp 61 | Altitude 66 | Confidence 94%,4,3,2.0,93.5,🟨 Neutral,-1.4,-1,0.0,56.2,6.2,0.8,1.1431,2216.0,993.4,53.9,82.3,38.6,WORSENING,-3.7,0.0,5,LOW,0.6,LOW,6.4,2026-07-24 06:17:13 PM PDT,292.9,5
2026-07-25,Arizona Diamondbacks,Washington Nationals,Arizona Diamondbacks @ Washington Nationals,01:05 PM,04:05 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Clear,84.8,40.9,⚪ Light Variable,4.9,E,0.6,-2.2,-4.0,-4.3,,FORECAST MODEL,1.6,55.5,B,Density 70 | Wind 47 | Temp 63 | Altitude 62 | Confidence 91%,3,3,1.6,90.6,🟨 Neutral,-1.0,-1,0.0,78.7,16.7,0.7,1.1586,1737.0,1011.3,58.0,84.3,41.2,WORSENING,-2.2,0.0,3,LOW,1.0,LOW,10.4,2026-07-24 06:17:14 PM PDT,83.9,5
2026-07-25,Los Angeles Angels,San Francisco Giants,Los Angeles Angels @ San Francisco Giants,01:05 PM,01:05 PM PDT,Oracle Park,OPEN,OPEN-AIR PARK,Mostly clear,61.0,76.1,🟢 8.4 mph Out to CF,11.5,W,5.2,8.4,7.3,1.9,,FORECAST MODEL,0.0,57.2,B,Density 52 | Wind 69 | Temp 39 | Altitude 50 | Confidence 88%,4,3,2.2,88.2,🟨 Neutral,7.5,6,100.0,0.0,18.2,1.4,1.2181,5.0,1017.3,55.0,61.2,75.4,IMPROVING RAPIDLY,7.5,0.0,3,LOW,1.6,LOW,10.0,2026-07-24 06:17:15 PM PDT,291.3,5
2026-07-25,Toronto Blue Jays,Boston Red Sox,Toronto Blue Jays @ Boston Red Sox,01:10 PM,04:10 PM EDT,Fenway Park,OPEN,OPEN-AIR PARK,Clear,78.1,38.3,🟡 6.0 mph Cross (RF → LF),8.5,E,-0.9,-4.9,-6.4,-6.0,,FORECAST MODEL,0.0,48.1,C,Density 63 | Wind 38 | Temp 55 | Altitude 57 | Confidence 95%,-1,-1,-0.6,95.0,🟧 Below Average,-4.0,-4,0.0,92.5,10.6,1.4,1.183,1057.0,1016.1,50.2,76.5,41.5,WORSENING RAPIDLY,-5.9,0.0,6,LOW,0.0,LOW,7.0,2026-07-24 06:17:16 PM PDT,166.5,5
2026-07-25,San Diego Padres,Miami Marlins,San Diego Padres @ Miami Marlins,01:10 PM,04:10 PM EDT,loanDepot park,CLOSED,PROJECTED: WEATHER,Code 14,87.4,71.4,⚪ Calm,0.0,SSE,-0.0,-0.0,-0.0,-0.0,,FORECAST MODEL,51.2,50.0,B,Density 61 | Wind 50 | Temp 65 | Altitude 56 | Confidence 75%,0,0,0.0,75.3,🟨 Neutral,0.0,0,16.9,68.1,24.4,1.2,1.1896,858.0,1017.1,76.4,86.4,73.6,IMPROVING,2.4,0.0,3,NONE (ROOF),0.0,MEDIUM,27.2,2026-07-24 06:17:17 PM PDT,299.7,5
2026-07-25,New York Yankees,Philadelphia Phillies,New York Yankees @ Philadelphia Phillies,03:05 PM,06:05 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Clear,82.7,33.8,🟡 8.2 mph Cross (RF → LF),8.6,E,2.9,-1.8,-5.9,-8.2,,FORECAST MODEL,0.0,54.8,B,Density 66 | Wind 48 | Temp 58 | Altitude 59 | Confidence 93%,3,2,1.4,93.0,🟨 Neutral,-0.6,0,0.0,61.8,13.1,1.4,1.1724,1369.0,1013.6,51.0,79.9,38.3,STEADY,-0.2,0.0,7,LOW,0.0,LOW,13.4,2026-07-24 06:17:19 PM PDT,293.2,5
2026-07-25,Cleveland Guardians,Tampa Bay Rays,Cleveland Guardians @ Tampa Bay Rays,03:10 PM,06:10 PM EDT,Tropicana Field,INDOOR,FIXED ROOF,Code 25,88.9,67.3,⚪ Calm,0.0,WNW,-0.0,0.0,0.0,0.0,,FORECAST MODEL,13.8,50.0,B,Density 61 | Wind 50 | Temp 66 | Altitude 56 | Confidence 87%,0,0,0.0,87.3,🟨 Neutral,0.0,0,0.0,0.0,4.8,0.0,1.1896,858.0,1015.9,76.5,87.5,70.3,IMPROVING,3.0,0.0,3,NONE (ROOF),0.0,LOW,12.2,2026-07-24 06:17:20 PM PDT,376.0,5
2026-07-25,Chicago Cubs,Pittsburgh Pirates,Chicago Cubs @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,OPEN,OPEN-AIR PARK,Code 13,80.7,58.1,⚪ Light Variable,3.0,W,2.5,2.5,1.2,-1.4,,FORECAST MODEL,22.4,60.3,B+,Density 76 | Wind 54 | Temp 57 | Altitude 67 | Confidence 90%,6,5,3.1,90.0,🟢 Good,1.5,1,68.1,5.6,41.3,0.7,1.1372,2311.0,983.1,62.5,78.4,61.9,STEADY,1.2,0.0,3,LOW,16.1,LOW,5.7,2026-07-24 06:17:22 PM PDT,150.5,5
2026-07-25,Atlanta Braves,Baltimore Orioles,Atlanta Braves @ Baltimore Orioles,04:05 PM,07:05 PM EDT,Oriole Park at Camden Yards,OPEN,OPEN-AIR PARK,Clear,81.4,38.8,⚪ Light Variable,4.6,E,0.9,-1.5,-3.3,-4.1,,FORECAST MODEL,0.8,54.5,B,Density 66 | Wind 49 | Temp 57 | Altitude 59 | Confidence 92%,3,2,1.4,92.3,🟨 Neutral,-0.4,0,1.9,11.2,8.7,0.2,1.1727,1331.0,1013.2,55.0,79.1,44.7,STEADY,-0.5,0.0,3,LOW,0.6,LOW,6.7,2026-07-24 06:17:23 PM PDT,84.1,5
2026-07-25,Athletics,Minnesota Twins,Athletics @ Minnesota Twins,04:10 PM,06:10 PM CDT,Target Field,OPEN,OPEN-AIR PARK,Clear,95.5,38.8,⚪ Light Variable,4.5,WNW,2.5,4.3,3.9,1.2,,FORECAST MODEL,0.4,66.3,B+,Density 87 | Wind 58 | Temp 73 | Altitude 75 | Confidence 92%,10,7,4.9,91.9,🟢 Good,3.0,2,100.0,0.0,21.4,0.9,1.1013,3428.0,980.2,65.8,93.8,41.4,IMPROVING,2.8,0.0,3,LOW,12.3,LOW,10.2,2026-07-24 06:17:24 PM PDT,101.0,5
