Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-09-02,825037,2026-09-02T19:40:00Z,Scheduled,Chase Field,Philadelphia Phillies @ Arizona Diamondbacks,Away,656941,Kyle Schwarber,Philadelphia Phillies,Arizona Diamondbacks,DH,L,No,,133,597,497,120,17,1,40,81,83,87,6,196,0.241,0.357,0.521,0.878,11,52,43,9,3,0.209,0.0577,26,123,102,23,7,0.225,0.0569,665,139,10.3,31.2,63.0,20.1,16.6,15.0,26.6,59.9,29.4,9.7,6.7,9.7,55.2,85.8,19.5,0.776,74.6,98.1,113.4,68.5,14.9,16.7,65.2,56.5,Average,3.5,Pull Power,A,Excellent HR swing plane,56.5,Average,1.018,Good,10.1,62.9,97.1,0.705,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,60.34,20.34,Strong positive regression,Average Pull Power profile. 10.3% barrel rate; 85.8 mph average exit velocity; 26.6% air-ball rate; 59.9% pull-air rate; 9.7% HR-launch rate.,0.067,0.0611,4.15,19,5,12.4,1.53,152.9,Above normal drought,664199.0,Taylor Clarke,R,LHB vs RHP,62,0,62.1,2.6,0.88,6,0.87,5.34,1.59,309.0,5.8,24.3,14.2,50.0,28.2,83.1,95.3,112.3,0.525,6.0,79.7,99.4,0.929,11.8,Slider,L,LHB vs RHP,58.1,379,0.225,0.344,0.524,0.868,28,57,133,0.0739,11.9,0.838,137,0.0219,3.7,0.54,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,64.2,Slight Hitter Advantage,Above average,50.9,5,Pitch-level Statcast · last 5 MLB games,77,Changeup,33.76623376623377,26.0,Sinker,32.467532467532465,25.0,Slider,18.181818181818183,14.0,Cutter,12.987012987012987,10.0,Pitch Out,1.2987012987012987,1.0,4-Seam Fastball,1.2987012987012987,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.059,0.983,66.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,58.1,43.0,79.7,66.1,50.0,45.0,60.5,9.06,0.975,0.967,1.025,1.03,1.018,1.049,1.035,23.04,16.21,85.0,44.8,C-,Lineup unconfirmed,,,
2,2026-09-02,822931,2026-09-02T22:40:00Z,Scheduled,Tropicana Field,New York Mets @ Tampa Bay Rays,Away,665742,Juan Soto,New York Mets,Tampa Bay Rays,LF,L,No,,88,372,305,85,8,2,22,48,54,64,0,50,0.279,0.402,0.534,0.936,4,13,12,2,1,0.167,0.0769,4,13,12,2,1,0.167,0.0769,428,7,9.1,33.6,50.9,22.0,26.4,22.7,35.9,49.5,29.3,9.8,5.1,9.8,63.0,86.3,20.5,0.719,70.1,98.9,113.3,27.4,17.0,9.6,64.0,50.3,Average,3.0,Pull Power,A-,Elevated power plane,50.3,Average,1.001,Good,14.3,40.0,100.0,0.837,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.99,12.99,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 86.3 mph average exit velocity; 35.9% air-ball rate; 49.5% pull-air rate; 9.8% HR-launch rate.,0.0591,0.0525,4.31,5,2,13.9,0.36,36.1,Recently homered,643377.0,Griffin Jax,R,LHB vs RHP,29,18,91.2,3.63,1.21,14,1.37,9.82,2.95,432.0,6.7,25.7,14.4,49.2,30.1,81.8,95.2,111.1,0.595,14.0,62.8,99.4,0.724,9.7,Sweeper,L,LHB vs RHP,63.7,246,0.289,0.431,0.598,1.029,18,50,33,0.0732,9.9,0.799,231,0.039,6.0,0.627,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,60.7,Slight Hitter Advantage,Above average,50.4,5,Pitch-level Statcast · last 5 MLB games,412,Changeup,24.75728155339806,102.0,Sweeper,23.54368932038835,97.0,Sinker,22.815533980582526,94.0,4-Seam Fastball,18.932038834951456,78.0,Curveball,9.951456310679612,41.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.026,0.992,65.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,63.7,48.1,62.8,70.1,50.0,45.0,59.2,8.41,1.086,1.043,1.025,1.03,1.001,1.031,1.0,20.75,15.78,78.0,40.5,D+,Lineup unconfirmed; Limited recent games,,,
3,2026-09-02,824312,2026-09-02T19:10:00Z,Scheduled,Coors Field,Baltimore Orioles @ Colorado Rockies,Away,624413,Pete Alonso,Baltimore Orioles,Colorado Rockies,1B,R,No,,139,602,521,140,24,0,32,84,91,68,9,146,0.269,0.36,0.499,0.859,12,51,45,13,3,0.289,0.0588,27,116,102,35,9,0.343,0.0776,767,151,8.7,34.2,39.7,28.9,31.3,15.2,26.8,40.4,30.9,9.1,4.2,9.1,54.5,87.0,19.7,0.808,73.0,99.0,113.4,43.4,15.5,12.5,52.1,49.6,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,49.6,Average,0.999,Good,9.9,46.3,99.6,0.907,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,59.22,27.22,Strong positive regression,Average Contact-First Profile profile. 8.7% barrel rate; 87.0 mph average exit velocity; 26.8% air-ball rate; 40.4% pull-air rate; 9.1% HR-launch rate.,0.0532,0.0496,4.15,21,6,16.3,1.29,129.0,Near normal interval,608372.0,Tomoyuki Sugano,R,RHB vs RHP,24,24,125.2,5.23,1.36,27,1.93,5.37,2.08,733.0,8.0,29.9,17.9,43.1,30.6,85.0,97.7,116.7,0.661,27.0,53.2,99.8,0.709,5.7,Split-Finger,R,RHB vs RHP,55.5,417,0.272,0.372,0.522,0.894,24,51,101,0.0576,7.5,0.771,239,0.0293,7.6,0.617,3,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,52.1,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,450,Split-Finger,21.11111111111111,95.0,4-Seam Fastball,20.0,90.0,Sinker,19.11111111111111,86.0,Cutter,12.0,54.0,Curveball,11.555555555555555,52.0,Sweeper,9.11111111111111,41.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.006,1.005,58.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,54.4,53.2,65.5,82.4,45.0,58.8,8.24,1.142,1.133,0.985,1.0,0.999,0.999,1.0,19.05,17.04,85.0,44.8,C-,Lineup unconfirmed,Slider,7.111111111111111,32.0
4,2026-09-02,824312,2026-09-02T19:10:00Z,Scheduled,Coors Field,Baltimore Orioles @ Colorado Rockies,Away,694212,Samuel Basallo,Baltimore Orioles,Colorado Rockies,C,L,No,,97,352,318,73,10,1,17,36,49,29,3,95,0.23,0.298,0.428,0.726,10,37,33,4,1,0.121,0.027,11,41,36,5,1,0.139,0.0244,424,40,7.8,26.7,48.7,25.5,25.5,14.6,23.7,44.9,24.0,9.3,5.7,9.3,44.2,83.0,12.0,0.554,72.3,95.4,110.9,40.5,11.0,10.3,49.2,39.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.8,Below Average,0.971,Good,7.5,50.0,92.7,0.402,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.6,11.6,Strong positive regression,Below Average Pull Power profile. 7.8% barrel rate; 83.0 mph average exit velocity; 23.7% air-ball rate; 44.9% pull-air rate; 9.3% HR-launch rate.,0.0483,0.0442,4.05,25,7,18.7,1.34,133.6,Near normal interval,608372.0,Tomoyuki Sugano,R,LHB vs RHP,24,24,125.2,5.23,1.36,27,1.93,5.37,2.08,733.0,8.0,29.9,17.9,43.1,30.6,85.0,97.7,116.7,0.661,27.0,53.1,99.8,0.658,8.1,Split-Finger,L,LHB vs RHP,65.0,260,0.25,0.323,0.496,0.819,15,24,61,0.0577,9.0,0.695,301,0.0664,8.4,0.695,0,0,0,0/0,,,,,0,0,0,57.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,450,Split-Finger,21.11111111111111,95.0,4-Seam Fastball,20.0,90.0,Sinker,19.11111111111111,86.0,Cutter,12.0,54.0,Curveball,11.555555555555555,52.0,Sweeper,9.11111111111111,41.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.006,1.005,56.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,65.0,54.4,53.1,49.7,82.4,45.0,56.7,7.38,0.834,1.133,1.025,1.0,0.971,0.971,1.0,16.71,12.44,80.3,35.0,D,Lineup unconfirmed,Slider,7.111111111111111,32.0
5,2026-09-02,824147,2026-09-03T00:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Home,670541,Yordan Alvarez,Houston Astros,Chicago White Sox,DH,L,No,,137,601,491,155,28,1,37,91,94,96,9,105,0.316,0.433,0.603,1.036,12,50,37,11,1,0.297,0.02,25,107,85,21,2,0.247,0.0187,741,133,8.2,30.8,51.1,16.9,31.7,19.5,33.7,46.7,33.9,8.5,5.2,8.5,43.1,86.0,22.8,0.738,74.9,98.4,118.5,56.7,16.1,16.8,38.9,52.1,Average,3.0,Pull Power,A-,Elevated power plane,52.1,Average,1.006,Good,6.0,48.8,97.6,0.557,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.52,17.52,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 86.0 mph average exit velocity; 33.7% air-ball rate; 46.7% pull-air rate; 8.5% HR-launch rate.,0.0616,0.0566,4.25,10,3,13.3,0.75,75.4,Recently homered,663436.0,Davis Martin,R,LHB vs RHP,24,24,125.0,4.32,1.33,12,0.86,7.99,2.81,697.0,4.9,27.8,11.6,41.5,31.4,83.4,96.4,117.2,0.551,12.0,75.3,98.4,0.873,9.6,4-Seam Fastball,L,LHB vs RHP,56.5,438,0.338,0.468,0.65,1.118,28,81,77,0.0639,9.8,0.866,309,0.0227,5.9,0.578,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,61.0,Slight Hitter Advantage,Above average,46.0,5,Pitch-level Statcast · last 5 MLB games,343,4-Seam Fastball,32.36151603498542,111.0,Sinker,20.11661807580175,69.0,Curveball,18.950437317784257,65.0,Changeup,11.661807580174926,40.0,Slider,9.620991253644315,33.0,Cutter,7.288629737609329,25.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.051,0.974,65.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.5,35.8,75.3,55.2,50.0,45.0,56.6,7.36,0.759,0.962,1.025,1.08,1.006,1.086,1.0,21.95,12.39,85.0,37.5,D+,Lineup unconfirmed,,,
6,2026-09-02,824312,2026-09-02T19:10:00Z,Scheduled,Coors Field,Baltimore Orioles @ Colorado Rockies,Away,691723,Coby Mayo,Baltimore Orioles,Colorado Rockies,3B,R,No,,110,366,334,73,13,3,19,53,55,26,5,118,0.219,0.284,0.446,0.73,9,35,31,9,2,0.29,0.0571,24,85,78,22,5,0.282,0.0588,455,119,8.9,30.3,49.2,26.8,24.1,16.4,28.2,50.4,31.9,9.1,5.8,9.1,46.8,83.4,22.1,0.728,74.2,98.0,115.7,54.3,15.7,14.3,45.5,52.1,Average,3.0,Pull Power,A-,Elevated power plane,52.1,Average,1.006,Good,9.2,44.4,96.4,0.802,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.5,15.5,Strong positive regression,Average Pull Power profile. 8.9% barrel rate; 83.4 mph average exit velocity; 28.2% air-ball rate; 50.4% pull-air rate; 9.1% HR-launch rate.,0.0519,0.047,3.99,3,1,17.6,0.17,17.1,Very recent HR,608372.0,Tomoyuki Sugano,R,RHB vs RHP,24,24,125.2,5.23,1.36,27,1.93,5.37,2.08,733.0,8.0,29.9,17.9,43.1,30.6,85.0,97.7,116.7,0.661,27.0,42.4,99.8,0.586,6.4,Split-Finger,R,RHB vs RHP,34.3,233,0.16,0.227,0.268,0.495,4,16,82,0.0172,6.4,0.484,239,0.0293,7.6,0.617,0,0,0,0/0,,,,,0,0,0,40.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,450,Split-Finger,21.11111111111111,95.0,4-Seam Fastball,20.0,90.0,Sinker,19.11111111111111,86.0,Cutter,12.0,54.0,Curveball,11.555555555555555,52.0,Sweeper,9.11111111111111,41.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.985,1.005,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.3,54.4,42.4,55.8,82.4,45.0,56.4,7.29,1.093,1.133,0.985,1.0,1.006,1.006,0.98,17.47,14.74,83.8,36.5,D+,Lineup unconfirmed,Slider,7.111111111111111,32.0
7,2026-09-02,822931,2026-09-02T22:40:00Z,Scheduled,Tropicana Field,New York Mets @ Tampa Bay Rays,Home,691406,Junior Caminero,Tampa Bay Rays,New York Mets,3B,R,No,,138,602,527,149,20,1,37,85,88,70,3,109,0.283,0.369,0.535,0.904,12,51,46,17,2,0.37,0.0392,26,114,103,29,5,0.282,0.0439,700,123,7.7,34.0,47.2,34.0,18.8,13.7,24.2,58.3,22.2,5.2,3.5,5.2,63.8,86.3,13.7,0.578,77.7,100.3,116.9,76.8,10.8,19.0,63.9,51.2,Average,3.0,Pull Power,A,Excellent HR swing plane,51.2,Average,1.003,Good,5.7,57.1,99.6,0.488,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.87,11.87,Strong positive regression,Average Pull Power profile. 7.7% barrel rate; 86.3 mph average exit velocity; 24.2% air-ball rate; 58.3% pull-air rate; 5.2% HR-launch rate.,0.0615,0.0566,4.17,9,2,14.2,0.63,63.2,Recently homered,663795.0,Justin Hagenman,R,RHB vs RHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unavailable,R,RHB vs RHP,55.5,441,0.275,0.345,0.535,0.88,29,41,86,0.0658,9.0,0.621,0,,,,0,0,0,0/0,,,,,0,0,0,52.5,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,64.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.5,50.0,50.0,61.4,50.0,45.0,56.2,7.21,0.892,1.0,0.985,1.03,1.003,1.033,1.0,21.56,12.85,75.0,34.9,D,Probable SP unavailable; Lineup unconfirmed,,,
8,2026-09-02,823339,2026-09-02T22:40:00Z,Scheduled,PNC Park,San Francisco Giants @ Pittsburgh Pirates,Home,665833,Oneil Cruz,Pittsburgh Pirates,San Francisco Giants,CF,L,No,,76,334,295,80,11,1,17,53,56,36,3,115,0.271,0.356,0.488,0.844,10,44,39,12,2,0.308,0.0455,12,51,45,14,3,0.311,0.0588,335,49,10.9,30.2,54.9,22.2,22.2,12.6,24.5,50.8,27.9,7.9,4.5,7.9,50.0,84.1,12.9,0.843,76.1,98.1,117.2,66.5,13.4,12.7,36.9,53.0,Average,3.0,Pull Power,A,Excellent HR swing plane,53.0,Average,1.008,Good,12.2,54.5,94.1,0.886,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.26,12.26,Strong positive regression,Average Pull Power profile. 10.9% barrel rate; 84.1 mph average exit velocity; 24.5% air-ball rate; 50.8% pull-air rate; 7.9% HR-launch rate.,0.0509,0.0459,4.09,22,5,17.4,1.27,126.8,Near normal interval,694738.0,Landen Roupp,R,LHB vs RHP,26,26,139.2,4.25,1.31,11,0.71,8.57,4.25,746.0,3.4,19.4,11.7,38.7,27.1,80.4,93.3,112.9,0.467,11.0,84.0,99.9,0.87,14.0,Sinker,L,LHB vs RHP,47.6,226,0.244,0.354,0.482,0.836,13,31,72,0.0575,10.0,0.83,360,0.0139,3.3,0.464,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,59.8,Slight Hitter Advantage,Above average,45.0,5,Pitch-level Statcast · last 5 MLB games,460,Sinker,31.08695652173913,143.0,Curveball,26.08695652173913,120.0,Changeup,23.47826086956522,108.0,Cutter,11.08695652173913,51.0,4-Seam Fastball,8.26086956521739,38.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.068,0.959,65.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.6,24.1,84.0,65.0,50.0,45.0,55.8,7.08,1.049,0.938,1.025,1.0,1.008,1.008,1.0,17.48,12.06,79.9,35.8,D,Lineup unconfirmed,,,
9,2026-09-02,824470,2026-09-02T16:40:00Z,Scheduled,Great American Ball Park,San Diego Padres @ Cincinnati Reds,Away,665487,Fernando Tatis Jr.,San Diego Padres,Cincinnati Reds,RF,R,No,,137,605,539,152,29,2,19,79,69,54,5,112,0.282,0.349,0.449,0.798,11,50,50,15,4,0.3,0.08,26,114,104,30,11,0.288,0.0965,677,131,10.0,38.1,37.4,33.4,29.3,13.8,30.0,35.9,30.9,7.6,4.2,7.6,37.9,86.3,10.3,0.672,73.8,100.9,116.9,60.5,17.6,19.5,56.5,52.9,Average,3.0,Balanced Power,A,Excellent HR swing plane,52.9,Average,1.008,Good,13.0,47.6,101.7,0.79,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,55.24,36.24,Strong positive regression,Average Balanced Power profile. 10.0% barrel rate; 86.3 mph average exit velocity; 30.0% air-ball rate; 35.9% pull-air rate; 7.6% HR-launch rate.,0.0314,0.0315,4.05,0,0,28.4,0.0,0.0,Very recent HR,682227.0,Brandon Williamson,L,RHB vs LHP,6,6,28.0,6.11,1.64,4,1.29,6.11,6.43,158.0,6.3,27.2,17.7,45.8,33.5,82.4,95.1,111.1,0.598,4.0,51.6,100.0,0.627,8.9,Cutter,R,RHB vs LHP,47.1,134,0.299,0.388,0.573,0.961,7,17,26,0.0522,9.3,0.665,104,0.0192,6.1,0.533,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,49.7,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,424,Cutter,27.59433962264151,117.0,Changeup,25.943396226415093,110.0,4-Seam Fastball,19.57547169811321,83.0,Sinker,9.90566037735849,42.0,Curveball,8.962264150943396,38.0,Sweeper,8.018867924528301,34.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.003,0.988,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.1,44.4,51.6,77.7,71.6,45.0,55.6,7.01,1.35,1.012,1.025,1.0,1.008,1.008,0.98,12.16,12.05,85.0,33.4,D,Lineup unconfirmed,,,
10,2026-09-02,824147,2026-09-03T00:10:00Z,Scheduled,Daikin Park,Chicago White Sox @ Houston Astros,Away,808959,Munetaka Murakami,Chicago White Sox,Houston Astros,1B,L,No,,103,452,368,79,14,0,29,72,59,81,2,153,0.215,0.358,0.489,0.847,12,54,42,4,0,0.095,0.0,27,121,97,13,5,0.134,0.0413,409,101,11.1,33.1,49.8,27.3,22.3,18.9,26.2,50.3,27.3,7.8,4.0,7.8,56.8,86.2,19.8,0.786,72.3,99.0,113.9,45.3,11.5,9.5,44.6,51.7,Average,3.0,Pull Power,A,Excellent HR swing plane,51.7,Average,1.005,Good,9.9,56.5,97.8,0.712,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.68,8.68,Strong positive regression,Average Pull Power profile. 11.1% barrel rate; 86.2 mph average exit velocity; 26.2% air-ball rate; 50.3% pull-air rate; 7.8% HR-launch rate.,0.0642,0.0574,4.15,47,13,12.7,3.7,370.4,Very long drought,669713.0,Hayden Wesneski,R,LHB vs RHP,6,6,32.2,3.86,1.19,2,0.55,7.71,3.31,176.0,4.5,25.6,12.5,41.7,27.3,83.5,96.0,109.2,0.487,2.0,62.0,99.8,0.732,8.9,Sweeper,L,LHB vs RHP,65.9,307,0.231,0.371,0.546,0.917,23,54,99,0.0749,13.5,0.852,74,0.027,7.5,0.54,0,0,0,0/0,,,,,0,0,0,61.4,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,424,Sweeper,29.245283018867923,124.0,4-Seam Fastball,25.70754716981132,109.0,Sinker,18.160377358490567,77.0,Cutter,13.679245283018869,58.0,Changeup,13.20754716981132,56.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.024,0.97,68.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,65.9,32.1,62.0,67.2,50.0,45.0,55.6,7.01,0.807,0.96,1.025,1.0,1.005,1.005,1.06,21.76,12.2,85.0,42.4,C-,Lineup unconfirmed,,,
