Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
1,2026-08-23,823421,2026-08-23T17:35:00Z,Scheduled,Citizens Bank Park,St. Louis Cardinals @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,St. Louis Cardinals,DH,L,No,,124,555,461,113,15,1,38,75,76,82,6,185,0.245,0.363,0.529,0.892,11,52,44,10,3,0.227,0.0577,24,112,86,20,5,0.233,0.0446,612,112,9.6,31.0,63.4,18.0,18.4,14.4,27.2,60.9,30.1,9.4,6.3,9.4,53.1,85.3,19.2,0.772,74.3,97.8,113.4,66.7,15.6,15.8,62.5,55.1,Average,3.0,Pull Power,A,Excellent HR swing plane,55.1,Average,1.014,Good,8.0,63.3,96.2,0.68,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.36,14.36,Strong positive regression,Average Pull Power profile. 9.6% barrel rate; 85.3 mph average exit velocity; 27.2% air-ball rate; 60.9% pull-air rate; 9.4% HR-launch rate.,0.0685,0.062,4.09,0,0,12.1,0.0,0.0,Very recent HR,681517.0,Kyle Leahy,R,LHB vs RHP,24,24,122.1,3.24,1.31,12,0.88,8.17,2.57,672.0,6.4,29.8,12.2,44.1,29.9,84.1,97.0,114.9,0.591,12.0,70.1,100.0,0.779,10.6,4-Seam Fastball,L,LHB vs RHP,64.7,351,0.227,0.349,0.512,0.861,25,54,126,0.0712,11.7,0.833,269,0.026,7.5,0.655,5,5,0,0/5,0.0,0.0,0.0,0.0,0,0,2,61.2,Slight Hitter Advantage,Above average,37.5,5,Pitch-level Statcast · last 5 MLB games,453,4-Seam Fastball,21.192052980132452,96.0,Curveball,17.218543046357617,78.0,Slider,17.218543046357617,78.0,Changeup,16.335540838852097,74.0,Sweeper,15.2317880794702,69.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.04,0.989,67.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,64.7,45.5,70.1,59.7,64.4,45.0,60.7,9.13,0.934,0.965,1.025,1.03,1.014,1.045,0.98,23.03,15.86,85.0,40.9,D+,Lineup unconfirmed,Sinker,12.803532008830022,58.0,,,
2,2026-08-23,824558,2026-08-23T18:10:00Z,Scheduled,Rate Field,New York Mets @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,New York Mets,1B,L,No,,94,411,338,76,13,0,29,68,58,70,2,137,0.225,0.36,0.521,0.881,12,52,43,6,3,0.14,0.0577,27,121,104,22,9,0.212,0.0744,371,106,12.7,37.1,47.2,28.6,23.6,20.9,30.0,46.8,29.1,8.9,5.0,8.9,63.5,86.5,17.6,0.861,72.2,100.0,113.9,42.4,14.5,10.6,45.3,56.1,Average,3.0,Pull Power,A,Excellent HR swing plane,56.1,Average,1.017,Good,13.2,48.5,99.8,0.87,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.32,9.32,Strong positive regression,Average Pull Power profile. 12.7% barrel rate; 86.5 mph average exit velocity; 30.0% air-ball rate; 46.8% pull-air rate; 8.9% HR-launch rate.,0.0706,0.0618,4.09,17,4,11.7,1.46,145.9,Above normal drought,690997.0,Nolan McLean,R,LHB vs RHP,25,25,142.2,3.34,1.16,15,0.95,10.22,3.41,712.0,3.9,20.9,12.4,38.8,29.5,81.3,93.6,112.8,0.506,15.0,76.5,99.8,0.837,10.9,Sinker,L,LHB vs RHP,66.3,276,0.243,0.38,0.588,0.969,23,48,85,0.0833,14.3,0.888,360,0.0306,4.4,0.572,0,0,0,0/0,,,,,0,0,0,66.6,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,477,Sinker,28.51153039832285,136.0,4-Seam Fastball,21.80293501048218,104.0,Curveball,20.12578616352201,96.0,Cutter,12.578616352201259,60.0,Slider,6.918238993710692,33.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.053,0.964,69.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,66.3,25.8,76.5,75.1,50.0,45.0,57.2,7.57,1.022,0.976,1.025,1.03,1.017,1.048,1.035,22.98,15.66,85.0,43.7,C-,Lineup unconfirmed,Sweeper,5.450733752620545,26.0,Changeup,4.612159329140461,22.0
3,2026-08-23,823827,2026-08-23T17:40:00Z,Scheduled,loanDepot park,Washington Nationals @ Miami Marlins,Away,694673,Abimelec Ortiz,Washington Nationals,Miami Marlins,1B,L,No,,19,60,57,13,2,0,5,8,9,3,0,14,0.228,0.267,0.526,0.793,11,37,35,7,3,0.2,0.0811,18,58,55,12,5,0.218,0.0862,92,87,11.8,36.1,57.5,22.6,20.0,17.7,26.2,50.8,33.6,11.8,4.4,11.8,47.0,87.5,17.5,0.777,73.4,99.2,111.2,55.4,15.8,18.9,46.8,59.8,Average,3.5,Pull Power,A,Excellent HR swing plane,59.8,Average,1.027,Good,11.5,52.2,98.6,0.784,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.55,4.55,Strong positive regression,Average Pull Power profile. 11.8% barrel rate; 87.5 mph average exit velocity; 26.2% air-ball rate; 50.8% pull-air rate; 11.8% HR-launch rate.,0.0833,0.0491,3.99,17,5,11.4,1.49,149.1,Above normal drought,676083.0,Janson Junk,R,LHB vs RHP,18,18,92.2,4.37,1.36,12,1.17,6.41,2.53,582.0,3.8,23.9,11.3,48.4,27.7,82.8,95.1,114.2,0.498,12.0,77.2,92.1,0.853,10.6,4-Seam Fastball,L,LHB vs RHP,52.9,52,0.26,0.288,0.6,0.888,5,2,10,0.0962,12.6,0.789,250,0.024,3.5,0.528,0,0,0,0/0,,,,,0,0,0,60.8,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,39.45945945945946,146.0,Slider,16.486486486486488,61.0,Sweeper,15.135135135135135,56.0,Changeup,13.783783783783784,51.0,Curveball,10.54054054054054,39.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.054,0.963,65.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.9,33.7,77.2,72.2,39.2,45.0,56.8,7.44,1.279,1.011,1.025,1.03,1.027,1.058,1.035,18.2,15.12,60.9,38.3,D+,Small season sample; Lineup unconfirmed,Sinker,4.594594594594595,17.0,,,
4,2026-08-23,823909,2026-08-23T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Away,804668,Rafael Flores Jr.,Pittsburgh Pirates,Los Angeles Dodgers,C,R,No,,21,64,56,15,2,0,6,10,13,8,0,19,0.268,0.359,0.625,0.984,9,33,31,10,5,0.323,0.1515,13,45,41,11,5,0.268,0.1111,58,37,12.6,33.4,50.9,23.1,26.0,29.5,33.8,59.4,25.3,13.7,9.6,13.7,90.7,84.8,21.1,0.858,72.1,98.4,110.0,34.0,15.8,9.6,55.4,58.6,Average,3.5,Pull Power,A-,Elevated power plane,58.6,Average,1.024,Good,13.5,58.3,99.5,0.88,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.25,0.25,Near expected,Average Pull Power profile. 12.6% barrel rate; 84.8 mph average exit velocity; 33.8% air-ball rate; 59.4% pull-air rate; 13.7% HR-launch rate.,0.0938,0.0535,4.23,8,2,9.3,0.86,85.7,Near normal interval,605483.0,Blake Snell,L,RHB vs LHP,3,3,15.0,3.6,1.13,0,0.0,12.0,3.6,77.0,0.0,6.5,11.7,50.0,31.2,79.6,88.7,103.4,0.355,0.0,89.3,100.0,0.874,16.6,4-Seam Fastball,R,RHB vs LHP,52.1,31,0.32,0.452,0.68,1.132,3,6,9,0.0968,15.4,0.873,38,0.0,0.0,0.382,0,0,0,0/0,,,,,0,0,0,64.7,Slight Hitter Advantage,Above average,50.0,3,Pitch-level Statcast · last 5 MLB games,251,4-Seam Fastball,47.808764940239044,120.0,Curveball,23.904382470119522,60.0,Changeup,15.936254980079681,40.0,Slider,12.350597609561753,31.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.079,0.925,64.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.1,22.6,89.3,78.6,50.0,45.0,56.8,7.42,1.35,1.0,1.025,1.08,1.024,1.106,1.0,20.74,17.69,60.2,42.2,C-,Small season sample; Lineup unconfirmed,,,,,,
5,2026-08-23,824071,2026-08-23T18:10:00Z,Scheduled,Kauffman Stadium,Detroit Tigers @ Kansas City Royals,Home,695506,Jac Caglianone,Kansas City Royals,Detroit Tigers,RF,L,No,,121,469,434,120,23,2,22,59,60,29,5,122,0.276,0.328,0.491,0.819,11,43,40,16,2,0.4,0.0465,25,101,96,33,6,0.344,0.0594,595,132,8.5,36.4,52.7,24.4,22.9,12.7,27.1,48.4,29.3,5.7,3.7,5.7,47.1,87.0,11.7,0.709,75.3,100.8,115.8,69.1,15.3,22.8,42.0,54.5,Average,3.0,Pull Power,A,Excellent HR swing plane,54.5,Average,1.013,Good,8.3,51.4,101.8,0.697,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.75,21.75,Strong positive regression,Average Pull Power profile. 8.5% barrel rate; 87.0 mph average exit velocity; 27.1% air-ball rate; 48.4% pull-air rate; 5.7% HR-launch rate.,0.0469,0.0439,4.09,24,7,19.7,1.22,121.7,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,63.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,71.1,50.0,45.0,56.7,7.39,1.077,1.0,1.0,1.0,1.013,1.013,1.0,16.76,12.24,75.0,34.7,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
6,2026-08-23,823827,2026-08-23T17:40:00Z,Scheduled,loanDepot park,Washington Nationals @ Miami Marlins,Home,665052,Griffin Conine,Miami Marlins,Washington Nationals,RF,L,No,,63,206,179,47,6,0,14,29,31,24,3,63,0.263,0.359,0.531,0.89,11,40,32,8,2,0.25,0.05,26,93,79,20,7,0.253,0.0753,217,85,9.3,32.6,51.1,29.2,19.7,15.6,29.6,54.5,34.4,10.1,7.2,10.1,76.1,86.2,20.0,0.826,71.8,99.0,115.0,40.1,13.2,10.0,48.6,55.6,Average,3.0,Pull Power,A-,Elevated power plane,55.6,Average,1.016,Good,9.4,51.7,100.1,0.841,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.28,4.28,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 86.2 mph average exit velocity; 29.6% air-ball rate; 54.5% pull-air rate; 10.1% HR-launch rate.,0.068,0.0547,4.09,10,3,12.8,0.78,78.2,Recently homered,800600.0,Jackson Kent,L,LHB vs LHP,2,2,7.2,9.39,2.48,1,1.17,10.57,9.39,52.0,1.9,28.8,5.8,77.8,25.0,82.4,95.4,107.6,0.566,1.0,76.1,100.0,0.916,10.1,4-Seam Fastball,L,LHB vs LHP,40.0,36,0.206,0.25,0.206,0.456,0,1,11,0.0,2.3,0.53,13,0.0,0.0,0.451,0,0,0,0/0,,,,,0,0,0,54.6,Neutral Matchup,Average,50.0,2,Pitch-level Statcast · last 5 MLB games,162,4-Seam Fastball,45.67901234567901,74.0,Slider,24.074074074074073,39.0,Changeup,20.987654320987655,34.0,Curveball,9.25925925925926,15.0,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.052,0.944,62.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.0,37.4,76.1,70.5,39.2,45.0,56.5,7.32,1.049,1.001,0.985,1.03,1.016,1.046,1.0,20.56,13.36,74.2,35.5,D,Lineup unconfirmed,,,,,,
7,2026-08-23,823909,2026-08-23T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Away,665833,Oneil Cruz,Pittsburgh Pirates,Los Angeles Dodgers,CF,L,No,,68,299,263,70,10,1,16,48,51,33,3,104,0.266,0.355,0.494,0.849,4,16,13,4,2,0.308,0.125,4,16,13,4,2,0.308,0.125,300,14,10.8,31.6,53.7,23.9,21.3,13.2,25.2,51.9,28.9,9.1,6.9,9.1,61.5,84.4,12.0,0.938,76.0,99.0,117.9,66.1,14.3,13.0,37.7,56.8,Average,3.5,Pull Power,A,Excellent HR swing plane,56.8,Average,1.019,Good,14.3,66.7,90.6,1.429,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.61,10.61,Strong positive regression,Average Pull Power profile. 10.8% barrel rate; 84.4 mph average exit velocity; 25.2% air-ball rate; 51.9% pull-air rate; 9.1% HR-launch rate.,0.0535,0.0474,4.15,4,1,16.4,0.24,24.3,Very recent HR,605483.0,Blake Snell,L,LHB vs LHP,3,3,15.0,3.6,1.13,0,0.0,12.0,3.6,77.0,0.0,6.5,11.7,50.0,31.2,79.6,88.7,103.4,0.355,0.0,77.6,100.0,0.859,10.8,4-Seam Fastball,L,LHB vs LHP,53.6,84,0.308,0.357,0.5,0.857,4,5,35,0.0476,11.0,0.858,25,0.0,0.0,0.293,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,1,60.4,Slight Hitter Advantage,Above average,45.5,3,Pitch-level Statcast · last 5 MLB games,251,4-Seam Fastball,47.808764940239044,120.0,Curveball,23.904382470119522,60.0,Changeup,15.936254980079681,40.0,Slider,12.350597609561753,31.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.055,0.925,68.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.6,22.6,77.6,62.6,50.0,45.0,55.4,6.92,1.264,1.0,0.985,1.0,1.019,1.019,0.98,18.23,13.61,74.6,35.2,D,Lineup unconfirmed; Limited recent games,,,,,,
8,2026-08-23,823827,2026-08-23T17:40:00Z,Scheduled,loanDepot park,Washington Nationals @ Miami Marlins,Away,665953,Andrés Chaparro,Washington Nationals,Miami Marlins,1B,R,No,,58,144,123,30,10,0,8,26,32,17,4,33,0.244,0.354,0.52,0.874,9,29,25,7,2,0.28,0.069,22,62,54,15,4,0.278,0.0645,171,74,9.0,36.1,52.0,33.8,14.2,16.3,24.4,54.3,26.3,9.8,6.8,9.8,54.7,85.3,19.3,0.666,71.8,98.9,112.1,44.0,15.5,16.7,51.9,53.8,Average,3.0,Pull Power,A,Excellent HR swing plane,53.8,Average,1.011,Good,9.5,47.1,100.2,0.647,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.78,5.78,Strong positive regression,Average Pull Power profile. 9.0% barrel rate; 85.3 mph average exit velocity; 24.4% air-ball rate; 54.3% pull-air rate; 9.8% HR-launch rate.,0.0556,0.0448,4.15,7,2,15.4,0.46,45.5,Recently homered,676083.0,Janson Junk,R,RHB vs RHP,18,18,92.2,4.37,1.36,12,1.17,6.41,2.53,582.0,3.8,23.9,11.3,48.4,27.7,82.8,95.1,114.2,0.498,12.0,80.8,99.9,0.837,13.1,4-Seam Fastball,R,RHB vs RHP,47.9,35,0.364,0.4,0.727,1.127,3,1,8,0.0857,9.8,0.631,147,0.0408,4.2,0.452,0,0,0,0/0,,,,,0,0,0,59.8,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,39.45945945945946,146.0,Slider,16.486486486486488,61.0,Sweeper,15.135135135135135,56.0,Changeup,13.783783783783784,51.0,Curveball,10.54054054054054,39.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.062,0.963,60.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.9,33.7,80.8,66.3,39.2,45.0,55.3,6.9,1.197,1.011,0.985,1.03,1.011,1.041,1.0,17.34,12.97,67.2,33.5,D,Lineup unconfirmed,Sinker,4.594594594594595,17.0,,,
9,2026-08-23,823909,2026-08-23T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,Pittsburgh Pirates,3B,L,No,,120,449,392,101,20,1,26,69,66,52,4,114,0.258,0.35,0.513,0.863,12,43,37,13,4,0.351,0.093,25,90,79,19,6,0.241,0.0667,542,99,9.5,29.0,63.6,17.4,19.0,17.0,27.1,58.6,27.8,11.3,7.1,11.3,54.8,84.1,18.2,0.691,69.5,96.8,110.7,14.8,15.5,3.4,46.3,44.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.3,Below Average,0.984,Good,10.1,57.7,97.3,0.719,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.91,19.91,Strong positive regression,Below Average Pull Power profile. 9.5% barrel rate; 84.1 mph average exit velocity; 27.1% air-ball rate; 58.6% pull-air rate; 11.3% HR-launch rate.,0.0579,0.0524,4.09,3,1,15.1,0.2,19.9,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,60.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,66.5,50.0,45.0,55.1,6.85,1.219,1.0,1.0,1.0,0.984,0.984,0.98,19.77,14.08,74.2,36.1,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,
10,2026-08-23,823909,2026-08-23T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,Pittsburgh Pirates,TWP,L,No,,124,550,463,134,24,3,30,84,80,75,5,128,0.289,0.391,0.549,0.94,12,54,48,13,4,0.271,0.0741,25,112,99,30,8,0.303,0.0714,606,123,9.7,32.0,57.2,14.4,26.8,16.6,30.9,44.2,34.8,9.3,4.8,9.3,57.4,85.8,17.6,0.814,72.9,98.8,116.1,45.1,16.9,14.2,47.9,53.8,Average,3.0,Pull Power,A,Excellent HR swing plane,53.8,Average,1.011,Good,8.9,41.0,98.7,0.841,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.05,20.05,Strong positive regression,Average Pull Power profile. 9.7% barrel rate; 85.8 mph average exit velocity; 30.9% air-ball rate; 44.2% pull-air rate; 9.3% HR-launch rate.,0.0545,0.0505,4.25,10,3,15.4,0.65,64.8,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,62.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,56.5,50.0,45.0,55.1,6.83,1.177,1.0,1.0,1.03,1.011,1.041,1.0,19.77,14.46,75.0,38.0,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,
