Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_run_scoring_boost,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence
1,2026-08-04,Munetaka Murakami,CWS,BOS,CWS @ BOS,AWAY,1B,11.27,10.7,10.7,9.36,7.4,6.91,8.76,6.91,0.788,6.8,11.2,9.67,0|5|3|21|5,0|5|3|21|5|20|5|9|41|3,0|5|3|21|5|20|5|9|41|3|9|4|5|13|2,93.9,93.9,93.7,89.5,88.7,82.3,77.7,77.2,68.1,64.8,64.3,55.3,54.3,50.4,45.7,45.7,41.1,38.4,38.4,34.8,34.8,33.0,28.0,28.0,26.8,23.3,23.3,261.24,A+,MORE 7.5 | 64.3% | Edge +3.2,MORE,7.5,64.3,3.2,28.6,Good,2,Today Posted,2,2.0,7,2-2-2-2-2-2-2,100.0,100.0,4.94,Regular,13,1.04,Patrick Sandoval,L,2.86,1.55,0.2653,0.0306,0.0816,3.52,1.23,0.2177,0.0269,Fenway Park,1.05,1.03,83.1,6.1,204.0,0.0,warm,333,273,0.242,0.375,0.542,0.917,101,0.7,66,10,0,24,59,51,58,1,1,2026-08-04 @ Boston Red Sox: 0 FS|2026-08-02 @ Tampa Bay Rays: 5 FS|2026-08-01 @ Tampa Bay Rays: 3 FS|2026-07-31 @ Tampa Bay Rays: 21 FS|2026-07-30 vs New York Yankees: 5 FS,2026-08-04 @ Boston Red Sox: 0 FS|2026-08-02 @ Tampa Bay Rays: 5 FS|2026-08-01 @ Tampa Bay Rays: 3 FS|2026-07-31 @ Tampa Bay Rays: 21 FS|2026-07-30 vs New York Yankees: 5 FS|2026-07-29 vs New York Yankees: 20 FS|2026-07-28 vs New York Yankees: 5 FS|2026-07-27 vs New York Yankees: 9 FS|2026-07-26 vs Houston Astros: 41 FS|2026-07-25 vs Houston Astros: 3 FS,2026-08-04 @ Boston Red Sox: 0 FS|2026-08-02 @ Tampa Bay Rays: 5 FS|2026-08-01 @ Tampa Bay Rays: 3 FS|2026-07-31 @ Tampa Bay Rays: 21 FS|2026-07-30 vs New York Yankees: 5 FS|2026-07-29 vs New York Yankees: 20 FS|2026-07-28 vs New York Yankees: 5 FS|2026-07-27 vs New York Yankees: 9 FS|2026-07-26 vs Houston Astros: 41 FS|2026-07-25 vs Houston Astros: 3 FS|2026-07-24 vs Houston Astros: 9 FS|2026-07-22 @ Texas Rangers: 4 FS|2026-07-21 @ Texas Rangers: 5 FS|2026-07-20 @ Texas Rangers: 13 FS|2026-07-19 @ Toronto Blue Jays: 2 FS,15,30,9.4,6.0,Last 30 games + shrinkage,8.43,10.21,0.288,Neutral,9.4,2.344,0.2459,0.1311,0.0656,0.1475,0.0,11.81,11.91,11.86,10.9,9.71,28.0,16.0,20.0,16.0,20.0,72,85.6,38.89,5.56,38.89,0.493,1.1019,1.0,1.0,1.0,1.0327,288,Statcast,1.0971,14,Statcast,72,85.6,12.0,17.53,31.0,13.9,55.6,30.6,1.0331,1.0258,1.2236,0.9306,1.094,0.9947,8.96,-0.44,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.981,27.0,1.0,0.1473,0.0781,0.0031,0.0602,0.1113,0.0079,0.2976,0.3414,0.3658,0.2928,0.1499,0.1224,0.0093,1.0,Yes,6.91,5.42,14.88,20.4,4.51,0.0,Raw,89.9,89.9,89.9,83.9,83.9,77.3,73.2,73.2,64.6,61.8,61.8,54.3,54.3,50.4,45.7,45.7,41.1,38.4,38.4,34.8,34.8,33.0,28.0,28.0,26.8,23.3,23.3,4.0,4.0,3.8,5.6,4.8,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2,2026-08-04,Hunter Goodman,COL,TB,TB @ COL,HOME,C,11.38,10.39,10.39,8.07,10.5,9.0,9.28,9.0,0.969,8.8,8.9,9.87,2|40|0|2|0,2|40|0|2|0|3|7|9|5|21,2|40|0|2|0|3|7|9|5|21|2|46|0|6|5,87.5,87.5,79.6,79.1,74.8,73.8,64.0,63.5,60.6,60.1,52.7,51.2,46.6,46.6,43.0,43.0,39.4,37.7,37.7,35.2,35.2,33.9,33.9,28.9,28.9,28.2,28.2,256.96,A+,MORE 7.0 | 60.1% | Edge +3.4,MORE,7.0,60.1,3.39,20.2,Playable,4,Today Posted,4,3.0,6,4-4-3-3-3-3,66.7,100.0,4.82,Regular,14,1.04,Freddy Peralta,R,4.99,1.48,0.2344,0.0332,0.0938,3.75,1.15,0.208,0.0338,Coors Field,1.15,1.08,92.0,21.3,40.0,9.0,"hot, windy",431,387,0.256,0.325,0.553,0.878,294,0.863,99,16,0,33,66,66,37,4,5,2026-08-03 vs Tampa Bay Rays: 2 FS|2026-08-01 vs Kansas City Royals: 40 FS|2026-07-31 vs Kansas City Royals: 0 FS|2026-07-29 @ San Diego Padres: 2 FS|2026-07-28 @ San Diego Padres: 0 FS,2026-08-03 vs Tampa Bay Rays: 2 FS|2026-08-01 vs Kansas City Royals: 40 FS|2026-07-31 vs Kansas City Royals: 0 FS|2026-07-29 @ San Diego Padres: 2 FS|2026-07-28 @ San Diego Padres: 0 FS|2026-07-26 @ Milwaukee Brewers: 3 FS|2026-07-25 @ Milwaukee Brewers: 7 FS|2026-07-24 @ Milwaukee Brewers: 9 FS|2026-07-22 vs Washington Nationals: 5 FS|2026-07-21 vs Washington Nationals: 21 FS,2026-08-03 vs Tampa Bay Rays: 2 FS|2026-08-01 vs Kansas City Royals: 40 FS|2026-07-31 vs Kansas City Royals: 0 FS|2026-07-29 @ San Diego Padres: 2 FS|2026-07-28 @ San Diego Padres: 0 FS|2026-07-26 @ Milwaukee Brewers: 3 FS|2026-07-25 @ Milwaukee Brewers: 7 FS|2026-07-24 @ Milwaukee Brewers: 9 FS|2026-07-22 vs Washington Nationals: 5 FS|2026-07-21 vs Washington Nationals: 21 FS|2026-07-20 vs Washington Nationals: 2 FS|2026-07-19 vs Cincinnati Reds: 46 FS|2026-07-17 vs Cincinnati Reds: 0 FS|2026-07-12 @ San Francisco Giants: 6 FS|2026-07-11 @ San Francisco Giants: 5 FS,15,30,10.2,5.5,Last 30 games + shrinkage,7.71,10.21,0.283,Neutral,10.2,2.424,0.2542,0.1186,0.1017,0.0847,0.0,11.75,12.07,11.85,10.88,10.25,28.0,16.0,20.0,16.0,20.0,210,84.3,29.05,1.9,27.14,0.491,1.0257,1.0,1.0,1.0,0.9998,450,Statcast,1.0617,13,Statcast,210,84.3,12.0,23.71,34.37,20.9,66.2,12.9,0.9655,1.0551,1.1008,1.2117,1.1466,0.9932,9.63,-0.57,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.1516,27.0,0.9852,0.144,0.0562,0.0037,0.078,0.0833,0.0096,0.2926,0.3814,0.3918,0.2268,0.1245,0.1859,0.0109,1.0,Yes,9.0,3.23,15.83,22.62,4.35,0.0,Raw,79.5,79.5,72.1,72.1,68.8,68.8,59.5,59.5,57.1,57.1,50.2,50.2,46.6,46.6,43.0,43.0,39.4,37.7,37.7,35.2,35.2,33.9,33.9,28.9,28.9,28.2,28.2,8.0,8.0,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
3,2026-08-04,Pete Alonso,BAL,LAA,LAA @ BAL,HOME,1B,11.18,10.43,10.43,8.68,6.31,6.2,8.59,6.2,0.722,7.2,8.2,8.4,7|3|0|23|3,7|3|0|23|3|2|10|19|7|8,7|3|0|23|3|2|10|19|7|8|7|10|5|11|11,99.5,94.4,94.1,93.9,88.8,88.0,81.8,76.8,76.3,67.5,63.1,53.6,52.6,48.1,43.3,43.3,39.2,36.5,36.5,33.2,31.0,31.0,26.8,25.4,21.9,21.9,20.0,256.22,A+,MORE 7.5 | 63.1% | Edge +2.9,MORE,7.5,63.1,2.93,26.2,Good,2,Today Posted,2,2.0,7,2-4-2-2-2-2-2,85.7,100.0,5.02,Regular,12,1.04,Grayson Rodriguez,R,7.53,1.63,0.2555,0.0396,0.0969,4.49,1.36,0.2028,0.0282,Oriole Park at Camden Yards,1.01,1.03,85.1,6.5,104.0,0.0,warm,488,421,0.252,0.346,0.466,0.812,344,0.858,106,21,0,23,68,71,56,7,5,2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS,2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS|2026-07-28 @ Detroit Tigers: 2 FS|2026-07-27 @ Detroit Tigers: 10 FS|2026-07-26 vs Atlanta Braves: 19 FS|2026-07-25 vs Atlanta Braves: 7 FS|2026-07-24 vs Atlanta Braves: 8 FS,2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS|2026-07-28 @ Detroit Tigers: 2 FS|2026-07-27 @ Detroit Tigers: 10 FS|2026-07-26 vs Atlanta Braves: 19 FS|2026-07-25 vs Atlanta Braves: 7 FS|2026-07-24 vs Atlanta Braves: 8 FS|2026-07-22 @ Boston Red Sox: 7 FS|2026-07-22 @ Boston Red Sox: 10 FS|2026-07-20 @ Boston Red Sox: 5 FS|2026-07-19 @ Houston Astros: 11 FS|2026-07-18 @ Houston Astros: 11 FS,15,30,8.33,7.0,Last 30 games + shrinkage,6.86,8.21,0.278,Neutral,8.33,1.917,0.25,0.1,0.0333,0.05,0.0333,11.72,11.36,10.96,10.78,10.8,28.0,16.0,20.0,16.0,20.0,281,84.77,29.54,2.14,35.23,0.492,1.0357,1.0,1.0,1.0,1.0162,516,Statcast,0.9614,25,Statcast,281,84.77,12.0,19.74,29.91,13.5,73.3,13.2,1.0163,1.0045,1.0329,1.0089,1.0465,0.9949,7.91,-0.42,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9864,27.0,0.9822,0.1553,0.06,0.0031,0.0551,0.1134,0.0188,0.2272,0.4224,0.319,0.2587,0.1385,0.1397,0.0125,1.0,Yes,6.2,5.79,14.45,18.78,4.76,0.0,Raw,100.0,90.6,90.6,90.6,84.0,84.0,77.3,72.8,72.8,64.5,60.6,52.6,52.6,48.1,43.3,43.3,39.2,36.5,36.5,33.2,31.0,31.0,26.8,25.4,21.9,21.9,20.0,0.0,3.8,3.5,3.3,4.8,4.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High
4,2026-08-04,Shohei Ohtani,LAD,CHC,LAD @ CHC,AWAY,TWP,11.31,10.97,10.97,8.52,8.16,7.43,9.02,7.43,0.824,8.6,10.0,8.27,0|8|7|5|23,0|8|7|5|23|14|28|5|0|10,0|8|7|5|23|14|28|5|0|10|2|3|2|3|14,93.6,93.6,93.3,89.2,82.5,81.5,77.6,77.1,67.8,64.2,63.7,55.3,54.3,50.0,46.5,46.5,42.5,40.5,40.5,37.7,37.7,35.9,30.6,30.6,29.3,29.3,25.4,254.36,A+,MORE 7.5 | 63.7% | Edge +3.5,MORE,7.5,63.7,3.47,27.4,Good,1,Today Posted,1,1.0,6,1-1-1-1-1-1,100.0,100.0,5.13,Regular,13,1.04,Javier Assad,R,3.73,1.16,0.2226,0.0424,0.0636,4.08,1.25,0.2198,0.0398,Wrigley Field,1.03,1.01,72.5,4.9,95.0,0.0,humid,475,396,0.293,0.397,0.54,0.937,321,0.943,116,22,2,24,71,67,67,5,6,2026-08-04 @ Chicago Cubs: 0 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS,2026-08-04 @ Chicago Cubs: 0 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS|2026-07-29 vs Seattle Mariners: 14 FS|2026-07-28 vs Seattle Mariners: 28 FS|2026-07-26 @ New York Mets: 5 FS|2026-07-25 @ New York Mets: 0 FS|2026-07-24 @ New York Mets: 10 FS,2026-08-04 @ Chicago Cubs: 0 FS|2026-08-03 @ Chicago Cubs: 8 FS|2026-08-02 vs Boston Red Sox: 7 FS|2026-08-01 vs Boston Red Sox: 5 FS|2026-07-31 vs Boston Red Sox: 23 FS|2026-07-29 vs Seattle Mariners: 14 FS|2026-07-28 vs Seattle Mariners: 28 FS|2026-07-26 @ New York Mets: 5 FS|2026-07-25 @ New York Mets: 0 FS|2026-07-24 @ New York Mets: 10 FS|2026-07-22 @ Philadelphia Phillies: 2 FS|2026-07-21 @ Philadelphia Phillies: 3 FS|2026-07-20 @ Philadelphia Phillies: 2 FS|2026-07-19 @ New York Yankees: 3 FS|2026-07-19 @ New York Yankees: 14 FS,15,30,8.77,6.0,Last 30 games + shrinkage,12.14,7.86,0.308,Hot,8.77,1.833,0.2667,0.1167,0.0333,0.1167,0.0,12.01,11.46,10.52,11.98,10.45,28.0,16.0,20.0,16.0,20.0,217,87.27,34.56,3.23,34.1,0.532,1.1191,1.0,1.0,1.0,1.1083,526,Statcast,0.9642,87,Statcast,217,87.27,12.0,18.78,30.84,15.2,56.2,28.6,0.9958,1.0108,1.0352,1.0216,1.0674,0.9976,8.56,-0.2,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.0739,27.0,0.9706,0.143,0.0621,0.0038,0.071,0.0957,0.0073,0.2106,0.4309,0.3333,0.2358,0.1255,0.1135,0.0103,1.0,Yes,7.43,5.23,15.94,20.88,4.77,0.0,Raw,89.3,89.3,89.3,83.4,76.5,76.5,73.1,73.1,64.3,61.2,61.2,54.3,54.3,50.0,46.5,46.5,42.5,40.5,40.5,37.7,37.7,35.9,30.6,30.6,29.3,29.3,25.4,4.3,4.3,4.0,5.8,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High
5,2026-08-04,Junior Caminero,TB,COL,TB @ COL,AWAY,3B,11.43,10.56,10.56,8.31,8.75,7.83,8.92,7.83,0.878,12.0,8.7,8.73,32|6|2|18|2,32|6|2|18|2|0|15|0|7|5,32|6|2|18|2|0|15|0|7|5|0|8|14|19|3,92.9,92.9,88.9,81.6,80.6,76.8,76.3,66.8,66.3,62.8,55.5,54.0,48.6,48.6,45.1,45.1,40.8,38.1,38.1,34.8,34.8,33.0,33.0,28.4,27.1,27.1,23.3,253.65,A+,MORE 7.0 | 62.8% | Edge +3.6,MORE,7.0,62.8,3.56,25.6,Good,3,Today Posted,3,3.0,7,3-3-3-3-3-3-3,100.0,100.0,4.92,Regular,14,1.04,Gabriel Hughes,R,3.33,1.19,0.2222,0.0,0.0707,5.51,1.52,0.2582,0.0359,Coors Field,1.15,1.08,92.0,21.3,40.0,9.0,"hot, windy",488,424,0.283,0.373,0.557,0.93,350,0.913,120,18,1,32,69,69,60,2,2,2026-08-03 @ Colorado Rockies: 32 FS|2026-08-02 vs Chicago White Sox: 6 FS|2026-08-01 vs Chicago White Sox: 2 FS|2026-07-31 vs Chicago White Sox: 18 FS|2026-07-30 vs Texas Rangers: 2 FS,2026-08-03 @ Colorado Rockies: 32 FS|2026-08-02 vs Chicago White Sox: 6 FS|2026-08-01 vs Chicago White Sox: 2 FS|2026-07-31 vs Chicago White Sox: 18 FS|2026-07-30 vs Texas Rangers: 2 FS|2026-07-29 vs Texas Rangers: 0 FS|2026-07-28 vs Texas Rangers: 15 FS|2026-07-26 vs Cleveland Guardians: 0 FS|2026-07-25 vs Cleveland Guardians: 7 FS|2026-07-24 vs Cleveland Guardians: 5 FS,2026-08-03 @ Colorado Rockies: 32 FS|2026-08-02 vs Chicago White Sox: 6 FS|2026-08-01 vs Chicago White Sox: 2 FS|2026-07-31 vs Chicago White Sox: 18 FS|2026-07-30 vs Texas Rangers: 2 FS|2026-07-29 vs Texas Rangers: 0 FS|2026-07-28 vs Texas Rangers: 15 FS|2026-07-26 vs Cleveland Guardians: 0 FS|2026-07-25 vs Cleveland Guardians: 7 FS|2026-07-24 vs Cleveland Guardians: 5 FS|2026-07-23 @ Toronto Blue Jays: 0 FS|2026-07-22 @ Toronto Blue Jays: 8 FS|2026-07-21 @ Toronto Blue Jays: 14 FS|2026-07-20 @ Toronto Blue Jays: 19 FS|2026-07-19 @ Boston Red Sox: 3 FS,15,30,9.1,5.5,Last 30 games + shrinkage,10.71,9.14,0.308,Hot,9.1,2.133,0.2667,0.1333,0.05,0.1167,0.0,11.78,11.52,11.58,11.43,10.73,28.0,16.0,20.0,16.0,20.0,265,87.47,37.74,3.77,31.32,0.463,1.0842,1.0,1.0,1.0,1.0605,559,Statcast,1.0487,76,Statcast,265,87.47,12.0,12.09,34.21,30.6,58.1,11.3,0.9728,1.0589,1.1233,1.2203,1.1818,1.0097,9.91,0.81,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9076,27.0,0.9936,0.1572,0.0754,0.0074,0.064,0.088,0.009,0.1876,0.5,0.2639,0.2361,0.1214,0.1492,0.0084,1.0,Yes,7.83,3.93,15.33,21.48,4.37,0.0,Raw,88.2,88.2,82.2,74.6,74.6,71.8,71.8,62.8,62.8,59.8,53.0,53.0,48.6,48.6,45.1,45.1,40.8,38.1,38.1,34.8,34.8,33.0,33.0,28.4,27.1,27.1,23.3,4.7,4.7,6.7,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
6,2026-08-04,Yordan Alvarez,HOU,TOR,TOR @ HOU,HOME,DH,11.39,9.69,9.69,7.06,9.14,8.11,8.28,8.11,0.979,12.0,10.9,12.2,7|24|13|14|2,7|24|13|14|2|21|11|4|4|9,7|24|13|14|2|21|11|4|4|9|19|8|31|7|9,88.5,88.5,82.1,81.6,74.4,73.4,64.0,63.5,58.6,58.1,50.2,48.7,43.5,43.5,39.0,35.6,35.6,33.0,33.0,30.0,30.0,28.7,28.7,24.9,24.9,23.9,23.9,251.15,A+,MORE 7.0 | 58.1% | Edge +2.7,MORE,7.0,58.1,2.69,16.2,Playable,2,Today Posted,2,2.0,7,2-2-2-2-2-2-2,100.0,100.0,5.02,Regular,14,1.04,Trey Yesavage,R,3.73,1.16,0.1609,0.0264,0.1187,4.04,1.31,0.2142,0.0277,Daikin Park,1.0,1.0,,,,,Weather unavailable,494,406,0.33,0.443,0.648,1.091,368,1.165,134,24,0,35,77,84,79,6,1,2026-08-03 vs Toronto Blue Jays: 7 FS|2026-08-02 vs Texas Rangers: 24 FS|2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS,2026-08-03 vs Toronto Blue Jays: 7 FS|2026-08-02 vs Texas Rangers: 24 FS|2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS|2026-07-28 @ Los Angeles Angels: 21 FS|2026-07-27 @ Los Angeles Angels: 11 FS|2026-07-26 @ Chicago White Sox: 4 FS|2026-07-25 @ Chicago White Sox: 4 FS|2026-07-24 @ Chicago White Sox: 9 FS,2026-08-03 vs Toronto Blue Jays: 7 FS|2026-08-02 vs Texas Rangers: 24 FS|2026-08-01 vs Texas Rangers: 13 FS|2026-07-31 vs Texas Rangers: 14 FS|2026-07-29 @ Los Angeles Angels: 2 FS|2026-07-28 @ Los Angeles Angels: 21 FS|2026-07-27 @ Los Angeles Angels: 11 FS|2026-07-26 @ Chicago White Sox: 4 FS|2026-07-25 @ Chicago White Sox: 4 FS|2026-07-24 @ Chicago White Sox: 9 FS|2026-07-22 vs Miami Marlins: 19 FS|2026-07-21 vs Miami Marlins: 8 FS|2026-07-20 vs Miami Marlins: 31 FS|2026-07-19 vs Baltimore Orioles: 7 FS|2026-07-18 vs Baltimore Orioles: 9 FS,15,30,11.73,9.5,Last 30 games + shrinkage,13.14,12.43,0.4,Hot,11.73,2.719,0.3125,0.1406,0.0625,0.2031,0.0,11.93,11.98,11.35,10.47,10.93,28.0,16.0,20.0,16.0,20.0,272,86.14,32.35,1.47,30.15,0.515,1.0724,1.0,1.0,1.0,1.1104,423,Statcast,1.14,62,Statcast,272,86.14,12.0,24.96,28.03,19.5,58.1,22.4,1.0,1.0096,1.035,1.0191,1.0637,1.0066,12.29,0.55,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8625,27.0,1.0,0.1345,0.0565,0.0021,0.0588,0.1723,0.0143,0.1959,0.3309,0.4029,0.2661,0.1351,0.1501,0.0066,1.0,Yes,8.11,3.14,13.91,20.76,4.41,0.0,Raw,80.8,80.8,74.6,74.6,68.4,68.4,59.5,59.5,55.1,55.1,47.7,47.7,43.5,43.5,39.0,35.6,35.6,33.0,33.0,30.0,30.0,28.7,28.7,24.9,24.9,23.9,23.9,7.7,7.7,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
