Top 30 Rank,Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_run_scoring_boost,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence,Full Game Projected FS
1,1,2026-08-08,Alec Burleson,STL,COL,COL @ STL,HOME,1B,12.06,12.0,12.0,10.56,5.93,5.96,9.15,6.59,0.72,12.4,8.9,8.6,2|5|2|48|5,2|5|2|48|5|8|7|5|3|4,2|5|2|48|5|8|7|5|3|4|0|12|13|0|15,99.5,99.5,94.8,94.6,94.2,91.0,90.7,84.9,82.8,73.7,73.2,68.4,61.2,61.2,56.1,52.6,52.6,47.0,44.5,44.5,40.4,38.3,33.9,33.9,31.9,28.2,28.2,280.89,A+,MORE 9.0 | 61.2% | Edge +3.0,MORE,9.0,61.2,3.0,22.4,Playable,3,Last 7 Confirmed,,3,6,3-3-3-3-3-3,100.0,97.0,4.92,Regular,13,1.04,Kyle Freeland,L,6.81,1.49,0.284,0.0432,0.0473,5.49,1.51,0.2561,0.0356,Busch Stadium,0.99,1.055,90.4,7.6,177.0,1.0,hot,486,438,0.285,0.35,0.477,0.827,145,0.527,125,28,1,18,60,77,41,4,3,2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 48 FS|2026-08-02 @ Toronto Blue Jays: 5 FS,2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 48 FS|2026-08-02 @ Toronto Blue Jays: 5 FS|2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS,2026-08-07 vs Colorado Rockies: 2 FS|2026-08-05 @ New York Yankees: 5 FS|2026-08-04 @ New York Yankees: 2 FS|2026-08-03 @ New York Yankees: 48 FS|2026-08-02 @ Toronto Blue Jays: 5 FS|2026-08-01 @ Toronto Blue Jays: 8 FS|2026-07-31 @ Toronto Blue Jays: 7 FS|2026-07-30 vs Chicago Cubs: 5 FS|2026-07-29 vs Chicago Cubs: 3 FS|2026-07-28 vs Chicago Cubs: 4 FS|2026-07-27 vs Chicago Cubs: 0 FS|2026-07-26 vs Cincinnati Reds: 12 FS|2026-07-25 vs Cincinnati Reds: 13 FS|2026-07-24 vs Cincinnati Reds: 0 FS|2026-07-23 vs Arizona Diamondbacks: 15 FS,15,30,7.43,5.0,Last 30 games + shrinkage,11.0,8.14,0.3,Neutral,7.43,2.0,0.2632,0.1053,0.0526,0.1228,0.0,12.69,12.31,12.38,12.79,10.07,28.0,16.0,20.0,16.0,20.0,327,87.37,34.56,2.14,34.56,0.437,1.0408,1.0,1.0,1.0,1.0776,520,Statcast,0.9483,29,Statcast,327,87.37,12.0,16.01,30.52,10.1,63.3,26.6,1.042,1.0099,1.0797,1.0197,1.1105,1.0135,8.56,1.13,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.8687,27.0,1.0,0.1948,0.0811,0.0042,0.0652,0.0697,0.0067,0.169,0.4714,0.2739,0.2547,0.1345,0.1642,0.0079,1.0,Projected,6.59,6.96,16.32,20.64,4.69,0.0,Raw,100.0,100.0,91.7,91.7,91.7,88.0,88.0,81.1,79.3,70.7,70.7,67.4,61.2,61.2,56.1,52.6,52.6,47.0,44.5,44.5,40.4,38.3,33.9,33.9,31.9,28.2,28.2,0.0,0.0,3.1,2.9,2.5,3.0,2.7,3.8,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
2,2,2026-08-08,Wilyer Abreu,BOS,ATH,ATH @ BOS,HOME,RF,11.82,10.92,10.92,8.92,10.29,8.93,8.7,8.89,1.027,21.6,13.4,9.8,18|11|28|30|21,18|11|28|30|21|0|7|14|0|5,18|11|28|30|21|0|7|14|0|5|4|7|0|2|0,90.8,86.9,86.4,81.8,80.8,71.4,70.9,67.3,66.8,59.2,58.7,53.3,52.3,47.4,47.4,42.5,42.5,39.3,39.3,35.3,35.3,35.3,33.2,33.2,28.7,28.7,27.1,268.76,A+,MORE 7.5 | 58.7% | Edge +3.4,MORE,7.5,58.7,3.42,17.4,Playable,3,Last 7 Confirmed,,3,7,3-3-3-3-3-3-3,100.0,97.0,4.92,Regular,14,1.04,Gage Jump,L,4.59,1.47,0.2326,0.0243,0.1076,5.47,1.5,0.2352,0.0397,Fenway Park,1.05,1.065,90.2,11.5,249.0,4.0,"hot, light wind",492,433,0.256,0.331,0.462,0.793,153,0.948,111,23,3,20,64,62,49,2,7,2026-08-07 vs Athletics: 18 FS|2026-08-06 vs Chicago White Sox: 11 FS|2026-08-05 vs Chicago White Sox: 28 FS|2026-08-04 vs Chicago White Sox: 30 FS|2026-08-02 @ Los Angeles Dodgers: 21 FS,2026-08-07 vs Athletics: 18 FS|2026-08-06 vs Chicago White Sox: 11 FS|2026-08-05 vs Chicago White Sox: 28 FS|2026-08-04 vs Chicago White Sox: 30 FS|2026-08-02 @ Los Angeles Dodgers: 21 FS|2026-08-01 @ Los Angeles Dodgers: 0 FS|2026-07-31 @ Los Angeles Dodgers: 7 FS|2026-07-30 @ Athletics: 14 FS|2026-07-29 @ Athletics: 0 FS|2026-07-28 @ Athletics: 5 FS,2026-08-07 vs Athletics: 18 FS|2026-08-06 vs Chicago White Sox: 11 FS|2026-08-05 vs Chicago White Sox: 28 FS|2026-08-04 vs Chicago White Sox: 30 FS|2026-08-02 @ Los Angeles Dodgers: 21 FS|2026-08-01 @ Los Angeles Dodgers: 0 FS|2026-07-31 @ Los Angeles Dodgers: 7 FS|2026-07-30 @ Athletics: 14 FS|2026-07-29 @ Athletics: 0 FS|2026-07-28 @ Athletics: 5 FS|2026-07-27 @ Athletics: 4 FS|2026-07-26 vs Toronto Blue Jays: 7 FS|2026-07-25 vs Toronto Blue Jays: 0 FS|2026-07-24 vs Toronto Blue Jays: 2 FS|2026-07-22 vs Baltimore Orioles: 0 FS,15,30,10.03,5.5,Last 30 games + shrinkage,16.43,10.5,0.241,Neutral,10.03,2.333,0.2063,0.1111,0.0794,0.127,0.0159,11.29,12.39,12.02,13.1,10.89,28.0,16.0,20.0,16.0,20.0,308,82.79,25.32,1.62,32.14,0.424,0.944,1.0,1.0,1.0,1.0532,650,Statcast,1.1387,50,Statcast,308,82.79,12.0,25.72,30.18,10.7,69.8,19.5,1.033,1.0202,1.1992,0.9204,1.055,1.0333,12.81,2.78,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.18,27.0,1.0,0.1583,0.0747,0.0041,0.0552,0.1255,0.0118,0.2197,0.3178,0.4265,0.2557,0.1519,0.1591,0.0148,1.0,Projected,8.89,3.78,16.11,23.3,4.51,0.0,Raw,84.6,78.9,78.9,74.8,74.8,66.4,66.4,63.3,63.3,56.2,56.2,52.3,52.3,47.4,47.4,42.5,42.5,39.3,39.3,35.3,35.3,35.3,33.2,33.2,28.7,28.7,27.1,6.2,8.0,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
3,3,2026-08-08,Pete Crow-Armstrong,CHC,KC,CHC @ KC,AWAY,CF,11.48,9.53,9.53,6.71,10.01,8.73,8.12,8.62,1.075,19.8,14.7,14.93,18|15|37|20|9,18|15|37|20|9|6|16|0|10|16,18|15|37|20|9|6|16|0|10|16|2|4|10|40|21,81.6,81.6,76.5,76.0,75.0,64.6,64.1,60.4,59.9,52.0,51.5,46.1,45.1,40.6,40.6,36.1,36.1,36.1,33.2,33.2,29.8,29.8,27.9,27.9,23.4,23.4,21.7,261.49,A+,MORE 6.5 | 59.9% | Edge +3.0,MORE,6.5,59.9,3.03,19.8,Playable,1,Last 7 Confirmed,,1,7,1-1-1-1-1-1-1,100.0,97.0,5.13,Regular,14,1.04,Seth Lugo,R,4.41,1.39,0.2445,0.0274,0.0821,4.82,1.42,0.2291,0.0335,Kauffman Stadium,0.99,1.055,91.5,6.7,130.0,0.0,hot,516,439,0.289,0.388,0.549,0.937,346,0.933,127,22,7,26,82,70,62,11,30,2026-08-07 @ Kansas City Royals: 18 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS,2026-08-07 @ Kansas City Royals: 18 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS|2026-08-01 vs New York Yankees: 16 FS|2026-07-31 vs New York Yankees: 0 FS|2026-07-30 @ St. Louis Cardinals: 10 FS|2026-07-29 @ St. Louis Cardinals: 16 FS,2026-08-07 @ Kansas City Royals: 18 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS|2026-08-01 vs New York Yankees: 16 FS|2026-07-31 vs New York Yankees: 0 FS|2026-07-30 @ St. Louis Cardinals: 10 FS|2026-07-29 @ St. Louis Cardinals: 16 FS|2026-07-28 @ St. Louis Cardinals: 2 FS|2026-07-27 @ St. Louis Cardinals: 4 FS|2026-07-26 @ Pittsburgh Pirates: 10 FS|2026-07-25 @ Pittsburgh Pirates: 40 FS|2026-07-24 @ Pittsburgh Pirates: 21 FS,15,30,12.4,9.0,Last 30 games + shrinkage,17.29,14.5,0.321,Hot,12.4,3.076,0.2727,0.1667,0.0606,0.1364,0.0758,11.73,12.19,12.13,11.91,9.56,28.0,16.0,20.0,16.0,20.0,309,82.69,28.48,2.27,31.72,0.473,0.9943,1.0,1.0,1.0,1.0338,674,Statcast,0.9192,51,Statcast,309,82.69,12.0,23.12,31.22,7.4,67.3,25.2,1.0362,1.0003,1.0373,1.0006,1.0381,1.0282,14.75,2.35,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,0.9868,0.1383,0.0583,0.0096,0.0459,0.1197,0.0133,0.2351,0.44,0.36,0.2,0.161,0.1223,0.0384,1.0,Projected,8.62,2.41,14.24,21.76,4.6,0.0,Raw,73.6,73.6,69.0,69.0,69.0,59.6,59.6,56.4,56.4,49.0,49.0,45.1,45.1,40.6,40.6,36.1,36.1,36.1,33.2,33.2,29.8,29.8,27.9,27.9,23.4,23.4,21.7,8.0,8.0,7.5,7.0,6.0,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
4,4,2026-08-08,Bryce Harper,PHI,TOR,TOR @ PHI,HOME,1B,11.85,10.41,10.41,8.68,5.4,5.63,8.38,6.03,0.72,10.4,10.0,9.33,12|14|4|6|16,12|14|4|6|16|16|12|5|12|3,12|14|4|6|16|16|12|5|12|3|22|14|2|0|2,99.5,94.7,94.5,94.3,88.5,87.7,82.3,76.5,76.0,68.0,63.4,53.9,52.9,49.1,44.0,44.0,39.8,36.4,36.4,33.5,31.6,27.5,27.5,26.2,22.2,22.2,20.1,258.23,A+,MORE 7.5 | 63.4% | Edge +2.9,MORE,7.5,63.4,2.91,26.8,Good,3,Last 7 Confirmed,,3,7,3-3-3-3-3-3-3,100.0,97.0,4.92,Regular,14,1.04,Max Scherzer,R,7.92,1.63,0.25,0.0643,0.1071,4.02,1.32,0.2131,0.0274,Citizens Bank Park,1.04,1.055,91.6,9.9,247.0,31.0,hot,494,412,0.257,0.366,0.5,0.866,305,1.002,106,22,3,24,71,70,74,1,6,2026-08-07 vs Toronto Blue Jays: 12 FS|2026-08-06 vs Washington Nationals: 14 FS|2026-08-05 vs Washington Nationals: 4 FS|2026-08-04 vs Washington Nationals: 6 FS|2026-08-03 vs Washington Nationals: 16 FS,2026-08-07 vs Toronto Blue Jays: 12 FS|2026-08-06 vs Washington Nationals: 14 FS|2026-08-05 vs Washington Nationals: 4 FS|2026-08-04 vs Washington Nationals: 6 FS|2026-08-03 vs Washington Nationals: 16 FS|2026-08-02 @ Baltimore Orioles: 16 FS|2026-08-01 @ Baltimore Orioles: 12 FS|2026-07-31 @ Baltimore Orioles: 5 FS|2026-07-29 @ Miami Marlins: 12 FS|2026-07-28 @ Miami Marlins: 3 FS,2026-08-07 vs Toronto Blue Jays: 12 FS|2026-08-06 vs Washington Nationals: 14 FS|2026-08-05 vs Washington Nationals: 4 FS|2026-08-04 vs Washington Nationals: 6 FS|2026-08-03 vs Washington Nationals: 16 FS|2026-08-02 @ Baltimore Orioles: 16 FS|2026-08-01 @ Baltimore Orioles: 12 FS|2026-07-31 @ Baltimore Orioles: 5 FS|2026-07-29 @ Miami Marlins: 12 FS|2026-07-28 @ Miami Marlins: 3 FS|2026-07-27 @ Miami Marlins: 22 FS|2026-07-26 vs New York Yankees: 14 FS|2026-07-25 vs New York Yankees: 2 FS|2026-07-24 vs New York Yankees: 0 FS|2026-07-22 vs Los Angeles Dodgers: 2 FS,15,30,7.33,6.0,Last 30 games + shrinkage,11.43,9.86,0.265,Neutral,7.33,2.262,0.2131,0.1148,0.0492,0.1803,0.0164,12.28,10.85,12.09,12.22,11.51,28.0,16.0,20.0,16.0,20.0,282,83.42,24.47,1.42,30.5,0.416,0.9412,1.0,1.0,1.0,1.0489,558,Statcast,1.0,11,Fallback,282,83.42,12.0,17.9,30.29,10.3,67.0,22.7,1.0332,1.0,1.0332,1.0,1.0332,1.0269,9.58,2.24,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.1782,27.0,1.0,0.1419,0.065,0.0062,0.0611,0.1547,0.0091,0.2024,0.458,0.2901,0.2518,0.1432,0.1627,0.0129,1.0,Projected,6.03,5.8,14.44,18.76,4.51,0.0,Raw,100.0,91.2,91.2,91.2,83.6,83.6,77.8,72.5,72.5,65.0,60.9,52.9,52.9,49.1,44.0,44.0,39.8,36.4,36.4,33.5,31.6,27.5,27.5,26.2,22.2,22.2,20.1,0.0,3.5,3.3,3.1,4.9,4.1,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
5,5,2026-08-08,Jordan Walker,STL,COL,COL @ STL,HOME,RF,11.37,10.72,10.72,9.48,5.69,5.81,8.34,6.0,0.72,6.4,4.8,4.73,3|8|10|6|5,3|8|10|6|5|3|7|0|6|0,3|8|10|6|5|3|7|0|6|0|8|0|12|0|3,99.5,99.5,94.1,93.8,90.8,90.2,83.1,80.4,79.9,70.0,66.1,64.6,57.2,51.2,47.1,47.1,41.7,39.1,39.1,34.9,32.4,32.4,28.3,26.2,26.2,22.8,20.0,253.48,A+,MORE 8.0 | 64.6% | Edge +2.7,MORE,8.0,64.6,2.72,29.2,Good,2,Last 7 Confirmed,,2,5,2-2-2-2-2,100.0,95.5,5.02,Regular,14,1.04,Kyle Freeland,L,6.81,1.49,0.284,0.0432,0.0473,5.49,1.51,0.2561,0.0356,Busch Stadium,0.99,1.055,90.4,7.6,177.0,1.0,hot,479,436,0.284,0.342,0.489,0.831,123,0.913,124,23,0,22,68,81,37,3,14,2026-08-07 vs Colorado Rockies: 3 FS|2026-08-03 @ New York Yankees: 8 FS|2026-08-02 @ Toronto Blue Jays: 10 FS|2026-08-01 @ Toronto Blue Jays: 6 FS|2026-07-31 @ Toronto Blue Jays: 5 FS,2026-08-07 vs Colorado Rockies: 3 FS|2026-08-03 @ New York Yankees: 8 FS|2026-08-02 @ Toronto Blue Jays: 10 FS|2026-08-01 @ Toronto Blue Jays: 6 FS|2026-07-31 @ Toronto Blue Jays: 5 FS|2026-07-30 vs Chicago Cubs: 3 FS|2026-07-29 vs Chicago Cubs: 7 FS|2026-07-28 vs Chicago Cubs: 0 FS|2026-07-27 vs Chicago Cubs: 6 FS|2026-07-26 vs Cincinnati Reds: 0 FS,2026-08-07 vs Colorado Rockies: 3 FS|2026-08-03 @ New York Yankees: 8 FS|2026-08-02 @ Toronto Blue Jays: 10 FS|2026-08-01 @ Toronto Blue Jays: 6 FS|2026-07-31 @ Toronto Blue Jays: 5 FS|2026-07-30 vs Chicago Cubs: 3 FS|2026-07-29 vs Chicago Cubs: 7 FS|2026-07-28 vs Chicago Cubs: 0 FS|2026-07-27 vs Chicago Cubs: 6 FS|2026-07-26 vs Cincinnati Reds: 0 FS|2026-07-25 vs Cincinnati Reds: 8 FS|2026-07-24 vs Cincinnati Reds: 0 FS|2026-07-23 vs Arizona Diamondbacks: 12 FS|2026-07-22 @ Los Angeles Angels: 0 FS|2026-07-21 @ Los Angeles Angels: 3 FS,15,30,8.03,6.5,Last 30 games + shrinkage,6.0,4.86,0.237,Neutral,8.03,1.115,0.2295,0.0328,0.0,0.0328,0.0,13.0,11.6,9.73,10.48,11.27,28.0,16.0,20.0,16.0,20.0,253,84.17,26.48,2.77,29.64,0.405,0.9589,1.0,1.0,1.0,1.0446,468,Statcast,1.0572,13,Statcast,253,84.17,12.0,14.18,34.85,21.7,63.6,14.6,1.039,1.0005,1.0407,1.0009,1.0421,0.9757,6.01,-2.02,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.2092,0.0649,0.0035,0.0492,0.0635,0.0069,0.2248,0.4478,0.2313,0.3209,0.1388,0.1401,0.0188,1.0,Projected,6.0,6.6,14.52,18.84,4.77,0.0,Raw,100.0,100.0,90.5,90.5,86.9,86.9,78.6,76.4,76.4,67.0,63.6,63.6,57.2,51.2,47.1,47.1,41.7,39.1,39.1,34.9,32.4,32.4,28.3,26.2,26.2,22.8,20.0,0.0,0.0,3.6,3.3,3.9,3.3,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,
6,6,2026-08-08,Willson Contreras,BOS,ATH,ATH @ BOS,HOME,1B,10.78,10.0,10.0,8.48,6.42,6.26,8.25,6.26,0.759,8.4,6.5,8.73,7|14|0|2|19,7|14|0|2|19|7|4|6|4|2,7|14|0|2|19|7|4|6|4|2|10|11|8|17|20,94.1,94.1,93.9,88.6,87.7,81.9,75.9,75.4,66.1,61.8,61.3,52.0,47.2,47.2,41.6,41.6,37.8,35.0,35.0,31.3,29.0,29.0,25.1,23.8,23.8,20.3,18.6,249.66,A+,MORE 7.5 | 61.3% | Edge +2.5,MORE,7.5,61.3,2.5,22.6,Playable,4,Last 7 Confirmed,,4,4,4-4-4-4,100.0,92.0,4.82,Regular,12,1.04,Gage Jump,L,4.59,1.47,0.2326,0.0243,0.1076,5.47,1.5,0.2352,0.0397,Fenway Park,1.05,1.065,90.2,11.5,249.0,4.0,"hot, light wind",430,361,0.288,0.395,0.54,0.935,114,0.982,104,18,2,23,57,70,47,19,3,2026-08-05 vs Chicago White Sox: 7 FS|2026-08-04 vs Chicago White Sox: 14 FS|2026-08-02 @ Los Angeles Dodgers: 0 FS|2026-07-31 @ Los Angeles Dodgers: 2 FS|2026-07-30 @ Athletics: 19 FS,2026-08-05 vs Chicago White Sox: 7 FS|2026-08-04 vs Chicago White Sox: 14 FS|2026-08-02 @ Los Angeles Dodgers: 0 FS|2026-07-31 @ Los Angeles Dodgers: 2 FS|2026-07-30 @ Athletics: 19 FS|2026-07-29 @ Athletics: 7 FS|2026-07-28 @ Athletics: 4 FS|2026-07-27 @ Athletics: 6 FS|2026-07-26 vs Toronto Blue Jays: 4 FS|2026-07-25 vs Toronto Blue Jays: 2 FS,2026-08-05 vs Chicago White Sox: 7 FS|2026-08-04 vs Chicago White Sox: 14 FS|2026-08-02 @ Los Angeles Dodgers: 0 FS|2026-07-31 @ Los Angeles Dodgers: 2 FS|2026-07-30 @ Athletics: 19 FS|2026-07-29 @ Athletics: 7 FS|2026-07-28 @ Athletics: 4 FS|2026-07-27 @ Athletics: 6 FS|2026-07-26 vs Toronto Blue Jays: 4 FS|2026-07-25 vs Toronto Blue Jays: 2 FS|2026-07-24 vs Toronto Blue Jays: 10 FS|2026-07-22 vs Baltimore Orioles: 11 FS|2026-07-22 vs Baltimore Orioles: 8 FS|2026-07-20 vs Baltimore Orioles: 17 FS|2026-07-19 vs Tampa Bay Rays: 20 FS,15,30,9.8,9.0,Last 30 games + shrinkage,7.57,7.93,0.325,Hot,9.8,2.056,0.2407,0.0556,0.0185,0.1852,0.0185,11.18,12.13,10.26,10.08,10.22,28.0,16.0,20.0,16.0,20.0,207,83.89,33.82,2.9,33.82,0.444,1.0083,1.0,1.0,1.0,1.0296,519,Statcast,0.9061,24,Statcast,207,83.89,12.0,20.34,29.44,21.3,63.8,15.0,1.033,1.0224,1.2086,0.9243,1.0701,0.9825,8.34,-1.46,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.0183,27.0,0.9486,0.1463,0.0595,0.0039,0.0461,0.1441,0.0235,0.2469,0.3441,0.4086,0.2473,0.135,0.1727,0.0118,1.0,Projected,6.26,5.45,13.8,18.35,4.42,0.0,Raw,90.2,90.2,90.2,82.4,82.4,76.9,71.4,71.4,62.6,58.8,58.8,51.0,47.2,47.2,41.6,41.6,37.8,35.0,35.0,31.3,29.0,29.0,25.1,23.8,23.8,20.3,18.6,3.9,3.9,3.7,6.2,5.3,5.0,4.5,4.0,3.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,
