Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-22,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.003,77.0,70.0,7.9,ESE,119.0,15.0,Partly cloudy,1.5,2.2,53.3,C,92.0,St. Louis Cardinals,Alec Burleson,Andrew Painter,0.5,1,2,5.0,1.2,1.81,1.61,1.72,5.17,66.7,2.2,3|3|2|1|2,08/21|08/20|08/19|08/18|08/17,3.6,3|3|2|1|2|4|9|6|0|6,08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12,3.2,3|3|2|1|2|4|9|6|0|6|1|6|4|1|0,08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,98.2,92.2,81.7,68.3,53.7,40.4,29.0,4.03,192.1
2026-08-22,Cincinnati Reds @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Rhett Lowder,0.667,2,3,4.8,1.2,2.21,0.91,1.61,4.69,80.0,3.4,3|4|6|1|3,08/21|08/19|08/18|08/17|08/16,3.4,3|4|6|1|3|7|2|3|1|4,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10,3.13,3|4|6|1|3|7|2|3|1|4|3|2|1|4|3,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05,97.0,88.9,76.9,62.2,47.0,34.0,23.8,3.85,189.4
2026-08-22,New York Mets @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,New York Mets,Bo Bichette,Luis Castillo,0.353,6,17,4.8,1.15,2.17,0.97,1.19,4.3,73.3,2.6,3|3|2|2|3,08/21|08/19|08/18|08/17|08/16,2.3,3|3|2|2|3|1|3|3|0|3,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10,2.67,3|3|2|2|3|1|3|3|0|3|11|0|1|3|2,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05,96.3,86.9,72.2,56.2,41.1,28.4,18.9,3.21,164.1
2026-08-22,Chicago Cubs @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Alex Bregman,Kade Anderson,0.0,0,0,5.0,1.0,1.72,0.85,1.53,4.06,60.0,2.4,5|0|4|3|0,08/21|08/19|08/18|08/17|08/16,3.2,5|0|4|3|0|1|0|0|13|6,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11,3.2,5|0|4|3|0|1|0|0|13|6|6|1|2|5|2,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05,95.9,85.7,69.8,52.8,37.4,25.1,16.4,4.0,186.7
2026-08-22,Minnesota Twins @ San Diego Padres,Petco Park,0.965,1.005,81.8,64.0,7.1,WNW,298.0,1.0,Clear,2.3,3.3,55.1,C,75.0,San Diego Padres,Fernando Tatis Jr.,Dean Kremer,0.667,2,3,4.8,1.11,1.56,1.27,1.18,4.0,73.3,3.4,5|2|7|1|2,08/21|08/19|08/18|08/17|08/16,2.6,5|2|7|1|2|1|3|1|4|0,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10,2.93,5|2|7|1|2|1|3|1|4|0|6|2|4|3|3,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05,95.9,85.2,69.2,51.9,36.9,24.5,15.6,3.65,179.0
2026-08-22,Detroit Tigers @ Kansas City Royals,Kauffman Stadium,0.995,1.008,88.1,39.0,9.7,NNE,26.0,3.0,Clear,3.6,5.2,58.0,B,92.0,Kansas City Royals,Jac Caglianone,Drew Anderson,1.0,1,1,4.6,1.0,1.93,0.72,1.37,4.02,60.0,2.0,0|1|3|6|0,08/21|08/19|08/18|08/17|08/16,3.3,0|1|3|6|0|1|10|2|4|6,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10,3.33,0|1|3|6|0|1|10|2|4|6|1|10|2|3|1,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05,95.7,85.4,69.2,52.2,36.8,24.2,15.3,4.08,189.4
2026-08-22,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.003,77.0,70.0,7.9,ESE,119.0,15.0,Partly cloudy,1.5,2.2,53.3,C,92.0,Philadelphia Phillies,Alec Bohm,Unknown,0.0,0,0,5.0,1.0,1.86,0.89,1.16,3.94,66.7,4.6,7|0|5|3|8,08/21|08/19|08/18|08/17|08/16,3.6,7|0|5|3|8|8|2|2|1|0,08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10,2.93,7|0|5|3|8|8|2|2|1|0|4|0|0|2|2,08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05,95.8,85.3,69.0,51.1,34.9,23.0,14.2,3.57,173.9
2026-08-22,St. Louis Cardinals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.003,77.0,70.0,7.9,ESE,119.0,15.0,Partly cloudy,1.5,2.2,53.3,C,92.0,St. Louis Cardinals,Jordan Walker,Andrew Painter,0.0,0,2,3.8,1.2,1.61,1.06,1.23,3.9,73.3,5.0,7|7|4|2|5,08/21|08/20|08/19|08/18|08/17,3.8,7|7|4|2|5|2|8|0|0|3,08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12,3.2,7|7|4|2|5|2|8|0|0|3|1|2|3|3|1,08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,95.6,84.9,68.3,50.5,34.9,22.8,14.0,3.96,189.7
2026-08-22,Detroit Tigers @ Kansas City Royals,Kauffman Stadium,0.995,1.008,88.1,39.0,9.7,NNE,26.0,3.0,Clear,3.6,5.2,58.0,B,92.0,Kansas City Royals,Bobby Witt Jr.,Drew Anderson,0.667,2,3,5.0,1.0,1.66,1.57,0.61,3.81,73.3,4.2,2|6|1|2|10,08/21|08/20|08/19|08/18|08/17,3.3,2|6|1|2|10|3|0|3|2|4,08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,2.93,2|6|1|2|10|3|0|3|2|4|1|0|2|3|5,08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,95.0,83.0,66.7,49.2,33.9,21.7,13.4,3.53,174.1
2026-08-22,New York Mets @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,New York Mets,Carson Benge,Luis Castillo,0.0,0,0,4.6,1.15,1.75,0.92,0.92,3.61,73.3,1.6,2|5|0|1|0,08/21|08/19|08/18|08/17|08/16,1.8,2|5|0|1|0|3|2|2|2|1,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10,2.6,2|5|0|1|0|3|2|2|2|1|3|5|6|4|3,08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04,94.6,81.6,64.2,46.5,31.0,18.9,11.5,3.13,159.7
