Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-03,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Michael King,0.25,1,4,4.5,0.86,1.04,0.55,0.66,2.24,2.0,0.0,4.0,30.0,10.5,40,85,70.0,2.4,0|1|2|5|4,08/02|08/01|07/31|07/29|07/28,2.9,0|1|2|5|4|0|5|3|3|6,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23,2.8,0|1|2|5|4|0|5|3|3|6|4|3|1|1|4,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,89.5,64.1,38.7,19.0,8.1,3.2,1.1,3.01,66.4
2026-08-03,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Ketel Marte,Michael King,0.333,2,6,4.6,0.86,0.88,0.45,0.44,1.76,1.0,0.0,4.0,7.87,19.9,40,107,57.5,1.2,0|2|2|1|1,08/02|08/01|07/31|07/29|07/28,1.6,0|2|2|1|1|1|3|0|3|3,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.0,0|2|2|1|1|1|3|0|3|3|2|4|3|4|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,80.1,49.9,26.2,12.3,5.2,1.9,0.7,2.31,52.2
2026-08-03,San Diego Padres @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Ryan Waldschmidt,Michael King,0.0,0,0,3.5,0.86,1.03,0.52,0.24,1.81,1.0,0.0,4.0,3.93,22.2,40,45,45.0,3.0,4|3|3|1|4,08/01|07/31|07/28|07/27|07/26,2.6,4|3|3|1|4|2|0|6|1|2,08/01|07/31|07/28|07/27|07/26|07/25|07/23|07/22|07/20|07/19,2.0,4|3|3|1|4|2|0|6|1|2|2|1|0|1|0,08/01|07/31|07/28|07/27|07/26|07/25|07/23|07/22|07/20|07/19|07/18|07/12|07/10|06/13|06/12,77.8,49.8,27.3,13.9,6.8,3.2,1.4,2.24,48.6
2026-08-03,Los Angeles Dodgers @ Chicago Cubs,Wrigley Field,1.018,1.003,72.6,76.0,6.9,ESE,109.0,0.0,Clear,1.2,1.7,52.5,C,75.0,Chicago Cubs,Seiya Suzuki,Unknown,0.0,0,0,4.6,1.0,1.17,0.74,0.78,2.64,2.0,0.0,5.0,4.66,13.9,40,95,72.5,2.8,3|2|1|1|7,08/02|08/01|07/30|07/29|07/28,2.8,3|2|1|1|7|3|4|3|1|3,08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.87,3|2|1|1|7|3|4|3|1|3|3|4|3|3|2,08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,86.1,66.2,46.2,29.0,17.3,9.5,4.9,3.26,69.6
2026-08-03,Los Angeles Dodgers @ Chicago Cubs,Wrigley Field,1.018,1.003,72.6,76.0,6.9,ESE,109.0,0.0,Clear,1.2,1.7,52.5,C,75.0,Chicago Cubs,Pete Crow-Armstrong,Unknown,0.0,0,0,4.6,1.0,0.97,0.69,0.65,2.29,2.0,0.0,5.0,2.05,22.0,40,112,62.5,2.0,0|4|0|2|4,08/02|08/01|07/31|07/30|07/29,2.7,0|4|0|2|4|1|0|2|10|4,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,2.27,0|4|0|2|4|1|0|2|10|4|0|5|0|2|0,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,78.0,54.8,36.6,23.0,14.5,9.1,5.4,2.82,59.1
2026-08-03,Los Angeles Dodgers @ Chicago Cubs,Wrigley Field,1.018,1.003,72.6,76.0,6.9,ESE,109.0,0.0,Clear,1.2,1.7,52.5,C,75.0,Chicago Cubs,Justin Dean,Unknown,0.0,0,0,3.2,1.0,0.95,0.92,0.8,2.46,2.0,0.0,6.0,1.78,26.0,9,9,11.1,0.2,1|0|0|0|0,07/28|07/25|07/21|07/19|07/03,1.0,1|0|0|0|0|1|1|1|5,07/28|07/25|07/21|07/19|07/03|07/01|06/28|06/24|06/19,1.0,1|0|0|0|0|1|1|1|5,07/28|07/25|07/21|07/19|07/03|07/01|06/28|06/24|06/19,74.0,54.4,38.2,26.7,18.1,12.3,8.1,3.31,49.3
2026-08-03,Tampa Bay Rays @ Colorado Rockies,Coors Field,1.08,1.017,98.9,10.0,10.7,SE,127.0,4.0,Overcast,7.9,11.4,67.3,B+,75.0,Colorado Rockies,Jake McCarthy,Ian Seymour,0.0,0,0,4.4,0.96,1.07,0.63,0.77,2.49,2.0,0.0,6.0,1.9,17.1,40,93,62.5,2.4,5|4|0|0|3,08/02|08/01|07/31|07/29|07/28,2.2,5|4|0|0|3|0|3|2|1|4,08/02|08/01|07/31|07/29|07/28|07/26|07/25|07/24|07/22|07/21,2.47,5|4|0|0|3|0|3|2|1|4|3|2|6|1|3,08/02|08/01|07/31|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12,82.9,57.4,38.8,25.9,16.7,10.5,6.5,2.94,61.1
2026-08-03,Tampa Bay Rays @ Colorado Rockies,Coors Field,1.08,1.017,98.9,10.0,10.7,SE,127.0,4.0,Overcast,7.9,11.4,67.3,B+,75.0,Colorado Rockies,Cole Carrigg,Ian Seymour,0.0,0,0,4.2,0.96,1.18,0.76,0.57,2.41,2.0,0.0,6.0,1.97,24.4,40,42,55.0,2.4,5|0|0|4|3,08/02|08/01|07/29|07/28|07/26,2.3,5|0|0|4|3|2|3|0|4|2,08/02|08/01|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20,2.07,5|0|0|4|3|2|3|0|4|2|6|1|0|0|1,08/02|08/01|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12|07/11|07/10,75.6,55.8,38.7,25.8,16.6,10.7,7.1,2.94,58.5
2026-08-03,Tampa Bay Rays @ Colorado Rockies,Coors Field,1.08,1.017,98.9,10.0,10.7,SE,127.0,4.0,Overcast,7.9,11.4,67.3,B+,75.0,Colorado Rockies,TJ Rumfield,Ian Seymour,0.0,0,0,4.0,0.96,1.16,0.4,0.65,2.23,2.0,0.0,5.0,2.42,18.9,40,109,57.5,2.6,2|8|2|1|0,08/02|08/01|07/31|07/29|07/28,2.2,2|8|2|1|0|1|1|3|1|3,08/02|08/01|07/31|07/29|07/28|07/26|07/25|07/24|07/22|07/21,2.2,2|8|2|1|0|1|1|3|1|3|1|0|9|1|0,08/02|08/01|07/31|07/29|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12,81.1,54.5,35.3,22.1,13.2,7.6,4.2,2.59,56.2
2026-08-03,Toronto Blue Jays @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Jeremy Peña,Shane Bieber,0.333,1,3,4.7,1.2,1.7,1.13,0.87,3.5,3.0,1.0,7.0,5.46,9.9,40,64,65.0,3.8,5|3|7|3|1,08/02|08/01|07/31|07/29|07/28,4.3,5|3|7|3|1|3|6|5|4|6,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,3.93,5|3|7|3|1|3|6|5|4|6|4|6|1|4|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12,90.1,76.9,60.1,44.2,30.7,19.0,11.8,4.02,77.7
