rank,date,game_pk,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_starts,last7_start_rate_pct,last7_most_recent_order,starter_id,starter,starter_hand,expected_pa,starter_pa_share,bullpen_k_pa_pct,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds,proj_k,line,play,true_probability_pct,fair_odds,confidence,ai_score,l5_k_per_game,l10_k_per_game,l15_k_per_game,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,bvp_pa,bvp_k,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_pitches,bvp_whiff_pct,bvp_csw_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,bvp_reliability,split_pa,split_k_rate_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,top_pitch,top_pitch_usage_pct,top_pitch_batter_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw_pct,velo_band_source,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct
11,2026-09-14,824629,ATL,CHC,571657,Kyle Farmer,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,7.01,656849,David Peterson,L,1.15,0.7685,20.6,,,,,,,,,,,,,,0.4168,1.5,LESS,95.4,-2059,56,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,17.9,19.3,25.3,Sinker,29.4,0.0,11.4,28.7,92.4198,,2,1,0,0.0,HITTER_FASTBALL_FALLBACK,37.0,63.0,4.6,95.4,0.0,100.0,0.0,100.0,63.0,32.4,4.6,0.0,0.0
12,2026-09-14,824386,CLE,CWS,595978,Austin Hedges,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,8.0,656794,Sean Newcomb,L,1.15,0.42,21.7,,,,,,,,,,,,,,0.4139,1.5,LESS,95.3,-2037,66,85,0.6,0.9,0.7333,40.0,60.0,53.3,20.0,30.0,20.0,1,1,100.0,24.2,5,66.7,60.0,50.0,33.3,50.0,50.0,0.0295,81,9.9,22.7,21.4,28.8,4-Seam,44.1,18.8,13.8,28.9,94.5822,1.5,167,75,11,14.7,VELO_BAND_1.5,36.7,63.3,4.7,95.3,0.0,100.0,0.0,100.0,63.3,32.0,4.7,0.0,0.0
13,2026-09-14,822765,TOR,DET,543807,George Springer,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,2.0,675512,Troy Melton,R,1.15,0.78,21.6,,,,,,,,,,,,,,0.4314,1.5,LESS,95.3,-2035,81,90,0.6,0.8,0.6,40.0,50.0,40.0,20.0,30.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,244,17.6,20.0,22.5,25.6,4-Seam,32.5,17.8,19.1,25.5,94.8183,1.5,392,188,26,13.8,VELO_BAND_1.5,38.5,61.5,4.7,95.3,0.0,100.0,0.0,100.0,61.5,33.8,4.7,0.0,0.0
14,2026-09-14,823006,STL,SF,663494,Bryan Torres,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,694738,Landen Roupp,R,1.15,0.78,19.6,,,,,,,,,,,,,,0.4215,1.5,LESS,95.3,-2035,73,87,0.4,0.5,0.4,40.0,50.0,40.0,0.0,0.0,0.0,3,0,0.0,21.1,10,0.0,20.0,0.0,100.0,100.0,0.0,0.0693,136,19.9,18.5,21.5,26.0,Sinker,32.9,14.3,14.9,29.4,92.3675,1.5,94,41,5,12.2,VELO_BAND_1.5,37.5,62.5,4.7,95.3,0.0,100.0,0.0,100.0,62.5,32.8,4.7,0.0,0.0
15,2026-09-14,824465,LAD,CIN,800543,Josue De Paula,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,666157,Nick Lodolo,L,1.15,0.78,20.6,,,,,,,,,,,,,,0.4142,1.5,LESS,95.3,-2029,62,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,1,0.0,18.4,20.9,25.4,4-Seam,27.8,25.0,11.7,26.8,93.7265,,16,7,1,14.3,HITTER_FASTBALL_FALLBACK,36.7,63.3,4.7,95.3,0.0,100.0,0.0,100.0,63.3,32.0,4.7,0.0,0.0
16,2026-09-14,824629,CHC,ATL,621438,Tyrone Taylor,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,9.0,625643,Reynaldo López,R,1.15,0.42,22.5,,,,,,,,,,,,,,0.4273,1.5,LESS,95.3,-2024,67,86,0.6,0.3,0.3333,60.0,30.0,33.3,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,77,15.6,22.3,22.0,26.7,4-Seam,54.9,18.8,17.1,26.9,94.4456,1.5,101,40,5,12.5,VELO_BAND_1.5,38.0,62.0,4.7,95.3,0.0,100.0,0.0,100.0,62.0,33.3,4.7,0.0,0.0
17,2026-09-14,824386,CWS,CLE,700337,Edgar Quero,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,4.01,668909,Gavin Williams,R,1.15,0.78,25.1,,,,,,,,,,,,,,0.4193,1.5,LESS,95.2,-1990,69,86,0.2,0.2,0.2,20.0,20.0,20.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,60,18.3,35.4,30.5,32.1,Sweeper,28.9,25.0,12.5,25.2,97.3387,1.5,81,45,5,11.1,VELO_BAND_1.5,37.1,62.9,4.8,95.2,0.0,100.0,0.0,100.0,62.9,32.4,4.8,0.0,0.0
18,2026-09-14,825034,AZ,MIA,699912,Jose Fernandez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,645261,Sandy Alcantara,R,1.15,0.78,21.5,,,,,,,,,,,,,,0.4257,1.5,LESS,95.2,-1980,68,86,0.4,0.6,0.6,40.0,60.0,60.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,61,19.7,17.3,17.2,24.1,Sinker,27.9,10.3,13.6,30.6,95.4337,1.5,53,23,3,13.0,VELO_BAND_1.5,37.7,62.3,4.8,95.2,0.0,100.0,0.0,100.0,62.3,32.9,4.8,0.0,0.0
19,2026-09-14,824308,SD,COL,669200,Mason McCoy,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,608372,Tomoyuki Sugano,R,1.15,0.78,17.4,,,,,,,,,,,,,,0.4258,1.5,LESS,95.2,-1975,56,83,,,,,,,,,,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,14.9,17.7,22.6,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,37.7,62.3,4.8,95.2,0.0,100.0,0.0,100.0,62.3,32.9,4.8,0.0,0.0
20,2026-09-14,823006,STL,SF,602104,Ramón Urías,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,6.01,694738,Landen Roupp,R,1.15,0.78,19.6,,,,,,,,,,,,,,0.4292,1.5,LESS,95.2,-1970,65,85,0.2,0.5,0.4167,20.0,40.0,33.3,0.0,10.0,8.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,11,18.2,18.5,21.5,26.0,Sinker,32.9,7.7,12.5,27.9,92.3675,2.5,27,15,2,13.3,VELO_BAND_2.5,38.1,61.9,4.8,95.2,0.0,100.0,0.0,100.0,61.9,33.3,4.8,0.0,0.0
21,2026-09-14,823006,SF,STL,687551,Drew Gilbert,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,1.0,687273,Quinn Mathews,L,1.15,0.78,20.7,,,,,,,,,,,,,,0.4378,1.5,LESS,95.1,-1937,68,86,1.0,0.7,0.5333,60.0,50.0,40.0,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,30,33.3,20.4,23.5,27.1,4-Seam,40.3,13.5,17.1,29.0,93.4456,1.5,217,86,13,15.1,VELO_BAND_1.5,38.9,61.1,4.9,95.1,0.0,100.0,0.0,100.0,61.1,34.0,4.9,0.0,0.0
22,2026-09-14,824308,COL,SD,687859,Troy Johnston,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,6.0,663554,Casey Mize,R,1.15,0.78,21.9,,,,,,,,,,,,,,0.4271,1.5,LESS,95.1,-1936,77,89,1.4,1.0,0.8,60.0,60.0,53.3,40.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,196,14.8,19.9,21.0,26.4,4-Seam,35.5,21.9,18.0,25.2,93.4733,1.5,223,108,18,16.7,VELO_BAND_1.5,37.8,62.2,4.9,95.1,0.0,100.0,0.0,100.0,62.2,32.9,4.9,0.0,0.0
23,2026-09-14,823656,MIN,NYY,663616,Trevor Larnach,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,5.0,701542,Will Warren,R,1.15,0.78,24.3,,,,,,,,,,,,,,0.4375,1.5,LESS,95.0,-1913,81,90,1.0,0.9,0.6667,60.0,50.0,40.0,20.0,30.0,20.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,271,17.3,19.6,19.4,26.3,4-Seam,34.2,13.5,18.8,27.8,93.4104,1.5,227,108,16,14.8,VELO_BAND_1.5,38.8,61.2,5.0,95.0,0.0,100.0,0.0,100.0,61.2,33.8,4.9,0.0,0.0
24,2026-09-14,823656,MIN,NYY,605170,Victor Caratini,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,6.01,701542,Will Warren,R,1.15,0.78,24.3,,,,,,,,,,,,,,0.4346,1.5,LESS,95.0,-1906,75,88,0.6,0.5,0.6667,60.0,40.0,60.0,0.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,169,14.2,19.6,19.4,26.3,4-Seam,34.2,8.2,15.0,29.1,93.4104,1.5,185,77,4,5.2,VELO_BAND_1.5,38.5,61.5,5.0,95.0,0.0,100.0,0.0,100.0,61.5,33.5,5.0,0.0,0.0
25,2026-09-14,824629,ATL,CHC,680577,DaShawn Keirsey Jr.,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,2.01,656849,David Peterson,L,1.15,0.7685,20.6,,,,,,,,,,,,,,0.4304,1.5,LESS,94.9,-1853,56,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,17.9,19.3,25.3,Sinker,29.4,,11.5,28.5,92.4198,,0,0,0,,LEAGUE_FALLBACK,37.9,62.1,5.1,94.9,0.0,100.0,0.0,100.0,62.1,32.8,5.1,0.0,0.0
26,2026-09-14,825034,MIA,AZ,691277,Deyvison De Los Santos,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,2.01,669203,Corbin Burnes,R,1.15,0.4815,18.4,,,,,,,,,,,,,,0.4396,1.5,LESS,94.9,-1847,49,81,0.25,0.25,0.25,25.0,25.0,25.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,1,0.0,15.4,18.5,22.8,Cutter,56.1,11.5,11.8,28.0,92.8389,,16,7,1,14.3,HITTER_FASTBALL_FALLBACK,38.8,61.2,5.1,94.9,0.0,100.0,0.0,100.0,61.2,33.7,5.1,0.0,0.0
27,2026-09-14,822765,DET,TOR,595879,Javier Báez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,9.0,667755,José Soriano,R,1.15,0.78,23.1,,,,,,,,,,,,,,0.448,1.5,LESS,94.8,-1839,65,85,0.6,0.7,0.6,40.0,50.0,46.7,20.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,65,20.0,19.7,23.8,27.2,Sinker,29.6,7.1,13.4,31.9,96.3466,1.5,52,22,7,31.8,VELO_BAND_1.5,39.6,60.4,5.2,94.8,0.0,100.0,0.0,100.0,60.4,34.5,5.2,0.0,0.0
28,2026-09-14,823006,SF,STL,814154,Scott Bandura,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,5.0,687273,Quinn Mathews,L,1.15,0.78,20.7,,,,,,,,,,,,,,0.4503,1.5,LESS,94.8,-1836,51,81,,,,,,,,,,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,0,22.5,20.4,23.5,27.1,,,,11.5,28.5,,,0,0,0,,LEAGUE_FALLBACK,39.9,60.1,5.2,94.8,0.0,100.0,0.0,100.0,60.1,34.7,5.2,0.0,0.0
29,2026-09-14,825034,AZ,MIA,656976,Pavin Smith,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0.0,,645261,Sandy Alcantara,R,1.15,0.78,21.5,,,,,,,,,,,,,,0.4387,1.5,LESS,94.8,-1820,69,86,1.0,0.6,0.5333,80.0,50.0,40.0,20.0,10.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,77,19.5,17.3,17.2,24.1,Sinker,27.9,0.0,13.4,26.8,95.4337,1.5,69,37,1,2.7,VELO_BAND_1.5,38.6,61.4,5.2,94.8,0.0,100.0,0.0,100.0,61.4,33.4,5.2,0.0,0.0
30,2026-09-14,823981,SEA,LAA,640902,Jhonny Pereda,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,9.0,672282,Reid Detmers,L,1.15,0.78,23.4,,,,,,,,,,,,,,0.4452,1.5,LESS,94.8,-1813,67,86,0.8,0.8,0.7333,60.0,70.0,66.7,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,22,22.7,30.1,26.7,30.1,4-Seam,47.6,16.3,14.9,26.5,94.1254,1.5,83,43,7,16.3,VELO_BAND_1.5,39.3,60.7,5.2,94.8,0.0,100.0,0.0,100.0,60.7,34.1,5.2,0.0,0.0
31,2026-09-14,825034,MIA,AZ,688363,Graham Pauley,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,3,42.9,8.0,669203,Corbin Burnes,R,1.15,0.4815,18.4,,,,,,,,,,,,,,0.4475,1.5,LESS,94.7,-1804,60,84,1.0,0.7,0.6667,80.0,60.0,60.0,20.0,10.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,60,21.7,15.4,18.5,22.8,Cutter,56.1,21.1,16.0,28.5,92.8389,1.5,51,28,3,10.7,VELO_BAND_1.5,39.5,60.5,5.3,94.7,0.0,100.0,0.0,100.0,60.5,34.2,5.2,0.0,0.0
32,2026-09-14,824386,CLE,CWS,690984,Petey Halpin,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,4,57.1,2.01,656794,Sean Newcomb,L,1.15,0.42,21.7,,,,,,,,,,,,,,0.4442,1.5,LESS,94.7,-1801,64,85,0.4,0.4,0.5333,40.0,40.0,46.7,0.0,0.0,6.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,34,26.5,22.7,21.4,28.8,4-Seam,44.1,27.1,18.0,27.4,94.5822,1.5,119,75,20,26.7,VELO_BAND_1.5,39.1,60.9,5.3,94.7,0.0,100.0,0.0,100.0,60.9,33.9,5.2,0.0,0.0
33,2026-09-14,822765,DET,TOR,690993,Colt Keith,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,3.0,667755,José Soriano,R,1.15,0.78,23.1,,,,,,,,,,,,,,0.4442,1.5,LESS,94.7,-1798,80,89,0.8,0.9,0.9333,60.0,60.0,66.7,20.0,30.0,26.7,3,1,33.3,23.2,12,25.0,33.3,0.0,75.0,75.0,100.0,0.0754,261,18.4,19.7,23.8,27.2,Sinker,29.6,7.7,15.5,27.6,96.3466,1.5,175,80,10,12.5,VELO_BAND_1.5,39.2,60.8,5.3,94.7,0.0,100.0,0.0,100.0,60.8,33.9,5.3,0.0,0.0
34,2026-09-14,823656,MIN,NYY,691181,Emmanuel Rodriguez,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,7.0,701542,Will Warren,R,1.15,0.78,24.3,,,,,,,,,,,,,,0.4475,1.5,LESS,94.7,-1794,56,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,2,0.0,19.6,19.4,26.3,4-Seam,34.2,50.0,12.3,28.3,93.4104,,6,4,1,25.0,HITTER_FASTBALL_FALLBACK,39.5,60.5,5.3,94.7,0.0,100.0,0.0,100.0,60.5,34.2,5.3,0.0,0.0
35,2026-09-14,823656,MIN,NYY,668885,Austin Martin,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,1,14.3,8.0,701542,Will Warren,R,1.15,0.78,24.3,,,,,,,,,,,,,,0.4498,1.5,LESS,94.7,-1771,73,87,1.0,0.7,0.4667,60.0,50.0,33.3,40.0,20.0,13.3,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,105,21.9,19.6,19.4,26.3,4-Seam,34.2,7.6,16.6,26.9,93.4104,1.5,190,77,11,14.3,VELO_BAND_1.5,39.6,60.4,5.3,94.7,0.0,100.0,0.0,100.0,60.4,34.3,5.3,0.0,0.0
36,2026-09-14,823006,SF,STL,695391,Brett Harris,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,6.02,687273,Quinn Mathews,L,1.15,0.78,20.7,,,,,,,,,,,,,,0.454,1.5,LESS,94.5,-1718,51,81,0.5,0.5,0.5,50.0,50.0,50.0,0.0,0.0,0.0,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,3,33.3,20.4,23.5,27.1,4-Seam,40.3,50.0,12.2,29.1,93.4456,,10,6,2,33.3,HITTER_FASTBALL_FALLBACK,39.9,60.1,5.5,94.5,0.0,100.0,0.0,100.0,60.1,34.4,5.5,0.0,0.0
37,2026-09-14,825034,MIA,AZ,691858,Jared Serna,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,2,28.6,8.02,669203,Corbin Burnes,R,1.15,0.4815,18.4,,,,,,,,,,,,,,0.4594,1.5,LESS,94.5,-1704,55,82,0.8,0.6667,0.6667,40.0,33.3,33.3,20.0,16.7,16.7,0,0,22.5,22.5,0,11.5,28.5,28.5,75.5,82.5,11.5,0.0,4,25.0,15.4,18.5,22.8,Cutter,56.1,33.3,12.8,28.1,92.8389,2.5,26,14,3,21.4,VELO_BAND_2.5,40.4,59.6,5.5,94.5,0.0,100.0,0.0,100.0,59.6,34.8,5.5,0.0,0.0
