Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-03,Toronto Blue Jays @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Jeremy Peña,Shane Bieber,0.333,1,3,4.7,1.2,1.7,1.13,0.87,3.5,3.0,1.0,7.0,5.46,9.9,40,64,65.0,3.8,5|3|7|3|1,08/02|08/01|07/31|07/29|07/28,4.3,5|3|7|3|1|3|6|5|4|6,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,3.93,5|3|7|3|1|3|6|5|4|6|4|6|1|4|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12,90.1,76.9,60.1,44.2,30.7,19.0,11.8,4.02,77.7
2026-08-03,Toronto Blue Jays @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Yordan Alvarez,Shane Bieber,0.571,4,7,4.6,1.2,1.46,0.84,0.97,3.01,2.0,0.0,7.0,2.3,20.4,40,111,62.5,3.8,7|3|4|0|5,08/02|08/01|07/31|07/29|07/28,3.1,7|3|4|0|5|3|0|1|3|5,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,3.2,7|3|4|0|5|3|0|1|3|5|3|7|2|2|3,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,79.6,63.4,47.5,34.6,24.2,17.0,11.6,3.58,68.0
2026-08-03,Los Angeles Dodgers @ Chicago Cubs,Wrigley Field,1.018,1.003,72.6,76.0,6.9,ESE,109.0,0.0,Clear,1.2,1.7,52.5,C,75.0,Chicago Cubs,Seiya Suzuki,Unknown,0.0,0,0,4.6,1.0,1.17,0.74,0.78,2.64,2.0,0.0,5.0,4.66,13.9,40,95,72.5,2.8,3|2|1|1|7,08/02|08/01|07/30|07/29|07/28,2.8,3|2|1|1|7|3|4|3|1|3,08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.87,3|2|1|1|7|3|4|3|1|3|3|4|3|3|2,08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,86.1,66.2,46.2,29.0,17.3,9.5,4.9,3.26,69.6
2026-08-03,Washington Nationals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.006,82.5,73.0,4.7,WNW,287.0,38.0,Mainly clear,2.6,3.8,55.7,C,92.0,Washington Nationals,CJ Abrams,Aaron Nola,0.25,1,4,4.3,1.2,1.18,0.7,0.99,2.68,2.0,0.0,6.0,2.27,21.6,40,109,57.5,1.4,0|3|3|0|1,08/02|08/01|07/31|07/30|07/29,2.7,0|3|3|0|1|2|0|8|7|3,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,3.27,0|3|3|0|1|2|0|8|7|3|5|8|4|5|0,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,78.4,59.9,42.6,29.4,20.2,13.6,8.6,3.14,62.3
2026-08-03,Washington Nationals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.006,82.5,73.0,4.7,WNW,287.0,38.0,Mainly clear,2.6,3.8,55.7,C,92.0,Washington Nationals,James Wood,Aaron Nola,0.4,2,5,4.7,1.2,0.98,0.91,0.71,2.59,2.0,0.0,6.0,2.34,19.1,40,113,47.5,1.4,1|1|1|1|3,08/02|08/01|07/31|07/30|07/29,1.8,1|1|1|1|3|1|1|7|1|1,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,1.8,1|1|1|1|3|1|1|7|1|1|1|5|3|0|0,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,80.9,59.9,41.9,28.2,18.1,11.6,7.2,2.83,57.7
2026-08-03,Toronto Blue Jays @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Toronto Blue Jays,George Springer,Cristian Javier,0.0,0,3,4.3,1.2,1.19,0.59,0.73,2.37,2.0,0.0,5.0,4.55,19.0,40,81,60.0,3.2,1|5|2|3|5,08/02|08/01|07/31|07/29|07/28,2.8,1|5|2|3|5|1|2|6|0|3,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23,2.73,1|5|2|3|5|1|2|6|0|3|1|3|3|2|4,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/18|07/17,81.0,61.1,41.0,24.9,14.2,7.6,3.8,2.76,60.9
2026-08-03,Pittsburgh Pirates @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Pittsburgh Pirates,Nick Gonzales,Brandon Sproat,0.0,0,1,4.3,1.13,1.32,0.58,0.49,2.38,2.0,0.0,5.0,5.72,14.5,40,107,62.5,2.0,0|1|5|3|1,08/02|08/01|07/31|07/30|07/29,2.0,0|1|5|3|1|3|2|2|1|2,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24,2.4,0|1|5|3|1|3|2|2|1|2|2|6|2|4|2,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18,85.5,62.9,41.0,24.1,13.1,6.5,3.0,2.63,61.5
2026-08-03,Pittsburgh Pirates @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Milwaukee Brewers,Brice Turang,Bubba Chandler,0.667,2,3,4.4,1.08,1.18,0.49,0.75,2.29,2.0,0.0,5.0,7.57,16.9,40,105,65.0,3.2,1|2|4|4|5,08/02|08/01|07/31|07/29|07/28,2.6,1|2|4|4|5|0|2|2|5|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.27,1|2|4|4|5|0|2|2|5|1|0|3|1|0|4,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/17|07/12,83.1,61.6,39.9,22.4,11.7,5.7,2.6,2.8,62.6
2026-08-03,Pittsburgh Pirates @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Pittsburgh Pirates,Brandon Lowe,Brandon Sproat,0.0,0,2,4.4,1.13,1.15,0.68,0.61,2.33,2.0,0.0,5.0,4.19,18.1,40,104,60.0,2.2,0|2|5|3|1,08/02|08/01|07/31|07/30|07/29,2.7,0|2|5|3|1|5|6|5|0|0,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/24|07/22,2.33,0|2|5|3|1|5|6|5|0|0|1|0|2|3|2,08/02|08/01|07/31|07/30|07/29|07/28|07/27|07/26|07/24|07/22|07/22|07/20|07/18|07/18|07/12,82.0,60.3,39.8,23.7,13.1,7.3,3.7,2.76,60.5
2026-08-03,Washington Nationals @ Philadelphia Phillies,Citizens Bank Park,1.028,1.006,82.5,73.0,4.7,WNW,287.0,38.0,Mainly clear,2.6,3.8,55.7,C,92.0,Philadelphia Phillies,Trea Turner,Unknown,0.0,0,0,4.5,1.0,1.21,0.75,0.49,2.46,2.0,0.0,6.0,1.83,20.4,40,109,55.0,2.6,1|2|6|4|0,08/02|08/01|07/31|07/29|07/28,2.2,1|2|6|4|0|1|5|2|0|1,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22,2.93,1|2|6|4|0|1|5|2|0|1|1|10|1|7|3,08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/16,79.6,56.9,39.4,26.0,16.4,10.2,6.5,2.87,58.5
