Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Field Elevation Ft,Projected Roof Status,Roof Status Basis,Weather Conditions,Weather Code WMO,Weather Condition Source,Data Quality,Data Quality Issues,Data Quality Issue Count,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game P Effective Outward 5+ %,Game P Effective Outward 10+ %,Game P Effective Inward 5+ %,Game Wind Direction Confidence %,Game Wind Impact Confidence %,Game HR Trajectory Carry Ft,Wind Regime,Probability Direction Flips During Game %,Inning Wind Regimes,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Game Wind Profile Source,Game Avg Wind Profile Alpha,Game Avg Wind Field 10ft MPH,Game Avg Wind 50ft MPH,Game Avg Wind 100ft MPH,Game Avg Wind 200ft MPH,Game Avg Wind 300ft MPH,Game Avg Effective Wind Field 10ft MPH,Game Avg Effective Wind 50ft MPH,Game Avg Effective Wind 100ft MPH,Game Avg Effective Wind 200ft MPH,Game Avg Effective Wind 300ft MPH,Game Flight Weighted Wind MPH,Game Flight Weighted Effective Wind MPH,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Wind Out Probability Change Since Last Run Pct,Previous Forecast Run UTC,Forecast Trend Carry Change,Forecast Trend CF Wind Change MPH,Forecast Trend Temperature Change F,Forecast Trend Precip Probability Change %,Previous CF Wind MPH,Previous Temperature F,Previous Precip Probability %,Current CF Wind MPH,Current Temperature F,Current Precip Probability %,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-09-25,Chicago Cubs,Boston Red Sox,Chicago Cubs @ Boston Red Sox,10:05 AM,01:05 PM EDT,Fenway Park,20,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,65.7,52.5,🔴 16.5 mph In from CF,14.9,NE,-13.2,-16.5,-12.1,1.5,,FORECAST MODEL,9.6,32.1,D,Density 54 | Wind 6 | Temp 43 | Altitude 52 | Confidence 84%,-11,-8,-5.4,83.5,🔴 Poor,-14.4,-18,0.0,100.0,0.0,0.0,100.0,95.4,96.3,-23.3,STABLE,16.6,1st-3rd: IN FROM CF -14.6 mph | 4th-5th: IN FROM CF -14.3 mph | 6th-7th: IN FROM CF -14.3 mph | 8th-9th: IN FROM CF -13.9 mph,2.3,1.0,1.2111,255.0,1018.3,47.0,65.4,52.4,MODEL_VERTICAL_PROFILE,0.147,14.7,18.6,20.6,22.8,24.2,-10.5,-14.1,-16.4,-19.0,-20.6,18.6,-14.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-16.3,65.4,9.6,-0.29,33,LOW,17.7,MEDIUM,22.0,2026-09-24 07:52:53 PM PDT,211.3,5
2026-09-25,Baltimore Orioles,New York Yankees,Baltimore Orioles @ New York Yankees,01:05 PM,04:05 PM EDT,Yankee Stadium,55,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,70.4,38.2,🟡 12.9 mph Cross (LF → RF),15.1,NNE,-16.1,-12.3,-3.0,12.9,,FORECAST MODEL,7.2,43.3,C,Density 58 | Wind 28 | Temp 47 | Altitude 55 | Confidence 84%,-4,-3,-2.0,84.1,🟧 Below Average,-7.2,-7,0.0,100.0,0.0,0.0,75.1,94.9,95.0,-12.6,SHIFTING,42.2,1st-3rd: CROSS LF → RF -9.3 mph | 4th-5th: CROSS LF → RF -9.4 mph | 6th-7th: CROSS LF → RF -2.6 mph | 8th-9th: CROSS LF → RF -3.0 mph,4.1,0.7,1.1972,674.0,1013.8,42.9,69.5,39.3,MODEL_VERTICAL_PROFILE,0.133,15.1,18.7,20.5,22.5,23.8,-5.6,-7.2,-8.1,-9.2,-9.8,18.7,-7.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-10.8,69.5,7.2,0.33,32,LOW,16.2,MEDIUM,21.3,2026-09-24 07:53:05 PM PDT,54.8,5
2026-09-25,Baltimore Orioles,New York Yankees,Baltimore Orioles @ New York Yankees,01:10 PM,04:10 PM EDT,Yankee Stadium,55,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,70.4,38.2,🟡 12.9 mph Cross (LF → RF),15.1,NNE,-16.1,-12.3,-3.0,12.9,,FORECAST MODEL,7.2,43.3,C,Density 58 | Wind 28 | Temp 47 | Altitude 55 | Confidence 84%,-4,-3,-2.0,84.2,🟧 Below Average,-7.2,-7,0.0,100.0,0.0,0.0,74.3,94.7,95.0,-12.5,SHIFTING,42.2,1st-3rd: CROSS LF → RF -9.3 mph | 4th-5th: CROSS LF → RF -9.4 mph | 6th-7th: CROSS LF → RF -2.6 mph | 8th-9th: CROSS LF → RF -2.7 mph,4.1,0.7,1.1973,670.0,1013.8,42.9,69.4,39.4,MODEL_VERTICAL_PROFILE,0.133,15.2,18.8,20.6,22.7,23.9,-5.5,-7.1,-8.0,-9.1,-9.8,18.8,-7.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-10.7,69.4,7.2,0.33,32,LOW,16.5,MEDIUM,20.9,2026-09-24 07:53:15 PM PDT,54.9,5
2026-09-25,Chicago Cubs,Boston Red Sox,Chicago Cubs @ Boston Red Sox,03:05 PM,06:05 PM EDT,Fenway Park,20,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,62.1,59.4,🔴 15.5 mph In from CF,13.9,NE,-12.3,-15.5,-11.5,1.3,,FORECAST MODEL,25.6,34.2,D,Density 52 | Wind 11 | Temp 39 | Altitude 50 | Confidence 72%,-10,-7,-4.7,72.5,🔴 Poor,-12.9,-15,0.0,100.0,0.0,0.0,100.0,92.6,95.8,-21.8,STABLE,28.8,1st-3rd: IN FROM CF -13.7 mph | 4th-5th: IN FROM CF -13.9 mph | 6th-7th: IN FROM LF -11.2 mph | 8th-9th: IN FROM LF -11.0 mph,3.0,1.6,1.218,54.0,1017.0,47.2,61.8,60.6,MODEL_VERTICAL_PROFILE,0.146,13.6,17.3,19.1,21.1,22.4,-9.4,-12.6,-14.7,-17.1,-18.5,17.3,-12.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-14.7,61.8,25.6,-0.29,33,MODERATE,38.1,HIGH,38.6,2026-09-24 07:53:25 PM PDT,211.8,5
2026-09-25,Pittsburgh Pirates,Detroit Tigers,Pittsburgh Pirates @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,600,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,64.4,53.2,🟡 5.5 mph Cross (LF → RF),5.0,NE,-1.3,2.1,4.7,5.5,,FORECAST MODEL,0.0,54.5,B,Density 57 | Wind 55 | Temp 39 | Altitude 55 | Confidence 93%,3,2,1.3,92.7,🟨 Neutral,1.8,1,61.8,0.0,8.6,0.0,0.0,89.5,95.6,3.7,STABLE,19.8,1st-3rd: OUT TO RF +0.7 mph | 4th-5th: OUT TO RF +1.8 mph | 6th-7th: OUT TO RF +3.0 mph | 8th-9th: OUT TO RF +3.0 mph,13.2,0.9,1.2004,558.0,1001.7,46.0,61.5,59.9,MODEL_VERTICAL_PROFILE,0.122,5.4,6.6,7.2,7.8,8.2,1.4,1.7,2.0,2.2,2.3,6.6,1.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,3.2,61.5,0.0,-0.54,31,LOW,0.0,LOW,10.0,2026-09-24 07:53:35 PM PDT,389.3,5
2026-09-25,Tampa Bay Rays,Philadelphia Phillies,Tampa Bay Rays @ Philadelphia Phillies,03:40 PM,06:40 PM EDT,Citizens Bank Park,20,OPEN,OPEN-AIR PARK,Partly cloudy,2,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,68.6,45.1,🔴 11.3 mph In from CF,9.4,N,-9.1,-11.3,-8.6,0.6,,FORECAST MODEL,10.4,38.6,D,Density 57 | Wind 18 | Temp 45 | Altitude 54 | Confidence 93%,-7,-5,-3.4,93.1,🔴 Poor,-10.5,-12,0.0,100.0,0.0,0.0,100.0,93.8,95.3,-19.4,STABLE,23.4,1st-3rd: IN FROM CF -10.1 mph | 4th-5th: IN FROM CF -9.4 mph | 6th-7th: IN FROM CF -11.5 mph | 8th-9th: IN FROM CF -12.5 mph,5.0,1.1,1.2017,527.0,1013.1,45.7,66.9,48.8,MODEL_VERTICAL_PROFILE,0.133,9.8,12.1,13.3,14.5,15.3,-8.4,-10.4,-11.5,-12.6,-13.4,12.1,-10.5,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-11.7,66.9,10.4,-0.21,33,LOW,6.6,LOW,11.9,2026-09-24 07:53:45 PM PDT,176.0,5
2026-09-25,New York Mets,Washington Nationals,New York Mets @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,25,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,67.6,51.5,🟡 6.0 mph Cross (LF → RF),8.3,N,-9.2,-7.8,-2.9,6.0,,FORECAST MODEL,0.2,44.5,C,Density 57 | Wind 32 | Temp 43 | Altitude 53 | Confidence 92%,-3,-3,-1.6,92.5,🟧 Below Average,-5.9,-6,0.0,100.0,0.0,0.0,98.0,95.5,97.0,-11.0,STABLE,19.8,1st-3rd: IN FROM LF -6.4 mph | 4th-5th: IN FROM LF -5.2 mph | 6th-7th: IN FROM LF -6.0 mph | 8th-9th: IN FROM LF -6.2 mph,4.6,0.5,1.2031,474.0,1012.0,48.5,65.5,56.2,MODEL_VERTICAL_PROFILE,0.13,7.8,9.6,10.5,11.5,12.1,-4.7,-5.9,-6.5,-7.2,-7.7,9.6,-5.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-7.2,65.5,0.2,0.2,30,LOW,1.3,LOW,8.0,2026-09-24 07:53:56 PM PDT,180.7,5
2026-09-25,Cincinnati Reds,Toronto Blue Jays,Cincinnati Reds @ Toronto Blue Jays,04:07 PM,07:07 PM EDT,Rogers Centre,250,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,63.8,55.0,⚪ Calm,1.3,NW,-1.5,-1.3,-0.5,0.9,,FORECAST MODEL,0.0,46.3,C,Density 53 | Wind 43 | Temp 39 | Altitude 52 | Confidence 92%,-2,-2,-1.1,92.0,🟧 Below Average,-2.4,-2,0.0,61.8,0.0,0.0,12.0,69.6,96.1,-4.1,STABLE,23.2,1st-3rd: IN FROM LF -1.1 mph | 4th-5th: IN FROM LF -2.4 mph | 6th-7th: IN FROM CF -3.4 mph | 8th-9th: IN FROM CF -4.5 mph,36.6,1.2,1.2139,181.0,1013.2,45.1,61.7,54.6,MODEL_VERTICAL_PROFILE,0.16,2.4,3.1,3.5,3.9,4.1,-1.7,-2.3,-2.7,-3.1,-3.4,3.1,-2.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-2.7,61.7,0.0,-1.14,29,LOW,0.0,LOW,1.9,2026-09-24 07:54:06 PM PDT,0.0,4
2026-09-25,Atlanta Braves,Miami Marlins,Atlanta Braves @ Miami Marlins,04:10 PM,07:10 PM EDT,loanDepot park,10,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,80.2,81.0,🟡 7.3 mph Cross (LF → RF),5.9,NNE,-2.9,1.0,4.5,7.3,,FORECAST MODEL,28.0,54.0,B,Density 68 | Wind 49 | Temp 57 | Altitude 59 | Confidence 85%,2,2,1.2,84.6,🟨 Neutral,-0.4,0,8.0,34.8,0.0,0.0,0.1,58.2,81.5,-0.9,SHIFTING,27.8,1st-3rd: CROSS LF → RF +0.3 mph | 4th-5th: VARIABLE — INWARD LEAN -1.4 mph | 6th-7th: VARIABLE / CROSSWIND -0.7 mph | 8th-9th: CROSS LF → RF -0.0 mph,44.1,1.1,1.1661,1346.0,1011.9,73.6,78.7,84.8,MODEL_VERTICAL_PROFILE,0.15,3.5,4.4,4.9,5.4,5.7,-0.3,-0.4,-0.5,-0.6,-0.6,4.4,-0.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.4,78.7,28.0,-0.41,30,MODERATE,34.2,LOW,17.0,2026-09-24 07:54:17 PM PDT,272.5,5
2026-09-25,Cleveland Guardians,Kansas City Royals,Cleveland Guardians @ Kansas City Royals,04:40 PM,06:40 PM CDT,Kauffman Stadium,900,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,67.6,80.9,🟡 6.6 mph Cross (RF → LF),6.4,ESE,0.6,-3.9,-6.8,-6.6,,FORECAST MODEL,23.6,53.1,B,Density 67 | Wind 42 | Temp 45 | Altitude 61 | Confidence 89%,2,1,0.9,89.3,🟨 Neutral,-2.5,-2,0.0,100.0,0.0,0.0,17.3,91.4,97.1,-5.1,STABLE,20.2,1st-3rd: CROSS RF → LF -2.0 mph | 4th-5th: CROSS RF → LF -3.3 mph | 6th-7th: CROSS RF → LF -2.3 mph | 8th-9th: CROSS RF → LF -2.3 mph,8.3,1.2,1.1669,1430.0,986.7,60.3,67.0,82.0,MODEL_VERTICAL_PROFILE,0.121,6.8,8.2,8.9,9.7,10.2,-2.1,-2.5,-2.7,-2.9,-3.1,8.2,-2.5,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-4.3,67.0,23.6,-0.1,31,LOW,18.3,LOW,6.9,2026-09-24 07:54:27 PM PDT,102.8,5
