player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0036816,Riley Patterson,MIA,ATL,K,2026,PRE,3,2,49.52,ELITE,1.664,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,ATL,K,2026,PRE,3,3,23.5,ELITE,1.664,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,ATL,K,2026,PRE,3,4,8.88,ELITE,1.664,NFL_FG_MADE_V1
00-0036816,Riley Patterson,MIA,ATL,K,2026,PRE,3,5,2.83,ELITE,1.664,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,PHI,K,2026,PRE,3,1,78.31,ELITE,1.532,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,PHI,K,2026,PRE,3,2,45.24,ELITE,1.532,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,PHI,K,2026,PRE,3,3,19.9,ELITE,1.532,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,PHI,K,2026,PRE,3,4,7.06,ELITE,1.532,NFL_FG_MADE_V1
00-0036854,Evan McPherson,CIN,PHI,K,2026,PRE,3,5,2.05,ELITE,1.532,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LAR,K,2026,PRE,3,1,85.38,ELITE,1.924,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LAR,K,2026,PRE,3,2,57.3,ELITE,1.924,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LAR,K,2026,PRE,3,3,30.33,ELITE,1.924,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LAR,K,2026,PRE,3,4,13.02,ELITE,1.924,NFL_FG_MADE_V1
00-0037224,Cameron Dicker,LAC,LAR,K,2026,PRE,3,5,4.65,ELITE,1.924,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NO,K,2026,PRE,3,1,86.3,ELITE,1.997,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NO,K,2026,PRE,3,2,59.32,ELITE,1.997,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NO,K,2026,PRE,3,3,32.34,ELITE,1.997,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NO,K,2026,PRE,3,4,14.36,ELITE,1.997,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,NO,K,2026,PRE,3,5,5.39,ELITE,1.997,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,NYG,K,2026,PRE,3,1,81.47,ELITE,1.692,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,NYG,K,2026,PRE,3,2,50.2,ELITE,1.692,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,NYG,K,2026,PRE,3,3,24.19,ELITE,1.692,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,NYG,K,2026,PRE,3,4,9.4,ELITE,1.692,NFL_FG_MADE_V1
00-0038097,Cade York,NYJ,NYG,K,2026,PRE,3,5,3.0,ELITE,1.692,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,ARI,K,2026,PRE,3,1,84.3,ELITE,1.861,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,ARI,K,2026,PRE,3,2,55.4,ELITE,1.861,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,ARI,K,2026,PRE,3,3,28.76,ELITE,1.861,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,ARI,K,2026,PRE,3,4,11.97,ELITE,1.861,NFL_FG_MADE_V1
00-0038152,Lucas Havrisik,GB,ARI,K,2026,PRE,3,5,4.25,ELITE,1.861,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,NE,K,2026,PRE,3,1,73.35,ELITE,1.323,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,NE,K,2026,PRE,3,2,38.08,ELITE,1.323,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,NE,K,2026,PRE,3,3,14.94,ELITE,1.323,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,NE,K,2026,PRE,3,4,4.52,ELITE,1.323,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,NE,K,2026,PRE,3,5,1.17,ELITE,1.323,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,BAL,K,2026,PRE,3,1,80.53,ELITE,1.652,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,BAL,K,2026,PRE,3,2,49.14,ELITE,1.652,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,BAL,K,2026,PRE,3,3,23.16,ELITE,1.652,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,BAL,K,2026,PRE,3,4,8.74,ELITE,1.652,NFL_FG_MADE_V1
00-0038562,Jake Moody,WAS,BAL,K,2026,PRE,3,5,2.74,ELITE,1.652,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,JAX,K,2026,PRE,3,1,70.04,ELITE,1.206,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,JAX,K,2026,PRE,3,2,33.87,ELITE,1.206,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,JAX,K,2026,PRE,3,3,12.24,ELITE,1.206,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,JAX,K,2026,PRE,3,4,3.45,ELITE,1.206,NFL_FG_MADE_V1
00-0038748,B.T. Potter,TB,JAX,K,2026,PRE,3,5,0.78,HIGH,1.206,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,DET,K,2026,PRE,3,1,79.69,ELITE,1.605,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,DET,K,2026,PRE,3,2,47.62,ELITE,1.605,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,DET,K,2026,PRE,3,3,21.89,ELITE,1.605,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,DET,K,2026,PRE,3,4,8.11,ELITE,1.605,NFL_FG_MADE_V1
00-0038905,Blake Grupe,IND,DET,K,2026,PRE,3,5,2.44,ELITE,1.605,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,IND,K,2026,PRE,3,1,80.27,ELITE,1.631,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,IND,K,2026,PRE,3,2,48.38,ELITE,1.631,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,IND,K,2026,PRE,3,3,22.5,ELITE,1.631,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,IND,K,2026,PRE,3,4,8.56,ELITE,1.631,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,IND,K,2026,PRE,3,5,2.64,ELITE,1.631,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,DAL,K,2026,PRE,3,1,87.65,ELITE,2.102,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,DAL,K,2026,PRE,3,2,62.07,ELITE,2.102,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,DAL,K,2026,PRE,3,3,35.26,ELITE,2.102,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,DAL,K,2026,PRE,3,4,16.44,ELITE,2.102,NFL_FG_MADE_V1
00-0039229,Charlie Smyth,NO,DAL,K,2026,PRE,3,5,6.35,ELITE,2.102,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,DEN,K,2026,PRE,3,1,83.42,ELITE,1.802,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,DEN,K,2026,PRE,3,2,53.78,ELITE,1.802,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,DEN,K,2026,PRE,3,3,27.0,ELITE,1.802,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,DEN,K,2026,PRE,3,4,11.04,ELITE,1.802,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,DEN,K,2026,PRE,3,5,3.69,ELITE,1.802,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,TB,K,2026,PRE,3,1,80.88,ELITE,1.655,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,TB,K,2026,PRE,3,2,49.16,ELITE,1.655,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,TB,K,2026,PRE,3,3,23.18,ELITE,1.655,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,TB,K,2026,PRE,3,4,8.74,ELITE,1.655,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,TB,K,2026,PRE,3,5,2.71,ELITE,1.655,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,LAC,K,2026,PRE,3,1,82.39,ELITE,1.743,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,LAC,K,2026,PRE,3,2,52.03,ELITE,1.743,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,LAC,K,2026,PRE,3,3,25.55,ELITE,1.743,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,LAC,K,2026,PRE,3,4,9.99,ELITE,1.743,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,LAC,K,2026,PRE,3,5,3.19,ELITE,1.743,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,DET,K,2026,PRE,3,1,92.22,ELITE,2.562,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,DET,K,2026,PRE,3,2,72.6,ELITE,2.562,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,DET,K,2026,PRE,3,3,47.48,ELITE,2.562,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,DET,K,2026,PRE,3,4,26.02,ELITE,2.562,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,DET,K,2026,PRE,3,5,11.92,ELITE,2.562,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,WAS,K,2026,PRE,3,1,83.81,ELITE,1.828,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,WAS,K,2026,PRE,3,2,54.52,ELITE,1.828,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,WAS,K,2026,PRE,3,3,27.79,ELITE,1.828,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,WAS,K,2026,PRE,3,4,11.33,ELITE,1.828,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,WAS,K,2026,PRE,3,5,3.94,ELITE,1.828,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,CLE,K,2026,PRE,3,1,83.49,ELITE,1.806,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,CLE,K,2026,PRE,3,2,53.67,ELITE,1.806,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,CLE,K,2026,PRE,3,3,27.23,ELITE,1.806,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,CLE,K,2026,PRE,3,4,11.16,ELITE,1.806,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,CLE,K,2026,PRE,3,5,3.75,ELITE,1.806,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,HOU,K,2026,PRE,3,1,71.29,ELITE,1.251,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,HOU,K,2026,PRE,3,2,35.38,ELITE,1.251,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,HOU,K,2026,PRE,3,3,13.29,ELITE,1.251,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,HOU,K,2026,PRE,3,4,3.96,ELITE,1.251,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,HOU,K,2026,PRE,3,5,0.96,ELITE,1.251,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,NYJ,K,2026,PRE,3,1,90.3,ELITE,2.331,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,NYJ,K,2026,PRE,3,2,67.56,ELITE,2.331,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,NYJ,K,2026,PRE,3,3,41.32,ELITE,2.331,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,NYJ,K,2026,PRE,3,4,20.87,ELITE,2.331,NFL_FG_MADE_V1
00-0040530,Ben Sauls,NYG,NYJ,K,2026,PRE,3,5,8.95,ELITE,2.331,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ARI,K,2026,PRE,3,1,70.14,ELITE,1.206,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ARI,K,2026,PRE,3,2,33.97,ELITE,1.206,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ARI,K,2026,PRE,3,3,12.06,ELITE,1.206,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ARI,K,2026,PRE,3,4,3.45,ELITE,1.206,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ARI,K,2026,PRE,3,5,0.78,HIGH,1.206,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,NYJ,K,2026,PRE,3,1,70.02,ELITE,1.209,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,NYJ,K,2026,PRE,3,2,34.07,ELITE,1.209,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,NYJ,K,2026,PRE,3,3,12.25,ELITE,1.209,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,NYJ,K,2026,PRE,3,4,3.52,ELITE,1.209,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,NYJ,K,2026,PRE,3,5,0.81,VERY HIGH,1.209,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,TEN,K,2026,PRE,3,1,69.32,ELITE,1.186,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,TEN,K,2026,PRE,3,2,33.36,ELITE,1.186,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,TEN,K,2026,PRE,3,3,11.73,ELITE,1.186,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,TEN,K,2026,PRE,3,4,3.24,ELITE,1.186,NFL_FG_MADE_V1
00-0041174,Gabriel Plascencia,CHI,TEN,K,2026,PRE,3,5,0.76,HIGH,1.186,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,BAL,K,2026,PRE,3,1,69.47,ELITE,1.191,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,BAL,K,2026,PRE,3,2,33.3,ELITE,1.191,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,BAL,K,2026,PRE,3,3,11.95,ELITE,1.191,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,BAL,K,2026,PRE,3,4,3.42,ELITE,1.191,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,BAL,K,2026,PRE,3,5,0.75,HIGH,1.191,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,BUF,K,2026,PRE,3,1,69.92,ELITE,1.203,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,BUF,K,2026,PRE,3,2,33.8,ELITE,1.203,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,BUF,K,2026,PRE,3,3,12.11,ELITE,1.203,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,BUF,K,2026,PRE,3,4,3.46,ELITE,1.203,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,BUF,K,2026,PRE,3,5,0.78,HIGH,1.203,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,DAL,K,2026,PRE,3,1,69.84,ELITE,1.208,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,DAL,K,2026,PRE,3,2,33.99,ELITE,1.208,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,DAL,K,2026,PRE,3,3,12.34,ELITE,1.208,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,DAL,K,2026,PRE,3,4,3.57,ELITE,1.208,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,DAL,K,2026,PRE,3,5,0.85,VERY HIGH,1.208,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,SF,K,2026,PRE,3,1,69.57,ELITE,1.193,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,SF,K,2026,PRE,3,2,33.46,ELITE,1.193,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,SF,K,2026,PRE,3,3,11.94,ELITE,1.193,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,SF,K,2026,PRE,3,4,3.33,ELITE,1.193,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,SF,K,2026,PRE,3,5,0.78,HIGH,1.193,NFL_FG_MADE_V1
