Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Field Elevation Ft,Projected Roof Status,Roof Status Basis,Weather Conditions,Weather Code WMO,Weather Condition Source,Data Quality,Data Quality Issues,Data Quality Issue Count,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game P Effective Outward 5+ %,Game P Effective Outward 10+ %,Game P Effective Inward 5+ %,Game Wind Direction Confidence %,Game Wind Impact Confidence %,Game HR Trajectory Carry Ft,Wind Regime,Probability Direction Flips During Game %,Inning Wind Regimes,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Game Wind Profile Source,Game Avg Wind Profile Alpha,Game Avg Wind Field 10ft MPH,Game Avg Wind 50ft MPH,Game Avg Wind 100ft MPH,Game Avg Wind 200ft MPH,Game Avg Wind 300ft MPH,Game Avg Effective Wind Field 10ft MPH,Game Avg Effective Wind 50ft MPH,Game Avg Effective Wind 100ft MPH,Game Avg Effective Wind 200ft MPH,Game Avg Effective Wind 300ft MPH,Game Flight Weighted Wind MPH,Game Flight Weighted Effective Wind MPH,Forecast Trend,Carry Score Change Since Last Run,Temp Change Since Last Run F,Wind Toward CF Change Since Last Run MPH,Precip Change Since Last Run Pct,Wind Out Probability Change Since Last Run Pct,Previous Forecast Run UTC,Forecast Trend Carry Change,Forecast Trend CF Wind Change MPH,Forecast Trend Temperature Change F,Forecast Trend Precip Probability Change %,Previous CF Wind MPH,Previous Temperature F,Previous Precip Probability %,Current CF Wind MPH,Current Temperature F,Current Precip Probability %,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-09-16,Chicago White Sox,Cleveland Guardians,Chicago White Sox @ Cleveland Guardians,10:10 AM,01:10 PM EDT,Progressive Field,660,OPEN,OPEN-AIR PARK,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,79.2,81.0,🔴 5.2 mph In from LF,4.8,NNW,-5.2,-5.2,-3.0,2.1,,FORECAST MODEL,23.6,48.9,C,Density 69 | Wind 33 | Temp 57 | Altitude 61 | Confidence 91%,-1,-1,-0.3,91.1,🟧 Below Average,-5.4,-5,0.0,100.0,0.0,0.0,84.8,85.4,97.8,-9.0,STABLE,22.4,1st-3rd: IN FROM LF -4.6 mph | 4th-5th: IN FROM CF -5.7 mph | 6th-7th: IN FROM CF -6.1 mph | 8th-9th: IN FROM CF -6.1 mph,22.0,0.6,1.1622,1474.0,1007.5,72.4,78.4,82.5,MODEL_VERTICAL_PROFILE,0.141,5.4,6.8,7.5,8.3,8.8,-4.2,-5.3,-6.0,-6.8,-7.3,6.8,-5.4,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-6.1,78.4,23.6,-0.39,30,MODERATE,21.5,LOW,13.5,2026-09-15 11:04:24 PM PDT,617.6,5
2026-09-16,San Francisco Giants,St. Louis Cardinals,San Francisco Giants @ St. Louis Cardinals,10:15 AM,12:15 PM CDT,Busch Stadium,455,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,92.0,58.1,⚪ Light Variable,3.2,WSW,3.1,3.7,2.7,-0.4,,FORECAST MODEL,15.2,62.9,B+,Density 79 | Wind 57 | Temp 73 | Altitude 68 | Confidence 92%,8,6,3.9,92.4,🟢 Good,2.9,2,100.0,0.0,64.7,5.5,0.0,60.5,95.2,8.6,STABLE,20.4,1st-3rd: OUT TO CF +3.3 mph | 4th-5th: OUT TO CF +3.0 mph | 6th-7th: OUT TO CF +2.6 mph | 8th-9th: LIGHT / VARIABLE +2.0 mph,29.6,0.8,1.128,2543.0,1006.8,72.9,94.2,52.2,MODEL_VERTICAL_PROFILE,0.121,2.8,3.4,3.7,4.0,4.2,2.4,2.9,3.2,3.5,3.7,3.4,2.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,3.3,94.2,15.2,-1.26,28,MODERATE,20.9,LOW,9.4,2026-09-15 11:04:40 PM PDT,163.3,5
2026-09-16,New York Yankees,Minnesota Twins,New York Yankees @ Minnesota Twins,10:40 AM,12:40 PM CDT,Target Field,815,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,70.6,47.7,🔴 4.9 mph In from RF,4.3,ESE,-2.5,-4.7,-4.9,-2.1,,FORECAST MODEL,0.0,50.2,B,Density 67 | Wind 37 | Temp 50 | Altitude 61 | Confidence 95%,0,0,0.0,95.3,🟨 Neutral,-4.3,-4,0.0,100.0,0.0,0.0,74.0,91.1,97.4,-8.3,STABLE,16.6,1st-3rd: IN FROM RF -4.1 mph | 4th-5th: IN FROM RF -4.5 mph | 6th-7th: IN FROM RF -4.3 mph | 8th-9th: IN FROM RF -4.2 mph,10.9,0.6,1.1685,1476.0,995.6,48.3,72.3,44.3,MODEL_VERTICAL_PROFILE,0.128,4.6,5.7,6.2,6.8,7.1,-3.4,-4.3,-4.7,-5.1,-5.4,5.7,-4.3,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-4.9,72.3,0.0,-1.05,29,LOW,0.5,LOW,4.8,2026-09-15 11:04:51 PM PDT,18.7,5
2026-09-16,Detroit Tigers,Toronto Blue Jays,Detroit Tigers @ Toronto Blue Jays,12:07 PM,03:07 PM EDT,Rogers Centre,250,OPEN,PROJECTED: FAVORABLE,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,75.9,64.0,⚪ Calm,1.0,NNE,-0.1,-0.7,-1.1,-1.0,,FORECAST MODEL,0.0,52.6,B,Density 63 | Wind 49 | Temp 53 | Altitude 57 | Confidence 96%,2,1,0.8,95.8,🟨 Neutral,-0.2,0,34.8,43.8,0.0,0.0,0.0,20.8,80.8,-0.4,STABLE,19.8,1st-3rd: LIGHT / VARIABLE -0.6 mph | 4th-5th: LIGHT / VARIABLE +0.6 mph | 6th-7th: LIGHT / VARIABLE -0.2 mph | 8th-9th: LIGHT / VARIABLE -0.6 mph,89.8,1.6,1.182,988.0,1014.7,63.0,74.7,67.6,MODEL_VERTICAL_PROFILE,0.153,0.9,1.1,1.2,1.3,1.4,-0.1,-0.2,-0.1,-0.2,-0.2,1.1,-0.2,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.1,74.7,0.0,-1.04,28,LOW,0.5,LOW,1.3,2026-09-15 11:05:01 PM PDT,0.0,4
2026-09-16,Los Angeles Dodgers,Cincinnati Reds,Los Angeles Dodgers @ Cincinnati Reds,03:40 PM,06:40 PM EDT,Great American Ball Park,490,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,90.6,56.0,⚪ Light Variable,1.7,NW,1.4,2.0,1.8,0.3,,FORECAST MODEL,16.1,59.7,B,Density 77 | Wind 52 | Temp 66 | Altitude 66 | Confidence 87%,6,4,2.9,86.8,🟨 Neutral,0.6,0,58.9,34.4,4.9,0.0,0.0,35.2,72.5,1.5,STABLE,24.8,1st-3rd: LIGHT / VARIABLE +1.8 mph | 4th-5th: LIGHT / VARIABLE +0.1 mph | 6th-7th: LIGHT / VARIABLE -0.0 mph | 8th-9th: CROSS LF → RF -0.8 mph,63.6,1.4,1.1358,2307.0,1000.1,70.4,87.2,62.2,MODEL_VERTICAL_PROFILE,0.123,1.7,2.1,2.3,2.5,2.6,0.5,0.6,0.7,0.8,0.8,2.1,0.6,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.7,87.2,16.1,-0.46,28,MODERATE,21.0,LOW,12.7,2026-09-15 11:05:12 PM PDT,434.9,5
2026-09-16,Athletics,Tampa Bay Rays,Athletics @ Tampa Bay Rays,03:40 PM,06:40 PM EDT,Tropicana Field,45,INDOOR,FIXED ROOF,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,84.5,68.3,⚪ Calm,0.0,ENE,0.0,0.0,0.0,0.0,,FORECAST MODEL,19.3,50.1,B,Density 61 | Wind 50 | Temp 61 | Altitude 56 | Confidence 87%,0,0,0.0,86.6,🟨 Neutral,0.0,0,0.0,0.0,0.0,0.0,0.0,98.1,100.0,0.0,STABLE,15.0,1st-3rd: IN FROM RF +0.0 mph | 4th-5th: IN FROM RF +0.0 mph | 6th-7th: IN FROM RF +0.0 mph | 8th-9th: IN FROM RF +0.0 mph,3.4,0.0,1.1896,858.0,1018.5,72.3,82.7,71.1,MODEL_VERTICAL_PROFILE,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,82.7,19.3,0.21,29,NONE (ROOF),0.0,LOW,5.2,2026-09-15 11:05:23 PM PDT,633.8,5
2026-09-16,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee Brewers @ Pittsburgh Pirates,03:40 PM,06:40 PM EDT,PNC Park,730,OPEN,OPEN-AIR PARK,Clear,0,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,80.4,80.6,⚪ Calm,1.6,ENE,-1.7,-1.1,0.0,1.6,,FORECAST MODEL,31.9,56.0,B,Density 73 | Wind 47 | Temp 56 | Altitude 64 | Confidence 86%,4,3,1.8,85.9,🟨 Neutral,-0.9,-1,24.1,58.5,0.3,0.0,2.0,19.0,83.2,-2.2,STABLE,17.0,1st-3rd: LIGHT / VARIABLE -0.6 mph | 4th-5th: LIGHT / VARIABLE -1.0 mph | 6th-7th: LIGHT / VARIABLE -1.3 mph | 8th-9th: LIGHT / VARIABLE -0.8 mph,80.7,1.7,1.1475,1897.0,993.2,72.8,77.4,87.3,MODEL_VERTICAL_PROFILE,0.137,1.3,1.6,1.8,2.0,2.1,-0.7,-0.9,-1.0,-1.1,-1.2,1.6,-0.9,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1.1,77.4,31.9,-1.21,25,MODERATE,41.1,LOW,15.6,2026-09-15 11:05:24 PM PDT,159.0,5
2026-09-16,Philadelphia Phillies,Washington Nationals,Philadelphia Phillies @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,25,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,82.0,50.9,🟢 5.5 mph Out to LF,5.0,S,5.5,5.0,2.4,-3.0,,FORECAST MODEL,1.6,58.5,B,Density 63 | Wind 58 | Temp 58 | Altitude 57 | Confidence 94%,5,4,2.5,93.5,🟨 Neutral,3.3,2,100.0,0.0,34.6,0.0,0.0,90.2,97.3,6.0,STABLE,25.6,1st-3rd: OUT TO LCF +4.3 mph | 4th-5th: OUT TO LF +2.4 mph | 6th-7th: OUT TO LF +2.9 mph | 8th-9th: OUT TO LF +2.8 mph,10.7,1.1,1.1801,1070.0,1021.0,61.2,79.2,56.3,MODEL_VERTICAL_PROFILE,0.123,4.7,5.7,6.2,6.8,7.2,2.7,3.3,3.6,4.0,4.2,5.7,3.3,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,4.1,79.2,1.6,0.32,29,LOW,1.3,LOW,7.0,2026-09-15 11:05:35 PM PDT,192.3,5
2026-09-16,Baltimore Orioles,New York Mets,Baltimore Orioles @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,20,OPEN,OPEN-AIR PARK,Mostly clear,1,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,73.6,73.5,🟢 7.7 mph Out to LF,7.1,SSE,7.7,7.4,3.9,-3.7,,FORECAST MODEL,2.5,59.4,B,Density 59 | Wind 65 | Temp 51 | Altitude 54 | Confidence 94%,6,4,2.8,94.0,🟨 Neutral,5.8,4,100.0,0.0,98.6,8.6,0.0,96.6,96.9,11.2,STABLE,17.4,1st-3rd: OUT TO LCF +6.4 mph | 4th-5th: OUT TO LCF +5.8 mph | 6th-7th: OUT TO LCF +5.2 mph | 8th-9th: OUT TO LCF +4.9 mph,2.9,0.4,1.1962,561.0,1023.5,64.7,72.7,76.3,MODEL_VERTICAL_PROFILE,0.123,6.3,7.7,8.4,9.2,9.6,4.7,5.8,6.4,7.1,7.5,7.7,5.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,6.7,72.7,2.5,-0.01,29,LOW,1.4,LOW,9.0,2026-09-15 11:05:46 PM PDT,9.6,5
2026-09-16,Atlanta Braves,Chicago Cubs,Atlanta Braves @ Chicago Cubs,04:40 PM,06:40 PM CDT,Wrigley Field,600,OPEN,OPEN-AIR PARK,Overcast,3,OPEN-METEO MODEL CONSENSUS,GOOD DATA,,0,69.0,92.8,🔴 10.7 mph In from CF,9.2,NNE,-8.2,-10.7,-7.4,0.9,,FORECAST MODEL,27.8,43.6,C,Density 58 | Wind 26 | Temp 46 | Altitude 54 | Confidence 81%,-4,-3,-1.9,80.8,🟧 Below Average,-7.8,-8,0.0,100.0,0.0,0.0,97.7,77.5,96.1,-14.2,STABLE,29.6,1st-3rd: IN FROM CF -9.3 mph | 4th-5th: IN FROM CF -8.5 mph | 6th-7th: IN FROM CF -5.6 mph | 8th-9th: IN FROM LF -4.9 mph,20.0,3.3,1.1988,461.0,1018.4,66.8,68.6,94.4,MODEL_VERTICAL_PROFILE,0.137,7.8,9.7,10.6,11.7,12.4,-6.1,-7.8,-8.6,-9.6,-10.1,9.7,-7.8,FIRST RUN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-9.0,68.6,27.8,1.27,31,LOW,17.5,LOW,17.5,2026-09-15 11:05:56 PM PDT,29.8,5
