Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-28,Toronto Blue Jays @ Washington Nationals,Nationals Park,1.0,1.005,78.2,86.0,9.7,NNW,347.0,41.0,Overcast,2.1,3.1,54.7,C,92.0,Washington Nationals,CJ Abrams,Shane Bieber,0.333,1,3,4.4,1.14,1.44,0.77,1.11,3.03,2.0,0.0,7.0,2.53,19.9,40,103,60.0,4.6,0|8|7|3|5,07/27|07/26|07/25|07/24|07/22,4.4,0|8|7|3|5|8|4|5|0|4,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,3.53,0|8|7|3|5|8|4|5|0|4|1|1|1|4|2,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/08|07/07,80.1,64.6,49.1,35.4,24.7,16.7,11.0,3.78,69.3
2026-07-28,Cleveland Guardians @ Cincinnati Reds,Great American Ball Park,1.045,1.007,81.9,80.0,9.1,NW,324.0,0.0,Mainly clear,3.0,4.3,56.6,C,92.0,Cincinnati Reds,Sal Stewart,Slade Cecconi,0.0,0,0,4.2,1.15,1.15,0.72,1.13,2.89,2.0,0.0,6.0,2.81,17.2,40,104,52.5,2.8,3|1|4|5|1,07/26|07/25|07/24|07/22|07/21,2.4,3|1|4|5|1|0|5|0|3|2,07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12,2.4,3|1|4|5|1|0|5|0|3|2|1|3|0|7|1,07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07,82.8,65.2,47.9,33.1,22.1,14.1,9.2,3.37,64.9
2026-07-28,Toronto Blue Jays @ Washington Nationals,Nationals Park,1.0,1.005,78.2,86.0,9.7,NNW,347.0,41.0,Overcast,2.1,3.1,54.7,C,92.0,Washington Nationals,James Wood,Shane Bieber,0.0,0,0,4.8,1.14,1.16,0.96,0.85,2.81,2.0,0.0,6.0,3.03,17.3,40,107,60.0,2.2,1|7|1|1|1,07/27|07/26|07/25|07/24|07/22,2.4,1|7|1|1|1|5|3|0|0|5,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,3.0,1|7|1|1|1|5|3|0|0|5|3|5|6|2|5,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/08|07/07,82.7,64.9,47.1,32.0,20.8,13.0,8.2,3.41,66.9
2026-07-28,Arizona Diamondbacks @ Pittsburgh Pirates,PNC Park,0.982,1.006,79.0,73.0,3.2,NW,309.0,10.0,Rain showers,2.6,3.7,55.6,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Bubba Chandler,0.0,0,2,4.4,1.05,1.29,0.63,0.64,2.54,2.0,1.0,5.0,30.0,9.4,40,80,72.5,3.4,0|5|3|3|6,07/27|07/26|07/25|07/24|07/23,3.0,0|5|3|3|6|4|3|1|1|4,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,2.93,0|5|3|3|6|4|3|1|1|4|3|2|4|4|1,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,90.6,69.9,46.9,25.9,12.5,5.2,2.1,3.02,69.7
2026-07-28,Houston Astros @ Los Angeles Angels,Angel Stadium,1.0,1.006,84.3,50.0,8.1,SW,233.0,0.0,Clear,2.7,4.0,56.0,C,75.0,Houston Astros,Jeremy Peña,Reid Detmers,0.35,7,20,4.2,0.92,1.32,0.87,0.59,2.74,2.0,0.0,6.0,2.62,16.5,40,59,60.0,4.2,0|6|5|4|6,07/27|07/26|07/25|07/24|07/22,3.7,0|6|5|4|6|4|6|1|4|1,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12,3.33,0|6|5|4|6|4|6|1|4|1|2|1|2|7|1,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12|07/11|07/10|06/28|06/27|06/26,83.5,63.7,45.3,30.4,19.3,12.6,7.7,3.47,66.8
2026-07-28,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.01,93.9,41.0,9.8,NNE,17.0,3.0,Overcast,4.6,6.7,60.1,B,92.0,Chicago Cubs,Seiya Suzuki,Unknown,0.0,0,0,4.7,1.0,1.05,0.73,0.87,2.59,2.0,0.0,5.0,4.4,14.2,40,90,70.0,2.6,2|4|3|1|3,07/27|07/26|07/25|07/24|07/22,2.8,2|4|3|1|3|3|4|3|3|2,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,3.07,2|4|3|1|3|3|4|3|3|2|2|3|2|6|5,07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08,85.8,65.0,44.3,27.6,16.6,9.3,5.0,3.28,68.6
2026-07-28,Colorado Rockies @ San Diego Padres,Petco Park,0.965,1.004,77.9,70.0,7.0,WSW,253.0,0.0,Mainly clear,1.7,2.5,53.8,C,75.0,San Diego Padres,Manny Machado,Michael Lorenzen,0.3,3,10,4.5,1.2,1.17,0.72,0.84,2.47,2.0,0.0,6.0,3.33,22.2,40,103,65.0,3.0,6|2|4|3|0,07/26|07/25|07/24|07/23|07/22,2.7,6|2|4|3|0|6|4|2|0|0,07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17,2.73,6|2|4|3|0|6|4|2|0|0|5|3|2|4|0,07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/07,77.8,60.0,41.8,26.9,16.8,10.2,5.9,3.08,63.8
2026-07-28,Philadelphia Phillies @ Miami Marlins,loanDepot park,0.978,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Miami Marlins,Otto Lopez,Aaron Nola,0.667,4,6,4.4,1.2,1.34,0.62,0.54,2.46,2.0,0.0,5.0,2.93,17.2,40,103,65.0,2.0,6|0|2|1|1,07/27|07/26|07/25|07/24|07/22,1.5,6|0|2|1|1|1|2|2|0|0,07/27|07/26|07/25|07/24|07/22|07/21|07/18|07/17|07/12|07/11,2.07,6|0|2|1|1|1|2|2|0|0|0|4|3|1|8,07/27|07/26|07/25|07/24|07/22|07/21|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07|07/05,82.8,60.7,41.2,25.7,15.8,8.9,5.1,2.66,61.3
2026-07-28,Cleveland Guardians @ Cincinnati Reds,Great American Ball Park,1.045,1.006,83.3,55.0,11.4,N,350.0,0.0,Clear,2.9,4.2,56.4,C,92.0,Cincinnati Reds,Sal Stewart,Gavin Williams,0.667,2,3,4.2,0.89,1.03,0.62,0.95,2.52,2.0,0.0,6.0,2.43,19.1,40,104,52.5,2.8,3|1|4|5|1,07/26|07/25|07/24|07/22|07/21,2.4,3|1|4|5|1|0|5|0|3|2,07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12,2.4,3|1|4|5|1|0|5|0|3|2|1|3|0|7|1,07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08|07/07,80.9,59.7,40.9,27.4,17.2,10.5,6.3,3.37,62.5
2026-07-28,Arizona Diamondbacks @ Pittsburgh Pirates,PNC Park,0.982,1.006,79.0,73.0,3.2,NW,309.0,10.0,Rain showers,2.6,3.7,55.6,C,92.0,Pittsburgh Pirates,Nick Gonzales,Brandon Pfaadt,0.0,0,3,4.2,1.07,1.36,0.59,0.43,2.37,2.0,0.0,5.0,5.66,14.6,40,101,60.0,1.8,2|2|1|2|2,07/27|07/26|07/25|07/24|07/22,2.7,2|2|1|2|2|6|2|4|2|4,07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/18,2.27,2|2|1|2|2|6|2|4|2|4|5|0|1|1|0,07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/18|07/12|07/11|07/11|07/09|07/08,85.4,62.9,40.9,23.8,12.5,6.5,2.8,2.69,61.2
