Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-16,823655,2026-09-16T17:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,682987,Spencer Jones,New York Yankees,Minnesota Twins,RF,L,No,,78,255,228,59,12,1,10,32,37,24,1,89,0.259,0.331,0.452,0.783,11,45,40,14,1,0.35,0.0222,27,100,90,30,5,0.333,0.05,321,125,7.5,27.4,45.8,24.1,30.1,14.8,28.9,40.4,36.8,5.9,3.1,5.9,39.4,85.8,21.2,0.805,75.2,97.4,113.9,63.1,14.6,11.5,40.2,43.9,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,43.9,Below Average,0.983,Good,8.0,48.7,97.5,0.863,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.48,10.48,Strong positive regression,Below Average Contact-First Profile profile. 7.5% barrel rate; 85.8 mph average exit velocity; 28.9% air-ball rate; 40.4% pull-air rate; 5.9% HR-launch rate.,0.0392,0.0369,4.05,0,0,22.8,0.0,0.0,Very recent HR,805673,Zebby Matthews,R,LHB vs RHP,21,21,119.1,4.98,1.27,23,1.73,7.47,2.79,671,6.6,27.0,14.8,47.8,30.7,85.0,96.4,112.8,0.56,23,63.9,100.0,0.772,7.9,4-Seam Fastball,L,LHB vs RHP,51.9,201,0.218,0.295,0.38,0.675,7,20,75,0.0348,7.4,0.779,288,0.0451,7.3,0.595,0,0,0,0/0,,,,,0,0,0,55.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,440,4-Seam Fastball,32.27272727272727,142,Slider,24.09090909090909,106,Cutter,16.59090909090909,73,Changeup,12.727272727272727,56,Curveball,7.5,33.0,Sinker,6.818181818181818,30.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.028,0.991,56.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.9,46.9,63.9,59.3,50.0,45.0,54.8,6.74,0.976,1.101,1.025,1.0,0.983,0.983,0.98,14.13,10.54,78.2,29.8,F,Lineup unconfirmed,,,
12,2026-09-16,822680,2026-09-16T22:45:00Z,Scheduled,Nationals Park,Philadelphia Phillies @ Washington Nationals,Home,695578,James Wood,Washington Nationals,Philadelphia Phillies,RF,L,No,,125,581,475,127,29,1,30,102,75,98,4,166,0.267,0.394,0.522,0.916,10,42,34,10,0,0.294,0.0,11,46,38,11,0,0.289,0.0,591,49,9.3,36.0,44.1,21.9,33.8,9.6,22.2,48.7,29.8,7.4,3.2,7.4,30.0,87.7,11.4,0.759,73.5,100.7,115.6,59.2,13.8,19.3,38.5,54.4,Average,3.0,Pull Power,A,Excellent HR swing plane,54.4,Average,1.012,Good,6.1,83.3,100.9,0.55,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.37,18.37,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 87.7 mph average exit velocity; 22.2% air-ball rate; 48.7% pull-air rate; 7.4% HR-launch rate.,0.0516,0.0483,4.25,66,19,15.8,4.17,416.8,Very long drought,554430,Zack Wheeler,R,LHB vs RHP,25,25,143.1,3.14,1.07,20,1.26,10.8,2.83,729,4.0,20.9,12.5,42.6,30.7,81.5,93.2,113.3,0.491,20,70.9,100.0,0.805,9.7,4-Seam Fastball,L,LHB vs RHP,56.7,384,0.27,0.419,0.543,0.963,21,77,102,0.0547,12.1,0.939,329,0.0395,4.0,0.529,6,6,1,1/6,0.167,0.167,0.667,0.834,1,0,4,61.3,Slight Hitter Advantage,Above average,54.8,5,Pitch-level Statcast · last 5 MLB games,514,4-Seam Fastball,36.7704280155642,189,Sinker,17.704280155642024,91,Sweeper,15.56420233463035,80,Split-Finger,13.424124513618677,69,Curveball,8.365758754863814,43.0,Cutter,8.171206225680933,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.042,0.965,66.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.7,27.5,70.9,65.0,50.0,45.0,54.7,6.72,0.758,1.026,1.025,1.03,1.012,1.043,1.06,18.96,11.32,80.7,41.4,D+,Lineup unconfirmed,,,
13,2026-09-16,823332,2026-09-16T22:40:00Z,Scheduled,PNC Park,Milwaukee Brewers @ Pittsburgh Pirates,Home,665833,Oneil Cruz,Pittsburgh Pirates,Milwaukee Brewers,CF,L,No,,88,384,336,91,12,1,18,56,63,45,3,130,0.271,0.362,0.473,0.835,11,45,37,10,1,0.27,0.0222,24,101,86,25,4,0.291,0.0396,386,100,8.9,30.0,54.0,23.9,21.4,10.9,24.0,49.0,28.0,6.3,3.9,6.3,50.0,84.1,12.1,0.749,76.0,98.1,118.4,67.1,12.6,13.0,37.9,48.6,Average,3.0,Pull Power,A,Excellent HR swing plane,48.6,Average,0.996,Good,8.0,50.0,95.1,0.693,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.13,10.13,Strong positive regression,Average Pull Power profile. 8.9% barrel rate; 84.1 mph average exit velocity; 24.0% air-ball rate; 49.0% pull-air rate; 6.3% HR-launch rate.,0.0469,0.0433,4.09,13,4,18.7,0.7,69.6,Recently homered,701656,Logan Henderson,R,LHB vs RHP,16,16,88.1,2.34,0.78,12,1.22,10.09,1.53,480,4.6,20.8,14.2,48.0,30.0,80.6,93.1,111.1,0.491,12,68.1,100.0,0.8,8.5,4-Seam Fastball,L,LHB vs RHP,53.5,259,0.253,0.363,0.48,0.843,14,36,80,0.0541,9.5,0.791,212,0.0377,4.6,0.521,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,2,59.4,Slight Hitter Advantage,Above average,57.5,5,Pitch-level Statcast · last 5 MLB games,481,4-Seam Fastball,46.56964656964657,224,Changeup,39.5010395010395,190,Cutter,10.81081081081081,52,Sweeper,3.1185031185031185,15,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.036,0.971,65.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.5,33.1,68.1,55.7,50.0,45.0,54.7,6.71,0.877,1.019,1.025,1.0,0.996,0.996,1.0,16.57,10.58,85.0,31.6,D,Lineup unconfirmed,,,
14,2026-09-16,822763,2026-09-16T19:07:00Z,Scheduled,Rogers Centre,Detroit Tigers @ Toronto Blue Jays,Away,680664,Eduardo Valencia,Detroit Tigers,Toronto Blue Jays,DH,R,No,,33,105,100,32,10,0,6,16,18,3,1,26,0.32,0.346,0.6,0.946,5,20,17,6,0,0.353,0.0,14,49,46,11,0,0.239,0.0,133,54,8.1,24.1,44.6,22.5,32.9,10.4,26.0,50.5,43.9,8.8,4.1,8.8,27.9,82.6,13.4,0.616,71.3,94.5,110.2,26.3,12.4,6.8,54.0,42.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.5,Below Average,0.979,Good,3.7,46.2,92.2,0.503,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.23,3.23,Positive regression,Below Average Pull Power profile. 8.1% barrel rate; 82.6 mph average exit velocity; 26.0% air-ball rate; 50.5% pull-air rate; 8.8% HR-launch rate.,0.0571,0.0437,4.23,48,15,16.7,2.88,288.0,Very long drought,453286,Max Scherzer,R,RHB vs RHP,15,15,67.2,6.38,1.37,14,1.86,6.78,3.72,450,5.3,20.4,15.8,50.9,31.1,81.2,93.5,111.9,0.516,14,83.6,99.9,0.86,13.8,4-Seam Fastball,R,RHB vs RHP,50.4,54,0.353,0.389,0.569,0.958,2,2,9,0.037,12.1,0.663,103,0.0485,5.3,0.556,0,0,0,0/0,,,,,0,0,0,62.0,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,421,4-Seam Fastball,48.21852731591449,203,Curveball,15.914489311163896,67,Changeup,14.489311163895486,61,Slider,13.776722090261282,58,Cutter,7.600950118764845,32.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.067,0.978,58.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.4,38.7,83.6,36.7,50.0,45.0,54.6,6.68,0.758,1.117,0.985,1.055,0.979,1.033,1.06,17.23,11.09,63.4,39.1,D+,Lineup unconfirmed,,,
15,2026-09-16,824306,2026-09-17T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,701538,Jackson Merrill,San Diego Padres,Colorado Rockies,CF,L,No,,148,623,574,145,25,4,25,78,83,39,3,146,0.253,0.302,0.441,0.743,11,47,43,17,3,0.395,0.0638,25,108,99,29,6,0.293,0.0556,905,133,8.0,28.9,45.5,21.9,32.4,16.6,29.8,40.0,32.5,9.9,4.8,9.9,42.5,85.3,19.1,0.708,71.8,97.0,112.7,32.0,15.8,8.9,45.9,42.5,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.5,Below Average,0.979,Good,11.3,37.0,99.4,0.799,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.59,39.59,Strong positive regression,Below Average Contact-First Profile profile. 8.0% barrel rate; 85.3 mph average exit velocity; 29.8% air-ball rate; 40.0% pull-air rate; 9.9% HR-launch rate.,0.0401,0.0388,4.05,13,3,23.0,0.57,56.6,Recently homered,690279,Mason Adams,R,LHB vs RHP,4,4,18.2,3.38,1.45,5,2.41,10.61,4.34,98,6.1,32.7,15.3,42.3,24.5,85.2,97.6,111.5,0.677,5,49.8,100.0,0.674,5.7,4-Seam Fastball,L,LHB vs RHP,49.3,445,0.238,0.299,0.443,0.742,20,33,100,0.0449,7.0,0.684,41,0.0488,4.5,0.559,0,0,0,0/0,,,,,0,0,0,49.6,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,304,4-Seam Fastball,33.88157894736842,103,Sinker,25.657894736842106,78,Curveball,18.42105263157895,56,Sweeper,11.513157894736842,35,Changeup,5.2631578947368425,16.0,Cutter,5.2631578947368425,16.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,0.986,54.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.3,46.8,49.8,59.3,82.4,45.0,54.1,6.54,1.219,1.054,1.025,1.0,0.979,0.979,1.0,14.81,13.31,85.0,34.6,D,Lineup unconfirmed,,,
16,2026-09-16,822680,2026-09-16T22:45:00Z,Scheduled,Nationals Park,Philadelphia Phillies @ Washington Nationals,Away,656941,Kyle Schwarber,Philadelphia Phillies,Washington Nationals,DH,L,No,,145,650,544,130,17,1,45,90,95,93,6,210,0.239,0.353,0.522,0.875,11,49,43,10,5,0.233,0.102,25,114,99,20,8,0.202,0.0702,744,148,9.9,29.8,63.1,20.2,16.5,13.9,26.2,59.2,28.8,8.6,5.4,8.6,55.6,85.7,17.6,0.782,74.3,98.1,114.2,68.1,14.4,17.0,64.7,54.9,Average,3.0,Pull Power,A,Excellent HR swing plane,54.9,Average,1.014,Good,9.5,59.5,97.4,0.721,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,64.29,19.29,Strong positive regression,Average Pull Power profile. 9.9% barrel rate; 85.7 mph average exit velocity; 26.2% air-ball rate; 59.2% pull-air rate; 8.6% HR-launch rate.,0.0692,0.0634,4.15,0,0,12.1,0.0,0.0,Very recent HR,688692,Jared Simpson,L,LHB vs LHP,3,0,4.0,6.75,0.75,0,0.0,9.0,6.75,21,4.8,19.0,9.5,40.0,28.6,83.1,93.1,108.3,0.427,0,66.3,100.0,0.768,9.3,4-Seam Fastball,L,LHB vs LHP,57.1,235,0.268,0.379,0.525,0.904,14,32,66,0.0596,7.8,0.782,4,0.0,0.0,0.171,0,0,0,0/0,,,,,0,0,0,58.9,Slight Hitter Advantage,Above average,50.0,3,Pitch-level Statcast · last 5 MLB games,67,4-Seam Fastball,49.25373134328358,33,Sinker,25.37313432835821,17,Split-Finger,16.417910447761194,11,Slider,8.955223880597014,6,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.033,0.973,66.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.1,26.4,66.3,65.3,50.0,45.0,53.6,6.39,1.153,1.0,0.985,1.03,1.014,1.044,0.98,23.81,15.81,85.0,40.6,D+,Lineup unconfirmed,,,
17,2026-09-16,824140,2026-09-17T00:10:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Home,676369,Nelson Velázquez,Houston Astros,Kansas City Royals,LF,R,No,,46,107,96,19,4,0,6,12,18,8,1,35,0.198,0.262,0.427,0.689,2,5,5,1,1,0.2,0.2,9,19,18,3,2,0.167,0.1053,116,16,8.7,36.5,51.7,22.5,25.7,24.1,39.7,57.2,28.4,10.6,10.0,10.6,73.3,86.0,22.8,0.869,72.9,98.9,110.3,45.9,19.6,12.7,56.7,58.6,Average,3.5,Pull Power,A-,Elevated power plane,58.6,Average,1.024,Good,12.5,62.5,100.2,1.14,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.46,3.46,Positive regression,Average Pull Power profile. 8.7% barrel rate; 86.0 mph average exit velocity; 39.7% air-ball rate; 57.2% pull-air rate; 10.6% HR-launch rate.,0.0561,0.0433,3.93,0,0,16.0,0.0,0.0,Very recent HR,663738,Daniel Lynch IV,L,RHB vs LHP,53,7,71.2,3.52,1.1,6,0.75,6.15,2.76,362,3.9,26.5,15.2,35.6,24.9,83.7,96.1,111.3,0.49,6,70.1,91.2,0.84,7.6,Sinker,R,RHB vs LHP,49.6,77,0.188,0.26,0.449,0.709,5,6,24,0.0649,7.2,0.791,185,0.027,3.4,0.526,0,0,0,0/0,,,,,0,0,0,56.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,325,Sinker,34.76923076923077,113,Changeup,25.23076923076923,82,4-Seam Fastball,14.76923076923077,48,Knuckle Curve,13.23076923076923,43,Slider,12.0,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.04,0.964,60.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.6,26.1,70.1,77.8,50.0,45.0,53.2,6.27,1.0,0.944,1.025,1.0,1.024,1.024,0.98,15.98,10.46,61.2,25.9,F,Lineup unconfirmed,,,
18,2026-09-16,823004,2026-09-16T17:15:00Z,Scheduled,Busch Stadium,San Francisco Giants @ St. Louis Cardinals,Home,699024,Leo Bernal,St. Louis Cardinals,San Francisco Giants,C,S,No,,14,60,56,17,3,0,3,8,14,4,0,10,0.304,0.35,0.518,0.868,12,51,47,15,2,0.319,0.0392,14,60,56,17,3,0.304,0.05,63,63,7.9,47.6,57.1,19.0,23.8,25.4,49.2,48.4,41.3,11.1,7.9,11.1,60.0,88.1,15.5,0.714,73.3,100.9,109.8,36.0,25.4,16.9,48.3,63.2,Above Average,3.5,Pull Power,A,Excellent HR swing plane,63.2,Above Average,1.037,Good,7.9,48.4,100.9,0.714,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.91,1.91,Near expected,Above Average Pull Power profile. 7.9% barrel rate; 88.1 mph average exit velocity; 49.2% air-ball rate; 48.4% pull-air rate; 11.1% HR-launch rate.,0.05,0.038,4.09,11,3,18.7,0.59,58.9,Recently homered,683627,Anthony Molina,R,Switch vs RHP,7,3,22.1,5.24,1.25,3,1.21,7.66,2.01,141,4.3,19.9,14.9,38.5,30.5,80.4,92.4,109.1,0.561,3,68.5,99.2,0.745,11.5,4-Seam Fastball,L,LHB vs RHP,56.1,38,0.324,0.395,0.647,1.042,3,4,6,0.0789,13.5,0.726,51,0.0392,5.1,0.585,0,0,0,0/0,,,,,0,0,0,59.2,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,319,4-Seam Fastball,49.529780564263326,158,Changeup,21.630094043887148,69,Slider,14.733542319749215,47,Curveball,12.852664576802507,41,Slurve,0.9404388714733543,3.0,Sinker,0.31347962382445144,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.968,62.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.1,27.1,68.5,65.5,50.0,45.0,52.8,6.17,1.064,1.006,1.035,1.0,1.037,1.037,1.0,14.65,10.92,61.1,29.3,F,Small season sample; Lineup unconfirmed,,,
19,2026-09-16,822846,2026-09-17T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,663330,Jahmai Jones,Boston Red Sox,Texas Rangers,DH,R,No,,86,159,140,30,6,1,5,18,15,15,4,51,0.214,0.308,0.379,0.687,6,13,12,2,0,0.167,0.0,15,29,22,6,1,0.273,0.0345,165,23,9.8,40.0,58.8,18.6,21.8,17.0,32.4,64.2,30.3,8.5,4.3,8.5,39.6,87.3,19.7,0.763,72.5,100.3,112.3,38.0,19.1,16.0,57.2,57.5,Average,3.5,Pull Power,A,Excellent HR swing plane,57.5,Average,1.021,Good,17.4,66.7,105.0,0.981,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.76,9.76,Strong positive regression,Average Pull Power profile. 9.8% barrel rate; 87.3 mph average exit velocity; 32.4% air-ball rate; 64.2% pull-air rate; 8.5% HR-launch rate.,0.0314,0.0317,4.05,12,6,28.0,0.43,42.9,Recently homered,669022,MacKenzie Gore,L,RHB vs LHP,31,31,161.2,4.62,1.35,18,1.0,9.58,3.67,945,5.1,23.3,12.7,41.6,28.9,81.7,94.2,115.7,0.523,18,37.3,99.7,0.563,5.0,4-Seam Fastball,R,RHB vs LHP,44.1,134,0.226,0.336,0.426,0.762,5,15,41,0.0373,7.7,0.72,527,0.0304,5.1,0.528,5,4,2,2/4,0.5,0.6,0.75,1.35,0,1,0,44.1,Neutral Matchup,Average,56.2,5,Pitch-level Statcast · last 5 MLB games,422,4-Seam Fastball,50.4739336492891,213,Changeup,19.194312796208532,81,Curveball,14.691943127962086,62,Slider,9.24170616113744,39,Sinker,4.502369668246446,19.0,Cutter,1.8957345971563981,8.0,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.975,0.976,62.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.1,33.1,37.3,94.2,57.2,45.0,52.0,5.97,0.895,0.984,1.025,1.0,1.021,1.021,1.0,12.23,8.32,65.7,23.1,F,Lineup unconfirmed,,,
20,2026-09-16,822763,2026-09-16T19:07:00Z,Scheduled,Rogers Centre,Detroit Tigers @ Toronto Blue Jays,Home,672960,Kazuma Okamoto,Toronto Blue Jays,Detroit Tigers,3B,R,No,,146,596,534,126,24,0,33,78,88,53,6,174,0.236,0.31,0.466,0.776,11,46,41,14,5,0.341,0.1087,25,103,90,25,9,0.278,0.0874,727,130,8.5,26.7,53.3,25.5,21.2,17.9,28.3,55.6,31.2,9.2,6.4,9.2,63.0,84.2,22.8,0.751,70.6,95.8,111.6,29.2,14.5,9.5,55.2,47.1,Below Average,3.0,Pull Power,A-,Elevated power plane,47.1,Below Average,0.992,Good,10.8,57.5,95.4,0.893,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.91,21.91,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 84.2 mph average exit velocity; 28.3% air-ball rate; 55.6% pull-air rate; 9.2% HR-launch rate.,0.0554,0.0515,3.99,4,1,16.2,0.25,24.7,Very recent HR,672456,Keider Montero,R,RHB vs RHP,30,24,147.0,3.55,1.03,17,1.04,6.0,2.08,796,4.9,24.7,15.6,46.3,26.9,83.2,95.0,112.4,0.471,17,64.0,99.7,0.752,8.9,4-Seam Fastball,R,RHB vs RHP,37.2,436,0.232,0.303,0.446,0.749,23,37,132,0.0528,6.7,0.632,248,0.0202,3.5,0.405,0,0,0,0/0,,,,,0,0,0,49.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,395,4-Seam Fastball,31.89873417721519,126,Sinker,21.0126582278481,83,Slider,19.746835443037973,78,Knuckle Curve,14.177215189873417,56,Changeup,13.164556962025317,52.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.028,0.974,56.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.2,34.7,64.0,64.4,50.0,45.0,51.9,5.93,1.35,0.99,0.985,1.0,0.992,0.992,0.98,19.0,13.98,85.0,36.2,D+,Lineup unconfirmed,,,
21,2026-09-16,824382,2026-09-16T17:10:00Z,Scheduled,Progressive Field,Chicago White Sox @ Cleveland Guardians,Away,808959,Munetaka Murakami,Chicago White Sox,Cleveland Guardians,1B,L,No,,116,506,415,84,14,0,31,75,65,86,4,181,0.202,0.344,0.46,0.804,12,50,43,4,2,0.093,0.04,27,118,98,10,3,0.102,0.0254,457,104,8.8,30.4,56.6,22.4,20.5,17.8,24.7,52.0,25.6,6.1,3.3,6.1,61.3,85.8,20.6,0.678,72.5,98.2,113.4,45.6,9.5,9.0,42.9,45.7,Below Average,3.0,Pull Power,A-,Elevated power plane,45.7,Below Average,0.988,Good,4.8,60.0,96.2,0.471,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.42,3.42,Positive regression,Below Average Pull Power profile. 8.8% barrel rate; 85.8 mph average exit velocity; 24.7% air-ball rate; 52.0% pull-air rate; 6.1% HR-launch rate.,0.0613,0.0557,4.15,19,6,13.4,1.42,141.9,Above normal drought,800048,Parker Messick,L,LHB vs LHP,29,29,172.1,2.51,1.03,16,0.84,9.3,2.45,896,3.2,20.1,11.3,36.9,30.0,81.2,93.3,111.3,0.465,16,80.8,99.8,0.86,12.4,4-Seam Fastball,L,LHB vs LHP,41.9,147,0.186,0.34,0.373,0.713,6,27,54,0.0408,7.7,0.769,187,0.0267,2.5,0.454,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,1,58.6,Slight Hitter Advantage,Above average,57.5,5,Pitch-level Statcast · last 5 MLB games,495,4-Seam Fastball,54.54545454545455,270,Changeup,20.606060606060606,102,Slider,11.313131313131313,56,Sinker,8.88888888888889,44,Curveball,3.6363636363636362,18.0,Cutter,1.0101010101010102,5.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.062,0.957,59.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.9,22.9,80.8,52.6,50.0,45.0,51.6,5.88,0.84,0.958,0.985,1.0,0.988,0.988,1.035,21.15,11.2,85.0,35.2,D,Lineup unconfirmed,,,
