Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-17,Athletics @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Athletics,Henry Bolte,Drew Rasmussen,0.0,0,1,4.2,0.85,1.0,0.81,0.5,2.28,66.7,2.0,3|2|1|2|2,09/16|09/15|09/13|09/12|09/11,2.3,3|2|1|2|2|3|2|5|1|2,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05,2.47,3|2|1|2|2|3|2|5|1|2|1|3|9|1|0,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31,86.1,62.0,38.4,21.6,10.7,5.3,2.2,2.99,146.6
2026-09-17,Athletics @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Athletics,Jeff McNeil,Drew Rasmussen,0.5,1,2,4.0,0.85,1.07,0.59,0.47,2.15,60.0,2.2,3|1|2|0|5,09/16|09/15|09/13|09/12|09/11,2.0,3|1|2|0|5|1|2|0|1|5,09/16|09/15|09/13|09/12|09/11|09/08|09/07|09/06|09/05|09/04,2.4,3|1|2|0|5|1|2|0|1|5|5|4|5|0|2,09/16|09/15|09/13|09/12|09/11|09/08|09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30,85.2,59.5,35.4,18.4,9.0,4.1,1.8,2.87,139.3
2026-09-17,Athletics @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Athletics,Zack Gelof,Drew Rasmussen,1.0,1,1,3.7,0.85,0.66,0.77,0.44,1.88,46.7,1.6,0|0|7|0|1,09/16|09/15|09/13|09/12|09/11,1.6,0|0|7|0|1|0|0|5|0|3,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05,2.27,0|0|7|0|1|0|0|5|0|3|6|5|4|3|0,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31,81.4,52.8,29.2,14.4,6.3,2.4,0.9,2.81,130.5
2026-09-17,Boston Red Sox @ Texas Rangers,Globe Life Field,1.012,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Adley Rutschman,Unknown,0.0,0,0,5.0,1.0,0.88,0.79,0.53,2.19,33.3,1.4,0|0|2|4|1,09/16|09/15|09/13|09/12|09/11,2.0,0|0|2|4|1|5|1|0|7|0,09/16|09/15|09/13|09/12|09/11|09/07|09/06|09/04|09/03|08/30,1.67,0|0|2|4|1|5|1|0|7|0|5|0|0|0|0,09/16|09/15|09/13|09/12|09/11|09/07|09/06|09/04|09/03|08/30|08/29|08/28|08/24|08/23|08/22,85.0,60.6,36.5,19.9,9.8,4.5,1.9,2.05,101.6
2026-09-17,Boston Red Sox @ Texas Rangers,Globe Life Field,1.012,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Willson Contreras,Unknown,0.0,0,0,3.7,1.0,0.91,0.52,0.59,2.01,53.3,1.8,4|0|3|0|2,09/16|09/15|09/13|08/30|08/29,1.2,4|0|3|0|2|0|0|3|0|0,09/16|09/15|09/13|08/30|08/29|08/29|08/28|08/25|08/24|08/23,2.07,4|0|3|0|2|0|0|3|0|0|1|5|4|4|5,09/16|09/15|09/13|08/30|08/29|08/29|08/28|08/25|08/24|08/23|08/22|08/21|08/19|08/18|08/17,83.3,55.9,32.0,16.3,7.6,3.2,1.2,2.53,124.0
2026-09-17,Boston Red Sox @ Texas Rangers,Globe Life Field,1.012,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Trevor Story,Unknown,0.0,0,0,3.7,1.0,1.3,0.33,0.39,2.02,53.3,1.8,1|1|4|2|1,09/16|09/15|09/13|09/12|09/11,1.8,1|1|4|2|1|1|2|0|1|5,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05,2.07,1|1|4|2|1|1|2|0|1|5|1|2|2|5|3,09/16|09/15|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30,82.1,55.6,32.5,17.0,8.3,3.9,1.5,2.37,118.3
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Chase Meidroth,Framber Valdez,0.333,2,6,4.6,1.03,1.16,0.58,0.41,2.17,46.7,2.4,4|4|3|1|0,09/16|09/15|09/14|09/13|09/12,2.0,4|4|3|1|0|6|0|1|0|1,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06,1.73,4|4|3|1|0|6|0|1|0|1|2|0|2|0|2,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01,84.4,59.0,36.4,19.8,9.7,4.5,2.0,2.04,105.4
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Miguel Vargas,Framber Valdez,0.2,1,5,3.7,1.03,1.0,0.4,0.53,1.93,53.3,2.8,1|4|6|1|2,09/16|09/15|09/14|09/13|09/12,1.8,1|4|6|1|2|1|0|0|0|3,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06,1.93,1|4|6|1|2|1|0|0|0|3|3|3|2|0|3,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01,81.7,53.8,30.4,15.2,7.0,3.1,1.2,2.32,116.0
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Chicago White Sox,Sam Antonacci,Framber Valdez,0.0,0,3,3.7,1.03,0.93,0.4,0.33,1.67,40.0,1.8,0|4|1|1|3,09/16|09/15|09/14|09/13|09/12,2.1,0|4|1|1|3|2|0|2|1|7,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06,1.67,0|4|1|1|3|2|0|2|1|7|0|1|2|0|1,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01,77.2,47.4,23.8,11.0,4.5,1.7,0.6,1.95,96.5
2026-09-17,Los Angeles Dodgers @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.2,48.0,7.8,W,270.0,3.0,Clear,3.7,5.4,58.2,B,92.0,Cincinnati Reds,Elly De La Cruz,Justin Wrobleski,1.0,1,1,4.7,0.93,1.8,1.03,1.12,3.97,86.7,3.4,5|2|3|4|3,09/16|09/15|09/14|09/13|09/12,3.6,5|2|3|4|3|0|3|5|4|7,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06,3.33,5|2|3|4|3|0|3|5|4|7|4|5|3|2|0,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31,95.8,85.1,69.2,51.8,36.2,23.6,14.8,4.06,198.0
2026-09-17,Los Angeles Dodgers @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.2,48.0,7.8,W,270.0,3.0,Clear,3.7,5.4,58.2,B,92.0,Cincinnati Reds,Eugenio Suárez,Justin Wrobleski,0.667,2,3,4.6,0.93,0.84,0.85,0.86,2.55,46.7,2.8,0|0|1|5|8,09/16|09/15|09/14|09/13|09/12,2.1,0|0|1|5|8|0|0|3|1|3,09/16|09/15|09/14|09/13|09/12|09/11|09/08|09/07|09/06|09/05,2.2,0|0|1|5|8|0|0|3|1|3|6|0|2|4|0,09/16|09/15|09/14|09/13|09/12|09/11|09/08|09/07|09/06|09/05|09/04|08/31|08/30|08/29|08/28,88.9,68.2,45.1,26.1,13.9,6.9,3.2,2.79,134.5
2026-09-17,Los Angeles Dodgers @ Cincinnati Reds,Great American Ball Park,1.045,1.008,90.2,48.0,7.8,W,270.0,3.0,Clear,3.7,5.4,58.2,B,92.0,Cincinnati Reds,Dane Myers,Justin Wrobleski,0.0,0,0,4.8,0.93,1.12,0.81,0.41,2.33,46.7,1.2,3|0|1|0|2,09/16|09/15|09/14|09/13|09/12,2.1,3|0|1|0|2|2|1|8|0|4,09/16|09/15|09/14|09/13|09/12|09/08|09/07|09/06|09/05|09/04,1.93,3|0|1|0|2|2|1|8|0|4|4|0|1|3|0,09/16|09/15|09/14|09/13|09/12|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/28,86.4,63.4,39.3,22.2,11.8,5.5,2.4,2.3,115.9
2026-09-17,San Diego Padres @ Colorado Rockies,Coors Field,1.08,1.011,82.4,33.0,5.4,S,185.0,8.0,Overcast,5.0,7.2,60.9,B,92.0,Colorado Rockies,Cole Carrigg,Michael King,0.667,2,3,4.6,0.85,1.21,0.51,0.66,2.41,46.7,3.0,0|11|4|0|0,09/16|09/15|09/14|09/13|09/12,2.0,0|11|4|0|0|2|1|0|0|2,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06,2.2,0|11|4|0|0|2|1|0|0|2|4|4|5|0|0,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31,87.0,64.6,41.6,24.0,12.7,6.0,2.7,2.64,128.1
2026-09-17,San Diego Padres @ Colorado Rockies,Coors Field,1.08,1.011,82.4,33.0,5.4,S,185.0,8.0,Overcast,5.0,7.2,60.9,B,92.0,Colorado Rockies,Jake McCarthy,Michael King,0.25,1,4,3.8,0.85,1.23,0.54,0.61,2.4,60.0,2.6,1|3|5|0|4,09/16|09/15|09/14|09/13|09/12,2.9,1|3|5|0|4|3|3|1|1|8,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06,2.67,1|3|5|0|4|3|3|1|1|8|3|1|3|3|1,09/16|09/15|09/14|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31,86.8,64.1,41.5,23.9,12.6,6.4,3.1,3.18,151.5
2026-09-17,San Diego Padres @ Colorado Rockies,Coors Field,1.08,1.011,82.4,33.0,5.4,S,185.0,8.0,Overcast,5.0,7.2,60.9,B,92.0,Colorado Rockies,TJ Rumfield,Michael King,0.0,0,3,3.7,0.85,1.26,0.41,0.47,2.13,60.0,2.0,2|4|1|3|0,09/15|09/14|09/13|09/12|09/10,2.6,2|4|1|3|0|0|2|6|2|6,09/15|09/14|09/13|09/12|09/10|09/09|09/08|09/06|09/05|09/04,2.47,2|4|1|3|0|0|2|6|2|6|4|4|1|1|1,09/15|09/14|09/13|09/12|09/10|09/09|09/08|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29,84.1,58.5,34.9,18.6,9.3,4.2,2.0,2.87,139.0
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Detroit Tigers,Riley Greene,Erick Fedde,0.2,1,5,3.7,1.02,1.38,0.72,1.25,3.36,66.7,3.6,2|3|3|6|4,09/16|09/15|09/14|09/13|09/12,3.5,2|3|3|6|4|6|1|0|6|4,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06,3.4,2|3|3|6|4|6|1|0|6|4|11|1|2|1|1,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/05|09/04|09/02|09/01|08/11,93.5,79.3,60.5,41.9,27.0,16.0,8.8,4.25,195.9
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Detroit Tigers,Max Clark,Erick Fedde,0.0,0,0,3.7,1.02,1.19,0.79,0.59,2.57,60.0,3.6,1|6|4|2|5,09/16|09/15|09/14|09/13|09/12,2.6,1|6|4|2|5|4|2|0|2|0,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06,2.6,1|6|4|2|5|4|2|0|2|0|0|5|7|1|0,09/16|09/15|09/14|09/13|09/12|09/11|09/09|09/08|09/07|09/06|09/04|09/04|09/02|09/01|08/31,88.4,67.4,44.3,26.9,14.7,7.7,3.8,3.14,151.1
2026-09-17,Detroit Tigers @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Detroit Tigers,Hao-Yu Lee,Erick Fedde,0.333,1,3,4.0,1.02,0.71,0.71,0.64,2.08,46.7,2.6,0|4|0|1|8,09/16|09/15|09/14|09/13|09/12,1.9,0|4|0|1|8|2|0|1|1|2,09/16|09/15|09/14|09/13|09/12|09/09|09/08|09/06|09/05|09/04,1.93,0|4|0|1|8|2|0|1|1|2|0|4|2|4|0,09/16|09/15|09/14|09/13|09/12|09/09|09/08|09/06|09/05|09/04|09/04|09/02|09/01|08/31|08/30,84.3,58.3,34.3,17.6,8.0,3.6,1.5,2.43,118.9
2026-09-17,Kansas City Royals @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Isaac Paredes,Seth Lugo,0.5,3,6,4.4,1.19,1.28,0.82,1.19,3.29,66.7,2.0,1|0|4|3|2,09/16|09/15|09/13|09/12|09/11,2.3,1|0|4|3|2|1|6|1|0|5,09/16|09/15|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05,2.4,1|0|4|3|2|1|6|1|0|5|2|4|2|3|2,09/16|09/15|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31,93.2,78.1,59.0,40.5,25.5,15.3,8.5,3.01,152.1
2026-09-17,Kansas City Royals @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Cam Smith,Seth Lugo,0.0,0,2,5.0,1.19,1.14,0.62,0.62,2.42,33.3,0.2,0|0|0|0|1,09/16|09/15|09/13|09/12|09/11,1.7,0|0|0|0|1|4|6|4|0|2,09/16|09/15|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05,1.53,0|0|0|0|1|4|6|4|0|2|0|0|1|0|5,09/16|09/15|09/13|09/12|09/11|09/10|09/09|09/08|09/06|09/05|09/04|09/03|09/02|09/01|08/31,86.9,64.6,41.9,24.5,12.9,6.5,2.8,1.85,95.8
