Overall Rank,Date,Player,Team,Opponent,Game,Side,Position,Analytical Projected FS,Projected FS,Model Uncertainty,Model Uncertainty Tag,Uncertainty-Adjusted Probability %,Adaptive Weight Source,V7 Segment,Sim Mean,Sim Median,Historical FS Std,Target FS Std,Raw Sim Std,Volatility-Calibrated Sim Std,Volatility Multiplier,Last 5 Avg FS,Last 10 Avg FS,Last 15 Avg FS,Last 5 Fantasy Scores,Last 10 Fantasy Scores,Last 15 Fantasy Scores,P Over 2.5 FS %,P Over 3.0 FS %,P Over 3.5 FS %,P Over 4.0 FS %,P Over 4.5 FS %,P Over 5.0 FS %,P Over 5.5 FS %,P Over 6.0 FS %,P Over 6.5 FS %,P Over 7.0 FS %,P Over 7.5 FS %,P Over 8.0 FS %,P Over 8.5 FS %,P Over 9.0 FS %,P Over 9.5 FS %,P Over 10.0 FS %,P Over 10.5 FS %,P Over 11.0 FS %,P Over 11.5 FS %,P Over 12.0 FS %,P Over 12.5 FS %,P Over 13.0 FS %,P Over 13.5 FS %,P Over 14.0 FS %,P Over 14.5 FS %,P Over 15.0 FS %,P Over 15.5 FS %,AI Score,Grade,Suggested Lean,Recommended Direction,Recommended Line,Recommended Probability %,Projection Edge,Even-Money EV %,Recommendation Strength,Lineup Spot,Lineup Source,Today Lineup Spot,Last 7 Mode Spot,Starts in Last 7,Last 7 Lineup Spots,Lineup Consistency %,Start Probability %,Expected PA,Rest/Usage Note,Recent Start Guess 14,Usage Factor,Opp Pitcher,Opp Pitcher Hand,Pitcher ERA,Pitcher WHIP,Pitcher H/BF,Pitcher HR/BF,Pitcher BB/BF,Pitching Plan,Bullpen Game Detected,Bullpen Game Reason,Opener Exposure %,Bullpen Exposure %,Bullpen Arms Modeled,Likely Bullpen Arms,Projected RHP Exposure %,Projected LHP Exposure %,Bullpen ERA,Bullpen WHIP,Bullpen H/BF,Bullpen HR/BF,Venue,Park Factor,Weather Factor,Temp F,Wind MPH,Wind Direction,Precip %,Weather Note,PA,AB,AVG,OBP,SLG,OPS,Hand Split PA,Hand Split OPS,Season H,Season 2B,Season 3B,Season HR,Season R,Season RBI,Season BB,Season HBP,Season SB,Last 5 Fantasy Score Details,Last 10 Fantasy Score Details,Last 15 Fantasy Score Details,Recent FS Games Available,Historical Volatility Games,Historical FS Mean,Historical FS Median,Volatility Source,Last 7 FS/G,Last 14 FS/G,Last 14 AVG,14-Game Batter Status,Last 30 FS/G,Last 14 FS/PA,Last 14 Hit Rate,Last 14 XBH Rate,Last 14 HR Rate,Last 14 BB Rate,Last 14 SB Rate,Season Projected FS,Last 30 Projected FS,Last 14 Projected FS,Last 7 Projected FS,Hand Split Projected FS,Season Weight %,Last 30 Weight %,Last 14 Weight %,Last 7 Weight %,Hand Split Weight %,V7 PA Adjustment,V7 Bias Correction,Statcast Samples,Avg Exit Velo,Hard Hit %,Barrel %,Sweet Spot %,Statcast xwOBA,Statcast Quality Factor,V7 Statcast EWMA Factor,V7 Statcast Reliability,V7 Recent 10 BBE EV,V7 Recent 25 BBE EV,V7 Matchup Expected xwOBA,V7 Matchup xwOBA Factor,V7 Bullpen Availability %,V7 Bullpen Availability Factor,Elite Single Floor Boost,Walk Floor Boost,Run Scoring Boost,Pitch-Type Matchup Factor,Pitch-Type Samples,Pitch-Type Data Source,Release/Movement Matchup Factor,Release/Movement Samples,Release/Movement Source,Contact Quality Samples,Contact EV Mean,Contact EV Std,Contact LA Mean,Contact LA Std,Pull %,Center %,Oppo %,Directional Weather Factor,Park Single Factor,Park Double Factor,Park Triple Factor,Park HR Factor,EWMA Form Factor,EWMA Fantasy Score,EWMA Trend,Umpire,Umpire Source,Umpire Run Factor,Umpire BB Factor,Umpire K Factor,Defense Factor,Outfield Defense Factor,Infield Defense Factor,Defense Source,Bullpen Fatigue Factor,Bullpen Recent Games,Bullpen Recent Innings Proxy,Running Matchup Factor,Sprint Speed,Matchup DNA Factor,Single Rate,Double Rate,Triple Rate,HR Rate,BB Rate,HBP Rate,K Rate Model,Groundout Share,Flyout Share,Lineout Share,Run Rate Model,RBI Rate Model,SB Rate,_bullpen_arm_rates,_bullpen_game,_opener_weight,_run_scoring_boost,V7 Testing Model,Confirmed Starter,Sim Std,P25,P75,P90,Simulated PA,Zero PA Probability %,Probability Calibration,Raw P Over 2.5 FS %,Raw P Over 3.0 FS %,Raw P Over 3.5 FS %,Raw P Over 4.0 FS %,Raw P Over 4.5 FS %,Raw P Over 5.0 FS %,Raw P Over 5.5 FS %,Raw P Over 6.0 FS %,Raw P Over 6.5 FS %,Raw P Over 7.0 FS %,Raw P Over 7.5 FS %,Raw P Over 8.0 FS %,Raw P Over 8.5 FS %,Raw P Over 9.0 FS %,Raw P Over 9.5 FS %,Raw P Over 10.0 FS %,Raw P Over 10.5 FS %,Raw P Over 11.0 FS %,Raw P Over 11.5 FS %,Raw P Over 12.0 FS %,Raw P Over 12.5 FS %,Raw P Over 13.0 FS %,Raw P Over 13.5 FS %,Raw P Over 14.0 FS %,Raw P Over 14.5 FS %,Raw P Over 15.0 FS %,Raw P Over 15.5 FS %,Floor Uplift 2.5 FS,Floor Uplift 3.0 FS,Floor Uplift 3.5 FS,Floor Uplift 4.0 FS,Floor Uplift 4.5 FS,Floor Uplift 5.0 FS,Floor Uplift 5.5 FS,Floor Uplift 6.0 FS,Floor Uplift 6.5 FS,Floor Uplift 7.0 FS,Floor Uplift 7.5 FS,Floor Uplift 8.0 FS,Floor Uplift 8.5 FS,Floor Uplift 9.0 FS,Floor Uplift 9.5 FS,Floor Uplift 10.0 FS,Floor Uplift 10.5 FS,Floor Uplift 11.0 FS,Floor Uplift 11.5 FS,Floor Uplift 12.0 FS,Floor Uplift 12.5 FS,Floor Uplift 13.0 FS,Floor Uplift 13.5 FS,Floor Uplift 14.0 FS,Floor Uplift 14.5 FS,Floor Uplift 15.0 FS,Floor Uplift 15.5 FS,Confidence
1,2026-08-12,Pete Alonso,BAL,MIN,BAL @ MIN,AWAY,1B,13.04,11.35,1.073,MEDIUM,61.6,Manual — insufficient V7 history,projected|top4|RHP,11.35,9.56,7.36,6.88,9.06,6.88,0.76,15.0,9.0,9.8,24|5|41|5|0,24|5|41|5|0|5|0|7|3|0,24|5|41|5|0|5|0|7|3|0|23|3|2|10|19,100.0,91.4,91.4,91.4,86.1,86.1,79.3,76.0,76.0,67.3,64.0,64.0,56.8,51.9,51.9,47.9,43.5,43.5,41.2,38.2,38.2,36.1,31.1,31.1,29.5,26.0,26.0,271.59,A+,MORE 8.0 | 64.0% | Edge +3.3,MORE,8.0,64.0,3.35,28.0,Good,2,Last 7 Confirmed,,2,7,2-2-2-2-2-2-2,100.0,97.0,5.08,Regular,13,1.04,Zebby Matthews,R,5.23,1.34,0.2384,0.0466,0.0767,Normal Starter,No,"Normal starter profile: 15/15 GS, 5.73 IP/app",64.0,36.0,0,,100.0,0.0,4.59,1.38,0.2213,0.0299,Target Field,0.98,1.03,85.0,6.5,49.0,0.0,warm,520,449,0.256,0.35,0.479,0.829,369,0.866,115,22,0,26,73,77,60,7,5,2026-08-11 @ Minnesota Twins: 24 FS|2026-08-10 @ Minnesota Twins: 5 FS|2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS,2026-08-11 @ Minnesota Twins: 24 FS|2026-08-10 @ Minnesota Twins: 5 FS|2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS|2026-08-06 vs Los Angeles Angels: 5 FS|2026-08-05 vs Los Angeles Angels: 0 FS|2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS,2026-08-11 @ Minnesota Twins: 24 FS|2026-08-10 @ Minnesota Twins: 5 FS|2026-08-09 @ Texas Rangers: 41 FS|2026-08-08 @ Texas Rangers: 5 FS|2026-08-07 @ Texas Rangers: 0 FS|2026-08-06 vs Los Angeles Angels: 5 FS|2026-08-05 vs Los Angeles Angels: 0 FS|2026-08-04 vs Los Angeles Angels: 7 FS|2026-08-02 vs Philadelphia Phillies: 3 FS|2026-08-01 vs Philadelphia Phillies: 0 FS|2026-07-31 vs Philadelphia Phillies: 23 FS|2026-07-29 @ Detroit Tigers: 3 FS|2026-07-28 @ Detroit Tigers: 2 FS|2026-07-27 @ Detroit Tigers: 10 FS|2026-07-26 vs Atlanta Braves: 19 FS,15,30,9.07,7.0,Last 30 games + shrinkage,11.43,9.14,0.308,Hot,9.07,2.207,0.2759,0.1034,0.069,0.0862,0.0,12.53,12.61,12.57,12.71,11.47,28.0,16.0,20.0,16.0,20.0,0.059,0.674,272,84.8,29.04,2.57,35.29,0.518,1.1632,1.0999,1.0,92.85,88.34,0.43,1.0978,79.8,1.0624,1.0,1.0,1.0,1.0342,572,Statcast,1.0338,73,Statcast,272,84.8,12.0,21.68,29.62,14.3,72.4,13.2,0.9989,1.0054,1.0185,1.0107,1.0346,1.0227,10.96,1.89,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9719,27.0,1.0,0.1789,0.0647,0.0029,0.0723,0.0977,0.0127,0.2294,0.375,0.3393,0.2856,0.1346,0.1427,0.0103,[],False,0.64,1.0,Yes,Projected,6.88,6.53,15.64,20.2,4.51,0.0,Raw,100.0,91.4,91.4,91.4,86.1,86.1,79.3,76.0,76.0,67.3,64.0,64.0,56.8,51.9,51.9,47.9,43.5,43.5,41.2,38.2,38.2,36.1,31.1,31.1,29.5,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High
2,2026-08-12,Munetaka Murakami,CWS,CIN,CIN @ CWS,HOME,1B,11.77,10.4,1.073,MEDIUM,57.0,Manual — insufficient V7 history,projected|top4|RHP,10.4,8.58,7.06,6.68,8.83,6.68,0.756,9.2,8.0,10.67,5|9|16|14|2,5|9|16|14|2|2|3|5|3|21,5|9|16|14|2|2|3|5|3|21|5|20|5|9|41,100.0,89.4,89.4,89.4,81.3,75.5,75.5,69.8,62.2,62.2,58.5,51.3,51.3,47.7,43.1,43.1,39.7,36.9,36.9,34.3,32.5,32.5,28.1,27.1,27.1,23.1,21.1,256.93,A+,MORE 7.5 | 58.5% | Edge +2.9,MORE,7.5,58.5,2.9,17.0,Playable,2,Last 7 Confirmed,,2,7,2-2-2-2-2-2-2,100.0,97.0,4.99,Regular,14,1.04,Rhett Lowder,R,5.26,1.48,0.2325,0.0275,0.0975,Normal Starter,No,"Normal starter profile: 17/20 GS, 4.45 IP/app",64.0,36.0,0,,100.0,0.0,4.47,1.4,0.2127,0.0324,Rate Field,1.0,1.0,,,,,Weather unavailable,363,299,0.237,0.369,0.538,0.907,246,0.999,71,12,0,26,61,54,62,1,1,2026-08-11 vs Cincinnati Reds: 5 FS|2026-08-09 vs Cleveland Guardians: 9 FS|2026-08-08 vs Cleveland Guardians: 16 FS|2026-08-07 vs Cleveland Guardians: 14 FS|2026-08-06 @ Boston Red Sox: 2 FS,2026-08-11 vs Cincinnati Reds: 5 FS|2026-08-09 vs Cleveland Guardians: 9 FS|2026-08-08 vs Cleveland Guardians: 16 FS|2026-08-07 vs Cleveland Guardians: 14 FS|2026-08-06 @ Boston Red Sox: 2 FS|2026-08-05 @ Boston Red Sox: 2 FS|2026-08-04 @ Boston Red Sox: 3 FS|2026-08-02 @ Tampa Bay Rays: 5 FS|2026-08-01 @ Tampa Bay Rays: 3 FS|2026-07-31 @ Tampa Bay Rays: 21 FS,2026-08-11 vs Cincinnati Reds: 5 FS|2026-08-09 vs Cleveland Guardians: 9 FS|2026-08-08 vs Cleveland Guardians: 16 FS|2026-08-07 vs Cleveland Guardians: 14 FS|2026-08-06 @ Boston Red Sox: 2 FS|2026-08-05 @ Boston Red Sox: 2 FS|2026-08-04 @ Boston Red Sox: 3 FS|2026-08-02 @ Tampa Bay Rays: 5 FS|2026-08-01 @ Tampa Bay Rays: 3 FS|2026-07-31 @ Tampa Bay Rays: 21 FS|2026-07-30 vs New York Yankees: 5 FS|2026-07-29 vs New York Yankees: 20 FS|2026-07-28 vs New York Yankees: 5 FS|2026-07-27 vs New York Yankees: 9 FS|2026-07-26 vs Houston Astros: 41 FS,15,30,9.47,6.0,Last 30 games + shrinkage,7.29,8.5,0.232,Neutral,9.47,1.859,0.2031,0.125,0.0625,0.125,0.0,11.83,11.69,10.58,10.01,10.95,28.0,16.0,20.0,16.0,20.0,-0.031,0.674,95,85.81,35.79,5.26,37.89,0.49,1.1489,1.0533,1.0,90.31,87.23,0.395,1.0683,79.8,1.0606,1.0,1.0,1.0,1.0209,388,Statcast,0.9363,20,Statcast,95,85.81,12.0,18.73,31.61,13.7,55.8,30.5,1.0,1.0068,1.025,1.0136,1.0455,0.9919,8.79,-0.67,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,0.9619,27.0,0.9515,0.1257,0.0582,0.0029,0.0648,0.1461,0.0091,0.281,0.3462,0.3845,0.2693,0.1403,0.1291,0.0085,[],False,0.64,1.0,Yes,Projected,6.68,5.56,14.64,19.93,4.52,0.0,Raw,100.0,89.4,89.4,89.4,81.3,75.5,75.5,69.8,62.2,62.2,58.5,51.3,51.3,47.7,43.1,43.1,39.7,36.9,36.9,34.3,32.5,32.5,28.1,27.1,27.1,23.1,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
3,2026-08-12,Pete Crow-Armstrong,CHC,WSH,CHC @ WSH,AWAY,CF,12.31,9.41,1.073,MEDIUM,56.7,Manual — insufficient V7 history,projected|top4|LHP,9.41,6.75,9.97,8.7,8.15,8.6,1.067,12.8,15.2,12.27,14|11|4|20|15,14|11|4|20|15|37|20|9|6|16,14|11|4|20|15|37|20|9|6|16|0|10|16|2|4,72.4,72.4,72.4,67.4,67.4,58.1,58.1,54.7,54.7,48.2,48.2,43.8,43.8,39.5,39.5,35.3,35.3,35.3,32.7,32.7,29.5,29.5,27.7,27.7,23.1,23.1,21.8,250.54,A+,MORE 5.5 | 58.1% | Edge +3.9,MORE,5.5,58.1,3.91,16.2,Playable,1,Last 7 Confirmed,,1,7,1-1-1-1-1-1-1,100.0,97.0,5.18,Regular,14,1.04,Jackson Kent,L,4.2,1.25,0.224,0.03,0.085,Normal Starter,No,Insufficient pitcher usage sample,64.0,36.0,0,,0.0,100.0,4.73,1.39,0.2284,0.0356,Nationals Park,1.0,1.03,89.9,6.8,262.0,4.0,warm,532,452,0.285,0.386,0.546,0.932,171,0.938,129,23,7,27,85,72,65,11,30,2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS|2026-08-06 vs Toronto Blue Jays: 15 FS,2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS|2026-08-01 vs New York Yankees: 16 FS,2026-08-11 @ Washington Nationals: 14 FS|2026-08-09 @ Kansas City Royals: 11 FS|2026-08-08 @ Kansas City Royals: 4 FS|2026-08-07 @ Kansas City Royals: 20 FS|2026-08-06 vs Toronto Blue Jays: 15 FS|2026-08-05 vs Los Angeles Dodgers: 37 FS|2026-08-04 vs Los Angeles Dodgers: 20 FS|2026-08-03 vs Los Angeles Dodgers: 9 FS|2026-08-02 vs New York Yankees: 6 FS|2026-08-01 vs New York Yankees: 16 FS|2026-07-31 vs New York Yankees: 0 FS|2026-07-30 @ St. Louis Cardinals: 10 FS|2026-07-29 @ St. Louis Cardinals: 16 FS|2026-07-28 @ St. Louis Cardinals: 2 FS|2026-07-27 @ St. Louis Cardinals: 4 FS,15,30,12.3,9.5,Last 30 games + shrinkage,17.29,12.86,0.268,Neutral,12.3,2.687,0.2239,0.1343,0.0597,0.1493,0.0597,12.08,12.5,11.82,12.15,9.75,28.0,16.0,20.0,16.0,20.0,0.053,0.674,306,82.39,27.78,2.61,31.37,0.484,0.9848,0.985,1.0,75.44,82.13,0.4,1.0718,79.8,1.0687,1.0,1.0,1.0,1.0,0,Fallback,1.0,0,Fallback,306,82.39,12.0,24.21,31.08,7.2,68.3,24.5,1.0225,0.9998,1.0216,0.9995,1.0209,1.0146,13.51,1.21,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.3,27.0,1.0,0.1433,0.0521,0.0076,0.0502,0.1168,0.0133,0.2454,0.44,0.36,0.2,0.1636,0.122,0.0361,[],False,0.64,1.0,Yes,Projected,8.6,2.48,14.22,21.69,4.58,0.0,Raw,72.4,72.4,72.4,67.4,67.4,58.1,58.1,54.7,54.7,48.2,48.2,43.8,43.8,39.5,39.5,35.3,35.3,35.3,32.7,32.7,29.5,29.5,27.7,27.7,23.1,23.1,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
4,2026-08-12,Jac Caglianone,KC,LAD,KC @ LAD,AWAY,RF,12.11,9.67,1.073,MEDIUM,63.8,Manual — insufficient V7 history,projected|top4|LHP,9.67,7.61,7.14,6.73,8.71,6.73,0.773,18.2,13.7,11.2,17|21|3|42|8,17|21|3|42|8|7|3|15|5|16,17|21|3|42|8|7|3|15|5|16|0|19|8|4|0,84.6,84.6,84.6,79.5,79.5,68.9,66.7,66.7,57.4,53.5,53.5,48.2,43.6,43.6,40.9,36.6,36.6,34.9,32.3,32.3,30.9,30.9,26.0,25.1,25.1,21.2,18.7,245.95,A+,MORE 6.0 | 66.7% | Edge +3.7,MORE,6.0,66.7,3.67,33.4,Good,3,Last 7 Confirmed,,3,7,3-3-3-3-3-3-3,100.0,97.0,4.97,Regular,14,1.04,Eric Lauer,L,4.89,1.26,0.2237,0.0566,0.0746,Normal Starter,No,"Normal starter profile: 15/18 GS, 5.11 IP/app",64.0,36.0,0,,0.0,100.0,3.72,1.16,0.1956,0.0326,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,Weather unavailable,435,402,0.269,0.322,0.488,0.81,128,0.717,108,21,2,21,53,53,28,4,5,2026-08-11 @ Los Angeles Dodgers: 17 FS|2026-08-10 @ Los Angeles Dodgers: 21 FS|2026-08-09 vs Chicago Cubs: 3 FS|2026-08-08 vs Chicago Cubs: 42 FS|2026-08-07 vs Chicago Cubs: 8 FS,2026-08-11 @ Los Angeles Dodgers: 17 FS|2026-08-10 @ Los Angeles Dodgers: 21 FS|2026-08-09 vs Chicago Cubs: 3 FS|2026-08-08 vs Chicago Cubs: 42 FS|2026-08-07 vs Chicago Cubs: 8 FS|2026-08-06 vs Minnesota Twins: 7 FS|2026-08-05 vs Minnesota Twins: 3 FS|2026-08-04 vs Minnesota Twins: 15 FS|2026-08-02 @ Colorado Rockies: 5 FS|2026-08-01 @ Colorado Rockies: 16 FS,2026-08-11 @ Los Angeles Dodgers: 17 FS|2026-08-10 @ Los Angeles Dodgers: 21 FS|2026-08-09 vs Chicago Cubs: 3 FS|2026-08-08 vs Chicago Cubs: 42 FS|2026-08-07 vs Chicago Cubs: 8 FS|2026-08-06 vs Minnesota Twins: 7 FS|2026-08-05 vs Minnesota Twins: 3 FS|2026-08-04 vs Minnesota Twins: 15 FS|2026-08-02 @ Colorado Rockies: 5 FS|2026-08-01 @ Colorado Rockies: 16 FS|2026-07-31 @ Colorado Rockies: 0 FS|2026-07-30 @ Minnesota Twins: 19 FS|2026-07-29 @ Minnesota Twins: 8 FS|2026-07-28 @ Minnesota Twins: 4 FS|2026-07-26 @ Detroit Tigers: 0 FS,15,30,8.63,7.0,Last 30 games + shrinkage,14.43,12.0,0.382,Hot,8.63,2.897,0.3621,0.1552,0.0862,0.0517,0.0345,11.07,11.66,12.5,12.51,9.83,28.0,16.0,20.0,16.0,20.0,0.054,0.674,276,86.04,34.42,1.81,26.81,0.455,1.0789,1.0425,1.0,85.76,89.24,0.405,1.0765,79.8,1.0038,1.0,1.0,1.0,1.0437,458,Statcast,1.0,2,Fallback,276,86.04,12.0,9.89,32.76,9.4,61.6,29.0,1.0,1.0037,1.0134,1.0073,1.0244,1.0415,12.09,3.46,Unknown/neutral,Neutral fallback,1.0,1.0,1.0,1.0,1.0,1.0,Neutral fallback,1.072,3,27.0,1.0595,27.0,1.0,0.1624,0.0616,0.0034,0.0692,0.06,0.0092,0.233,0.5402,0.2335,0.2263,0.1263,0.1636,0.0147,[],False,0.64,1.0,Yes,Projected,6.73,4.51,14.56,18.43,4.26,0.0,Raw,84.6,84.6,84.6,79.5,79.5,68.9,66.7,66.7,57.4,53.5,53.5,48.2,43.6,43.6,40.9,36.6,36.6,34.9,32.3,32.3,30.9,30.9,26.0,25.1,25.1,21.2,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
