player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0034487,Trent Sherfield,BUF,CLE,WR,WR,ACT,8.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
00-0034613,Tanner Hudson,CIN,CHI,TE,TE,ACT,8.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,TE
00-0034753,Mark Andrews,BAL,MIN,TE,TE,ACT,8.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,TE
00-0034775,Christian Kirk,SF,LAC,WR,WR,ACT,8.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,WR
00-0034798,Durham Smythe,BAL,MIN,TE,TE,ACT,8.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,TE
00-0034827,DJ Moore,BUF,CLE,WR,WR,ACT,8.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
00-0034829,Mike Gesicki,CIN,CHI,TE,TE,ACT,8.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,TE
00-0034837,Calvin Ridley,TEN,SEA,WR,WR,ACT,8.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,WR
00-0034844,Saquon Barkley,PHI,NE,RB,RB,ACT,8.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,RB
00-0034867,Malik Turner,SF,LAC,WR,WR,ACT,8.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,WR
00-0034959,Andrew Beck,NYJ,PIT,RB,FB,ACT,7.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,FB
00-0034960,Jakobi Meyers,JAX,CAR,WR,WR,ACT,7.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,WR
00-0034975,Justice Hill,BAL,MIN,RB,RB,ACT,7.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,RB
00-0034981,Foster Moreau,HOU,LV,TE,TE,ACT,7.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,TE
00-0035021,Ashton Dulin,IND,ATL,WR,WR,ACT,7.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,WR
00-0035039,Stephen Carlson,CHI,CIN,TE,TE,ACT,7.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,TE
00-0035125,Alec Ingold,LAC,SF,RB,FB,ACT,7.0,2026_PRE_W2_SF_LAC,,home,2026,PRE,2,FB
00-0035140,Mecole Hardman,BUF,CLE,WR,WR,ACT,7.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
00-0035208,Olamide Zaccheaus,ATL,IND,WR,WR,ACT,7.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,WR
00-0035229,T.J. Hockenson,MIN,BAL,TE,TE,ACT,7.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,TE
00-0035249,Josh Oliver,MIN,BAL,TE,TE,ACT,7.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,TE
00-0035250,Devin Singletary,NYG,MIA,RB,RB,ACT,7.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,RB
00-0035261,Tony Pollard,TEN,SEA,RB,RB,ACT,7.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,RB
00-0035298,Scott Miller,CHI,CIN,WR,WR,ACT,7.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,WR
00-0035359,David Sills,TB,KC,WR,WR,ACT,7.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,WR
00-0035406,Lil'Jordan Humphrey,DEN,GB,WR,WR,ACT,7.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,WR
00-0035500,Greg Dortch,DET,WAS,WR,WR,ACT,7.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,WR
00-0035535,Darius Slayton,NYG,MIA,WR,WR,ACT,7.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,WR
00-0035537,Ty Johnson,BUF,CLE,RB,RB,ACT,7.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,RB
00-0035544,Tom Kennedy,DET,WAS,WR,WR,ACT,7.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,WR
00-0035594,Travis Homer,PIT,NYJ,RB,RB,ACT,7.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,RB
00-0035631,Drew Sample,CIN,CHI,TE,TE,ACT,7.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,TE
00-0035640,DK Metcalf,PIT,NYJ,WR,WR,ACT,7.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,WR
00-0035644,Noah Fant,NO,LAR,TE,TE,ACT,7.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,TE
00-0035645,Gunner Olszewski,NYG,MIA,WR,WR,RES,7.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,WR
00-0035659,Terry McLaurin,WAS,DET,WR,WR,ACT,7.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,WR
00-0035662,Marquise Brown,PHI,NE,WR,WR,ACT,7.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0035676,A.J. Brown,NE,PHI,WR,WR,ACT,7.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,WR
00-0035685,David Montgomery,HOU,LV,RB,RB,ACT,7.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,RB
00-0035689,Dawson Knox,BUF,CLE,TE,TE,ACT,7.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,TE
00-0035700,Josh Jacobs,GB,DEN,RB,RB,ACT,7.0,2026_PRE_W2_GB_DEN,,away,2026,PRE,2,RB
00-0035891,Cody White,SEA,TEN,WR,WR,ACT,6.0,2026_PRE_W2_SEA_TEN,,away,2026,PRE,2,WR
00-0035973,Patrick Taylor,SF,LAC,RB,RB,ACT,6.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,RB
00-0035976,Dan Chisena,CAR,JAX,WR,WR,ACT,6.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,WR
00-0036020,Salvon Ahmed,CHI,CIN,RB,RB,ACT,6.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,RB
00-0036032,Sean McKeon,IND,ATL,TE,TE,ACT,6.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,TE
00-0036040,Juwan Johnson,NO,LAR,TE,TE,ACT,6.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,TE
00-0036139,Rico Dowdle,PIT,NYJ,RB,RB,ACT,6.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,RB
00-0036145,Lawrence Cager,WAS,DET,TE,TE,ACT,6.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,TE
00-0036158,J.K. Dobbins,DEN,GB,RB,RB,ACT,6.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,RB
00-0036165,Isaiah Hodgins,NYG,MIA,WR,WR,ACT,6.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,WR
00-0036176,Mason Kinsey,TEN,SEA,WR,WR,ACT,6.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,WR
