Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-08-17,823427,Janson Junk,676083,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,R,Established Starter Sample,False,False,17,17,1.0,373.0,-,4.41,6.57,14.87,13.18,14.36,3.15,0.917,Projected roster,0.62,-1.061,-0.412,0.0,87.5,63.2,27.3,79.5,20.73,78.8,0.62,1.0,1.0,1.0,1.0,1.0,2.89,2.89,3.5,2.5,Model fallback,0.39,PASS,PASS,51.6,48.4,51.6,2.5,51.6,PASS,False,51.580000000000005,48.42,51.6,48.4,51.6,48.4,33.4,48.4,18.2,33.4,66.6,19.8,66.6,13.6,19.8,80.2,10.7,80.2,9.1,10.7,89.3,5.4,89.3,5.3,5.4,94.6,2.6,94.6,2.8,2.6,97.4,1.1,97.4,1.5,1.1,98.9,0.5,98.9,0.6,0.5,99.5,0.2,99.5,0.3,0.2,99.8,0.1,99.8,0.1,51.6,33.4,19.8,10.7,5.4,2.6,1.1,0.5,0.2,0.1,0.0,9.6,14.4,18.8,23.0,27.7,18.5,51.3,21.5,8.4,0.2,21.6,-0.784,-0.843,0.0641,17,26.7,-1.115,11.9,25.7,13.0,22.7,15.2,8.78,24.88,23.36,59.32,10.53,6.25,31.4,16.4,19.6,38.9,22.2,-0.47,-2.97,-0.378,-,Joe Mack,1.0,2.01,83.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,823343,Carmen Mlodzinski,669387,Detroit Tigers,Pittsburgh Pirates,PNC Park,R,Limited Starter Sample,True,False,11,27,0.407,433.0,-,3.79,7.04,16.44,15.04,16.03,2.94,0.928,Projected roster,0.62,-0.83,-0.301,0.004,88.2,56.3,21.6,76.8,16.95,64.8,0.65,1.0,1.0,1.0,1.0,1.0,2.73,2.73,2.5,2.5,Model fallback,0.23,PASS,PASS,49.5,50.5,49.5,2.5,49.5,PASS,False,49.5,50.5,49.5,50.5,49.5,50.5,30.5,50.5,19.0,30.5,69.5,17.1,69.5,13.5,17.1,82.9,8.6,82.9,8.4,8.6,91.4,4.0,91.4,4.6,4.0,96.0,1.6,96.0,2.4,1.6,98.4,0.7,98.4,0.9,0.7,99.3,0.2,99.3,0.5,0.2,99.8,0.1,99.8,0.1,0.1,99.9,0.0,99.9,0.0,49.5,30.5,17.1,8.6,4.0,1.6,0.7,0.2,0.1,0.0,0.0,9.7,16.0,22.0,27.7,33.5,17.8,50.2,22.2,9.1,0.6,32.0,-0.512,-0.516,0.0886,14,26.0,0.505,26.9,33.2,24.1,25.9,17.38,18.25,31.16,27.31,64.14,13.54,7.88,44.2,28.5,21.5,15.5,23.1,-0.78,0.47,0.003,-,Rafael Flores Jr.,1.0,1.9,73.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,824641,Luis Castillo,622491,Chicago Cubs,Chicago White Sox,Wrigley Field,R,Established Starter Sample,False,False,19,22,0.864,484.0,-,4.96,8.21,20.06,19.34,19.85,5.0,0.955,Projected roster,0.62,-0.459,-0.481,0.0,88.1,58.0,24.2,79.4,23.12,89.5,0.575,1.0,1.0,1.0,1.0,1.0,4.78,4.78,4.5,4.5,Model fallback,0.28,PASS,PASS,49.4,50.6,49.4,3.5,64.5,STRONG MORE,True,49.4075,50.592499999999994,49.4,50.6,78.7,21.3,64.5,21.3,14.2,64.5,35.5,49.4,35.5,15.1,49.4,50.6,35.7,50.6,13.7,35.7,64.3,24.4,64.3,11.4,24.4,75.6,15.8,75.6,8.5,15.8,84.2,9.9,84.2,6.0,9.9,90.1,5.8,90.1,4.1,5.8,94.2,3.2,94.2,2.6,3.2,96.8,1.7,96.8,1.5,78.7,64.5,49.4,35.7,24.4,15.8,9.9,5.8,3.2,1.7,0.8,12.8,19.8,26.4,32.7,39.3,17.2,48.7,23.1,9.8,1.2,43.3,-0.27,-0.225,0.0933,17,34.1,0.824,34.3,28.5,30.0,26.3,21.65,22.93,32.86,26.65,70.97,16.78,10.3,45.9,38.3,32.0,50.3,38.2,0.21,13.35,0.708,-,Jake Rogers,1.0,2.73,79.9,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,822939,Shane McClanahan,663556,Baltimore Orioles,Tampa Bay Rays,Tropicana Field,L,Established Starter Sample,False,False,20,20,1.0,409.0,-,3.09,8.27,20.87,22.26,21.28,4.5,1.028,Projected roster,0.62,-0.021,0.205,0.015,85.0,52.2,24.0,76.2,19.93,77.5,0.64,1.0,1.0,1.0,1.0,1.0,4.62,4.62,4.5,4.5,Model fallback,0.12,PASS,PASS,48.4,51.6,48.4,3.5,64.3,STRONG MORE,True,48.44,51.559999999999995,48.4,51.6,79.8,20.2,64.3,20.2,15.5,64.3,35.7,48.4,35.7,15.9,48.4,51.6,33.2,51.6,15.2,33.2,66.8,21.1,66.8,12.1,21.1,78.9,12.5,78.9,8.6,12.5,87.5,7.0,87.5,5.6,7.0,93.0,3.6,93.0,3.4,3.6,96.4,1.7,96.4,1.9,1.7,98.3,0.7,98.3,1.0,79.8,64.3,48.4,33.2,21.1,12.5,7.0,3.6,1.7,0.7,0.3,15.9,21.3,26.3,30.9,35.6,17.1,49.5,23.0,9.6,0.9,49.7,-0.036,-0.052,0.0713,18,33.3,0.085,24.5,27.1,27.1,24.4,22.56,24.08,28.78,27.17,68.09,21.62,11.51,51.9,40.7,42.1,34.3,40.0,-0.78,2.45,0.058,-,Nick Fortes,1.0,2.45,85.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,824320,Blake Snell,605483,Colorado Rockies,Los Angeles Dodgers,Coors Field,L,Limited Starter Sample,True,False,2,2,1.0,40.0,-,5.0,15.0,23.52,25.34,24.06,5.36,1.031,Projected roster,0.62,0.29,0.137,0.04,84.2,56.4,23.3,72.3,21.42,83.9,0.5,1.0,1.0,1.0,1.0,1.0,5.53,5.53,5.5,5.5,Model fallback,0.03,PASS,PASS,47.1,52.9,47.1,4.5,62.5,STRONG MORE,True,47.099999999999994,52.900000000000006,47.1,52.9,88.2,11.8,76.7,11.8,11.5,76.7,23.3,62.5,23.3,14.2,62.5,37.5,47.1,37.5,15.4,47.1,52.9,33.0,52.9,14.1,33.0,67.0,21.8,67.0,11.2,21.8,78.2,13.3,78.2,8.5,13.3,86.7,7.6,86.7,5.7,7.6,92.4,4.0,92.4,3.6,4.0,96.0,2.1,96.0,1.9,88.2,76.7,62.5,47.1,33.0,21.8,13.3,7.6,4.0,2.1,1.0,20.7,24.1,27.3,30.2,33.2,16.8,48.3,23.1,10.1,1.8,57.3,0.144,0.166,0.045,0,,0.0,25.0,28.5,24.0,20.0,25.02,25.0,29.0,28.5,60.0,24.0,20.0,65.6,49.2,48.9,43.1,47.9,0.0,0.0,0.0,-,Hunter Feduccia,1.0,2.64,27.1,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,823589,Nolan McLean,690997,San Diego Padres,New York Mets,Citi Field,R,Established Starter Sample,False,False,24,24,1.0,568.0,-,3.42,10.47,26.67,24.86,26.13,6.9,0.941,Projected roster,0.62,-0.572,-0.416,0.0,88.4,57.7,25.2,80.5,24.7,96.9,0.485,1.0,1.0,1.0,1.0,1.0,6.5,6.5,6.5,6.5,Model fallback,-0.0,PASS,PASS,47.0,53.0,47.0,5.5,60.2,MORE,True,47.0,53.0,47.0,53.0,92.3,7.7,84.0,7.7,8.3,84.0,16.0,72.8,16.0,11.2,72.8,27.2,60.2,27.2,12.6,60.2,39.8,47.0,39.8,13.2,47.0,53.0,34.6,53.0,12.4,34.6,65.4,24.1,65.4,10.6,24.1,75.9,15.8,75.9,8.2,15.8,84.2,9.9,84.2,5.9,9.9,90.1,5.9,90.1,4.1,92.3,84.0,72.8,60.2,47.0,34.6,24.1,15.8,9.9,5.9,3.2,19.8,26.1,32.2,38.1,44.2,17.0,47.8,23.5,10.4,1.3,57.4,0.128,0.109,0.085,18,33.3,0.871,28.0,31.1,32.8,33.5,27.94,23.34,28.77,28.5,57.54,25.47,15.02,52.5,51.1,37.6,57.3,46.9,-0.03,0.48,0.278,-,Francisco Alvarez,1.0,2.99,86.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,824641,Shota Imanaga,684007,Chicago White Sox,Chicago Cubs,Wrigley Field,L,Established Starter Sample,False,False,24,24,1.0,554.0,-,3.74,8.52,21.57,21.69,21.61,5.5,0.986,Projected roster,0.62,-0.323,0.045,0.044,83.8,57.8,23.0,74.8,23.5,91.5,0.545,1.0,1.0,1.0,1.0,1.0,5.42,5.42,5.5,5.5,Model fallback,-0.08,PASS,PASS,45.1,54.9,45.1,4.5,59.2,MORE,True,45.1275,54.8725,45.1,54.9,85.1,14.9,72.8,14.9,12.3,72.8,27.2,59.2,27.2,13.6,59.2,40.8,45.1,40.8,14.1,45.1,54.9,32.6,54.9,12.6,32.6,67.4,22.1,67.4,10.5,22.1,77.9,14.2,77.9,7.9,14.2,85.8,8.7,85.8,5.5,8.7,91.3,4.9,91.3,3.8,4.9,95.1,2.6,95.1,2.2,85.1,72.8,59.2,45.1,32.6,22.1,14.2,8.7,4.9,2.6,1.4,14.9,21.6,27.8,33.8,40.0,16.8,48.6,23.4,10.0,1.2,47.3,-0.136,-0.109,0.0889,18,36.1,0.662,29.5,31.1,29.0,25.6,23.4,24.24,34.12,26.69,57.56,20.57,13.43,47.8,41.2,41.0,50.6,43.0,-0.76,-3.08,-0.397,-,Miguel Amaya,1.0,2.82,86.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,823668,Bailey Ober,641927,Atlanta Braves,Minnesota Twins,Target Field,R,Established Starter Sample,False,False,18,18,1.0,415.0,-,4.64,6.09,15.0,14.13,14.74,3.74,0.95,Projected roster,0.62,-0.52,-0.236,0.0,86.5,61.2,27.2,79.1,22.94,87.6,0.605,1.0,1.0,1.0,1.0,1.0,3.55,3.55,3.5,3.5,Model fallback,0.05,PASS,PASS,45.0,55.0,45.0,2.5,61.7,STRONG MORE,True,45.0375,54.962500000000006,45.0,55.0,61.7,38.3,45.0,38.3,16.7,45.0,55.0,30.8,55.0,14.2,30.8,69.2,19.9,69.2,10.9,19.9,80.1,11.9,80.1,8.0,11.9,88.1,6.8,88.1,5.1,6.8,93.2,3.7,93.2,3.1,3.7,96.3,1.8,96.3,1.9,1.8,98.2,0.9,98.2,0.9,0.9,99.1,0.4,99.1,0.4,61.7,45.0,30.8,19.9,11.9,6.8,3.7,1.8,0.9,0.4,0.2,7.6,14.7,21.4,27.6,33.7,17.8,49.8,22.6,9.2,0.6,34.7,-0.481,-0.535,0.095,18,28.8,-0.321,18.2,26.9,26.3,23.1,16.28,18.11,25.0,24.6,61.94,21.59,13.19,39.3,25.2,26.0,48.6,30.2,-0.69,-1.91,-0.356,-,Ryan Jeffers,1.0,2.4,83.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,822939,Brandon Young,687064,Tampa Bay Rays,Baltimore Orioles,Tropicana Field,R,Established Starter Sample,False,False,20,20,1.0,487.0,-,3.33,7.36,19.65,17.08,18.88,4.96,0.893,Projected roster,0.62,-0.67,-0.898,0.016,88.5,72.8,23.6,82.3,24.96,95.9,0.555,1.0,1.0,1.0,1.0,1.0,4.43,4.43,4.5,4.5,Model fallback,-0.07,PASS,PASS,44.5,55.5,44.5,3.5,60.4,MORE,True,44.5375,55.462500000000006,44.5,55.5,76.5,23.5,60.4,23.5,16.0,60.4,39.6,44.5,39.6,15.9,44.5,55.5,30.6,55.5,14.0,30.6,69.4,19.6,69.4,11.0,19.6,80.5,11.6,80.5,8.0,11.6,88.4,6.5,88.4,5.1,6.5,93.5,3.4,93.5,3.1,3.4,96.6,1.7,96.6,1.7,1.7,98.3,0.8,98.3,0.9,76.5,60.4,44.5,30.6,19.6,11.6,6.5,3.4,1.7,0.8,0.3,14.3,18.9,23.2,27.2,31.4,18.1,49.5,22.5,9.2,0.7,52.4,-0.044,-0.038,0.061,18,25.9,0.314,26.3,28.6,29.1,24.0,19.87,23.95,32.87,26.63,66.22,25.0,14.8,48.0,39.0,25.5,57.6,37.3,0.36,2.32,0.285,-,Carlos Narváez,1.0,2.49,86.7,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-17,823427,Cristopher Sánchez,650911,Miami Marlins,Philadelphia Phillies,Citizens Bank Park,L,Established Starter Sample,False,False,25,25,1.0,646.0,-,2.54,10.46,29.38,30.09,29.59,8.25,0.987,Projected roster,0.62,0.228,-0.043,0.05,85.7,56.2,22.0,75.1,24.93,99.3,0.525,1.0,1.0,1.0,1.0,1.0,8.14,8.14,8.5,8.5,Model fallback,-0.36,PASS,PASS,43.4,56.6,43.4,7.5,54.8,SLIGHT MORE,True,43.3825,56.6175,43.4,56.6,97.0,3.0,92.8,3.0,4.2,92.8,7.2,86.2,7.2,6.7,86.2,13.8,77.3,13.8,8.9,77.3,22.7,66.4,22.7,10.9,66.4,33.6,54.8,33.6,11.6,54.8,45.2,43.4,45.2,11.5,43.4,56.6,33.0,56.6,10.4,33.0,67.0,23.8,67.0,9.2,23.8,76.2,16.3,76.2,7.5,97.0,92.8,86.2,77.3,66.4,54.8,43.4,33.0,23.8,16.3,10.4,22.5,29.6,36.8,43.8,51.3,14.6,43.1,25.4,13.0,4.0,75.7,0.583,0.665,0.095,18,39.1,1.623,35.5,35.2,40.8,28.5,33.08,31.91,35.62,30.73,60.98,25.47,15.02,61.6,62.6,54.5,56.9,58.2,-0.42,4.07,0.276,-,Garrett Stubbs,1.0,3.34,85.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
