player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pat_made,model_version
00-0033787,Jake Elliott,PHI,CHI,K,2026,REG,3,4,22.64,ELITE,2.419,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,CHI,K,2026,REG,3,5,9.9,ELITE,2.419,NFL_PAT_MADE_V1
00-0033787,Jake Elliott,PHI,CHI,K,2026,REG,3,6,3.72,ELITE,2.419,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,1,84.88,ELITE,1.892,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,2,56.32,ELITE,1.892,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,3,29.39,ELITE,1.892,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,4,12.59,ELITE,1.892,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,5,4.38,ELITE,1.892,NFL_PAT_MADE_V1
00-0034161,Daniel Carlson,NO,LV,K,2026,REG,3,6,1.26,ELITE,1.892,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,1,98.03,ELITE,3.881,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,2,90.32,ELITE,3.881,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,3,75.04,ELITE,3.881,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,4,55.12,ELITE,3.881,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,5,35.68,ELITE,3.881,NFL_PAT_MADE_V1
00-0034173,Eddy Pineiro,SF,ARI,K,2026,REG,3,6,20.33,ELITE,3.881,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,1,81.23,ELITE,1.67,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,2,49.89,ELITE,1.67,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,3,23.44,ELITE,1.67,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,4,8.83,ELITE,1.67,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,5,2.7,ELITE,1.67,NFL_PAT_MADE_V1
00-0035192,Joey Slye,TEN,NYG,K,2026,REG,3,6,0.72,HIGH,1.67,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,1,88.04,ELITE,2.142,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,2,63.07,ELITE,2.142,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,3,36.37,ELITE,2.142,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,4,16.98,ELITE,2.142,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,5,6.68,ELITE,2.142,NFL_PAT_MADE_V1
00-0035269,Matt Gay,LV,NO,K,2026,REG,3,6,2.23,ELITE,2.142,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,1,83.03,ELITE,1.783,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,2,53.16,ELITE,1.783,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,3,26.58,ELITE,1.783,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,4,10.71,ELITE,1.783,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,5,3.49,ELITE,1.783,NFL_PAT_MADE_V1
00-0035358,Chase McLaughlin,TB,MIN,K,2026,REG,3,6,1.04,ELITE,1.783,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,1,98.91,ELITE,4.428,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,2,93.95,ELITE,4.428,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,3,82.88,ELITE,4.428,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,4,66.23,ELITE,4.428,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,5,47.11,ELITE,4.428,NFL_PAT_MADE_V1
00-0036162,Tyler Bass,BUF,LAC,K,2026,REG,3,6,30.23,ELITE,4.428,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,1,83.43,ELITE,1.792,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,2,53.42,ELITE,1.792,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,3,26.76,ELITE,1.792,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,4,10.73,ELITE,1.792,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,5,3.54,ELITE,1.792,NFL_PAT_MADE_V1
00-0036816,Riley Patterson,MIA,KC,K,2026,REG,3,6,1.07,ELITE,1.792,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,1,96.03,ELITE,3.218,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,2,83.3,ELITE,3.218,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,3,62.61,ELITE,3.218,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,4,40.28,ELITE,3.218,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,5,22.49,ELITE,3.218,NFL_PAT_MADE_V1
00-0036854,Evan McPherson,CIN,PIT,K,2026,REG,3,6,10.86,ELITE,3.218,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,1,88.94,ELITE,2.2,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,2,64.52,ELITE,2.2,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,3,37.8,ELITE,2.2,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,4,18.05,ELITE,2.2,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,5,7.21,ELITE,2.2,NFL_PAT_MADE_V1
00-0037224,Cameron Dicker,LAC,BUF,K,2026,REG,3,6,2.54,ELITE,2.2,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,1,95.44,ELITE,3.083,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,2,81.47,ELITE,3.083,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,3,59.8,ELITE,3.083,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,4,37.23,ELITE,3.083,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,5,19.94,ELITE,3.083,NFL_PAT_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,6,9.31,ELITE,3.083,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,1,79.56,ELITE,1.584,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,2,47.01,ELITE,1.584,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,3,21.2,ELITE,1.584,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,4,7.68,ELITE,1.584,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,5,2.29,ELITE,1.584,NFL_PAT_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,6,0.55,LEAN,1.584,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,1,82.76,ELITE,1.761,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,2,52.47,ELITE,1.761,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,3,25.98,ELITE,1.761,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,4,10.27,ELITE,1.761,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,5,3.41,ELITE,1.761,NFL_PAT_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,6,0.93,ELITE,1.761,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,1,79.69,ELITE,1.596,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,2,47.38,ELITE,1.596,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,3,21.61,ELITE,1.596,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,4,7.83,ELITE,1.596,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,5,2.32,ELITE,1.596,NFL_PAT_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,6,0.6,LEAN,1.596,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,1,97.65,ELITE,3.725,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,2,88.83,ELITE,3.725,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,3,72.33,ELITE,3.725,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,4,51.68,ELITE,3.725,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,5,32.24,ELITE,3.725,NFL_PAT_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,6,17.8,ELITE,3.725,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,1,90.42,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,2,68.24,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,3,42.05,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,4,21.18,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,5,8.93,ELITE,2.354,NFL_PAT_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,6,3.26,ELITE,2.354,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,1,96.83,ELITE,3.451,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,2,85.95,ELITE,3.451,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,3,67.31,ELITE,3.451,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,4,45.69,ELITE,3.451,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,5,26.84,ELITE,3.451,NFL_PAT_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,6,13.87,ELITE,3.451,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,1,98.18,ELITE,3.954,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,2,90.69,ELITE,3.954,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,3,75.89,ELITE,3.954,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,4,56.33,ELITE,3.954,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,5,36.98,ELITE,3.954,NFL_PAT_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,6,21.46,ELITE,3.954,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,1,91.91,ELITE,2.506,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,2,71.28,ELITE,2.506,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,3,45.75,ELITE,2.506,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,4,24.45,ELITE,2.506,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,5,11.02,ELITE,2.506,NFL_PAT_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,6,4.31,ELITE,2.506,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,1,96.82,ELITE,3.453,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,2,86.04,ELITE,3.453,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,3,67.2,ELITE,3.453,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,4,45.7,ELITE,3.453,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,5,27.0,ELITE,3.453,NFL_PAT_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,6,13.91,ELITE,3.453,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,1,92.55,ELITE,2.592,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,2,73.12,ELITE,2.592,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,3,47.78,ELITE,2.592,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,4,26.22,ELITE,2.592,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,5,12.33,ELITE,2.592,NFL_PAT_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,6,4.93,ELITE,2.592,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,1,90.85,ELITE,2.4,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,2,69.21,ELITE,2.4,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,3,43.03,ELITE,2.4,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,4,22.18,ELITE,2.4,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,5,9.66,ELITE,2.4,NFL_PAT_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,6,3.6,ELITE,2.4,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,1,86.99,ELITE,2.052,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,2,60.64,ELITE,2.052,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,3,33.81,ELITE,2.052,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,4,15.31,ELITE,2.052,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,5,5.89,ELITE,2.052,NFL_PAT_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,6,1.91,ELITE,2.052,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,1,97.48,ELITE,3.69,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,2,88.57,ELITE,3.69,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,3,71.88,ELITE,3.69,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,4,51.05,ELITE,3.69,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,5,31.56,ELITE,3.69,NFL_PAT_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,6,17.06,ELITE,3.69,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,1,75.4,ELITE,1.408,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,2,40.89,ELITE,1.408,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,3,16.97,ELITE,1.408,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,4,5.61,ELITE,1.408,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,5,1.48,ELITE,1.408,NFL_PAT_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,6,0.34,LOW,1.408,NFL_PAT_MADE_V1
