player_id,player_name,team,opponent,position,depth_chart_position,status,season,season_type,week,target_slate,game_id,game_date,home_away,projected_fg_made,projected_fg_attempts,fg_make_rate,fg_make_rate_weather_adjusted,fg_weather_stadium,fg_weather_stadium_type,fg_weather_roof,fg_weather_temperature_f,fg_weather_humidity_pct,fg_weather_pressure_hpa,fg_weather_elevation_ft,fg_weather_wind_mph,fg_weather_gust_mph,fg_weather_wind_direction_deg,fg_weather_field_bearing_deg,fg_weather_crosswind_mph,fg_weather_headwind_mph,fg_weather_gust_crosswind_mph,fg_weather_gust_headwind_mph,fg_weather_precip_pct,fg_weather_precip_in,fg_weather_rating,fg_weather_multiplier,fg_weather_short_multiplier,fg_weather_mid_multiplier,fg_weather_long_multiplier,fg_weather_extreme_multiplier,fg_weather_risk,fg_weather_source,fg_weather_confidence_pct,fg_weather_uncertainty_score,fg_weather_condition,fg_weather_window,fg_1_19_make_pct_5y,fg_1_19_attempts_5y,fg_1_19_makes_5y,fg_20_29_make_pct_5y,fg_20_29_attempts_5y,fg_20_29_makes_5y,fg_30_39_make_pct_5y,fg_30_39_attempts_5y,fg_30_39_makes_5y,fg_40_49_make_pct_5y,fg_40_49_attempts_5y,fg_40_49_makes_5y,fg_50_59_make_pct_5y,fg_50_59_attempts_5y,fg_50_59_makes_5y,fg_60_plus_make_pct_5y,fg_60_plus_attempts_5y,fg_60_plus_makes_5y,fg_distance_identity_source,fg_1_19_source,fg_20_29_source,fg_30_39_source,fg_40_49_source,fg_50_59_source,fg_60_plus_source,recent_fg_made_pg,recent_fg_attempts_pg,kicker_role_stability,historical_kicking_games,preseason_usage_multiplier,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,data_source,simulations,model_version,prob_1_plus,prob_2_plus,prob_3_plus,prob_4_plus,prob_5_plus
00-0031203,Cairo Santos,CHI,TEN,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,away,1.728,2.02,85.51,85.2,Paycor Stadium,OUTDOOR,OUTDOOR,75.7,55.8,982.3,627.0,9.3,19.1,309.0,5.0,7.7,5.2,15.8,10.7,1.5,0.0,88.3,0.9964,0.9986,0.9976,0.9958,0.9937,NEUTRAL,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,31,31,97.3,37,36,80.39,51,41,80.0,30,24,0.0,1,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.91,2.203,63.3,44,0.915,1.728,2.0,0.0,3.0,1.315,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,82.31,51.32,25.05,9.82,3.21
00-0038097,Cade York,NYJ,NYG,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,1.692,2.1,79.73,80.73,Acrisure Stadium,OUTDOOR,OUTDOOR,72.8,68.2,988.8,764.0,2.5,4.8,62.0,335.0,2.5,0.1,4.8,0.3,0.0,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,10,10,73.33,15,11,63.64,11,7,62.5,8,5,0.0,1,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.698,2.295,75.0,6,0.915,1.692,2.0,0.0,3.0,1.304,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,81.47,50.2,24.19,9.4,3.0
00-0039409,Cam Little,JAX,TB,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,home,1.655,1.85,88.3,89.41,EverBank Stadium,OUTDOOR,OUTDOOR,82.7,79.5,1015.0,16.0,6.6,13.1,161.0,,,,,,12.2,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,13,13,100.0,15,15,85.0,20,17,73.33,15,11,100.0,2,2,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.733,2.023,84.2,31,0.915,1.655,1.0,0.0,3.0,1.286,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,80.88,49.16,23.18,8.74,2.71
00-0036816,Riley Patterson,MIA,ATL,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ATL_MIA,,home,1.664,1.88,87.35,88.44,Hard Rock Stadium,OUTDOOR,OUTDOOR,84.6,75.5,1015.4,7.0,4.9,8.7,163.0,,,,,,20.2,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,94.74,19,18,95.12,41,39,87.88,33,29,53.85,13,7,,0,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,NO_SAMPLE,1.887,2.053,74.0,25,0.915,1.664,1.0,0.0,3.0,1.295,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,80.76,49.52,23.5,8.88,2.83
00-0025565,Nick Folk,ATL,MIA,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ATL_MIA,,away,1.639,1.75,93.68,93.68,Lucas Oil Stadium,INDOOR,INDOOR,79.2,69.2,988.7,715.0,12.2,17.9,292.0,,,,,,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,100.0,1,1,100.0,37,37,100.0,39,39,89.58,48,43,81.82,33,27,,0,0,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,NO_SAMPLE,1.837,1.913,77.5,40,0.915,1.639,1.0,0.0,3.0,1.279,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,80.6,48.82,22.64,8.4,2.63
00-0038562,Jake Moody,WAS,BAL,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_WAS_BAL,,away,1.652,2.25,73.44,73.44,Ford Field,INDOOR,INDOOR,72.5,81.2,989.1,600.0,6.8,10.2,208.0,,,,,,38.5,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,91.67,24,22,91.3,23,21,61.54,26,16,64.71,17,11,,0,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,NO_SAMPLE,1.833,2.46,76.4,38,0.915,1.652,1.0,0.0,3.0,1.29,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,80.53,49.14,23.16,8.74,2.74
00-0039172,Jake Bates,DET,IND,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_DET_IND,,away,1.631,2.02,80.91,80.91,Ford Field,INDOOR,INDOOR,72.5,81.2,989.1,600.0,6.8,10.2,208.0,,,,,,38.5,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,10,10,100.0,18,18,84.21,19,16,66.67,15,10,0.0,2,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.75,2.203,66.1,32,0.915,1.631,1.0,0.0,3.0,1.282,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,80.27,48.38,22.5,8.56,2.64
00-0038905,Blake Grupe,IND,DET,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_DET_IND,,home,1.605,2.04,78.95,78.95,Lucas Oil Stadium,INDOOR,INDOOR,79.2,69.2,988.7,715.0,12.2,17.9,292.0,,,,,,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,92.0,25,23,89.66,29,26,75.0,24,18,72.0,25,18,50.0,2,1,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.823,2.227,71.9,45,0.915,1.605,1.0,0.0,3.0,1.271,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,79.69,47.62,21.89,8.11,2.44
00-0036854,Evan McPherson,CIN,PHI,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,away,1.532,1.87,82.31,82.01,Paycor Stadium,OUTDOOR,OUTDOOR,75.7,55.8,982.3,627.0,9.3,19.1,309.0,5.0,7.7,5.2,15.8,10.7,1.5,0.0,88.3,0.9964,0.9986,0.9976,0.9958,0.9937,NEUTRAL,Open-Meteo,100.0,0.0,,Kickoff through +3h,100.0,1,1,96.77,31,30,100.0,37,37,80.85,47,38,70.45,44,31,50.0,2,1,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.847,2.047,62.3,42,0.915,1.532,1.0,0.0,3.0,1.239,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,78.31,45.24,19.9,7.06,2.05
00-0035192,Joey Slye,TEN,CHI,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,home,1.395,1.79,77.04,78.0,Nissan Stadium,OUTDOOR,OUTDOOR,75.8,62.2,997.0,558.0,2.4,5.0,226.0,,,,,,0.0,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,100.0,1,1,93.75,32,30,94.12,34,32,76.19,42,32,72.73,33,24,40.0,5,2,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.53,1.953,66.8,45,0.915,1.395,1.0,0.0,3.0,1.185,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,75.06,40.56,16.6,5.41,1.48
00-0036162,Tyler Bass,BUF,PIT,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,home,1.346,1.62,83.82,83.42,Huntington Bank Field,OUTDOOR,OUTDOOR,75.6,79.8,987.2,653.0,7.0,10.2,198.0,,,,,,35.2,1.079,87.7,0.9952,0.9982,0.9968,0.9945,0.9917,NEUTRAL,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,94.44,36,34,90.91,44,40,72.22,36,26,72.22,18,13,100.0,1,1,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.583,1.767,69.3,35,0.915,1.346,1.0,0.0,3.0,1.167,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,73.73,38.96,15.43,4.9,1.3
00-0038428,Andre Szmyt,CLE,NE,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NE_CLE,,home,1.323,1.53,86.93,86.52,Huntington Bank Field,OUTDOOR,OUTDOOR,75.6,79.8,987.2,653.0,7.0,10.2,198.0,,,,,,35.2,1.079,87.7,0.9952,0.9982,0.9968,0.9945,0.9917,NEUTRAL,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,4,4,90.91,11,10,83.33,6,5,83.33,6,5,,0,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,NO_SAMPLE,1.563,1.677,76.0,16,0.915,1.323,1.0,0.0,3.0,1.151,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,73.35,38.08,14.94,4.52,1.17
00-0033787,Jake Elliott,PHI,CIN,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,home,1.316,1.65,79.38,80.37,Gillette Stadium,OUTDOOR,OUTDOOR,64.9,92.2,1004.8,289.0,4.8,13.4,24.0,15.0,0.8,4.7,2.1,13.2,0.2,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,36,36,94.34,53,50,82.61,46,38,62.5,32,20,50.0,2,1,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,1.32,1.8,65.7,52,0.915,1.316,1.0,0.0,3.0,1.148,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,73.15,37.88,14.65,4.51,1.16
00-0040279,Ryan Fitzgerald,CAR,HOU,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,1.251,1.48,83.56,84.6,EverBank Stadium,OUTDOOR,OUTDOOR,82.7,79.5,1015.0,16.0,6.6,13.1,161.0,,,,,,12.2,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,100.0,6,6,88.89,9,8,90.0,10,9,40.0,5,2,,0,0,PLAYER_ID,NO_SAMPLE,PLAYER_ID,PLAYER_ID,PLAYER_ID,PLAYER_ID,NO_SAMPLE,1.3,1.62,68.8,18,0.915,1.251,1.0,0.0,3.0,1.124,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,71.29,35.38,13.29,3.96,0.96
00-0040899,Trey Smack,GB,ARI,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_ARI_GB,,home,1.206,1.42,84.0,85.25,Empower Field at Mile High,OUTDOOR,OUTDOOR,81.9,27.2,843.2,5279.0,7.1,10.4,134.0,0.0,5.1,4.9,7.5,7.2,6.8,0.0,97.3,1.0149,1.0058,1.0102,1.0175,1.025,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.206,1.0,0.0,3.0,1.096,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,70.14,33.97,12.06,3.45,0.78
00-0038748,B.T. Potter,TB,JAX,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_TB_JAX,,away,1.206,1.42,84.0,85.05,Raymond James Stadium,OUTDOOR,OUTDOOR,84.7,67.8,1014.5,3.0,5.8,10.2,222.0,,,,,,3.5,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.206,1.0,0.0,3.0,1.098,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,70.04,33.87,12.24,3.45,0.78
00-0041145,Dominic Zvada,NYG,NYJ,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,away,1.209,1.42,84.0,85.05,Hard Rock Stadium,OUTDOOR,OUTDOOR,84.6,75.5,1015.4,7.0,4.9,8.7,163.0,,,,,,20.2,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.209,1.0,0.0,3.0,1.102,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,70.02,34.07,12.25,3.52,0.81
00-0041262,Laith Marjan,PIT,BUF,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,1.203,1.42,84.0,85.05,Acrisure Stadium,OUTDOOR,OUTDOOR,72.8,68.2,988.8,764.0,2.5,4.8,62.0,335.0,2.5,0.1,4.8,0.3,0.0,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.203,1.0,0.0,3.0,1.098,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,69.92,33.8,12.11,3.46,0.78
00-0041333,Mason Shipley,NO,DAL,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,away,1.208,1.42,84.0,85.05,SoFi Stadium,OUTDOOR,OUTDOOR,85.4,59.0,1008.1,131.0,8.2,9.1,268.0,,,,,,0.0,0.0,96.0,1.0125,1.0048,1.0084,1.0144,1.0216,FAVORABLE,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.208,1.0,0.0,3.0,1.106,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,69.84,33.99,12.34,3.57,0.85
00-0041582,Kansei Matsuzawa,LV,SF,K,K,E14,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,home,1.193,1.42,84.0,84.0,Reliant Stadium,INDOOR,INDOOR,86.0,69.8,1012.9,39.0,7.5,16.3,204.0,,,,,,1.2,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.193,1.0,0.0,3.0,1.095,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,69.57,33.46,11.94,3.33,0.78
00-0041182,Drew Stevens,WAS,BAL,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_WAS_BAL,,away,1.191,1.42,84.0,84.0,Ford Field,INDOOR,INDOOR,72.5,81.2,989.1,600.0,6.8,10.2,208.0,,,,,,38.5,0.0,100.0,1.0,1.0,1.0,1.0,1.0,INDOOR / CONTROLLED,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.191,1.0,0.0,3.0,1.095,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,69.47,33.3,11.95,3.42,0.75
00-0041174,Gabriel Plascencia,CHI,TEN,K,K,ACT,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,away,1.186,1.42,84.0,83.7,Paycor Stadium,OUTDOOR,OUTDOOR,75.7,55.8,982.3,627.0,9.3,19.1,309.0,5.0,7.7,5.2,15.8,10.7,1.5,0.0,88.3,0.9964,0.9986,0.9976,0.9958,0.9937,NEUTRAL,Open-Meteo,100.0,0.0,,Kickoff through +3h,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,LEAGUE_FALLBACK,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,NO_SAMPLE,,,55.0,0,0.915,1.186,1.0,0.0,3.0,1.091,ADVANCED_FG_MADE,100000,NFL_FG_MADE_V1,69.32,33.36,11.73,3.24,0.76
