rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_game_plan_status,preseason_game_plan_note,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,230,2.9,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,240,2.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,250,1.4,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,260,1.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,270,0.7,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,280,0.5,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,290,0.3,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,300,0.2,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,310,0.1,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,320,0.1,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,330,0.1,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,340,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,350,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,360,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,370,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,380,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,390,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.46,103.3,66.8,176.0,186.1,190.5,17.9,58.1,103.5,148.7,189.1,80.6,75.7,65.0,52.5,36.3,24.0,QB_3_SEASON_GAME_BOOTSTRAP,1554,400,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,100,51.2,LEAN
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,110,43.2,COIN FLIP
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,120,35.4,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,130,28.0,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,140,21.5,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,150,16.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,160,11.5,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,170,8.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,180,5.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,190,3.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,200,2.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,210,1.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,220,0.7,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,230,0.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,240,0.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,250,0.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,260,0.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,270,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,280,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,290,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,300,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,310,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,320,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,330,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,340,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,350,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,360,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,370,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,380,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,390,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,,,6.35,101.6,48.5,103.4,126.0,152.3,40.0,69.2,101.5,134.5,163.9,68.1,59.6,45.8,37.7,34.9,27.2,QB_3_SEASON_GAME_BOOTSTRAP,448,400,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,,,6.6,85.8,54.3,,,,16.4,48.9,85.5,122.2,155.3,81.8,74.9,62.2,47.8,31.0,21.4,TEAM_3_SEASON_GAME_BOOTSTRAP,1832,100,39.4,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,,,6.6,85.8,54.3,,,,16.4,48.9,85.5,122.2,155.3,81.8,74.9,62.2,47.8,31.0,21.4,TEAM_3_SEASON_GAME_BOOTSTRAP,1832,110,32.5,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,,,6.6,85.8,54.3,,,,16.4,48.9,85.5,122.2,155.3,81.8,74.9,62.2,47.8,31.0,21.4,TEAM_3_SEASON_GAME_BOOTSTRAP,1832,120,26.3,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,,,6.6,85.8,54.3,,,,16.4,48.9,85.5,122.2,155.3,81.8,74.9,62.2,47.8,31.0,21.4,TEAM_3_SEASON_GAME_BOOTSTRAP,1832,130,20.6,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0035251,Will Grier,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,7,14.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,0,29.5,13.0,AUTO_PRESEASON_USAGE,veteran_backup,,,6.6,85.8,54.3,,,,16.4,48.9,85.5,122.2,155.3,81.8,74.9,62.2,47.8,31.0,21.4,TEAM_3_SEASON_GAME_BOOTSTRAP,1832,140,15.7,VERY LOW
