Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-17,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.002,71.6,94.0,3.6,NE,43.0,15.0,Overcast,0.9,1.3,52.0,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Unknown,0.0,0,0,4.4,1.0,1.27,0.64,0.75,2.66,2.0,1.0,5.0,30.0,7.6,40,96,72.5,3.2,3|7|2|3|1,08/16|08/15|08/14|08/12|08/11,3.0,3|7|2|3|1|4|3|2|1|4,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.73,3|7|2|3|1|4|3|2|1|4|3|0|1|2|5,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29,92.4,73.3,48.4,28.1,13.9,6.1,2.5,3.17,72.2
2026-08-17,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.002,71.6,94.0,3.6,NE,43.0,15.0,Overcast,0.9,1.3,52.0,C,92.0,Arizona Diamondbacks,Corbin Carroll,Unknown,0.0,0,0,4.4,1.0,0.93,0.71,0.41,2.0,2.0,0.0,4.0,3.97,21.2,40,121,50.0,2.8,1|3|2|5|3,08/16|08/15|08/14|08/12|08/11,2.2,1|3|2|5|3|3|1|2|0|2,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.27,1|3|2|5|3|3|1|2|0|2|5|0|0|0|7,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,78.8,53.5,32.3,18.0,9.5,4.6,2.1,2.42,52.7
2026-08-17,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.002,71.6,94.0,3.6,NE,43.0,15.0,Overcast,0.9,1.3,52.0,C,92.0,Arizona Diamondbacks,Ketel Marte,Unknown,0.0,0,0,4.2,1.0,0.82,0.52,0.48,1.78,1.0,0.0,4.0,4.55,23.8,40,118,50.0,2.6,1|0|4|4|4,08/16|08/14|08/12|08/11|08/10,1.8,1|0|4|4|4|4|0|0|1|0,08/16|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/04,1.6,1|0|4|4|4|4|0|0|1|0|1|0|2|2|1,08/16|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/04|08/03|08/02|08/01|07/31|07/29,76.2,49.0,27.4,13.9,6.6,2.7,1.2,2.17,49.0
2026-08-17,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.009,91.0,35.0,3.5,NNW,333.0,1.0,Partly cloudy,4.1,5.9,59.0,B,92.0,Athletics,Zack Gelof,Michael Wacha,0.0,0,2,4.0,0.88,0.94,0.71,0.44,2.09,2.0,0.0,4.0,11.21,13.3,40,69,70.0,2.6,5|0|1|5|2,08/16|08/15|08/14|08/12|08/11,2.2,5|0|1|5|2|6|0|0|1|2,08/16|08/15|08/14|08/12|08/11|08/10|07/09|07/08|07/07|07/05,2.2,5|0|1|5|2|6|0|0|1|2|1|0|5|3|2,08/16|08/15|08/14|08/12|08/11|08/10|07/09|07/08|07/07|07/05|07/04|06/23|06/21|06/19|06/18,86.7,59.3,34.6,16.9,7.3,3.1,1.1,2.71,62.3
2026-08-17,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.009,91.0,35.0,3.5,NNW,333.0,1.0,Partly cloudy,4.1,5.9,59.0,B,92.0,Athletics,Jacob Wilson,Michael Wacha,0.375,3,8,4.0,0.88,0.81,0.53,0.32,1.71,1.0,0.0,4.0,2.67,24.3,40,80,50.0,1.2,0|1|2|2|1,08/16|08/14|08/11|08/10|08/09,1.6,0|1|2|2|1|4|0|0|3|3,08/16|08/14|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01,1.53,0|1|2|2|1|4|0|0|3|3|2|3|1|1|0,08/16|08/14|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/01|07/31|07/30|07/29|07/28|07/27,75.7,45.1,25.2,13.1,6.3,3.0,1.4,2.12,46.9
2026-08-17,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.009,91.0,35.0,3.5,NNW,333.0,1.0,Partly cloudy,4.1,5.9,59.0,B,92.0,Athletics,Lawrence Butler,Michael Wacha,0.429,3,7,3.7,0.88,0.73,0.47,0.46,1.58,1.0,0.0,4.0,3.3,30.2,40,111,40.0,3.0,5|0|3|3|4,08/16|08/15|08/14|08/12|08/11,2.0,5|0|3|3|4|2|0|1|0|2,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,1.93,5|0|3|3|4|2|0|1|0|2|3|1|1|4|0,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,69.8,42.6,23.6,11.5,5.8,2.7,1.3,2.18,43.7
2026-08-17,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.005,82.2,33.0,8.6,W,277.0,6.0,Overcast,2.5,3.6,55.5,C,92.0,Atlanta Braves,Matt Olson,Bailey Ober,1.0,2,2,4.3,1.06,0.99,0.82,0.72,2.35,2.0,0.0,5.0,3.1,21.6,40,124,60.0,2.6,5|3|0|0|5,08/16|08/15|08/14|08/12|08/11,2.7,5|3|0|0|5|2|3|0|3|6,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.8,5|3|0|0|5|2|3|0|3|6|0|2|4|4|5,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,78.4,58.4,39.1,24.8,14.9,8.8,5.0,3.03,61.5
2026-08-17,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.005,82.2,33.0,8.6,W,277.0,6.0,Overcast,2.5,3.6,55.5,C,92.0,Atlanta Braves,Ronald Acuña Jr.,Bailey Ober,0.0,0,0,4.3,1.06,0.97,0.64,0.55,2.01,2.0,0.0,5.0,2.56,26.6,40,72,60.0,2.2,2|4|0|5|0,08/16|08/15|08/14|08/12|08/11,2.5,2|4|0|5|0|2|0|3|2|7,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.2,2|4|0|5|0|2|0|3|2|7|1|2|1|4|0,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,73.4,50.9,32.3,19.0,11.1,6.2,3.4,2.55,54.9
2026-08-17,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.005,82.2,33.0,8.6,W,277.0,6.0,Overcast,2.5,3.6,55.5,C,92.0,Atlanta Braves,Drake Baldwin,Bailey Ober,0.0,0,0,4.4,1.06,1.15,0.56,0.51,2.22,2.0,0.0,5.0,1.41,24.3,40,101,57.5,2.2,3|2|1|4|1,08/16|08/15|08/14|08/12|08/11,2.0,3|2|1|4|1|4|0|1|2|2,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,1.8,3|2|1|4|1|4|0|1|2|2|4|0|0|3|0,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,75.7,50.5,33.8,22.2,14.5,9.2,6.0,2.56,54.2
2026-08-17,Baltimore Orioles @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Baltimore Orioles,Pete Alonso,Shane McClanahan,0.375,3,8,4.4,0.85,1.15,0.59,0.62,2.34,2.0,0.0,5.0,2.18,18.6,40,124,52.5,4.0,4|5|2|3|6,08/16|08/15|08/14|08/12|08/11,3.4,4|5|2|3|6|2|10|1|0|1,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,2.93,4|5|2|3|6|2|10|1|0|1|0|3|1|0|6,08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,81.4,56.4,37.2,23.2,14.4,8.6,5.2,3.1,59.2
