rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,320,0.1,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,330,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,340,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,350,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,360,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,370,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,380,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,390,0.0,VERY LOW
2,2026,PRE,0,2026 Hall of Fame Game,00-0039150,Bryce Young,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,3,9.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,44,28.0,16.0,AUTO_PRESEASON_USAGE,young_backup,6.46,103.3,66.8,176.0,186.1,190.5,17.8,58.0,102.7,148.1,188.8,80.6,75.8,64.9,52.4,36.3,23.9,QB_3_SEASON_GAME_BOOTSTRAP,1554,400,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,100,51.3,LEAN
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,110,42.9,COIN FLIP
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,120,35.1,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,130,27.8,LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,140,21.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,150,15.8,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,160,11.5,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,170,8.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,180,5.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,190,3.5,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,200,2.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,210,1.3,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,220,0.8,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,230,0.4,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,240,0.2,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,250,0.1,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,260,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,270,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,280,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,290,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,300,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,310,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,320,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,330,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,340,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,350,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,360,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,370,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,380,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,390,0.0,VERY LOW
3,2026,PRE,0,2026 Hall of Fame Game,00-0038102,Kenny Pickett,CAR,ARI,away,2026-08-06T17:00:00-07:00,ACT,4,12.0,NFL_HISTORY,TEAM_BLEND,29.5,6.6,195.7,16,19.6,16.0,AUTO_PRESEASON_USAGE,young_backup,6.35,101.6,48.5,103.4,126.0,152.3,39.3,68.7,101.6,134.1,163.9,68.1,59.6,45.9,37.7,34.9,27.1,QB_3_SEASON_GAME_BOOTSTRAP,448,400,0.0,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,100,49.2,COIN FLIP
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,110,42.2,COIN FLIP
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,120,35.4,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,130,29.1,LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,140,23.3,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,150,18.4,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,160,14.2,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,170,10.7,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,180,7.8,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,190,5.5,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,200,3.8,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,210,2.6,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,220,1.7,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,230,1.1,VERY LOW
4,2026,PRE,0,2026 Hall of Fame Game,00-0041561,Carson Beck,ARI,CAR,home,2026-08-06T17:00:00-07:00,RES,0,19.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.5,6.83,215.0,0,31.5,14.4,AUTO_PRESEASON_USAGE,rookie,6.83,98.3,57.4,,,,25.0,59.7,98.8,136.9,172.0,82.2,79.8,70.2,53.5,35.2,24.0,TEAM_3_SEASON_GAME_BOOTSTRAP,1888,240,0.6,VERY LOW
