player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,target_line,probability,probability_grade,projected_targets,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,model_version
00-0034351,Dallas Goedert,PHI,CHI,TE,2026,REG,3,10,10,7.09,ELITE,5.54,5.554,6.0,2.0,9.0,2.667,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,1,1,99.36,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,2,2,97.7,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,3,3,93.35,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,4,4,84.49,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,5,5,70.03,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,6,6,51.71,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,7,7,32.68,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,8,8,17.4,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,9,9,7.8,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038933,Dalton Kincaid,BUF,LAC,TE,2026,REG,3,10,10,2.81,ELITE,5.592,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,1,1,98.69,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,2,2,97.1,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,3,3,94.14,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,4,4,89.15,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,5,5,81.81,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,6,6,71.72,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,7,7,59.67,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,8,8,46.43,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,9,9,33.71,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0034383,Dalton Schultz,HOU,IND,TE,2026,REG,3,10,10,22.6,ELITE,7.223,7.241,7.0,3.0,11.0,3.013,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,1,1,95.16,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,2,2,88.12,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,3,3,75.62,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,4,4,58.65,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,5,5,39.8,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,6,6,23.04,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,7,7,11.14,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,8,8,4.54,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,9,9,1.44,ELITE,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036309,Darnell Mooney,NYG,TEN,WR,2026,REG,3,10,10,0.39,LOW,3.964,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,1,1,98.26,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,2,2,94.83,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,3,3,87.43,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,4,4,74.35,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,5,5,56.81,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,6,6,37.55,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,7,7,21.06,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,8,8,9.86,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,9,9,3.83,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031610,Darren Waller,CAR,CLE,TE,2026,REG,3,10,10,1.22,ELITE,4.851,4.856,5.0,2.0,7.0,2.061,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,1,1,99.97,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,2,2,99.87,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,3,3,99.45,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,4,4,98.33,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,5,5,95.52,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,6,6,89.83,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,7,7,79.99,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,8,8,66.12,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,9,9,49.58,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0031381,Davante Adams,LAR,DEN,WR,2026,REG,3,10,10,33.14,ELITE,8.483,8.476,8.0,5.0,11.0,2.36,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,1,1,93.35,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,2,2,87.97,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,3,3,80.0,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,4,4,69.6,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,5,5,57.54,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,6,6,44.44,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,7,7,32.02,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,8,8,21.33,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,9,9,13.11,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0033885,David Njoku,LAC,BUF,TE,2026,REG,3,10,10,7.38,ELITE,5.08,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,1,1,96.15,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,2,2,91.25,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,3,3,82.48,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,4,4,69.55,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,5,5,53.34,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,6,6,37.06,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,7,7,22.74,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,8,8,12.28,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,9,9,5.72,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039040,De'Von Achane,MIA,KC,RB,2026,REG,3,10,10,2.32,ELITE,4.718,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,1,1,97.56,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,2,2,92.47,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,3,3,81.87,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,4,4,64.88,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,5,5,44.22,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,6,6,25.06,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,7,7,11.38,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,8,8,4.13,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,9,9,1.17,ELITE,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038621,DeMario Douglas,NE,JAX,WR,2026,REG,3,10,10,0.27,LOW,4.217,4.231,4.0,2.0,7.0,1.893,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,1,1,99.63,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,2,2,99.03,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,3,3,97.71,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,4,4,95.25,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,5,5,90.83,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,6,6,83.93,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,7,7,74.29,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,8,8,62.35,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,9,9,49.41,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036912,DeVonta Smith,PHI,CHI,WR,2026,REG,3,10,10,36.33,ELITE,8.45,8.459,8.0,5.0,12.0,2.993,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,1,1,99.3,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,2,2,97.52,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,3,3,92.82,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,4,4,83.14,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,5,5,67.33,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,6,6,47.8,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,7,7,28.78,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,8,8,14.34,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,9,9,5.91,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0035719,Deebo Samuel Sr.,SF,ARI,WR,2026,REG,3,10,10,1.91,ELITE,5.389,5.395,5.0,3.0,8.0,1.997,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,1,1,95.8,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,2,2,86.96,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,3,3,69.82,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,4,4,46.75,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,5,5,24.82,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,6,6,9.95,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,7,7,2.96,ELITE,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,8,8,0.64,SOLID,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,9,9,0.09,VERY LOW,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0032775,Demarcus Robinson,SF,ARI,WR,2026,REG,3,10,10,0.01,VERY LOW,3.376,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,1,1,99.34,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,2,2,97.86,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,3,3,94.26,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,4,4,86.91,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,5,5,74.93,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,6,6,58.54,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,7,7,40.64,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,8,8,24.68,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,9,9,12.9,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0041037,Denzel Boston,CLE,CAR,WR,2026,REG,3,10,10,5.69,ELITE,5.983,5.987,6.0,3.0,9.0,2.227,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,1,1,99.33,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,2,2,98.15,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,3,3,95.57,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,4,4,90.59,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,5,5,82.31,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,6,6,71.03,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,7,7,56.85,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039424,Devaughn Vele,NO,LV,WR,2026,REG,3,8,8,41.51,ELITE,6.936,6.943,7.0,4.0,10.0,2.617,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
