Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-09-08,St. Louis Cardinals @ San Francisco Giants,Oracle Park,0.965,1.005,83.6,34.0,9.3,W,280.0,0.0,Overcast,2.2,3.3,54.9,C,75.0,San Francisco Giants,Rafael Devers,Quinn Mathews,0.0,0,0,4.5,1.15,1.29,0.89,1.05,2.92,2.0,0.0,7.0,2.93,19.6,40,145,62.5,4.2,4|1|7|9|0,09/07|09/06|09/05|09/04|09/03,4.2,4|1|7|9|0|5|5|4|4|3,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/29|08/29,4.2,4|1|7|9|0|5|5|4|4|3|2|3|5|4|7,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/29|08/29|08/28|08/27|08/26|08/25|08/24,80.5,64.9,48.3,34.3,23.3,15.5,10.0,3.77,70.0
2026-09-08,Chicago Cubs @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Milwaukee Brewers,Jackson Chourio,David Peterson,0.455,5,11,4.6,1.2,1.29,0.94,0.7,2.86,2.0,0.0,6.0,2.49,17.9,40,110,67.5,2.2,4|2|2|3|0,09/07|09/06|09/05|09/04|09/03,2.9,4|2|2|3|0|7|3|2|3|3,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29,3.0,4|2|2|3|0|7|3|2|3|3|2|12|0|2|0,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/27|08/25|08/23|08/22,82.1,63.9,46.5,32.8,22.4,14.5,8.9,3.18,66.8
2026-09-08,Minnesota Twins @ Detroit Tigers,Comerica Park,0.982,1.005,81.9,43.0,5.6,S,187.0,1.0,Overcast,2.3,3.3,55.1,C,92.0,Detroit Tigers,Riley Greene,Dean Kremer,0.667,2,3,4.2,1.2,1.12,0.89,0.8,2.86,2.0,0.0,6.0,1.74,16.4,40,123,50.0,4.8,6|4|11|1|2,09/07|09/06|09/05|09/04|09/02,3.0,6|4|11|1|2|1|1|1|2|1,09/07|09/06|09/05|09/04|09/02|09/01|08/11|08/09|08/08|08/07,2.6,6|4|11|1|2|1|1|1|2|1|2|0|6|1|0,09/07|09/06|09/05|09/04|09/02|09/01|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/01|07/31,83.6,61.1,44.7,31.3,21.8,14.6,9.7,3.14,60.9
2026-09-08,Toronto Blue Jays @ Athletics,Sutter Health Park,1.01,1.009,95.5,16.0,3.6,NW,313.0,0.0,Overcast,4.2,6.1,59.2,B,75.0,Toronto Blue Jays,Brett Bateman,Jack Perkins,0.0,0,0,4.7,1.2,1.48,0.72,0.28,2.39,2.0,0.0,5.0,30.0,12.4,26,26,61.5,2.2,0|3|1|3|4,09/07|09/06|09/05|09/04|09/03,2.4,0|3|1|3|4|4|0|3|3|3,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28,2.47,0|3|1|3|4|4|0|3|3|3|1|5|1|2|4,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/26|08/25|08/23|08/22|08/21,87.6,67.0,42.9,23.1,10.7,4.5,1.7,2.54,62.5
2026-09-08,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.008,87.1,37.0,7.2,E,81.0,0.0,Overcast,3.4,5.0,57.5,B,92.0,Tampa Bay Rays,Junior Caminero,AJ Smith-Shawver,0.5,1,2,4.5,1.2,1.21,0.63,0.81,2.44,2.0,0.0,5.0,5.56,18.3,40,143,67.5,2.0,1|4|5|0|0,09/06|09/05|09/04|09/03|09/02,2.5,1|4|5|0|0|3|1|5|3|3,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28,2.47,1|4|5|0|0|3|1|5|3|3|2|3|2|3|2,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22,81.7,63.0,42.8,26.2,14.9,7.9,4.0,2.88,64.4
2026-09-08,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.008,87.1,37.0,7.2,E,81.0,0.0,Overcast,3.4,5.0,57.5,B,92.0,Tampa Bay Rays,Yandy Díaz,AJ Smith-Shawver,0.333,1,3,4.6,1.2,1.42,0.74,0.51,2.48,2.0,0.0,5.0,4.02,18.9,40,138,57.5,2.4,4|1|4|2|1,09/06|09/05|09/04|09/03|09/02,2.7,4|1|4|2|1|5|0|1|4|5,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28,2.27,4|1|4|2|1|5|0|1|4|5|0|0|2|2|3,09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22,81.1,61.5,42.8,26.6,16.4,9.5,5.2,2.81,60.8
2026-09-08,Cincinnati Reds @ Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Los Angeles Dodgers,Mookie Betts,Nick Lodolo,0.2,1,5,4.5,1.2,1.23,0.62,0.86,2.53,2.0,0.0,6.0,2.34,21.9,40,106,47.5,3.8,6|3|4|1|5,09/06|09/05|09/04|09/03|09/02,3.2,6|3|4|1|5|7|2|1|1|2,09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/27,2.67,6|3|4|1|5|7|2|1|1|2|2|1|1|1|3,09/06|09/05|09/04|09/03|09/02|09/01|08/30|08/29|08/28|08/27|08/26|08/25|08/23|08/22|08/21,78.1,58.8,41.7,28.0,17.9,11.3,7.1,3.0,58.3
2026-09-08,Washington Nationals @ San Diego Padres,Petco Park,0.965,1.009,92.8,36.0,12.9,NW,326.0,3.0,Clear,4.0,5.8,58.8,B,75.0,San Diego Padres,Fernando Tatis Jr.,Riley Cornelio,0.0,0,0,4.3,1.2,1.22,0.73,0.61,2.48,2.0,0.0,6.0,1.8,23.1,40,142,55.0,2.2,4|3|0|0|4,09/07|09/06|09/05|09/04|09/02,2.2,4|3|0|0|4|6|2|0|2|1,09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28,2.47,4|3|0|0|4|6|2|0|2|1|0|1|0|10|4,09/07|09/06|09/05|09/04|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22,76.9,56.0,39.5,26.4,17.6,11.4,7.3,2.83,57.8
2026-09-08,Chicago Cubs @ Milwaukee Brewers,American Family Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Pete Crow-Armstrong,Jacob Misiorowski,0.0,0,10,4.7,0.85,1.02,0.83,0.78,2.55,2.0,0.0,6.0,1.3,26.0,40,145,65.0,3.6,5|4|2|3|4,09/07|09/06|09/05|09/04|09/03,4.3,5|4|2|3|4|3|0|2|6|14,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29,3.53,5|4|2|3|4|3|0|2|6|14|2|1|0|0|7,09/07|09/06|09/05|09/04|09/03|09/02|09/01|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23,74.0,54.1,38.9,27.4,19.0,13.4,9.2,3.63,64.8
2026-09-08,Tampa Bay Rays @ Atlanta Braves,Truist Park,1.008,1.008,87.1,37.0,7.2,E,81.0,0.0,Overcast,3.4,5.0,57.5,B,92.0,Tampa Bay Rays,Jonathan Aranda,AJ Smith-Shawver,1.0,1,1,4.4,1.2,1.14,0.61,0.75,2.34,2.0,0.0,5.0,2.67,22.0,40,139,52.5,3.6,3|7|6|0|2,09/06|09/05|09/04|09/03|09/02,2.7,3|7|6|0|2|1|1|3|1|3,09/06|09/05|09/04|09/03|09/02|08/31|08/30|08/29|08/28|08/26,2.2,3|7|6|0|2|1|1|3|1|3|0|4|2|0|0,09/06|09/05|09/04|09/03|09/02|08/31|08/30|08/29|08/28|08/26|08/25|08/24|08/23|08/22|08/21,78.0,56.4,38.7,24.6,14.8,9.1,5.3,2.71,56.6
