Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-09-25,823816,Eury Pérez,691587,Atlanta Braves,Miami Marlins,loanDepot park,R,Established Starter Sample,False,False,28,29,0.966,631.0,-,4.14,9.72,23.83,23.37,23.69,5.06,0.982,Projected roster,0.62,-0.212,-0.167,0.014,85.2,64.5,28.0,79.5,19.64,76.8,0.64,1.0,1.0,1.0,1.0,1.0,4.97,4.97,5.5,4.5,Model fallback,0.47,PASS,PASS,53.0,47.0,53.0,3.5,68.5,ELITE MORE,True,52.959999999999994,47.04,53.0,47.0,82.5,17.5,68.5,17.5,14.1,68.5,31.5,53.0,31.5,15.5,53.0,47.0,38.2,47.0,14.7,38.2,61.8,25.9,61.8,12.3,25.9,74.1,16.5,74.1,9.4,16.5,83.5,9.9,83.5,6.6,9.9,90.1,5.6,90.1,4.3,5.6,94.4,2.9,94.4,2.6,2.9,97.1,1.5,97.1,1.5,82.5,68.5,53.0,38.2,25.9,16.5,9.9,5.6,2.9,1.5,0.8,16.6,23.7,30.4,36.9,43.7,16.7,48.3,23.0,10.0,2.0,54.5,0.083,0.182,0.095,17,39.2,0.848,30.1,25.0,40.7,32.5,25.78,27.59,31.17,25.34,58.19,23.53,13.03,57.1,46.9,36.4,32.8,39.9,-0.59,-5.67,-0.575,-,Joe Mack,1.0,2.62,85.4,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823735,Michael McGreevy,700241,Milwaukee Brewers,St. Louis Cardinals,American Family Field,R,Established Starter Sample,False,False,30,30,1.0,677.0,-,3.84,6.2,16.29,16.02,16.21,4.03,0.98,Projected roster,0.62,-0.555,0.027,0.0,86.5,58.6,25.0,77.9,23.35,89.5,0.585,1.0,1.0,1.0,1.0,1.0,3.95,3.95,4.5,3.5,Model fallback,0.45,PASS,PASS,52.7,47.3,52.7,2.5,70.1,ELITE MORE,True,52.675000000000004,47.325,52.7,47.3,70.1,29.9,52.7,29.9,17.4,52.7,47.3,36.6,47.3,16.1,36.6,63.4,23.7,63.4,12.9,23.7,76.3,14.3,76.3,9.5,14.3,85.7,8.0,85.7,6.3,8.0,92.0,4.3,92.0,3.7,4.3,95.7,2.2,95.7,2.0,2.2,97.8,1.0,97.8,1.2,1.0,99.0,0.5,99.0,0.6,70.1,52.7,36.6,23.7,14.3,8.0,4.3,2.2,1.0,0.5,0.2,11.4,16.2,20.7,24.9,29.1,17.5,49.7,22.7,9.3,0.7,39.7,-0.377,-0.315,0.0643,18,25.3,0.014,28.2,27.7,20.2,19.7,17.28,21.45,28.32,24.64,58.3,20.69,11.9,41.7,30.5,29.9,50.8,34.3,0.69,8.58,0.73,-,Leo Bernal,1.0,2.37,85.1,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823167,Tarik Skubal,669373,San Francisco Giants,Los Angeles Dodgers,Oracle Park,L,Established Starter Sample,False,False,25,25,1.0,597.0,-,2.85,10.44,27.67,29.17,28.11,7.77,1.013,Projected roster,0.62,0.006,0.013,0.007,86.0,56.5,23.5,73.8,24.95,99.1,0.405,1.0,1.0,1.0,1.0,1.0,7.88,7.88,8.5,7.5,Model fallback,0.38,PASS,PASS,52.0,48.0,52.0,6.5,63.7,STRONG MORE,True,51.9575,48.0425,52.0,48.0,96.4,3.6,91.5,3.6,4.9,91.5,8.5,84.4,8.5,7.1,84.4,15.6,74.8,15.6,9.6,74.8,25.2,63.7,25.2,11.1,63.7,36.3,52.0,36.3,11.8,52.0,48.0,40.4,48.0,11.6,40.4,59.6,30.0,59.6,10.4,30.0,70.0,21.1,70.0,8.8,21.1,78.9,14.3,78.9,6.8,96.4,91.5,84.4,74.8,63.7,52.0,40.4,30.0,21.1,14.3,9.0,21.0,28.1,35.0,41.9,49.5,15.0,44.2,25.3,12.3,3.2,66.1,0.263,0.395,0.0943,18,41.5,2.0,40.5,35.9,41.1,34.7,31.17,25.35,34.51,27.81,66.13,27.01,16.38,59.0,53.7,53.5,60.3,54.9,-0.03,-6.76,-0.526,-,Hunter Feduccia,1.0,3.3,85.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823248,Brandon Pfaadt,694297,San Diego Padres,Arizona Diamondbacks,Petco Park,R,Established Starter Sample,False,False,18,28,0.643,531.0,-,3.72,6.1,16.25,15.28,15.96,4.2,0.947,Projected roster,0.62,-0.593,-0.161,0.003,87.3,57.4,26.0,80.8,23.89,91.4,0.445,1.0,1.0,1.0,1.0,1.0,3.98,3.98,4.5,3.5,Model fallback,0.48,PASS,PASS,51.9,48.1,51.9,2.5,67.9,ELITE MORE,True,51.94,48.06,51.9,48.1,67.9,32.1,51.9,32.1,16.0,51.9,48.1,37.4,48.1,14.6,37.4,62.6,25.1,62.6,12.3,25.1,74.9,16.0,74.9,9.1,16.0,84.0,9.8,84.0,6.2,9.8,90.2,5.7,90.2,4.1,5.7,94.3,3.1,94.3,2.7,3.1,96.9,1.6,96.9,1.5,1.6,98.4,0.8,98.4,0.8,67.9,51.9,37.4,25.1,16.0,9.8,5.7,3.1,1.6,0.8,0.4,9.1,16.0,22.4,28.4,34.5,17.5,49.0,23.0,9.6,0.9,40.4,-0.396,-0.369,0.092,15,31.1,0.105,25.6,28.4,23.4,24.2,17.59,20.56,32.62,25.36,66.14,19.65,12.36,43.1,30.2,28.1,56.8,34.7,0.33,5.81,0.531,-,James McCann,1.0,2.56,85.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823489,Trevor Rogers,669432,New York Yankees,Baltimore Orioles,Yankee Stadium,L,Established Starter Sample,False,False,29,29,1.0,682.0,-,4.07,8.31,24.29,25.14,24.54,6.7,1.0,Projected roster,0.62,-0.304,-0.139,0.0,84.5,58.8,24.5,76.3,25.33,99.5,0.47,1.0,1.0,1.0,1.0,1.0,6.7,6.7,6.5,6.5,Model fallback,0.2,PASS,PASS,49.6,50.4,49.6,5.5,62.4,STRONG MORE,True,49.559999999999995,50.44,49.6,50.4,92.5,7.5,84.7,7.5,7.8,84.7,15.3,74.5,15.3,10.2,74.5,25.5,62.4,25.5,12.1,62.4,37.6,49.6,37.6,12.9,49.6,50.4,37.5,50.4,12.1,37.5,62.5,26.7,62.5,10.8,26.7,73.3,18.0,73.3,8.7,18.0,82.0,11.7,82.0,6.3,11.7,88.3,7.1,88.3,4.6,92.5,84.7,74.5,62.4,49.6,37.5,26.7,18.0,11.7,7.1,4.2,18.0,24.5,30.7,36.6,42.6,16.6,47.6,23.9,10.5,1.4,54.9,0.049,-0.019,0.0873,18,38.8,0.511,27.5,31.9,25.2,26.4,26.44,22.82,36.89,29.74,69.23,22.5,14.8,49.7,47.3,46.1,60.5,49.5,0.4,3.11,0.347,-,Carlos Narváez,1.0,3.08,86.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823409,Cristopher Sánchez,650911,Tampa Bay Rays,Philadelphia Phillies,Citizens Bank Park,L,Established Starter Sample,False,False,32,32,1.0,830.0,-,2.93,9.95,26.41,23.92,25.67,7.24,0.916,Projected roster,0.62,-0.438,-0.958,0.043,89.6,71.1,24.6,82.5,25.49,99.9,0.49,1.0,1.0,1.0,1.0,1.0,6.63,6.63,6.5,6.5,Model fallback,0.13,PASS,PASS,48.2,51.8,48.2,5.5,61.0,STRONG MORE,True,48.2475,51.7525,48.2,51.8,92.1,7.9,84.1,7.9,8.0,84.1,15.9,73.4,15.9,10.7,73.4,26.6,61.0,26.6,12.4,61.0,39.0,48.2,39.0,12.7,48.2,51.8,36.1,51.8,12.1,36.1,63.8,26.1,63.8,10.0,26.1,73.9,17.9,73.9,8.2,17.9,82.1,11.7,82.1,6.2,11.7,88.3,7.1,88.3,4.6,92.1,84.1,73.4,61.0,48.2,36.2,26.1,17.9,11.7,7.1,4.2,18.9,25.7,32.3,38.9,45.9,16.1,44.9,24.0,11.6,3.5,69.7,0.413,0.453,0.0901,18,34.7,1.454,36.9,32.4,35.4,31.1,28.41,27.78,31.25,29.45,63.21,29.94,18.4,58.0,54.1,35.3,60.8,47.9,0.14,-12.67,-0.614,-,Garrett Stubbs,1.0,3.12,86.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823489,Brendan Beck,694341,Baltimore Orioles,New York Yankees,Yankee Stadium,R,Limited Starter Sample,True,False,1,3,0.333,34.0,-,8.22,5.87,17.81,20.13,18.5,3.35,1.071,Projected roster,0.62,0.545,0.331,0.296,83.8,56.1,26.0,76.1,17.3,66.9,0.7,1.0,1.0,1.0,1.0,1.0,3.59,3.59,3.5,3.5,Model fallback,0.09,PASS,PASS,47.5,52.4,47.5,2.5,66.6,ELITE MORE,True,47.55,52.449999999999996,47.6,52.4,66.6,33.4,47.5,33.4,19.1,47.5,52.4,30.7,52.4,16.9,30.7,69.3,17.9,69.3,12.8,17.9,82.1,9.3,82.1,8.6,9.3,90.7,4.4,90.7,4.9,4.4,95.6,1.9,95.6,2.5,1.9,98.1,0.8,98.1,1.1,0.8,99.2,0.3,99.2,0.5,0.3,99.7,0.1,99.7,0.2,66.6,47.6,30.7,17.9,9.3,4.4,1.9,0.8,0.3,0.1,0.0,15.1,18.5,21.7,24.6,27.5,16.8,48.4,23.5,10.1,1.1,55.8,0.02,0.125,0.045,0,,0.0,25.0,28.5,24.0,20.0,19.39,25.0,29.0,28.5,60.0,24.0,20.0,62.6,39.8,39.7,14.3,34.7,0.0,0.0,0.0,-,Austin Wells,1.0,2.1,25.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,823085,Reid Detmers,672282,Seattle Mariners,Los Angeles Angels,T-Mobile Park,L,Established Starter Sample,False,False,31,31,1.0,718.0,-,3.47,10.26,29.69,29.37,29.6,7.69,0.97,Projected roster,0.62,-0.069,-0.428,0.0,86.3,64.1,25.5,80.6,23.84,94.7,0.445,1.0,1.0,1.0,1.0,1.0,7.46,7.46,7.5,7.5,Model fallback,-0.04,PASS,PASS,46.8,53.2,46.8,6.5,59.3,MORE,True,46.82,53.18000000000001,46.8,53.2,95.7,4.3,90.2,4.3,5.5,90.2,9.8,82.0,9.8,8.2,82.0,18.0,71.2,18.0,10.8,71.2,28.8,59.3,28.8,11.9,59.3,40.7,46.8,40.7,12.4,46.8,53.2,35.1,53.2,11.7,35.1,64.9,25.1,64.9,10.1,25.1,74.9,17.0,74.9,8.0,17.0,83.0,11.0,83.0,6.0,95.7,90.2,82.0,71.2,59.3,46.8,35.1,25.1,17.0,11.0,6.6,22.5,29.6,36.7,43.5,50.6,15.9,46.0,24.1,11.6,2.3,66.6,0.467,0.383,0.095,18,43.2,1.103,33.5,31.9,29.1,33.1,32.27,27.51,35.44,31.31,67.56,25.91,17.18,56.1,60.1,46.7,53.6,53.4,0.03,-0.92,-0.131,-,Tyler Heineman,1.0,3.16,85.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,824703,Clay Holmes,605280,Boston Red Sox,Chicago Cubs,Fenway Park,R,Established Starter Sample,False,False,17,17,1.0,399.0,-,3.25,6.96,18.69,18.05,18.5,4.79,0.957,Projected roster,0.62,-0.843,-0.22,0.043,86.5,62.0,25.4,79.6,23.99,92.5,0.55,1.0,1.0,1.0,1.0,1.0,4.59,4.59,4.5,4.5,Model fallback,0.09,PASS,PASS,46.6,53.4,46.6,3.5,61.5,STRONG MORE,True,46.63,53.37,46.6,53.4,76.4,23.6,61.5,23.6,14.8,61.5,38.5,46.6,38.5,14.9,46.6,53.4,33.3,53.4,13.4,33.3,66.7,22.6,66.7,10.7,22.6,77.4,14.2,77.4,8.4,14.2,85.8,8.5,85.8,5.8,8.5,91.5,4.7,91.5,3.7,4.7,95.3,2.5,95.3,2.2,2.5,97.5,1.3,97.5,1.2,76.4,61.5,46.6,33.3,22.6,14.2,8.5,4.7,2.5,1.3,0.6,12.0,18.5,24.6,30.3,36.1,17.7,49.5,22.7,9.4,0.8,45.1,-0.206,-0.222,0.0868,17,30.3,0.227,26.4,28.3,28.2,21.9,19.97,20.32,33.17,25.85,54.89,23.21,14.36,44.0,34.8,29.1,53.3,36.2,-0.1,10.7,0.661,-,Miguel Amaya,1.0,2.66,78.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-09-25,824706,David Peterson,656849,Boston Red Sox,Chicago Cubs,Fenway Park,L,Established Starter Sample,False,False,22,31,0.71,644.0,-,4.96,8.23,20.1,19.69,19.98,4.65,0.97,Projected roster,0.62,-0.512,-0.173,0.014,86.5,62.0,25.4,79.6,21.56,83.5,0.545,1.0,1.0,1.0,1.0,1.0,4.51,4.51,4.5,4.5,Model fallback,0.01,PASS,PASS,45.9,54.1,45.9,3.5,61.3,STRONG MORE,True,45.8525,54.1475,45.9,54.1,76.7,23.3,61.3,23.3,15.3,61.3,38.7,45.9,38.7,15.5,45.9,54.1,31.8,54.1,14.0,31.8,68.2,20.7,68.2,11.1,20.7,79.3,12.9,79.3,7.8,12.9,87.1,7.5,87.1,5.4,7.5,92.5,3.9,92.5,3.6,3.9,96.1,2.2,96.1,1.8,2.2,97.8,1.1,97.8,1.0,76.7,61.3,45.9,31.8,20.7,12.9,7.5,3.9,2.2,1.1,0.5,13.4,20.0,26.1,32.0,38.1,17.3,49.3,22.8,9.6,1.0,44.2,-0.217,-0.152,0.0878,17,31.9,0.612,27.6,28.1,36.0,26.4,21.58,21.62,28.51,26.91,58.4,24.05,13.62,44.7,37.5,32.3,45.8,37.1,0.49,-0.22,-0.019,-,Miguel Amaya,1.0,2.57,88.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
