player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_rushing_yards,model_version
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,170.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,175.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,180.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,185.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,190.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,195.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026158,Joe Flacco,CIN,DET,QB,2026,PRE,1,200.0,0.0,VERY LOW,3.39,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,0.0,100.0,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,5.0,57.3,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,10.0,48.49,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,15.0,39.98,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,20.0,31.82,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,25.0,24.47,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,30.0,18.21,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,35.0,13.01,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,40.0,8.89,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,45.0,5.84,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,50.0,3.77,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,55.0,2.34,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,60.0,1.35,ELITE,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,65.0,0.73,HIGH,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,70.0,0.4,COIN FLIP,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,75.0,0.2,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,80.0,0.09,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,85.0,0.04,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,90.0,0.02,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,95.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,100.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,105.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,110.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,115.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,120.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,125.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,130.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,135.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,140.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,145.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,150.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,155.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,160.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,165.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,170.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,175.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,180.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,185.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,190.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,195.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026300,Josh Johnson,CIN,DET,QB,2026,PRE,1,200.0,0.0,VERY LOW,14.46,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,0.0,100.0,ELITE,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,5.0,28.94,ELITE,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,10.0,11.56,ELITE,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,15.0,3.35,ELITE,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,20.0,0.66,SOLID,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,25.0,0.08,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,30.0,0.01,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,35.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,40.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,45.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,50.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,55.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,60.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,65.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,70.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,75.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,80.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,85.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,90.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,95.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,100.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,105.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,110.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,115.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,120.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,125.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,130.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,135.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,140.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,145.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,150.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,155.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,160.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,165.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,170.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,175.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,180.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,185.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,190.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,195.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0026498,Matthew Stafford,LAR,KC,QB,2026,PRE,1,200.0,0.0,VERY LOW,3.447,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,0.0,100.0,ELITE,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,5.0,47.24,ELITE,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,10.0,25.74,ELITE,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,15.0,10.93,ELITE,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,20.0,3.43,ELITE,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,25.0,0.83,VERY HIGH,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,30.0,0.17,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,35.0,0.02,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,40.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,45.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,50.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,55.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,60.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,65.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,70.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,75.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,80.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,85.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,90.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,95.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,100.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,105.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,110.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,115.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,120.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,125.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,130.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,135.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,140.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,145.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,150.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,155.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
00-0027973,Andy Dalton,PHI,BAL,QB,2026,PRE,1,160.0,0.0,VERY LOW,6.077,NFL_RUSHING_YARDS_V1
