player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0033293,Aaron Jones,MIN,TB,RB,RB,ACT,9.0,401872959,2026-09-27T20:05Z,away,2026,REG,3,RB
00-0036422,Adam Trautman,DEN,LAR,TE,TE,ACT,6.0,401872962,2026-09-28T00:20Z,home,2026,REG,3,TE
00-0039890,Adonai Mitchell,NYJ,DET,WR,WR,ACT,2.0,401872954,2026-09-27T17:00Z,away,2026,REG,3,WR
00-0039793,AJ Barner,SEA,WAS,TE,TE,ACT,2.0,401872955,2026-09-27T17:00Z,away,2026,REG,3,TE
00-0036265,AJ Dillon,CAR,CLE,RB,RB,ACT,6.0,401872949,2026-09-27T17:00Z,away,2026,REG,3,RB
00-0035125,Alec Ingold,LAC,BUF,RB,FB,ACT,7.0,401872953,2026-09-27T17:00Z,away,2026,REG,3,FB
00-0037664,Alec Pierce,IND,HOU,WR,WR,ACT,4.0,401872951,2026-09-27T17:00Z,home,2026,REG,3,WR
00-0033906,Alvin Kamara,NO,LV,RB,RB,ACT,9.0,401872961,2026-09-27T20:25Z,home,2026,REG,3,RB
00-0032104,Ameer Abdullah,JAX,NE,RB,RB,ACT,11.0,401872957,2026-09-27T17:00Z,home,2026,REG,3,RB
00-0036963,Amon-Ra St. Brown,DET,NYJ,WR,WR,ACT,5.0,401872954,2026-09-27T17:00Z,home,2026,REG,3,WR
00-0038619,Andrei Iosivas,CIN,PIT,WR,WR,ACT,3.0,401872950,2026-09-27T17:00Z,away,2026,REG,3,WR
00-0034959,Andrew Beck,NYJ,DET,RB,FB,ACT,7.0,401872954,2026-09-27T17:00Z,away,2026,REG,3,FB
00-0037292,Andrew Ogletree,IND,HOU,TE,TE,ACT,4.0,401872951,2026-09-27T17:00Z,home,2026,REG,3,TE
00-0041040,Antonio Williams,WAS,SEA,WR,WR,ACT,0.0,401872955,2026-09-27T17:00Z,home,2026,REG,3,WR
00-0040582,Arian Smith,NYJ,DET,WR,WR,ACT,1.0,401872954,2026-09-27T17:00Z,away,2026,REG,3,WR
00-0035021,Ashton Dulin,IND,HOU,WR,WR,ACT,7.0,401872951,2026-09-27T17:00Z,home,2026,REG,3,WR
00-0040122,Ashton Jeanty,LV,NO,RB,RB,ACT,1.0,401872961,2026-09-27T20:25Z,away,2026,REG,3,RB
00-0032392,Austin Hooper,ATL,GB,TE,TE,ACT,10.0,401872948,2026-09-25T00:15Z,away,2026,REG,3,TE
00-0037157,Bam Knight,ARI,SF,RB,RB,ACT,4.0,401872958,2026-09-27T20:05Z,away,2026,REG,3,RB
00-0041099,Barion Brown,NO,LV,WR,WR,ACT,0.0,401872961,2026-09-27T20:25Z,home,2026,REG,3,WR
00-0041094,Bauer Sharp,TB,MIN,TE,TE,ACT,0.0,401872959,2026-09-27T20:05Z,home,2026,REG,3,TE
00-0039912,Ben Sinnott,WAS,SEA,TE,TE,ACT,2.0,401872955,2026-09-27T17:00Z,home,2026,REG,3,TE
00-0036862,Ben Skowronek,PIT,CIN,WR,WR,ACT,5.0,401872950,2026-09-27T17:00Z,home,2026,REG,3,WR
00-0038489,Ben VanSumeren,KC,MIA,RB,FB,ACT,3.0,401872952,2026-09-27T17:00Z,away,2026,REG,3,FB
