player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,3,42.52,ELITE,2.374,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,4,21.95,ELITE,2.374,NFL_FG_MADE_V1
00-0037692,Brandon Aubrey,DAL,BAL,K,2026,REG,3,5,9.43,ELITE,2.374,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,1,79.63,ELITE,1.602,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,2,47.49,ELITE,1.602,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,3,21.87,ELITE,1.602,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,4,7.98,ELITE,1.602,NFL_FG_MADE_V1
00-0038428,Andre Szmyt,CLE,CAR,K,2026,REG,3,5,2.4,ELITE,1.602,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,1,89.85,ELITE,2.291,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,2,66.66,ELITE,2.291,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,3,40.31,ELITE,2.291,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,4,20.19,ELITE,2.291,NFL_FG_MADE_V1
00-0038567,Chad Ryland,ARI,SF,K,2026,REG,3,5,8.43,ELITE,2.291,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,1,83.25,ELITE,1.799,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,2,53.56,ELITE,1.799,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,3,27.15,ELITE,1.799,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,4,10.93,ELITE,1.799,NFL_FG_MADE_V1
00-0038905,Blake Grupe,NYJ,DET,K,2026,REG,3,5,3.78,ELITE,1.799,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,1,82.5,ELITE,1.749,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,2,52.08,ELITE,1.749,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,3,25.59,ELITE,1.749,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,4,10.31,ELITE,1.749,NFL_FG_MADE_V1
00-0039172,Jake Bates,DET,NYJ,K,2026,REG,3,5,3.3,ELITE,1.749,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,1,88.17,ELITE,2.137,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,2,63.09,ELITE,2.137,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,3,36.08,ELITE,2.137,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,4,16.85,ELITE,2.137,NFL_FG_MADE_V1
00-0039404,Will Reichard,MIN,TB,K,2026,REG,3,5,6.69,ELITE,2.137,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,1,85.08,ELITE,1.894,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,2,56.48,ELITE,1.894,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,3,29.39,ELITE,1.894,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,4,12.5,ELITE,1.894,NFL_FG_MADE_V1
00-0039409,Cam Little,JAX,NE,K,2026,REG,3,5,4.33,ELITE,1.894,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,1,83.18,ELITE,1.799,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,2,53.69,ELITE,1.799,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,3,27.02,ELITE,1.799,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,4,11.08,ELITE,1.799,NFL_FG_MADE_V1
00-0039498,Harrison Mevis,LAR,DEN,K,2026,REG,3,5,3.67,ELITE,1.799,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,1,92.37,ELITE,2.573,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,2,72.89,ELITE,2.573,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,3,47.75,ELITE,2.573,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,4,26.22,ELITE,2.573,NFL_FG_MADE_V1
00-0039576,Spencer Shrader,IND,HOU,K,2026,REG,3,5,12.05,ELITE,2.573,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,1,87.91,ELITE,2.121,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,2,62.47,ELITE,2.121,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,3,35.77,ELITE,2.121,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,4,16.74,ELITE,2.121,NFL_FG_MADE_V1
00-0040074,Tyler Loop,BAL,DAL,K,2026,REG,3,5,6.52,ELITE,2.121,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,1,85.66,ELITE,1.953,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,2,57.96,ELITE,1.953,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,3,31.19,ELITE,1.953,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,4,13.71,ELITE,1.953,NFL_FG_MADE_V1
00-0040200,Andy Borregales,NE,JAX,K,2026,REG,3,5,4.96,ELITE,1.953,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,1,76.03,ELITE,1.427,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,2,41.78,ELITE,1.427,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,3,17.22,ELITE,1.427,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,4,5.73,ELITE,1.427,NFL_FG_MADE_V1
00-0040279,Ryan Fitzgerald,CAR,CLE,K,2026,REG,3,5,1.58,ELITE,1.427,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,1,88.18,ELITE,2.144,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,2,63.24,ELITE,2.144,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,3,36.38,ELITE,2.144,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,4,17.18,ELITE,2.144,NFL_FG_MADE_V1
00-0040899,Trey Smack,GB,ATL,K,2026,REG,3,5,6.69,ELITE,2.144,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,1,83.09,ELITE,1.789,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,2,53.44,ELITE,1.789,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,3,26.68,ELITE,1.789,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,4,10.77,ELITE,1.789,NFL_FG_MADE_V1
00-0041145,Dominic Zvada,NYG,TEN,K,2026,REG,3,5,3.69,ELITE,1.789,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,1,88.04,ELITE,2.144,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,2,63.15,ELITE,2.144,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,3,36.57,ELITE,2.144,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,4,17.21,ELITE,2.144,NFL_FG_MADE_V1
00-0041182,Drew Stevens,WAS,SEA,K,2026,REG,3,5,6.75,ELITE,2.144,NFL_FG_MADE_V1
