Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,St. Louis Cardinals,Alec Burleson,Chris Bassitt,1.0,2,2,5.0,1.2,2.1,1.47,1.99,5.56,80.0,2.8,4|2|3|3|2,08/23|08/22|08/21|08/20|08/19,3.6,4|2|3|3|2|1|2|4|9|6,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15,3.53,4|2|3|3|2|1|2|4|9|6|0|6|1|6|4,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,98.2,93.1,84.1,71.3,58.2,45.7,33.9,4.45,211.7
2026-08-25,Kansas City Royals @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Kansas City Royals,Jac Caglianone,Max Scherzer,0.0,0,1,4.6,1.2,2.31,0.96,1.64,4.95,66.7,2.4,2|0|1|3|6,08/22|08/21|08/19|08/18|08/17,2.9,2|0|1|3|6|0|1|10|2|4,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11,3.4,2|0|1|3|6|0|1|10|2|4|6|1|10|2|3,08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06,97.7,90.9,79.2,64.5,50.3,37.3,26.4,4.17,196.6
2026-08-25,Philadelphia Phillies @ Seattle Mariners,T-Mobile Park,0.97,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Philadelphia Phillies,Alec Bohm,George Kirby,0.0,0,3,5.0,1.07,1.93,1.0,1.27,4.2,60.0,3.6,1|5|7|0|5,08/24|08/22|08/21|08/19|08/18,4.1,1|5|7|0|5|3|8|8|2|2,08/24|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12,3.07,1|5|7|0|5|3|8|8|2|2|1|0|4|0|0,08/24|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07,96.5,86.8,72.3,55.3,40.0,27.2,17.1,3.75,178.3
2026-08-25,Kansas City Royals @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Toronto Blue Jays,Alejandro Kirk,Seth Lugo,0.0,0,1,5.0,1.13,2.17,0.59,1.38,4.2,73.3,2.4,2|2|2|1|5,08/23|08/22|08/21|08/20|08/19,2.9,2|2|2|1|5|8|1|2|5|1,08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15|08/14|08/12,2.8,2|2|2|1|5|8|1|2|5|1|2|4|0|2|5,08/23|08/22|08/21|08/20|08/19|08/18|08/16|08/15|08/14|08/12|08/11|08/09|08/08|08/07|08/06,96.0,85.6,70.5,54.5,39.7,27.5,17.8,3.39,170.0
2026-08-25,Kansas City Royals @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Kansas City Royals,Bobby Witt Jr.,Max Scherzer,0.0,0,2,5.0,1.2,1.78,1.57,0.63,4.0,60.0,2.2,1|1|2|6|1,08/23|08/22|08/21|08/20|08/19,2.9,1|1|2|6|1|2|10|3|0|3,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14,2.53,1|1|2|6|1|2|10|3|0|3|2|4|1|0|2,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,95.8,84.6,69.1,52.8,36.8,24.3,14.9,3.03,152.4
2026-08-25,Chicago Cubs @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Chicago Cubs,Alex Bregman,Brandon Pfaadt,0.0,0,4,5.0,0.88,1.46,1.08,1.38,3.96,60.0,3.4,2|4|3|8|0,08/24|08/23|08/22|08/21|08/19,2.5,2|4|3|8|0|4|3|0|1|0,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,3.4,2|4|3|8|0|4|3|0|1|0|0|13|6|6|1,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08,95.8,84.8,68.8,51.3,36.0,23.8,15.0,4.28,196.2
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,St. Louis Cardinals,Jordan Walker,Chris Bassitt,0.0,0,2,4.0,1.2,1.59,1.09,1.18,3.85,73.3,4.0,2|0|7|7|4,08/23|08/22|08/21|08/20|08/19,3.7,2|0|7|7|4|2|5|2|8|0,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15,3.07,2|0|7|7|4|2|5|2|8|0|0|3|1|2|3,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,95.3,84.0,68.2,50.0,34.2,22.3,13.6,3.79,183.5
2026-08-25,Pittsburgh Pirates @ San Diego Padres,Petco Park,0.965,1.005,81.8,65.0,7.4,WSW,254.0,1.0,Clear,2.3,3.4,55.1,C,75.0,San Diego Padres,Fernando Tatis Jr.,Paul Skenes,0.333,1,3,4.7,0.93,1.43,0.97,1.19,3.57,66.7,4.2,0|10|4|5|2,08/24|08/23|08/22|08/21|08/19,3.5,0|10|4|5|2|7|1|2|1|3,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14,3.2,0|10|4|5|2|7|1|2|1|3|1|4|0|6|2,08/24|08/23|08/22|08/21|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,94.5,81.5,63.5,45.0,30.1,18.3,10.8,3.99,187.4
2026-08-25,Baltimore Orioles @ St. Louis Cardinals,Busch Stadium,0.995,1.007,87.7,42.0,6.0,ENE,77.0,1.0,Overcast,3.4,4.9,57.4,B,92.0,Baltimore Orioles,Pete Alonso,Unknown,0.0,0,0,3.7,1.0,1.68,0.71,0.91,3.32,80.0,2.6,0|2|6|2|3,08/23|08/22|08/21|08/20|08/19,2.9,0|2|6|2|3|1|4|4|5|2,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14,3.4,0|2|6|2|3|1|4|4|5|2|3|6|2|10|1,08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,93.3,77.9,59.2,40.2,26.4,16.0,9.1,4.09,194.5
2026-08-25,Tampa Bay Rays @ Detroit Tigers,Comerica Park,0.982,1.004,79.7,46.0,4.5,S,177.0,1.0,Overcast,2.0,2.9,54.4,C,92.0,Tampa Bay Rays,Yandy Díaz,Jackson Jobe,0.0,0,0,3.7,1.08,1.73,1.04,0.55,3.35,80.0,1.8,2|2|3|0|2,08/24|08/23|08/22|08/21|08/20,2.5,2|2|3|0|2|5|3|5|1|2,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15,3.2,2|2|3|0|2|5|3|5|1|2|1|4|5|7|6,08/24|08/23|08/22|08/21|08/20|08/19|08/18|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09,93.0,78.4,59.0,40.9,26.5,16.4,9.4,3.77,183.5
