player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_pass_tds,model_version
00-0034577,Kyle Allen,BUF,HOU,QB,2026,REG,1,4,0.0,VERY LOW,0.045,NFL_PASS_TD_V1
00-0034577,Kyle Allen,BUF,HOU,QB,2026,REG,1,5,0.0,VERY LOW,0.045,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,ATL,QB,2026,REG,1,1,53.07,ELITE,0.872,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,ATL,QB,2026,REG,1,2,22.23,ELITE,0.872,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,ATL,QB,2026,REG,1,3,7.97,ELITE,0.872,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,ATL,QB,2026,REG,1,4,2.81,ELITE,0.872,NFL_PASS_TD_V1
00-0034771,Mason Rudolph,PIT,ATL,QB,2026,REG,1,5,0.86,VERY HIGH,0.872,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,IND,QB,2026,REG,1,1,78.19,ELITE,1.971,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,IND,QB,2026,REG,1,2,52.34,ELITE,1.971,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,IND,QB,2026,REG,1,3,31.47,ELITE,1.971,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,IND,QB,2026,REG,1,4,17.77,ELITE,1.971,NFL_PASS_TD_V1
00-0034796,Lamar Jackson,BAL,IND,QB,2026,REG,1,5,9.56,ELITE,1.971,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,CIN,QB,2026,REG,1,1,81.87,ELITE,2.267,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,CIN,QB,2026,REG,1,2,58.75,ELITE,2.267,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,CIN,QB,2026,REG,1,3,37.58,ELITE,2.267,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,CIN,QB,2026,REG,1,4,23.26,ELITE,2.267,NFL_PASS_TD_V1
00-0034855,Baker Mayfield,TB,CIN,QB,2026,REG,1,5,13.52,ELITE,2.267,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,HOU,QB,2026,REG,1,1,75.15,ELITE,1.748,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,HOU,QB,2026,REG,1,2,46.9,ELITE,1.748,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,HOU,QB,2026,REG,1,3,26.39,ELITE,1.748,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,HOU,QB,2026,REG,1,4,14.2,ELITE,1.748,NFL_PASS_TD_V1
00-0034857,Josh Allen,BUF,HOU,QB,2026,REG,1,5,7.01,ELITE,1.748,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,NE,QB,2026,REG,1,1,72.26,ELITE,1.602,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,NE,QB,2026,REG,1,2,43.59,ELITE,1.602,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,NE,QB,2026,REG,1,3,23.43,ELITE,1.602,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,NE,QB,2026,REG,1,4,12.06,ELITE,1.602,NFL_PASS_TD_V1
00-0034869,Sam Darnold,SEA,NE,QB,2026,REG,1,5,5.23,ELITE,1.602,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,GB,QB,2026,REG,1,1,67.1,ELITE,1.346,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,GB,QB,2026,REG,1,2,36.77,ELITE,1.346,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,GB,QB,2026,REG,1,3,17.88,ELITE,1.346,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,GB,QB,2026,REG,1,4,8.06,ELITE,1.346,NFL_PASS_TD_V1
00-0035228,Kyler Murray,MIN,GB,QB,2026,REG,1,5,3.21,ELITE,1.346,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,KC,QB,2026,REG,1,1,58.34,ELITE,1.011,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,KC,QB,2026,REG,1,2,26.34,ELITE,1.011,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,KC,QB,2026,REG,1,3,10.69,ELITE,1.011,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,KC,QB,2026,REG,1,4,3.76,ELITE,1.011,NFL_PASS_TD_V1
00-0035264,Jarrett Stidham,DEN,KC,QB,2026,REG,1,5,1.35,ELITE,1.011,NFL_PASS_TD_V1
00-0035289,Gardner Minshew,ARI,LAC,QB,2026,REG,1,1,47.39,ELITE,0.722,NFL_PASS_TD_V1
00-0035289,Gardner Minshew,ARI,LAC,QB,2026,REG,1,2,17.34,ELITE,0.722,NFL_PASS_TD_V1
00-0035289,Gardner Minshew,ARI,LAC,QB,2026,REG,1,3,5.32,ELITE,0.722,NFL_PASS_TD_V1
00-0035289,Gardner Minshew,ARI,LAC,QB,2026,REG,1,4,1.58,ELITE,0.722,NFL_PASS_TD_V1
00-0035289,Gardner Minshew,ARI,LAC,QB,2026,REG,1,5,0.45,COIN FLIP,0.722,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,NE,QB,2026,REG,1,1,52.46,ELITE,0.842,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,NE,QB,2026,REG,1,2,21.22,ELITE,0.842,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,NE,QB,2026,REG,1,3,7.12,ELITE,0.842,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,NE,QB,2026,REG,1,4,2.37,ELITE,0.842,NFL_PASS_TD_V1
00-0035704,Drew Lock,SEA,NE,QB,2026,REG,1,5,0.81,VERY HIGH,0.842,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,BAL,QB,2026,REG,1,1,65.01,ELITE,1.267,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,BAL,QB,2026,REG,1,2,33.96,ELITE,1.267,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,BAL,QB,2026,REG,1,3,16.08,ELITE,1.267,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,BAL,QB,2026,REG,1,4,7.09,ELITE,1.267,NFL_PASS_TD_V1
00-0035710,Daniel Jones,IND,BAL,QB,2026,REG,1,5,3.02,ELITE,1.267,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,IND,QB,2026,REG,1,1,55.23,ELITE,0.921,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,IND,QB,2026,REG,1,2,23.37,ELITE,0.921,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,IND,QB,2026,REG,1,3,9.24,ELITE,0.921,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,IND,QB,2026,REG,1,4,3.02,ELITE,0.921,NFL_PASS_TD_V1
00-0035993,Tyler Huntley,BAL,IND,QB,2026,REG,1,5,0.94,ELITE,0.921,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,PIT,QB,2026,REG,1,1,72.35,ELITE,1.569,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,PIT,QB,2026,REG,1,2,42.18,ELITE,1.569,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,PIT,QB,2026,REG,1,3,22.87,ELITE,1.569,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,PIT,QB,2026,REG,1,4,10.92,ELITE,1.569,NFL_PASS_TD_V1
00-0036212,Tua Tagovailoa,ATL,PIT,QB,2026,REG,1,5,5.16,ELITE,1.569,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,MIN,QB,2026,REG,1,1,73.53,ELITE,1.666,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,MIN,QB,2026,REG,1,2,45.34,ELITE,1.666,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,MIN,QB,2026,REG,1,3,25.2,ELITE,1.666,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,MIN,QB,2026,REG,1,4,12.72,ELITE,1.666,NFL_PASS_TD_V1
00-0036264,Jordan Love,GB,MIN,QB,2026,REG,1,5,5.88,ELITE,1.666,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,1,76.75,ELITE,1.856,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,2,49.67,ELITE,1.856,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,3,29.52,ELITE,1.856,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,4,15.54,ELITE,1.856,NFL_PASS_TD_V1
00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,5,8.3,ELITE,1.856,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,WAS,QB,2026,REG,1,1,79.27,ELITE,2.006,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,WAS,QB,2026,REG,1,2,53.91,ELITE,2.006,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,WAS,QB,2026,REG,1,3,32.09,ELITE,2.006,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,WAS,QB,2026,REG,1,4,18.01,ELITE,2.006,NFL_PASS_TD_V1
00-0036389,Jalen Hurts,PHI,WAS,QB,2026,REG,1,5,9.57,ELITE,2.006,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,TB,QB,2026,REG,1,1,88.48,ELITE,3.033,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,TB,QB,2026,REG,1,2,71.42,ELITE,3.033,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,TB,QB,2026,REG,1,3,52.97,ELITE,3.033,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,TB,QB,2026,REG,1,4,37.09,ELITE,3.033,NFL_PASS_TD_V1
00-0036442,Joe Burrow,CIN,TB,QB,2026,REG,1,5,25.57,ELITE,3.033,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,KC,QB,2026,REG,1,1,59.32,ELITE,1.047,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,KC,QB,2026,REG,1,2,27.72,ELITE,1.047,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,KC,QB,2026,REG,1,3,11.24,ELITE,1.047,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,KC,QB,2026,REG,1,4,4.13,ELITE,1.047,NFL_PASS_TD_V1
00-0036879,Sam Ehlinger,DEN,KC,QB,2026,REG,1,5,1.56,ELITE,1.047,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,BUF,QB,2026,REG,1,1,55.23,ELITE,0.963,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,BUF,QB,2026,REG,1,2,25.26,ELITE,0.963,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,BUF,QB,2026,REG,1,3,10.24,ELITE,0.963,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,BUF,QB,2026,REG,1,4,3.79,ELITE,0.963,NFL_PASS_TD_V1
00-0036898,Davis Mills,HOU,BUF,QB,2026,REG,1,5,1.22,ELITE,0.963,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,1,47.67,ELITE,0.735,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,2,17.69,ELITE,0.735,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,3,5.9,ELITE,0.735,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,4,1.67,ELITE,0.735,NFL_PASS_TD_V1
00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,5,0.46,COIN FLIP,0.735,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,CLE,QB,2026,REG,1,1,79.5,ELITE,2.057,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,CLE,QB,2026,REG,1,2,53.51,ELITE,2.057,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,CLE,QB,2026,REG,1,3,33.79,ELITE,2.057,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,CLE,QB,2026,REG,1,4,19.46,ELITE,2.057,NFL_PASS_TD_V1
00-0036971,Trevor Lawrence,JAX,CLE,QB,2026,REG,1,5,10.82,ELITE,2.057,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LAR,QB,2026,REG,1,1,68.83,ELITE,1.399,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LAR,QB,2026,REG,1,2,37.91,ELITE,1.399,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LAR,QB,2026,REG,1,3,18.61,ELITE,1.399,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LAR,QB,2026,REG,1,4,8.66,ELITE,1.399,NFL_PASS_TD_V1
00-0036972,Mac Jones,SF,LAR,QB,2026,REG,1,5,3.68,ELITE,1.399,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,ARI,QB,2026,REG,1,1,27.65,ELITE,0.346,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,ARI,QB,2026,REG,1,2,5.7,ELITE,0.346,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,ARI,QB,2026,REG,1,3,1.06,ELITE,0.346,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,ARI,QB,2026,REG,1,4,0.16,VERY LOW,0.346,NFL_PASS_TD_V1
00-0037012,Trey Lance,LAC,ARI,QB,2026,REG,1,5,0.0,VERY LOW,0.346,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DET,QB,2026,REG,1,1,39.42,ELITE,0.546,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DET,QB,2026,REG,1,2,11.22,ELITE,0.546,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DET,QB,2026,REG,1,3,2.97,ELITE,0.546,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DET,QB,2026,REG,1,4,0.76,HIGH,0.546,NFL_PASS_TD_V1
00-0037013,Zach Wilson,NO,DET,QB,2026,REG,1,5,0.18,VERY LOW,0.546,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NYG,QB,2026,REG,1,1,58.7,ELITE,1.011,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NYG,QB,2026,REG,1,2,26.33,ELITE,1.011,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NYG,QB,2026,REG,1,3,10.43,ELITE,1.011,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NYG,QB,2026,REG,1,4,3.67,ELITE,1.011,NFL_PASS_TD_V1
00-0037077,Sam Howell,DAL,NYG,QB,2026,REG,1,5,1.3,ELITE,1.011,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LAR,QB,2026,REG,1,1,81.27,ELITE,2.153,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LAR,QB,2026,REG,1,2,56.04,ELITE,2.153,NFL_PASS_TD_V1
00-0037834,Brock Purdy,SF,LAR,QB,2026,REG,1,3,35.29,ELITE,2.153,NFL_PASS_TD_V1
