Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
77,2026-08-15,823671,2026-08-15T23:10:00Z,Scheduled,Target Field,Philadelphia Phillies @ Minnesota Twins,Away,547180,Bryce Harper,Philadelphia Phillies,Minnesota Twins,1B,L,No,,123,523,430,109,23,3,25,74,72,85,1,111,0.253,0.373,0.495,0.868,12,55,37,9,3,0.243,0.0545,25,111,85,19,5,0.224,0.045,658,131,5.6,24.3,49.0,23.2,27.8,13.3,25.2,38.6,33.0,7.2,4.4,7.2,67.8,83.3,17.2,0.679,72.8,95.2,113.2,41.1,10.6,10.1,44.0,37.8,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,5.3,38.7,94.5,0.681,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.33,8.33,Strong positive regression,Below Average Contact-First Profile profile. 5.6% barrel rate; 83.3 mph average exit velocity; 25.2% air-ball rate; 38.6% pull-air rate; 7.2% HR-launch rate.,0.0478,0.0449,4.15,13,5,17.2,0.76,75.6,Recently homered,687570.0,Connor Prielipp,L,LHB vs LHP,16,16,82.2,4.79,1.32,11,1.2,9.58,3.48,470.0,4.9,24.3,13.0,41.2,30.4,83.3,95.2,113.1,0.561,11.0,59.1,99.9,0.743,6.9,Slider,L,LHB vs LHP,31.8,196,0.197,0.332,0.312,0.644,4,33,50,0.0204,4.0,0.55,100,0.02,6.0,0.614,0,0,0,0/0,,,,,0,0,0,45.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,432,Slider,29.39814814814815,127.0,4-Seam Fastball,25.925925925925927,112.0,Sinker,21.064814814814813,91.0,Curveball,16.89814814814815,73.0,Changeup,6.712962962962963,29.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.018,0.974,46.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.8,34.6,59.1,37.9,50.0,45.0,44.8,4.7,1.048,1.016,0.985,1.0,0.966,0.966,1.0,17.34,10.42,85.0,31.9,D,Lineup unconfirmed,,,
78,2026-08-15,824400,2026-08-15T23:10:00Z,Scheduled,Progressive Field,San Diego Padres @ Cleveland Guardians,Away,701538,Jackson Merrill,San Diego Padres,Cleveland Guardians,CF,L,No,,120,504,465,114,20,2,19,64,63,32,2,120,0.245,0.295,0.419,0.714,12,51,46,16,4,0.348,0.0784,27,112,105,35,9,0.333,0.0804,752,163,7.1,26.5,46.4,22.0,31.5,15.4,28.6,41.8,34.9,8.4,5.4,8.4,49.1,84.0,21.3,0.712,71.6,95.6,111.6,27.2,13.9,7.3,49.1,39.8,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.8,Below Average,0.971,Good,9.8,41.8,97.1,0.861,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.93,27.93,Strong positive regression,Below Average Contact-First Profile profile. 7.1% barrel rate; 84.0 mph average exit velocity; 28.6% air-ball rate; 41.8% pull-air rate; 8.4% HR-launch rate.,0.0377,0.0366,4.05,11,3,24.5,0.45,44.9,Recently homered,676282.0,Joey Cantillo,L,LHB vs LHP,25,25,119.2,3.91,1.48,15,1.13,9.93,4.21,601.0,5.0,25.1,15.5,44.1,26.1,81.9,95.0,113.4,0.531,15.0,43.2,99.9,0.612,5.5,4-Seam Fastball,L,LHB vs LHP,30.2,132,0.31,0.333,0.437,0.77,3,5,30,0.0227,3.0,0.561,127,0.0236,5.2,0.577,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,1,38.2,Slight Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,355,Curveball,43.943661971830984,156.0,4-Seam Fastball,28.732394366197184,102.0,Changeup,17.746478873239436,63.0,Cutter,9.577464788732394,34.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.986,0.975,48.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.2,35.6,43.2,56.0,50.0,45.0,44.7,4.68,1.35,1.005,0.985,1.0,0.971,0.971,1.0,14.02,10.34,85.0,29.4,F,Lineup unconfirmed,,,
79,2026-08-15,824157,2026-08-15T23:10:00Z,Scheduled,Daikin Park,Seattle Mariners @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Seattle Mariners,RF,R,No,,120,442,396,89,15,3,16,53,45,35,6,108,0.225,0.295,0.399,0.694,10,36,34,14,3,0.412,0.0833,24,81,75,19,4,0.253,0.0494,572,107,7.3,31.2,40.7,29.1,29.5,13.4,24.1,44.5,26.0,6.7,3.0,6.7,42.9,83.9,19.8,0.581,75.9,98.2,114.5,72.2,10.9,18.3,49.4,44.6,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.6,Below Average,0.985,Good,7.5,53.8,99.7,0.53,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.62,19.62,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 83.9 mph average exit velocity; 24.1% air-ball rate; 44.5% pull-air rate; 6.7% HR-launch rate.,0.0362,0.0353,3.99,11,3,24.8,0.44,44.4,Recently homered,676106.0,Emerson Hancock,R,RHB vs RHP,22,22,121.0,3.35,1.12,15,1.12,8.26,2.23,700.0,4.9,23.6,14.7,33.5,30.4,83.2,94.5,114.7,0.552,15.0,42.0,99.7,0.58,6.5,4-Seam Fastball,R,RHB vs RHP,35.7,322,0.228,0.293,0.379,0.672,10,24,81,0.0311,7.2,0.633,205,0.0244,3.5,0.503,3,3,2,2/3,0.667,0.667,1.0,1.667,0,0,0,41.5,Slight Pitcher Advantage,Below average,53.8,5,Pitch-level Statcast · last 5 MLB games,396,4-Seam Fastball,44.696969696969695,177.0,Sinker,22.22222222222222,88.0,Cutter,11.11111111111111,44.0,Curveball,9.595959595959595,38.0,Sweeper,7.3232323232323235,29.0,Changeup,5.05050505050505,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.984,0.974,52.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.7,28.3,42.0,65.5,50.0,45.0,44.7,4.68,1.336,1.003,0.985,1.0,0.985,0.985,1.0,13.36,9.96,83.5,28.3,F,Lineup unconfirmed,,,
80,2026-08-15,824480,2026-08-15T22:40:00Z,Scheduled,Great American Ball Park,Miami Marlins @ Cincinnati Reds,Home,701398,Sal Stewart,Cincinnati Reds,Miami Marlins,1B,R,No,,121,524,460,119,23,0,26,68,89,53,4,115,0.259,0.336,0.478,0.814,11,47,43,13,3,0.302,0.0638,26,110,97,26,7,0.268,0.0636,628,142,6.9,22.0,35.6,29.8,32.5,15.6,26.8,36.4,31.7,7.1,3.7,7.1,65.8,84.2,19.5,0.646,70.0,94.9,111.0,23.2,12.2,6.1,56.2,33.9,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.9,Weak,0.955,Good,5.6,41.7,93.7,0.661,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.11,11.11,Strong positive regression,Weak Contact-First Profile profile. 6.9% barrel rate; 84.2 mph average exit velocity; 26.8% air-ball rate; 36.4% pull-air rate; 7.1% HR-launch rate.,0.0496,0.0463,4.09,4,1,17.7,0.23,22.6,Very recent HR,687473.0,Ryan Gusto,R,RHB vs RHP,15,10,49.0,4.78,1.33,6,1.1,7.9,2.57,294.0,5.4,26.9,13.6,29.8,29.6,84.6,95.5,113.3,0.533,6.0,51.2,100.0,0.657,7.2,4-Seam Fastball,R,RHB vs RHP,46.3,396,0.251,0.321,0.474,0.795,20,36,86,0.0505,7.5,0.62,84,0.0357,5.1,0.53,0,0,0,0/0,,,,,0,0,0,48.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,303,4-Seam Fastball,32.01320132013201,97.0,Cutter,14.851485148514852,45.0,Sweeper,14.521452145214521,44.0,Sinker,10.891089108910892,33.0,Changeup,10.561056105610561,32.0,Slider,8.910891089108912,27.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.002,0.979,47.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.3,28.6,51.2,39.8,71.6,45.0,44.4,4.65,1.15,1.0,0.985,1.0,0.955,0.955,0.98,17.64,11.7,85.0,33.1,D,Lineup unconfirmed,Curveball,8.250825082508252,25.0
81,2026-08-15,824239,2026-08-15T17:10:00Z,Scheduled,Comerica Park,Chicago White Sox @ Detroit Tigers,Home,701678,Hao-Yu Lee,Detroit Tigers,Chicago White Sox,2B,R,No,,77,213,200,53,11,1,6,19,28,10,0,52,0.265,0.297,0.42,0.717,9,15,14,3,0,0.214,0.0,22,56,51,15,2,0.294,0.0357,255,65,6.8,29.7,36.9,25.6,37.5,15.0,34.6,39.0,32.5,9.7,4.7,9.7,39.5,84.2,16.7,0.557,69.5,96.7,109.3,19.5,17.8,5.0,56.5,36.1,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.1,Below Average,0.961,Good,9.2,45.8,99.3,0.607,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.72,9.72,Strong positive regression,Below Average Contact-First Profile profile. 6.8% barrel rate; 84.2 mph average exit velocity; 34.6% air-ball rate; 39.0% pull-air rate; 9.7% HR-launch rate.,0.0282,0.0295,3.99,24,14,33.3,0.72,72.0,Recently homered,641743.0,Anthony Kay,L,RHB vs LHP,24,22,116.0,3.96,1.34,15,1.16,7.29,3.34,671.0,6.0,26.1,11.9,54.1,29.2,82.3,95.6,115.8,0.525,15.0,31.5,100.0,0.519,4.3,Sweeper,R,RHB vs LHP,37.0,97,0.256,0.292,0.411,0.703,2,5,23,0.0206,6.0,0.586,378,0.0344,7.1,0.556,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,37.9,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,431,Sweeper,22.737819025522043,98.0,4-Seam Fastball,20.649651972157773,89.0,Sinker,17.633410672853827,76.0,Cutter,16.009280742459396,69.0,Changeup,12.993039443155453,56.0,Slider,9.976798143851509,43.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.963,0.985,45.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.0,43.8,31.5,62.8,50.0,45.0,44.4,4.65,0.898,1.01,1.025,1.0,0.961,0.961,1.0,11.28,6.89,71.7,22.1,F,Lineup unconfirmed,,,
82,2026-08-15,824400,2026-08-15T23:10:00Z,Scheduled,Progressive Field,San Diego Padres @ Cleveland Guardians,Home,690984,Petey Halpin,Cleveland Guardians,San Diego Padres,CF,L,No,,51,126,117,26,4,1,2,15,8,3,2,25,0.222,0.252,0.325,0.577,6,12,12,4,0,0.333,0.0,20,61,56,15,2,0.268,0.0328,176,91,3.4,15.7,39.3,30.3,30.3,20.2,28.8,37.8,37.5,5.6,2.6,5.6,45.0,79.3,23.2,0.461,67.5,90.8,106.5,3.8,9.0,1.4,43.6,20.2,Weak,2.0,Contact-First Profile,A-,Elevated power plane,20.2,Weak,0.917,Good,3.3,40.0,91.4,0.463,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.95,3.95,Positive regression,Weak Contact-First Profile profile. 3.4% barrel rate; 79.3 mph average exit velocity; 28.8% air-ball rate; 37.8% pull-air rate; 5.6% HR-launch rate.,0.0159,0.0237,3.81,45,17,58.5,0.77,76.9,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,40.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,28.5,50.0,45.0,44.4,4.64,0.957,1.0,1.0,0.94,0.917,0.862,1.0,8.75,5.82,55.9,17.2,F,Probable SP unavailable; Lineup unconfirmed,,,
83,2026-08-15,823347,2026-08-15T23:15:00Z,Scheduled,PNC Park,Boston Red Sox @ Pittsburgh Pirates,Away,677800,Wilyer Abreu,Boston Red Sox,Pittsburgh Pirates,RF,L,No,,119,517,452,115,25,3,21,68,64,54,2,104,0.254,0.332,0.462,0.794,11,49,37,13,5,0.351,0.102,27,117,99,23,10,0.232,0.0855,699,141,7.3,27.3,39.7,26.2,33.8,19.2,29.7,34.2,32.9,9.3,6.2,9.3,58.2,82.7,24.4,0.673,72.3,95.5,111.9,35.0,13.5,11.2,45.9,39.2,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.2,Below Average,0.97,Good,8.5,28.6,96.3,0.758,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.12,22.12,Strong positive regression,Below Average Contact-First Profile profile. 7.3% barrel rate; 82.7 mph average exit velocity; 29.7% air-ball rate; 34.2% pull-air rate; 9.3% HR-launch rate.,0.0406,0.039,4.05,11,3,21.5,0.51,51.1,Recently homered,683003.0,Jared Jones,R,LHB vs RHP,13,13,59.0,5.03,1.2,10,1.53,9.92,2.9,294.0,5.4,26.9,14.6,34.9,29.3,84.6,96.5,115.1,0.543,10.0,53.2,100.0,0.672,7.5,4-Seam Fastball,L,LHB vs RHP,43.6,358,0.225,0.3,0.435,0.735,16,36,79,0.0447,7.1,0.652,151,0.0331,3.9,0.563,0,0,0,0/0,,,,,0,0,0,48.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,386,4-Seam Fastball,49.48186528497409,191.0,Slider,41.968911917098445,162.0,Changeup,6.217616580310881,24.0,Curveball,2.33160621761658,9.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.006,0.979,47.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.6,33.4,53.2,39.2,50.0,45.0,44.2,4.63,1.35,1.058,1.025,1.0,0.97,0.97,1.0,14.88,11.69,85.0,32.8,D,Lineup unconfirmed,,,
84,2026-08-15,823671,2026-08-15T23:10:00Z,Scheduled,Target Field,Philadelphia Phillies @ Minnesota Twins,Home,668904,Royce Lewis,Minnesota Twins,Philadelphia Phillies,1B,R,No,,88,361,323,78,19,1,13,44,43,32,3,93,0.241,0.313,0.427,0.74,11,48,46,18,2,0.391,0.0417,25,105,95,28,3,0.295,0.0286,430,137,6.9,29.9,49.9,28.6,21.4,15.9,29.8,59.2,31.2,7.4,4.8,7.4,39.5,84.7,21.4,0.602,73.1,97.0,111.6,54.2,13.9,14.8,68.8,46.5,Below Average,3.0,Pull Power,A-,Elevated power plane,46.5,Below Average,0.99,Good,5.8,56.1,98.4,0.637,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.95,14.95,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 84.7 mph average exit velocity; 29.8% air-ball rate; 59.2% pull-air rate; 7.4% HR-launch rate.,0.036,0.035,3.99,31,7,24.8,1.25,124.8,Near normal interval,666200.0,Jesús Luzardo,L,RHB vs LHP,24,24,143.2,3.32,1.14,12,0.75,11.03,2.76,664.0,3.5,19.7,11.4,34.4,27.7,81.6,93.1,110.9,0.45,12.0,43.9,100.0,0.584,7.3,Sweeper,R,RHB vs LHP,44.2,96,0.256,0.333,0.465,0.798,4,9,21,0.0417,10.8,0.67,441,0.0249,4.2,0.502,0,0,0,0/0,,,,,0,0,0,45.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,493,Sweeper,41.78498985801217,206.0,Sinker,23.32657200811359,115.0,4-Seam Fastball,23.123732251521297,114.0,Changeup,11.764705882352942,58.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.988,0.96,56.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.2,20.5,43.9,59.2,50.0,45.0,44.1,4.61,1.009,0.944,1.025,1.0,0.99,0.99,1.0,13.25,8.03,85.0,28.4,F,Lineup unconfirmed,,,
85,2026-08-15,822941,2026-08-15T22:10:00Z,Scheduled,Tropicana Field,Baltimore Orioles @ Tampa Bay Rays,Home,622761,Jorge Mateo,Tampa Bay Rays,Baltimore Orioles,SS,R,No,,68,137,129,31,6,0,4,30,11,8,0,41,0.24,0.285,0.38,0.665,1,0,0,0,0,0.0,0.0,5,3,3,1,0,0.333,0.0,185,3,5.4,25.9,38.6,35.2,26.1,14.6,27.6,37.3,33.5,7.0,4.3,7.0,40.0,81.2,20.1,0.645,70.5,94.6,112.2,31.4,13.0,9.4,42.2,33.9,Weak,2.5,Contact-First Profile,A-,Elevated power plane,33.9,Weak,0.955,Good,33.3,50.0,97.3,0.771,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.7,4.7,Strong positive regression,Weak Contact-First Profile profile. 5.4% barrel rate; 81.2 mph average exit velocity; 27.6% air-ball rate; 37.3% pull-air rate; 7.0% HR-launch rate.,0.0292,0.0305,3.93,50,29,32.2,1.55,155.0,Above normal drought,680694.0,Kyle Bradish,R,RHB vs RHP,23,23,127.0,3.69,1.34,13,0.92,8.57,3.83,635.0,5.5,24.7,12.8,36.7,28.2,82.8,95.1,114.2,0.504,13.0,37.7,100.0,0.564,5.1,Sinker,R,RHB vs RHP,36.7,83,0.247,0.301,0.39,0.691,2,6,23,0.0241,6.2,0.615,215,0.0279,6.6,0.511,0,0,0,0/0,,,,,0,0,0,39.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,429,Sinker,37.995337995338,163.0,Slider,23.31002331002331,100.0,Curveball,21.21212121212121,91.0,4-Seam Fastball,17.482517482517483,75.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.98,45.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.7,32.0,37.7,86.7,50.0,45.0,44.1,4.61,1.0,0.971,0.985,1.0,0.955,0.955,1.035,11.46,7.22,62.0,24.1,F,Lineup unconfirmed,,,
86,2026-08-15,824966,2026-08-16T01:40:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Home,691016,Tyler Soderstrom,Athletics,Texas Rangers,LF,L,No,,109,453,396,97,27,3,19,58,56,53,3,91,0.245,0.338,0.472,0.81,10,42,37,10,2,0.27,0.0476,25,106,97,25,5,0.258,0.0472,563,131,5.1,28.0,49.3,25.5,25.0,14.0,24.6,49.4,25.3,5.9,2.6,5.9,72.4,84.5,17.2,0.531,72.2,96.4,112.6,40.6,11.9,10.8,51.8,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,3.8,51.6,96.0,0.519,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.17,9.17,Strong positive regression,Below Average Pull Power profile. 5.1% barrel rate; 84.5 mph average exit velocity; 24.6% air-ball rate; 49.4% pull-air rate; 5.9% HR-launch rate.,0.0419,0.0399,4.09,17,4,20.8,0.82,81.6,Near normal interval,669022.0,MacKenzie Gore,L,LHB vs LHP,25,25,134.0,4.43,1.24,17,1.14,10.01,3.29,770.0,5.2,23.2,12.5,42.6,28.1,81.7,94.2,115.7,0.529,17.0,37.6,100.0,0.547,6.0,4-Seam Fastball,L,LHB vs LHP,40.5,143,0.214,0.28,0.443,0.722,9,11,39,0.0629,5.6,0.557,146,0.0137,5.7,0.529,8,6,1,1/6,0.167,0.375,0.167,0.542,0,2,0,38.2,Slight Pitcher Advantage,Below average,33.9,5,Pitch-level Statcast · last 5 MLB games,480,4-Seam Fastball,49.583333333333336,238.0,Changeup,15.833333333333334,76.0,Slider,13.541666666666666,65.0,Curveball,10.416666666666666,50.0,Sinker,8.125,39.0,Cutter,2.5,12.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.977,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.5,34.5,37.6,49.6,50.0,45.0,44.1,4.61,1.076,1.006,0.985,1.0,0.966,0.966,1.0,15.33,9.31,85.0,29.5,F,Lineup unconfirmed,,,
87,2026-08-15,824644,2026-08-15T18:20:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Away,671056,Iván Herrera,St. Louis Cardinals,Chicago Cubs,DH,R,No,,121,539,457,114,23,1,13,75,51,54,25,94,0.249,0.358,0.389,0.747,11,50,47,14,1,0.298,0.02,26,116,111,28,2,0.252,0.0172,712,164,4.2,27.7,42.9,28.7,27.9,8.5,21.4,47.6,31.3,4.7,2.2,4.7,38.1,83.4,13.9,0.498,71.3,96.4,113.5,38.0,12.9,9.9,42.0,34.4,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.4,Weak,0.956,Good,3.7,55.6,96.2,0.525,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.52,16.52,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 83.4 mph average exit velocity; 21.4% air-ball rate; 47.6% pull-air rate; 4.7% HR-launch rate.,0.0241,0.0256,4.05,27,6,35.2,0.77,76.8,Recently homered,571510.0,Matthew Boyd,L,RHB vs LHP,14,14,79.2,3.5,1.22,9,1.02,7.46,2.6,449.0,5.8,22.7,12.5,48.3,31.0,81.5,94.2,112.5,0.553,9.0,28.9,100.0,0.484,4.7,4-Seam Fastball,R,RHB vs LHP,38.0,164,0.254,0.39,0.41,0.801,5,26,24,0.0305,6.8,0.536,244,0.0328,6.2,0.568,8,6,2,2/6,0.333,0.375,0.5,0.875,0,1,2,36.9,Slight Pitcher Advantage,Below average,48.2,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,43.897216274089935,205.0,Changeup,25.053533190578158,117.0,Curveball,15.845824411134904,74.0,Slider,14.989293361884368,70.0,Sinker,0.21413276231263384,1.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.958,0.983,49.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.0,41.4,28.9,50.0,50.0,45.0,43.9,4.59,0.894,0.987,1.025,1.0,0.956,0.956,1.0,9.95,6.2,85.0,23.4,F,Lineup unconfirmed,,,
