Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
24,2026-07-25,823679,2026-07-25T23:10:00Z,Scheduled,Target Field,Athletics @ Minnesota Twins,Home,680777,Ryan Jeffers,Minnesota Twins,Athletics,C,R,No,,45,181,152,43,9,1,9,29,32,26,1,30,0.283,0.389,0.533,0.922,7,28,26,6,2,0.231,0.0714,8,33,30,7,2,0.233,0.0606,22,22,4.5,22.7,45.5,27.3,27.3,9.1,18.2,50.0,27.3,4.5,4.5,4.5,100.0,81.9,23.9,0.623,69.4,26.8,Weak,2.0,Pull Power,A-,Elevated power plane,26.8,Weak,0.935,Good,0.94,-8.06,Strong negative regression,Weak Pull Power profile. 4.5% barrel rate; 81.9 mph average exit velocity; 18.2% air-ball rate; 50.0% pull-air rate; 4.5% HR-launch rate.,0.0497,0.0427,4.25,9,2,16.9,0.53,53.3,Recently homered,669620.0,Brady Basso,L,RHB vs LHP,7,0,8.1,6.48,1.92,1,1.08,7.56,2.16,1.224,1.0,1.025,1.03,0.935,0.963,1.0,16.91,20.14,67.6,45.8,C-,Lineup unconfirmed
25,2026-07-25,823197,2026-07-25T20:05:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,646240,Rafael Devers,San Francisco Giants,Los Angeles Angels,1B,L,No,,103,438,393,96,26,1,21,53,56,41,1,122,0.244,0.315,0.476,0.791,8,35,31,5,2,0.161,0.0571,23,98,83,23,9,0.277,0.0918,28,28,3.6,35.7,42.9,14.3,42.9,14.3,21.4,0.0,25.0,3.6,0.0,3.6,200.0,88.7,22.1,0.488,72.9,16.5,Weak,1.5,Contact-First Profile,A-,Elevated power plane,16.5,Weak,0.906,Good,0.79,-20.21,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 88.7 mph average exit velocity; 21.4% air-ball rate; 0.0% pull-air rate; 3.6% HR-launch rate.,0.0479,0.0445,3.99,0,0,18.7,0.0,0.0,Very recent HR,696270.0,Ryan Johnson,R,LHB vs RHP,10,7,38.1,6.1,1.43,10,2.35,7.04,3.76,1.215,1.109,1.025,1.0,0.906,0.906,0.98,16.61,20.07,84.8,46.1,C-,Lineup unconfirmed
26,2026-07-25,822704,2026-07-25T20:05:00Z,Scheduled,Nationals Park,Arizona Diamondbacks @ Washington Nationals,Home,665953,Andrés Chaparro,Washington Nationals,Arizona Diamondbacks,1B,R,No,,36,82,69,15,4,0,4,14,18,12,1,19,0.217,0.341,0.449,0.79,6,18,16,6,3,0.375,0.1667,14,34,31,9,4,0.29,0.1176,13,13,7.7,30.8,55.6,22.2,22.2,23.1,46.2,66.7,23.1,15.4,15.4,15.4,100.0,83.1,23.0,0.698,70.8,50.2,Average,3.0,Pull Power,A-,Elevated power plane,50.2,Average,1.001,Small Statcast sample,1.02,-2.98,Negative regression,Average Pull Power profile. 7.7% barrel rate; 83.1 mph average exit velocity; 46.2% air-ball rate; 66.7% pull-air rate; 15.4% HR-launch rate.,0.0488,0.0388,3.99,4,2,17.2,0.23,23.2,Very recent HR,683352.0,Mitch Bratt,L,RHB vs LHP,3,3,10.2,5.06,1.78,3,2.53,5.91,5.06,1.35,1.033,1.025,1.0,1.001,1.001,0.98,14.61,20.01,60.6,42.6,C-,Lineup unconfirmed
27,2026-07-25,824244,2026-07-25T17:10:00Z,Pre-Game,Comerica Park,Kansas City Royals @ Detroit Tigers,Home,693307,Dillon Dingler,Detroit Tigers,Kansas City Royals,C,R,No,,95,395,353,96,22,2,22,54,66,25,12,85,0.272,0.338,0.533,0.871,9,38,32,11,3,0.344,0.0789,21,86,77,22,3,0.286,0.0349,35,35,5.7,20.0,64.7,23.5,11.8,11.4,20.0,71.4,31.4,11.4,11.4,11.4,150.0,80.3,7.9,0.714,68.8,41.0,Below Average,2.5,Pull Power,C,Low line-drive plane,41.0,Below Average,0.975,Good,2.13,-19.87,Strong negative regression,Below Average Pull Power profile. 5.7% barrel rate; 80.3 mph average exit velocity; 20.0% air-ball rate; 71.4% pull-air rate; 11.4% HR-launch rate.,0.0557,0.0502,4.09,10,3,16.0,0.62,62.3,Recently homered,608379.0,Michael Wacha,R,RHB vs RHP,20,20,125.1,3.66,1.17,15,1.08,7.25,2.59,1.071,0.997,0.985,1.03,0.975,1.004,1.0,18.99,19.96,83.9,47.0,C-,Lineup unconfirmed
28,2026-07-25,823600,2026-07-25T23:15:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Home,682626,Francisco Alvarez,New York Mets,Los Angeles Dodgers,C,R,No,,69,251,225,58,7,0,12,23,26,20,3,67,0.258,0.325,0.449,0.774,5,19,16,5,3,0.312,0.1579,18,68,62,16,4,0.258,0.0588,11,11,18.2,36.4,40.0,60.0,0.0,18.2,27.3,33.3,27.3,18.2,9.1,18.2,50.0,85.9,24.2,1.041,71.4,52.9,Average,3.0,Balanced Power,A-,Elevated power plane,52.9,Average,1.008,Small Statcast sample,1.59,-10.41,Strong negative regression,Average Balanced Power profile. 18.2% barrel rate; 85.9 mph average exit velocity; 27.3% air-ball rate; 33.3% pull-air rate; 18.2% HR-launch rate.,0.0478,0.0427,3.99,0,0,18.8,0.0,0.0,Very recent HR,808967.0,Yoshinobu Yamamoto,R,RHB vs RHP,18,18,119.2,2.78,0.88,13,0.98,8.5,1.88,1.332,0.981,0.985,1.0,1.008,1.008,0.98,15.98,19.96,75.4,44.4,C-,Lineup unconfirmed
29,2026-07-25,823197,2026-07-25T20:05:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,642715,Willy Adames,San Francisco Giants,Los Angeles Angels,SS,R,No,,98,412,383,86,22,1,18,50,45,27,1,119,0.225,0.277,0.428,0.705,8,32,30,7,3,0.233,0.0938,20,81,72,16,4,0.222,0.0494,21,21,9.5,19.0,30.0,30.0,40.0,28.6,28.6,16.7,33.3,14.3,4.8,14.3,100.0,78.5,18.8,0.59,70.0,29.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.5,Weak,0.943,Good,1.56,-16.44,Strong negative regression,Weak Contact-First Profile profile. 9.5% barrel rate; 78.5 mph average exit velocity; 28.6% air-ball rate; 16.7% pull-air rate; 14.3% HR-launch rate.,0.0437,0.0411,3.93,10,3,21.3,0.47,47.0,Recently homered,696270.0,Ryan Johnson,R,RHB vs RHP,10,7,38.1,6.1,1.43,10,2.35,7.04,3.76,1.301,1.109,0.985,1.0,0.943,0.943,1.0,15.19,19.92,83.5,44.4,C-,Lineup unconfirmed
30,2026-07-25,823027,2026-07-25T23:15:00Z,Scheduled,Busch Stadium,Cincinnati Reds @ St. Louis Cardinals,Away,553993,Eugenio Suárez,Cincinnati Reds,St. Louis Cardinals,DH,R,No,,73,291,263,56,11,0,14,27,39,25,2,102,0.213,0.285,0.414,0.699,7,28,27,7,4,0.259,0.1429,21,86,76,17,7,0.224,0.0814,20,20,10.0,25.0,61.5,23.1,15.4,30.0,40.0,50.0,15.0,10.0,10.0,10.0,100.0,90.6,17.4,0.787,72.0,47.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.9,Below Average,0.994,Good,1.89,-12.11,Strong negative regression,Below Average Pull Power profile. 10.0% barrel rate; 90.6 mph average exit velocity; 40.0% air-ball rate; 50.0% pull-air rate; 10.0% HR-launch rate.,0.0481,0.0434,3.99,0,0,18.8,0.0,0.0,Very recent HR,669467.0,Andre Pallante,R,RHB vs RHP,19,19,105.1,4.02,1.26,10,0.85,6.41,2.65,1.35,0.96,0.985,1.0,0.994,0.994,0.98,16.23,19.86,79.7,43.7,C-,Lineup unconfirmed
31,2026-07-25,823435,2026-07-25T22:05:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Away,665862,Jazz Chisholm Jr.,New York Yankees,Philadelphia Phillies,2B,L,No,,97,383,342,77,13,2,16,51,43,37,1,113,0.225,0.3,0.415,0.715,7,27,27,8,3,0.296,0.1111,20,70,66,14,4,0.212,0.0571,28,28,10.7,28.6,69.2,0.0,30.8,21.4,21.4,50.0,17.9,14.3,7.1,14.3,100.0,85.6,19.3,0.94,69.2,45.2,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.2,Below Average,0.987,Good,2.69,-13.31,Strong negative regression,Below Average Pull Power profile. 10.7% barrel rate; 85.6 mph average exit velocity; 21.4% air-ball rate; 50.0% pull-air rate; 14.3% HR-launch rate.,0.0418,0.0394,4.05,8,2,21.4,0.37,37.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.345,1.0,1.0,1.0,0.987,0.987,1.0,15.04,19.56,72.6,42.4,C-,Probable SP unavailable; Lineup unconfirmed
32,2026-07-25,824811,2026-07-25T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Atlanta Braves @ Baltimore Orioles,Home,691723,Coby Mayo,Baltimore Orioles,Atlanta Braves,3B,R,No,,80,262,239,47,10,0,13,33,35,19,3,88,0.197,0.263,0.402,0.665,7,16,16,4,1,0.25,0.0625,16,42,38,9,3,0.237,0.0714,11,11,9.1,36.4,33.3,33.3,33.3,18.2,27.3,33.3,36.4,9.1,0.0,9.1,100.0,88.5,25.8,0.876,75.4,42.7,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,42.7,Below Average,0.98,Small Statcast sample,0.88,-12.12,Strong negative regression,Below Average Contact-First Profile profile. 9.1% barrel rate; 88.5 mph average exit velocity; 27.3% air-ball rate; 33.3% pull-air rate; 9.1% HR-launch rate.,0.0496,0.0441,3.93,7,3,18.4,0.38,38.1,Recently homered,693821.0,Bryce Elder,R,RHB vs RHP,19,19,108.2,4.06,1.23,17,1.41,7.45,2.73,1.204,1.05,0.985,1.0,0.98,0.98,1.0,16.24,19.51,74.1,41.8,D+,Lineup unconfirmed
33,2026-07-25,824244,2026-07-25T17:10:00Z,Pre-Game,Comerica Park,Kansas City Royals @ Detroit Tigers,Home,679529,Spencer Torkelson,Detroit Tigers,Kansas City Royals,1B,R,No,,103,403,352,72,18,0,19,43,50,43,5,133,0.205,0.299,0.418,0.717,9,35,33,5,3,0.152,0.0857,23,93,84,16,7,0.19,0.0753,27,27,3.7,14.8,38.5,38.5,23.1,22.2,25.9,42.9,22.2,3.7,3.7,3.7,100.0,83.5,23.4,0.398,72.8,19.7,Weak,2.0,Pull Power,A-,Elevated power plane,19.7,Weak,0.915,Good,0.98,-18.02,Strong negative regression,Weak Pull Power profile. 3.7% barrel rate; 83.5 mph average exit velocity; 25.9% air-ball rate; 42.9% pull-air rate; 3.7% HR-launch rate.,0.0471,0.0437,3.99,7,2,18.5,0.38,37.8,Recently homered,608379.0,Michael Wacha,R,RHB vs RHP,20,20,125.1,3.66,1.17,15,1.08,7.25,2.59,1.342,0.997,0.985,1.0,0.915,0.915,1.0,16.32,19.41,84.4,43.9,C-,Lineup unconfirmed
34,2026-07-25,823758,2026-07-25T23:10:00Z,Scheduled,American Family Field,Colorado Rockies @ Milwaukee Brewers,Away,666160,Mickey Moniak,Colorado Rockies,Milwaukee Brewers,LF,L,No,,68,251,231,64,11,3,16,35,43,14,3,61,0.277,0.323,0.558,0.881,7,28,26,6,1,0.231,0.0357,22,81,75,20,4,0.267,0.0494,22,22,0.0,31.8,53.8,23.1,23.1,18.2,31.8,57.1,18.2,4.5,4.5,4.5,,83.7,20.0,0.317,74.3,24.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.4,Weak,0.928,Good,0.4,-15.6,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 83.7 mph average exit velocity; 31.8% air-ball rate; 57.1% pull-air rate; 4.5% HR-launch rate.,0.0637,0.0535,4.15,6,2,14.4,0.42,41.6,Recently homered,688107.0,Robert Gasser,L,LHB vs LHP,10,10,51.1,4.91,1.21,11,1.93,8.42,2.45,0.913,1.097,0.985,1.03,0.928,0.956,1.0,20.39,19.33,76.4,45.1,C-,Lineup unconfirmed
35,2026-07-25,823841,2026-07-25T20:10:00Z,Scheduled,loanDepot park,San Diego Padres @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,San Diego Padres,LF,R,No,,74,258,232,58,12,1,14,26,38,24,1,65,0.25,0.322,0.491,0.813,8,34,33,11,1,0.333,0.0294,22,84,75,22,6,0.293,0.0714,19,19,21.1,47.4,61.5,7.7,30.8,26.3,42.1,62.5,36.8,15.8,5.3,15.8,25.0,89.5,27.6,1.139,73.2,69.6,Above Average,4.0,Pull Power,A-,Elevated power plane,69.6,Above Average,1.055,Small Statcast sample,3.39,-10.61,Strong negative regression,Above Average Pull Power profile. 21.1% barrel rate; 89.5 mph average exit velocity; 42.1% air-ball rate; 62.5% pull-air rate; 15.8% HR-launch rate.,0.0543,0.0472,4.09,0,0,16.6,0.0,0.0,Very recent HR,681190.0,Randy Vásquez,R,RHB vs RHP,19,16,87.2,4.72,1.52,14,1.44,6.47,2.77,1.01,1.054,0.985,1.0,1.055,1.055,0.98,17.94,19.33,77.1,44.2,C-,Lineup unconfirmed
36,2026-07-25,823679,2026-07-25T23:10:00Z,Scheduled,Target Field,Athletics @ Minnesota Twins,Home,621439,Byron Buxton,Minnesota Twins,Athletics,CF,R,No,,79,351,320,87,16,1,25,57,45,24,5,85,0.272,0.33,0.563,0.893,4,16,14,4,0,0.286,0.0,9,36,31,9,0,0.29,0.0,18,18,5.6,44.4,58.3,25.0,16.7,11.1,33.3,50.0,50.0,5.6,0.0,5.6,0.0,89.3,12.0,0.643,73.0,42.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.2,Below Average,0.978,Small Statcast sample,1.03,-23.97,Strong negative regression,Below Average Pull Power profile. 5.6% barrel rate; 89.3 mph average exit velocity; 33.3% air-ball rate; 50.0% pull-air rate; 5.6% HR-launch rate.,0.0712,0.0612,4.09,40,11,12.8,3.12,312.5,Very long drought,669620.0,Brady Basso,L,RHB vs LHP,7,0,8.1,6.48,1.92,1,1.08,7.56,2.16,0.758,1.0,1.025,1.03,0.978,1.008,1.06,22.77,19.2,79.9,53.5,C,Lineup unconfirmed
37,2026-07-25,823197,2026-07-25T20:05:00Z,Scheduled,Oracle Park,Los Angeles Angels @ San Francisco Giants,Home,669477,Casey Schmitt,San Francisco Giants,Los Angeles Angels,LF,R,No,,95,400,378,103,17,1,21,46,54,11,7,79,0.272,0.303,0.489,0.792,8,34,32,6,2,0.188,0.0588,23,95,89,18,5,0.202,0.0526,29,29,6.9,24.1,85.7,0.0,14.3,20.7,20.7,83.3,13.8,6.9,6.9,6.9,100.0,81.8,30.5,0.577,71.3,32.0,Weak,2.5,Pull Power,C+,High fly-ball plane,32.0,Weak,0.95,Good,1.92,-19.08,Strong negative regression,Weak Pull Power profile. 6.9% barrel rate; 81.8 mph average exit velocity; 20.7% air-ball rate; 83.3% pull-air rate; 6.9% HR-launch rate.,0.0525,0.0478,3.99,0,0,18.0,0.0,0.0,Very recent HR,696270.0,Ryan Johnson,R,RHB vs RHP,10,7,38.1,6.1,1.43,10,2.35,7.04,3.76,1.069,1.109,0.985,1.0,0.95,0.95,0.98,17.74,19.16,84.6,44.6,C-,Lineup unconfirmed
38,2026-07-25,824811,2026-07-25T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Atlanta Braves @ Baltimore Orioles,Away,621566,Matt Olson,Atlanta Braves,Baltimore Orioles,1B,L,No,,103,453,402,108,25,0,27,69,63,46,2,109,0.269,0.344,0.532,0.876,9,42,36,10,2,0.278,0.0476,24,108,95,25,7,0.263,0.0648,34,34,5.9,20.6,38.9,33.3,27.8,17.6,26.5,11.1,23.5,5.9,5.9,5.9,50.0,84.4,24.7,0.545,72.7,16.6,Weak,1.5,Contact-First Profile,A-,Elevated power plane,16.6,Weak,0.906,Good,1.55,-25.45,Strong negative regression,Weak Contact-First Profile profile. 5.9% barrel rate; 84.4 mph average exit velocity; 26.5% air-ball rate; 11.1% pull-air rate; 5.9% HR-launch rate.,0.0596,0.0538,4.15,0,0,14.9,0.0,0.0,Very recent HR,687064.0,Brandon Young,R,LHB vs RHP,16,16,91.1,3.25,1.31,9,0.89,7.29,3.15,1.011,0.966,1.025,1.03,0.906,0.934,0.98,20.51,18.94,85.0,45.6,C-,Lineup unconfirmed
39,2026-07-25,824571,2026-07-25T23:10:00Z,Scheduled,Rate Field,Houston Astros @ Chicago White Sox,Home,808959,Munetaka Murakami,Chicago White Sox,Houston Astros,1B,L,No,,67,290,234,54,8,0,20,50,42,54,1,96,0.231,0.376,0.521,0.897,8,35,26,5,0,0.192,0.0,10,44,34,6,0,0.176,0.0,15,15,13.3,33.3,44.4,22.2,22.2,20.0,53.3,50.0,60.0,6.7,6.7,6.7,0.0,83.5,26.6,0.879,72.8,49.9,Average,3.0,Pull Power,A-,Elevated power plane,49.9,Average,1.0,Small Statcast sample,1.49,-18.51,Strong negative regression,Average Pull Power profile. 13.3% barrel rate; 83.5 mph average exit velocity; 53.3% air-ball rate; 50.0% pull-air rate; 6.7% HR-launch rate.,0.069,0.0581,4.09,38,12,11.7,3.25,324.8,Very long drought,686613.0,Hunter Brown,R,LHB vs RHP,8,8,40.0,4.05,1.45,5,1.13,9.68,6.3,0.758,1.003,1.025,1.03,1.0,1.03,1.06,21.73,18.73,76.2,52.3,C,Lineup unconfirmed
40,2026-07-25,823600,2026-07-25T23:15:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Home,621438,Tyrone Taylor,New York Mets,Los Angeles Dodgers,CF,R,No,,59,138,127,29,7,0,7,16,18,7,0,25,0.228,0.269,0.449,0.718,5,13,10,4,1,0.4,0.0769,16,34,30,11,4,0.367,0.1176,4,4,0.0,50.0,33.3,33.3,33.3,25.0,25.0,0.0,25.0,25.0,0.0,25.0,,87.0,11.2,0.406,72.1,45.9,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.9,Below Average,0.989,Small Statcast sample,0.12,-6.88,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 87.0 mph average exit velocity; 25.0% air-ball rate; 0.0% pull-air rate; 25.0% HR-launch rate.,0.0507,0.042,3.93,3,2,18.1,0.17,16.5,Very recent HR,808967.0,Yoshinobu Yamamoto,R,RHB vs RHP,18,18,119.2,2.78,0.88,13,0.98,8.5,1.88,1.307,0.981,0.985,1.0,0.989,0.989,0.98,15.52,18.73,64.6,40.0,D+,Lineup unconfirmed
41,2026-07-25,824244,2026-07-25T17:10:00Z,Pre-Game,Comerica Park,Kansas City Royals @ Detroit Tigers,Home,682985,Riley Greene,Detroit Tigers,Kansas City Royals,LF,L,Yes,5.0,103,432,372,105,21,1,15,53,51,53,2,117,0.282,0.37,0.465,0.835,9,36,32,7,2,0.219,0.0556,22,93,81,20,6,0.247,0.0645,36,36,19.4,50.0,44.4,22.2,33.3,22.2,33.3,33.3,47.2,19.4,5.6,19.4,28.6,87.2,13.2,0.817,73.3,64.8,Above Average,3.5,Balanced Power,A,Excellent HR swing plane,64.8,Above Average,1.041,Good,5.68,-9.32,Strong negative regression,Above Average Balanced Power profile. 19.4% barrel rate; 87.2 mph average exit velocity; 33.3% air-ball rate; 33.3% pull-air rate; 19.4% HR-launch rate.,0.0347,0.0341,4.29,14,4,24.8,0.56,56.5,Recently homered,608379.0,Michael Wacha,R,LHB vs RHP,20,20,125.1,3.66,1.17,15,1.08,7.25,2.59,1.291,0.997,1.025,1.0,1.041,1.041,1.0,13.84,18.62,95.0,45.9,C-,Good
42,2026-07-25,823435,2026-07-25T22:05:00Z,Scheduled,Citizens Bank Park,New York Yankees @ Philadelphia Phillies,Home,656537,Derek Hill,Philadelphia Phillies,New York Yankees,RF,R,No,,78,157,142,35,3,0,8,23,17,11,1,57,0.246,0.305,0.437,0.742,6,16,14,1,1,0.071,0.0625,17,43,38,9,2,0.237,0.0465,15,15,6.7,6.7,60.0,0.0,40.0,6.7,6.7,100.0,20.0,6.7,6.7,6.7,100.0,74.8,20.1,0.833,68.5,37.5,Below Average,2.5,Pull Power,A-,Elevated power plane,37.5,Below Average,0.965,Small Statcast sample,1.02,-6.98,Strong negative regression,Below Average Pull Power profile. 6.7% barrel rate; 74.8 mph average exit velocity; 6.7% air-ball rate; 100.0% pull-air rate; 6.7% HR-launch rate.,0.051,0.0427,3.99,5,3,17.8,0.28,28.2,Very recent HR,677960.0,Ryan Weathers,L,RHB vs LHP,19,19,102.1,4.4,1.27,17,1.5,10.11,2.55,1.118,1.064,1.025,1.0,0.965,0.965,0.98,16.0,18.26,66.7,39.9,D+,Lineup unconfirmed
43,2026-07-25,822869,2026-07-25T23:15:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,670042,Luke Raley,Seattle Mariners,Texas Rangers,RF,L,No,,89,276,253,58,9,1,15,27,39,13,7,89,0.229,0.285,0.451,0.736,7,17,17,4,1,0.235,0.0588,18,54,51,10,1,0.196,0.0185,18,18,5.6,38.9,77.8,0.0,22.2,22.2,33.3,66.7,16.7,5.6,5.6,5.6,100.0,84.2,6.4,0.662,71.2,35.5,Below Average,2.5,Pull Power,C,Low line-drive plane,35.5,Below Average,0.959,Small Statcast sample,1.01,-13.99,Strong negative regression,Below Average Pull Power profile. 5.6% barrel rate; 84.2 mph average exit velocity; 33.3% air-ball rate; 66.7% pull-air rate; 5.6% HR-launch rate.,0.0543,0.0476,3.99,9,4,16.9,0.53,53.4,Recently homered,543135.0,Nathan Eovaldi,R,LHB vs RHP,19,19,115.1,4.21,1.21,22,1.72,9.52,2.18,0.953,1.099,1.025,1.0,0.959,0.959,1.0,17.67,18.17,76.0,41.0,D+,Lineup unconfirmed
44,2026-07-25,823679,2026-07-25T23:10:00Z,Scheduled,Target Field,Athletics @ Minnesota Twins,Home,665019,Kody Clemens,Minnesota Twins,Athletics,1B,L,No,,90,361,330,79,19,3,18,47,48,22,5,84,0.239,0.295,0.479,0.774,8,33,33,6,2,0.182,0.0606,22,95,89,21,7,0.236,0.0737,26,26,0.0,26.9,68.8,12.5,18.8,19.2,34.6,66.7,19.2,0.0,0.0,0.0,,84.3,29.3,0.332,71.0,17.9,Weak,1.5,Pull Power,C+,High fly-ball plane,17.9,Weak,0.91,Good,0.4,-17.6,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 84.3 mph average exit velocity; 34.6% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0499,0.0454,3.99,21,5,18.3,1.15,114.5,Near normal interval,669620.0,Brady Basso,L,LHB vs LHP,7,0,8.1,6.48,1.92,1,1.08,7.56,2.16,1.186,1.0,0.985,1.0,0.91,0.91,1.0,16.92,17.91,84.6,44.2,C-,Lineup unconfirmed
45,2026-07-25,823600,2026-07-25T23:15:00Z,Scheduled,Citi Field,Los Angeles Dodgers @ New York Mets,Away,660271,Shohei Ohtani,Los Angeles Dodgers,New York Mets,TWP,L,No,,99,438,364,104,18,2,22,66,61,62,5,100,0.286,0.392,0.527,0.919,8,36,33,8,1,0.242,0.0278,22,98,89,23,5,0.258,0.051,28,28,7.1,46.4,68.4,15.8,15.8,17.9,28.6,50.0,32.1,10.7,7.1,10.7,0.0,87.5,8.4,0.626,72.8,47.7,Below Average,3.0,Pull Power,C,Low line-drive plane,47.7,Below Average,0.994,Good,2.01,-19.99,Strong negative regression,Below Average Pull Power profile. 7.1% barrel rate; 87.5 mph average exit velocity; 28.6% air-ball rate; 50.0% pull-air rate; 10.7% HR-launch rate.,0.0502,0.0463,4.31,29,7,16.5,1.75,175.3,Above normal drought,690997.0,Nolan McLean,R,LHB vs RHP,20,20,113.1,3.34,1.09,10,0.79,10.72,3.26,0.93,0.95,1.025,1.03,0.994,1.023,1.035,18.48,17.8,84.8,49.0,C,Lineup unconfirmed
46,2026-07-25,823679,2026-07-25T23:10:00Z,Scheduled,Target Field,Athletics @ Minnesota Twins,Away,691016,Tyler Soderstrom,Athletics,Minnesota Twins,LF,L,No,,91,377,326,81,21,2,16,48,49,47,3,67,0.248,0.347,0.472,0.819,7,30,27,9,2,0.333,0.0667,13,47,41,11,3,0.268,0.0638,37,37,2.7,16.2,77.8,5.6,16.7,8.1,13.5,80.0,16.2,2.7,2.7,2.7,100.0,81.6,20.7,0.355,71.8,21.0,Weak,2.0,Pull Power,A-,Elevated power plane,21.0,Weak,0.919,Good,1.35,-14.65,Strong negative regression,Weak Pull Power profile. 2.7% barrel rate; 81.6 mph average exit velocity; 13.5% air-ball rate; 80.0% pull-air rate; 2.7% HR-launch rate.,0.0424,0.0399,4.15,20,5,20.4,0.98,98.2,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.255,1.0,1.0,1.0,0.919,0.919,1.0,15.55,17.77,70.8,41.9,D+,Probable SP unavailable; Lineup unconfirmed
47,2026-07-25,823355,2026-07-25T22:40:00Z,Scheduled,PNC Park,Chicago Cubs @ Pittsburgh Pirates,Home,694378,Jacob Gonzalez,Pittsburgh Pirates,Chicago Cubs,1B,L,No,,37,114,103,26,5,0,4,14,22,8,2,23,0.252,0.319,0.417,0.736,7,17,17,5,2,0.294,0.1176,18,54,50,16,3,0.32,0.0556,18,18,5.6,38.9,58.3,25.0,16.7,11.1,44.4,75.0,55.6,11.1,5.6,11.1,100.0,90.8,26.6,0.623,71.7,49.0,Average,3.0,Pull Power,A-,Elevated power plane,49.0,Average,0.997,Small Statcast sample,1.3,-2.7,Negative regression,Average Pull Power profile. 5.6% barrel rate; 90.8 mph average exit velocity; 44.4% air-ball rate; 75.0% pull-air rate; 11.1% HR-launch rate.,0.0351,0.0335,3.99,1,1,25.8,0.04,3.9,Very recent HR,684007.0,Shota Imanaga,L,LHB vs LHP,20,20,115.0,3.91,1.11,22,1.72,8.53,2.19,1.35,1.099,0.985,1.0,0.997,0.997,0.98,12.71,17.77,64.5,38.8,D+,Lineup unconfirmed
