Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Arizona Diamondbacks,Gabriel Moreno,Ryan Feltner,0.0,0,0,4.3,1.2,1.28,0.59,0.77,2.62,2.0,1.0,5.0,30.0,9.3,40,92,67.5,2.2,1|4|3|2|1,08/11|08/10|08/09|08/08|08/07,2.1,1|4|3|2|1|4|3|0|1|2,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31,2.53,1|4|3|2|1|4|3|0|1|2|5|4|0|5|3,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/02|08/01|07/31|07/29|07/28|07/27|07/26|07/25,90.7,71.8,48.0,27.4,13.9,5.9,2.5,2.88,68.4
2026-08-12,Milwaukee Brewers @ San Diego Padres,Petco Park,0.965,1.004,80.3,66.0,8.0,WNW,283.0,1.0,Overcast,2.0,3.0,54.5,C,92.0,San Diego Padres,Jackson Merrill,Dustin May,0.0,0,7,4.2,1.02,1.2,0.71,0.85,2.65,2.0,0.0,6.0,3.26,17.4,40,117,62.5,3.8,4|4|4|4|3,08/11|08/10|08/09|08/08|08/07,3.7,4|4|4|4|3|4|1|7|1|5,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,3.27,4|4|4|4|3|4|1|7|1|5|3|1|1|2|5,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28,82.6,63.4,45.2,30.0,18.8,11.2,6.5,3.44,67.1
2026-08-12,Cincinnati Reds @ Chicago White Sox,Rate Field,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Cincinnati Reds,Sal Stewart,Luis Castillo,0.0,0,2,4.3,1.2,1.1,0.71,0.87,2.6,2.0,0.0,6.0,3.71,16.0,40,118,60.0,1.8,1|1|2|0|5,08/11|08/09|08/08|08/07|08/06,2.5,1|1|2|0|5|2|3|3|0|8,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.47,1|1|2|0|5|2|3|3|0|8|2|1|0|6|3,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/28|07/26,84.0,64.0,44.3,28.4,17.6,10.2,5.6,2.98,63.7
2026-08-12,Colorado Rockies @ Arizona Diamondbacks,Chase Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Colorado Rockies,Jake McCarthy,Merrill Kelly,0.333,1,3,4.3,1.17,1.37,0.74,0.73,2.89,2.0,0.0,7.0,1.63,18.1,40,101,62.5,3.6,0|1|3|11|3,08/11|08/10|08/09|08/08|08/07,3.7,0|1|3|11|3|1|5|4|5|4,08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01,2.87,0|1|3|11|3|1|5|4|5|4|0|0|3|0|3,08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29|07/28|07/26|07/25,81.9,61.7,44.2,31.6,22.1,15.2,10.3,3.14,64.3
2026-08-12,New York Mets @ Atlanta Braves,Truist Park,1.008,1.009,87.3,60.0,5.8,W,270.0,11.0,Clear,3.9,5.6,58.5,B,92.0,New York Mets,Carson Benge,Tyler Mahle,0.0,0,2,4.3,1.12,1.33,0.62,0.58,2.45,2.0,0.0,5.0,5.72,15.4,40,114,50.0,3.4,2|1|3|5|6,08/11|08/10|08/09|08/07|08/06,2.8,2|1|3|5|6|4|3|0|1|3,08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.47,2|1|3|5|6|4|3|0|1|3|2|1|3|1|2,08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/29|07/26|07/25,84.6,63.3,42.0,25.6,14.5,7.6,4.3,2.81,59.7
2026-08-12,Boston Red Sox @ Toronto Blue Jays,Rogers Centre,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Boston Red Sox,Ceddanne Rafaela,José Soriano,0.0,0,1,4.6,0.87,1.19,0.63,0.74,2.4,2.0,0.0,5.0,6.05,17.1,40,113,72.5,2.6,4|3|0|1|5,08/11|08/10|08/09|08/08|08/07,3.1,4|3|0|1|5|2|0|5|5|6,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,3.4,4|3|0|1|5|2|0|5|5|6|7|4|2|1|6,08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/30|07/29|07/28|07/27,83.0,63.0,41.5,24.4,13.7,7.4,3.7,3.39,69.1
2026-08-12,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,89.4,45.0,5.6,W,265.0,5.0,Overcast,3.5,5.1,57.7,B,92.0,Washington Nationals,CJ Abrams,David Peterson,0.0,0,2,4.4,1.2,1.21,0.73,0.91,2.62,2.0,0.0,6.0,1.94,24.0,40,117,60.0,2.4,4|2|4|2|0,08/11|08/09|08/08|08/07|08/06,2.5,4|2|4|2|0|8|2|0|0|3,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,2.07,4|2|4|2|0|8|2|0|0|3|3|0|1|2|0,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27,76.0,58.2,41.5,28.9,19.8,13.4,8.8,3.15,62.2
2026-08-12,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,89.4,45.0,5.6,W,265.0,5.0,Overcast,3.5,5.1,57.7,B,92.0,Chicago Cubs,Seiya Suzuki,Jackson Kent,0.0,0,0,4.5,1.0,1.06,0.64,0.8,2.44,2.0,0.0,5.0,4.07,17.8,40,102,72.5,2.2,5|0|4|0|2,08/11|08/08|08/07|08/06|08/05,2.4,5|0|4|0|2|2|5|3|2|1,08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30,2.8,5|0|4|0|2|2|5|3|2|1|1|7|3|4|3,08/11|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/30|07/29|07/28|07/27|07/26|07/25,82.2,61.8,41.2,25.9,15.1,8.5,4.3,3.09,66.5
2026-08-12,Chicago Cubs @ Washington Nationals,Nationals Park,1.0,1.008,89.4,45.0,5.6,W,265.0,5.0,Overcast,3.5,5.1,57.7,B,92.0,Chicago Cubs,Pete Crow-Armstrong,Jackson Kent,0.0,0,0,4.6,1.0,1.07,0.91,0.73,2.61,2.0,0.0,6.0,1.98,22.3,40,120,60.0,3.0,3|3|0|5|4,08/11|08/09|08/08|08/07|08/06,3.5,3|3|0|5|4|9|4|3|0|4,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01,2.8,3|3|0|5|4|9|4|3|0|4|0|2|4|1|0,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02|08/01|07/31|07/30|07/29|07/28|07/27,77.7,58.2,41.1,28.6,19.0,12.7,8.3,3.34,63.5
2026-08-12,Cleveland Guardians @ Detroit Tigers,Comerica Park,0.982,1.006,80.7,68.0,12.3,WSW,237.0,3.0,Partly cloudy,2.6,3.8,55.7,C,92.0,Cleveland Guardians,Chase DeLauter,Framber Valdez,0.0,0,3,4.6,1.05,1.2,0.66,0.58,2.38,2.0,0.0,5.0,4.45,16.2,40,102,62.5,3.0,5|1|1|3|5,08/11|08/09|08/08|08/07|08/06,2.7,5|1|1|3|5|0|2|6|4|0,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31,2.33,5|1|1|3|5|0|2|6|4|0|2|0|4|0|2,08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01|07/31|07/29|07/28|07/28|07/26|07/24,83.8,61.8,40.3,24.3,13.5,7.5,3.8,2.87,62.6
