Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Median HRR,Floor HRR,Ceiling HRR,Simulation Dispersion,Projected Zero HRR %,Recent Games Used,Season Games Used,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-07-29,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.007,88.1,34.0,8.3,NE,36.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Chicago Cubs,Seiya Suzuki,Dustin May,0.2,1,5,4.7,1.08,1.24,0.84,0.98,2.94,3.0,0.0,6.0,4.9,12.8,40,91,72.5,3.6,7|3|4|3|1,07/28|07/27|07/26|07/25|07/24,3.4,7|3|4|3|1|3|3|4|3|3,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,3.27,7|3|4|3|1|3|3|4|3|3|2|2|3|2|6,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,87.2,70.4,51.5,34.7,21.7,12.7,7.2,3.62,73.9
2026-07-29,Houston Astros @ Los Angeles Angels,Angel Stadium,1.0,1.006,83.4,51.0,8.7,WSW,241.0,0.0,Clear,2.6,3.7,55.7,C,75.0,Houston Astros,Jeremy Peña,Grayson Rodriguez,0.333,2,6,4.2,1.2,1.44,1.06,0.66,3.06,3.0,0.0,6.0,2.97,15.2,40,60,60.0,3.6,0|3|6|5|4,07/28|07/27|07/26|07/25|07/24,3.9,0|3|6|5|4|6|4|6|1|4,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17,3.47,0|3|6|5|4|6|4|6|1|4|1|2|1|2|7,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/18|07/17|07/12|07/11|07/10|06/28|06/27,84.8,68.1,50.6,35.6,24.2,16.2,10.0,3.42,68.4
2026-07-29,Houston Astros @ Los Angeles Angels,Angel Stadium,1.0,1.006,83.4,51.0,8.7,WSW,241.0,0.0,Clear,2.6,3.7,55.7,C,75.0,Houston Astros,Yordan Alvarez,Grayson Rodriguez,0.0,0,2,4.2,1.2,1.29,0.85,0.91,2.95,2.0,0.0,7.0,1.73,20.3,40,107,62.5,2.0,3|3|0|1|3,07/28|07/27|07/26|07/25|07/24,2.9,3|3|0|1|3|5|3|7|2|2,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.93,3|3|0|1|3|5|3|7|2|2|3|2|6|4|0,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/08,79.7,60.9,45.3,32.3,22.9,16.3,11.5,3.38,65.6
2026-07-29,Toronto Blue Jays @ Washington Nationals,Nationals Park,1.0,1.006,83.6,47.0,14.1,NW,314.0,0.0,Clear,2.6,3.7,55.6,C,92.0,Washington Nationals,CJ Abrams,Trey Yesavage,0.0,0,0,4.4,0.9,1.27,0.67,0.89,2.7,2.0,0.0,6.0,2.36,19.8,40,104,62.5,4.0,2|0|8|7|3,07/28|07/27|07/26|07/25|07/24,4.2,2|0|8|7|3|5|8|4|5|0,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,3.53,2|0|8|7|3|5|8|4|5|0|4|1|1|1|4,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/08,80.2,61.0,43.1,30.2,20.3,13.1,8.2,3.69,67.7
2026-07-29,Cleveland Guardians @ Cincinnati Reds,Great American Ball Park,1.045,1.006,82.8,38.0,8.5,N,2.0,0.0,Clear,2.5,3.6,55.5,C,92.0,Cincinnati Reds,Sal Stewart,Joey Cantillo,0.0,0,1,4.1,1.05,1.05,0.63,1.05,2.61,2.0,0.0,6.0,2.2,20.2,40,106,50.0,2.8,0|6|3|1|4,07/28|07/28|07/26|07/25|07/24,2.5,0|6|3|1|4|5|1|0|5|0,07/28|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.27,0|6|3|1|4|5|1|0|5|0|3|2|1|3|0,07/28|07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,79.8,60.1,42.5,28.9,18.6,11.9,7.4,3.25,61.2
2026-07-29,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.007,88.1,34.0,8.3,NE,36.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Chicago Cubs,Pete Crow-Armstrong,Dustin May,1.0,3,3,4.6,1.08,1.11,0.75,0.71,2.59,2.0,0.0,6.0,2.53,17.4,40,107,65.0,3.4,1|0|2|10|4,07/28|07/27|07/26|07/25|07/24,2.4,1|0|2|10|4|0|5|0|2|0,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.07,1|0|2|10|4|0|5|0|2|0|1|4|0|0|2,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,82.6,61.9,42.4,27.3,17.6,11.2,6.7,2.98,64.0
2026-07-29,Atlanta Braves @ New York Mets,Citi Field,1.0,1.004,78.2,74.0,7.4,W,277.0,8.0,Mainly clear,2.0,2.9,54.3,C,92.0,Atlanta Braves,Michael Harris II,Sean Manaea,0.125,1,8,4.2,1.09,1.24,0.61,0.62,2.48,2.0,0.0,5.0,3.95,15.0,40,100,60.0,2.4,1|2|1|3|5,07/27|07/26|07/25|07/24|07/23,2.5,1|2|1|3|5|1|1|3|3|5,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,2.27,1|2|1|3|5|1|1|3|3|5|6|0|1|0|2,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,85.0,62.7,42.2,26.3,15.2,8.1,4.4,2.83,62.1
2026-07-29,Texas Rangers @ Tampa Bay Rays,Tropicana Field,1.0,1.0,,,,,,,Roof / indoor neutral,0.0,0.0,50.0,Roof,95.0,Texas Rangers,Wyatt Langford,Casey Legumina,1.0,2,2,4.3,1.02,1.23,0.68,0.61,2.45,2.0,0.0,5.0,4.35,17.5,40,55,67.5,2.2,1|0|1|6|3,07/28|07/27|07/26|07/25|07/24,2.9,1|0|1|6|3|0|6|1|7|4,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.53,1|0|1|6|3|0|6|1|7|4|0|2|1|4|2,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,82.5,61.8,41.8,26.6,15.4,8.3,4.5,2.98,64.6
2026-07-29,Arizona Diamondbacks @ Pittsburgh Pirates,PNC Park,0.982,1.003,73.8,65.0,9.9,NW,321.0,0.0,Partly cloudy,1.4,2.0,53.1,C,92.0,Arizona Diamondbacks,Gabriel Moreno,Jared Jones,0.0,0,0,4.5,0.85,1.18,0.57,0.61,2.34,2.0,0.0,4.0,30.0,10.2,40,81,72.5,3.0,4|0|5|3|3,07/28|07/27|07/26|07/25|07/24,3.0,4|0|5|3|3|6|4|3|1|1,07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19,3.13,4|0|5|3|3|6|4|3|1|1|4|3|2|4|4,07/28|07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10,89.8,66.4,41.0,21.6,9.6,3.8,1.3,3.13,68.9
2026-07-29,Toronto Blue Jays @ Washington Nationals,Nationals Park,1.0,1.006,83.6,47.0,14.1,NW,314.0,0.0,Clear,2.6,3.7,55.6,C,92.0,Washington Nationals,James Wood,Trey Yesavage,0.0,0,0,4.8,0.9,0.97,0.83,0.68,2.46,2.0,0.0,5.0,2.46,19.3,40,108,57.5,2.2,1|1|7|1|1,07/28|07/27|07/26|07/25|07/24,2.0,1|1|7|1|1|1|5|3|0|0,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.73,1|1|7|1|1|1|5|3|0|0|5|3|5|6|2,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/08,80.7,59.1,39.8,26.1,16.5,9.8,5.9,3.25,62.6
2026-07-29,Colorado Rockies @ San Diego Padres,Petco Park,0.965,1.003,77.5,66.0,7.4,SW,224.0,0.0,Clear,1.6,2.3,53.5,C,92.0,Colorado Rockies,Jake McCarthy,Unknown,0.0,0,0,4.1,1.0,1.12,0.59,0.73,2.52,2.0,0.0,6.0,2.05,13.9,40,89,62.5,1.8,3|0|3|2|1,07/28|07/26|07/25|07/24|07/22,2.5,3|0|3|2|1|4|3|2|6|1,07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17,2.27,3|0|3|2|1|4|3|2|6|1|3|1|4|0|1,07/28|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09|07/08,86.1,57.6,39.0,25.8,16.5,10.5,6.5,3.05,61.9
2026-07-29,Atlanta Braves @ New York Mets,Citi Field,1.0,1.004,78.2,74.0,7.4,W,277.0,8.0,Mainly clear,2.0,2.9,54.3,C,92.0,Atlanta Braves,Ozzie Albies,Sean Manaea,0.222,2,9,4.5,1.09,1.07,0.71,0.75,2.35,2.0,0.0,5.0,2.91,21.5,40,106,60.0,3.0,6|0|3|2|4,07/27|07/26|07/25|07/24|07/23,2.3,6|0|3|2|4|3|0|4|0|1,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18,2.2,6|0|3|2|4|3|0|4|0|1|4|2|0|0|4,07/27|07/26|07/25|07/24|07/23|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,78.5,57.5,39.0,24.9,14.9,9.0,5.2,2.97,60.7
2026-07-29,Boston Red Sox @ Athletics,Sutter Health Park,1.01,1.01,97.1,22.0,9.8,WSW,243.0,0.0,Clear,4.6,6.7,60.2,B,75.0,Boston Red Sox,Willson Contreras,Jacob Lopez,0.0,0,0,4.0,1.2,0.93,0.7,0.76,2.29,2.0,0.0,5.0,2.57,22.5,40,98,55.0,0.6,0|1|1|0|1,07/28|07/27|07/26|07/25|07/24,1.9,0|1|1|0|1|2|3|6|5|0,07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18,2.47,0|1|1|0|1|2|3|6|5|0|3|0|5|5|5,07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/17|07/08|07/07|07/05|07/04,77.5,56.3,38.2,23.9,14.1,8.3,4.7,2.66,56.8
2026-07-29,Chicago Cubs @ St. Louis Cardinals,Busch Stadium,0.995,1.007,88.1,34.0,8.3,NE,36.0,0.0,Clear,3.4,4.9,57.4,B,92.0,Chicago Cubs,Nico Hoerner,Dustin May,0.333,2,6,4.5,1.08,1.28,0.56,0.67,2.42,2.0,0.0,6.0,1.61,25.5,40,105,45.0,4.2,4|10|4|2|1,07/28|07/27|07/26|07/25|07/24,3.8,4|10|4|2|1|0|2|2|7|6,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18,2.73,4|10|4|2|1|0|2|2|7|6|2|0|0|0|1,07/28|07/27|07/26|07/25|07/24|07/22|07/21|07/20|07/19|07/18|07/17|07/12|07/11|07/10|07/09,74.5,54.4,37.9,25.3,17.1,11.4,7.4,2.88,54.9
2026-07-29,Boston Red Sox @ Athletics,Sutter Health Park,1.01,1.01,97.1,22.0,9.8,WSW,243.0,0.0,Clear,4.6,6.7,60.2,B,75.0,Boston Red Sox,Ceddanne Rafaela,Jacob Lopez,0.0,0,0,4.0,1.2,1.06,0.62,0.73,2.24,2.0,0.0,5.0,3.73,19.8,40,100,70.0,2.6,0|6|2|0|5,07/28|07/27|07/26|07/25|07/24,2.7,0|6|2|0|5|0|5|3|3|3,07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18,2.47,0|6|2|0|5|0|5|3|3|3|2|3|2|1|2,07/28|07/27|07/26|07/25|07/24|07/22|07/22|07/20|07/19|07/18|07/17|07/17|07/12|07/11|07/10,80.2,57.7,37.6,22.1,12.6,6.6,3.5,2.63,61.0
