date,game_pk,game_time_pt,game_status,abstract_game_state,team,opponent,home_away,player_id,player_name,position,batting_order,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,runs,rbi,walks,hit_by_pitch,stolen_bases,fantasy_score,last_updated_pt
2026-07-17,824981,6:40 PM,Final,Final,Washington Nationals,Athletics,away,683083,Nasim Nuñez,SS,9,6,6,3,3,0,0,0,3,0,0,0,1,20,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Washington Nationals,Athletics,away,682928,CJ Abrams,SS,,5,5,2,1,1,0,0,1,1,0,0,0,12,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,666126,Carlos Cortes,P,1,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,675961,Alika Williams,SS,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,687515,Colby Thomas,LF,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,669127,Shea Langeliers,C,4,4,4,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,811965,Joshua Kuroda-Grauer,3B,5,4,4,2,1,1,0,0,1,0,0,0,0,10,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,671732,Lawrence Butler,RF,6,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,622268,Donovan Walton,2B,7,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,703607,Henry Bolte,CF,8,4,4,1,0,1,0,0,0,1,0,0,0,7,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,695720,Tommy White,1B,9,4,4,1,0,1,0,0,0,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,805779,Jacob Wilson,SS,,3,3,1,1,0,0,0,1,0,0,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,824981,6:40 PM,Final,Final,Athletics,Washington Nationals,home,691016,Tyler Soderstrom,LF,,3,3,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,802139,JJ Wetherholt,2B,1,5,4,2,1,0,0,1,1,1,1,0,0,19,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,671056,Iván Herrera,DH,2,5,4,0,0,0,0,0,1,1,0,0,0,4,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,676475,Alec Burleson,1B,3,5,4,1,1,0,0,0,2,0,1,0,0,9,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,691023,Jordan Walker,RF,4,5,4,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,663457,Lars Nootbaar,LF,5,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,691026,Masyn Winn,SS,6,4,2,1,1,0,0,0,0,3,1,0,0,11,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,701675,Nathan Church,CF,7,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,665877,José Fermín,3B,8,4,4,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,699625,Jimmy Crooks,C,,4,3,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,606466,Ketel Marte,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,672695,Geraldo Perdomo,SS,2,4,2,0,0,0,0,0,1,0,2,0,0,6,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,682998,Corbin Carroll,RF,3,4,4,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,672515,Gabriel Moreno,C,4,4,4,2,1,1,0,0,1,0,0,0,0,10,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,596146,Max Kepler,LF,5,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,666971,Lourdes Gurriel Jr.,DH,6,4,3,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,545121,Ildemaro Vargas,1B,8,4,4,1,0,0,1,0,0,0,0,0,0,8,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,694374,Tim Tawa,CF,9,4,4,2,0,1,0,1,1,1,0,0,0,19,2026-07-19 08:30:57 PM
2026-07-17,825060,6:40 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,571448,Nolan Arenado,3B,,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:57 PM
