Run Timestamp,Target Date,Player ID,Player,Team,Game,Game Number,Recommended Direction,Model Line,Projected FS,Recommended Probability %,AI Score,Weather Factor,Lineup Spot,Opp Pitcher,Change From Previous,Change Reason,Previous Model Line,Previous Projected FS,Previous Probability %,Previous AI Score,Previous Direction,Previous Tier,Current Tier,Previous Weather Factor,Previous Lineup Spot,Previous Opp Pitcher,Previous Bullpen ERA,Bullpen ERA,Previous Statcast Quality Factor,Statcast Quality Factor,Previous Confidence,Confidence,Line Change,Projection Change,Probability Change,AI Score Change,Confidence Change,Weather Change,Lineup Change,Pitcher Changed,Bullpen ERA Change,Statcast Quality Change,Change Category,Primary Driver,Secondary Driver,Importance Score,Importance,Evolution Icon,AI Reason,Runs Today,Opening Projection,Projection Trend,Opening Confidence,Confidence Trend,Opening Direction,Recommendation Trend,Model Stability,Largest Driver Today,Today AI Summary
2026-09-15T23:56:06-07:00,2026-09-16,,A.J. Ewing,NYM,BAL @ NYM,1,MORE,2.5,4.99,62.5,160.85,1.0,7,Chris Bassitt,0.0,The model opened at 2.5 with a 5.0 fantasy-point projection and a MORE recommendation at 62.5% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B,,,,,4.16,,0.8844,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 2.5 with a 5.0 fantasy-point projection and a MORE recommendation at 62.5% confidence. This opening snapshot establishes the baseline for every later model run.,1,4.99,0.0,62.5,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Aaron Judge,NYY,NYY @ MIN,1,MORE,3.5,6.18,66.1,174.52,1.0,3,Zebby Matthews,0.0,The model opened at 3.5 with a 6.2 fantasy-point projection and a MORE recommendation at 66.1% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B+,,,,,4.7,,0.9758,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 3.5 with a 6.2 fantasy-point projection and a MORE recommendation at 66.1% confidence. This opening snapshot establishes the baseline for every later model run.,1,6.18,0.0,66.1,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Abimelec Ortiz,WSH,PHI @ WSH,1,LESS,4.0,3.52,64.9,110.87,1.03,2,Zack Wheeler,0.0,The model opened at 4.0 with a 3.5 fantasy-point projection and a LESS recommendation at 64.9% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,D,,,,,4.01,,0.9564,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 4.0 with a 3.5 fantasy-point projection and a LESS recommendation at 64.9% confidence. This opening snapshot establishes the baseline for every later model run.,1,3.52,0.0,64.9,0.0,LESS,LESS → LESS,100,Opening model run,The recommendation stayed LESS. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Adael Amador,COL,SD @ COL,1,LESS,5.5,4.83,64.5,161.47,1.0,2,Robbie Ray,0.0,The model opened at 5.5 with a 4.8 fantasy-point projection and a LESS recommendation at 64.5% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B,,,,,3.96,,0.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 5.5 with a 4.8 fantasy-point projection and a LESS recommendation at 64.5% confidence. This opening snapshot establishes the baseline for every later model run.,1,4.83,0.0,64.5,0.0,LESS,LESS → LESS,100,Opening model run,The recommendation stayed LESS. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Adam Frazier,LAA,SEA @ LAA,1,MORE,2.5,3.76,61.4,93.29,1.0,9,George Kirby,0.0,The model opened at 2.5 with a 3.8 fantasy-point projection and a MORE recommendation at 61.4% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,F,,,,,4.22,,0.8227,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 2.5 with a 3.8 fantasy-point projection and a MORE recommendation at 61.4% confidence. This opening snapshot establishes the baseline for every later model run.,1,3.76,0.0,61.4,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Adley Rutschman,BOS,BOS @ TEX,1,LESS,5.0,4.45,66.3,146.19,1.0,3,MacKenzie Gore,0.0,The model opened at 5.0 with a 4.5 fantasy-point projection and a LESS recommendation at 66.3% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B-,,,,,4.31,,0.832,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 5.0 with a 4.5 fantasy-point projection and a LESS recommendation at 66.3% confidence. This opening snapshot establishes the baseline for every later model run.,1,4.45,0.0,66.3,0.0,LESS,LESS → LESS,100,Opening model run,The recommendation stayed LESS. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Agustín Ramírez,MIA,MIA @ ARI,1,MORE,3.0,4.77,61.5,127.08,1.0,7,Merrill Kelly,0.0,The model opened at 3.0 with a 4.8 fantasy-point projection and a MORE recommendation at 61.5% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,C+,,,,,4.09,,0.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 3.0 with a 4.8 fantasy-point projection and a MORE recommendation at 61.5% confidence. This opening snapshot establishes the baseline for every later model run.,1,4.77,0.0,61.5,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Alec Bohm,PHI,PHI @ WSH,1,MORE,3.5,5.67,58.8,165.94,1.03,5,Jared Simpson,0.0,The model opened at 3.5 with a 5.7 fantasy-point projection and a MORE recommendation at 58.8% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B+,,,,,4.72,,0.9557,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 3.5 with a 5.7 fantasy-point projection and a MORE recommendation at 58.8% confidence. This opening snapshot establishes the baseline for every later model run.,1,5.67,0.0,58.8,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Alec Burleson,STL,SF @ STL,1,MORE,5.5,7.94,67.2,211.0,1.055,3,Anthony Molina,0.0,The model opened at 5.5 with a 7.9 fantasy-point projection and a MORE recommendation at 67.2% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,A,,,,,4.36,,0.9891,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 5.5 with a 7.9 fantasy-point projection and a MORE recommendation at 67.2% confidence. This opening snapshot establishes the baseline for every later model run.,1,7.94,0.0,67.2,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
2026-09-15T23:56:06-07:00,2026-09-16,,Alejandro Kirk,TOR,DET @ TOR,1,MORE,2.5,4.89,62.7,155.36,1.0,4,Keider Montero,0.0,The model opened at 2.5 with a 4.9 fantasy-point projection and a MORE recommendation at 62.7% confidence. This opening snapshot establishes the baseline for every later model run.,,,,,,,B,,,,,3.64,,0.9182,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,Model Initialized,Opening model run,,72,Major,🟣,The model opened at 2.5 with a 4.9 fantasy-point projection and a MORE recommendation at 62.7% confidence. This opening snapshot establishes the baseline for every later model run.,1,4.89,0.0,62.7,0.0,MORE,MORE → MORE,100,Opening model run,The recommendation stayed MORE. Projection is +0.0 fantasy points and confidence is +0.0 points versus the opening run. The largest driver today is opening model run.
