Date,GamePk,Pitcher,PitcherID,Opponent,Pitcher Team,Venue,Pitcher Hand,Starter Sample,Limited Starter Sample,Season Data Fallback,Games Started,Games Played,Starter Ratio,Season BF,K,ERA,Pitcher K9,Base Model K%,Lineup Model K%,Final Model K%,Skill Workload Anchor K,Projection Sanity Ratio,Lineup Source,Lineup Reliability,Pitch-Type Matchup Score,Shape Matchup Score,Sequence Advantage Score,Avg Zone Contact%,Avg Chase Contact%,Avg 2Strike Foul%,Avg 2Strike Contact%,Expected BF,Expected Pitches,Hook Aggression,Manager Factor,Bullpen Factor,Park Factor,Weather Factor,Workload Context Factor,Proj K,Sim Mean K,Fair Line,Line,LineSource,Edge,Recommendation,Recommendation Tier,MORE Probability,LESS Probability,Best Side %,Best MORE Line,Best MORE Probability,Best MORE Tier,Best MORE Qualified,Over %,Under %,Raw Over %,Raw Under %,MORE 2.5 %,LESS 2.5 %,MORE 3.0 %,LESS 3.0 %,PUSH 3.0 %,MORE 3.5 %,LESS 3.5 %,MORE 4.0 %,LESS 4.0 %,PUSH 4.0 %,MORE 4.5 %,LESS 4.5 %,MORE 5.0 %,LESS 5.0 %,PUSH 5.0 %,MORE 5.5 %,LESS 5.5 %,MORE 6.0 %,LESS 6.0 %,PUSH 6.0 %,MORE 6.5 %,LESS 6.5 %,MORE 7.0 %,LESS 7.0 %,PUSH 7.0 %,MORE 7.5 %,LESS 7.5 %,MORE 8.0 %,LESS 8.0 %,PUSH 8.0 %,MORE 8.5 %,LESS 8.5 %,MORE 9.0 %,LESS 9.0 %,PUSH 9.0 %,MORE 9.5 %,LESS 9.5 %,MORE 10.0 %,LESS 10.0 %,PUSH 10.0 %,MORE 10.5 %,LESS 10.5 %,MORE 11.0 %,LESS 11.0 %,PUSH 11.0 %,Ladder 3+,Ladder 4+,Ladder 5+,Ladder 6+,Ladder 7+,Ladder 8+,Ladder 9+,Ladder 10+,Ladder 11+,Ladder 12+,Ladder 13+,K State Floor%,K State Median%,K State Strong%,K State Dominant%,K State Peak%,P Floor State,P Median State,P Strong State,P Dominant State,P Peak State,K Ceiling Score,Elite K Index,Peak K Index,Historical K Volatility,Historical K Volatility Starts,Historical P90 K%,Recent Peak Skill Score,Recent Peak Whiff%,Recent Peak CSW%,Recent Peak 2Strike Whiff%,Recent Peak PutAway%,K State Expected%,Whiff%,Chase%,CSW%,FirstStrike%,2Strike Whiff%,PutAway Proxy%,Stuff Score,Pitcher K Talent Score,Today K Environment Score,Workload Opportunity Score,K Opportunity Score,Velo Change,Whiff Change,Arsenal Change Score,Umpire,Catcher,Official Combined Factor,Sim SD,Model Confidence,Probability Calibration,Projection Calibration N,Actual K,Projection Error,Absolute Error,Side Result,ModelVersion,Actionable
2026-08-01,822944,Jordan Hicks,663855,Tampa Bay Rays,Chicago White Sox,Tropicana Field,R,Limited Starter Sample,True,False,0,34,0.0,137.0,-,3.19,10.45,24.38,22.38,23.78,4.18,0.938,Projected roster,0.62,-0.517,-0.547,0.0,87.4,72.2,24.7,82.0,16.68,64.9,0.6,1.0,1.0,1.0,1.0,1.0,3.92,3.92,4.5,3.5,Model fallback,0.42,MORE,SLIGHT MORE,54.7,45.3,54.7,3.5,54.7,SLIGHT MORE,True,54.715,45.285,54.7,45.3,73.5,26.5,54.7,26.5,18.8,54.7,45.3,36.6,45.3,18.1,36.6,63.4,21.7,63.4,14.9,21.7,78.3,11.3,78.3,10.4,11.3,88.7,5.2,88.7,6.1,5.2,94.8,2.2,94.8,3.1,2.2,97.8,0.8,97.8,1.4,0.8,99.2,0.2,99.2,0.6,0.2,99.8,0.1,99.8,0.2,73.5,54.7,36.6,21.7,11.3,5.2,2.2,0.8,0.2,0.1,0.0,20.4,23.8,27.2,30.6,34.4,16.4,46.4,23.2,11.2,2.8,72.2,0.598,0.676,0.045,0,,1.04,31.9,31.3,28.1,36.7,25.08,30.28,40.68,31.84,78.0,30.0,17.44,68.7,55.5,30.2,16.7,37.6,0.75,1.24,0.45,-,Edgar Quero,1.0,2.07,39.8,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,1
2026-08-01,824890,Miles Mikolas,571945,Atlanta Braves,Washington Nationals,Truist Park,R,Limited Starter Sample,True,False,9,22,0.409,435.0,-,5.65,4.59,10.53,9.06,10.09,2.15,0.918,Projected roster,0.62,-1.044,-0.336,0.0,87.1,62.6,26.2,80.5,19.89,74.9,0.575,1.0,1.0,1.0,1.0,1.0,1.98,1.98,2.5,1.5,Model fallback,0.48,MORE,SLIGHT MORE,54.3,45.7,54.3,2.5,31.4,PASS,False,54.252500000000005,45.7475,54.3,45.7,31.4,68.6,16.5,68.6,14.9,16.5,83.5,7.8,83.5,8.7,7.8,92.2,3.5,92.2,4.3,3.5,96.5,1.4,96.5,2.1,1.4,98.6,0.5,98.6,0.8,0.5,99.5,0.2,99.5,0.4,0.2,99.8,0.1,99.8,0.1,0.1,99.9,0.0,99.9,0.1,0.0,100.0,0.0,100.0,0.0,31.4,16.5,7.8,3.5,1.4,0.5,0.2,0.1,0.0,0.0,0.0,5.9,10.1,14.0,17.6,21.2,18.4,51.2,21.6,8.5,0.2,21.7,-0.802,-0.82,0.0555,18,18.0,-1.273,13.3,25.6,11.0,15.6,10.83,8.97,30.81,20.84,68.37,6.72,4.25,32.5,14.3,20.9,37.2,21.5,-0.47,1.3,0.136,-,Keibert Ruiz,1.0,1.63,73.3,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,1
2026-08-01,822944,Drew Rasmussen,656876,Chicago White Sox,Tampa Bay Rays,Tropicana Field,R,Established Starter Sample,False,False,20,20,1.0,439.0,-,3.07,9.05,25.51,24.9,25.33,6.18,0.963,Projected roster,0.62,-0.444,-0.271,0.0,84.6,61.7,23.9,76.4,22.64,88.8,0.49,1.0,1.0,1.0,1.0,1.0,5.96,5.96,6.5,5.5,Model fallback,0.46,PASS,PASS,52.6,47.4,52.6,4.5,66.4,ELITE MORE,True,52.56999999999999,47.43,52.6,47.4,89.4,10.6,79.4,10.6,10.1,79.4,20.6,66.4,20.6,13.0,66.4,33.6,52.6,33.6,13.8,52.6,47.4,39.5,47.4,13.1,39.5,60.5,28.0,60.5,11.6,28.0,72.0,18.5,72.0,9.4,18.5,81.5,11.8,81.5,6.7,11.8,88.2,7.1,88.2,4.8,7.1,92.9,4.0,92.9,3.1,89.4,79.4,66.4,52.6,39.5,28.0,18.5,11.8,7.1,4.0,2.1,18.2,25.3,32.0,38.6,45.5,16.8,48.3,23.3,10.2,1.3,53.9,0.071,0.086,0.095,18,38.5,0.999,26.8,30.6,34.4,40.7,27.31,23.81,37.4,28.25,66.01,25.14,16.12,47.3,49.1,42.1,48.9,46.3,0.26,0.51,0.219,-,Nick Fortes,1.0,2.89,84.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824162,Jacob deGrom,594798,Houston Astros,Texas Rangers,Daikin Park,R,Established Starter Sample,False,False,20,20,1.0,446.0,-,3.67,10.77,29.82,30.87,30.13,7.89,1.004,Projected roster,0.62,0.396,-0.133,0.05,86.2,60.0,25.1,78.7,23.72,94.6,0.54,1.0,1.0,1.0,1.0,1.0,7.92,7.92,8.5,7.5,Model fallback,0.42,PASS,PASS,52.5,47.5,52.5,6.5,64.9,STRONG MORE,True,52.542500000000004,47.4575,52.5,47.5,96.7,3.3,92.2,3.3,4.5,92.2,7.8,85.3,7.8,6.9,85.3,14.7,76.0,14.7,9.4,76.0,24.0,64.9,24.0,11.1,64.9,35.1,52.5,35.1,12.3,52.5,47.5,40.9,47.5,11.6,40.9,59.1,30.1,59.1,10.8,30.1,69.8,21.1,69.8,9.1,21.1,78.9,13.9,78.9,7.1,96.7,92.2,85.3,76.0,64.9,52.5,40.9,30.2,21.1,13.9,8.6,23.8,30.1,36.6,43.0,49.9,14.6,43.3,25.3,13.0,3.9,76.7,0.651,0.718,0.0851,18,39.2,1.592,35.0,33.0,39.8,34.7,33.28,30.09,34.51,30.05,65.38,30.64,20.46,64.4,62.4,53.3,51.6,56.6,-0.02,-9.63,-0.601,-,Elias Díaz,1.0,3.24,83.1,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824485,Braxton Ashcraft,677952,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,R,Established Starter Sample,False,False,21,21,1.0,507.0,-,4.05,9.93,25.55,26.7,25.89,6.7,1.018,Projected roster,0.62,-0.201,0.079,0.0,85.8,53.1,24.0,74.1,23.79,93.8,0.57,1.0,1.0,1.0,1.0,1.0,6.82,6.82,7.5,6.5,Model fallback,0.32,PASS,PASS,50.7,49.2,50.7,5.5,63.7,STRONG MORE,True,50.74999999999999,49.25,50.7,49.2,93.2,6.8,86.1,6.8,7.1,86.1,13.9,76.0,13.9,10.1,76.0,24.0,63.7,24.0,12.3,63.7,36.3,50.7,36.3,13.0,50.7,49.2,38.7,49.2,12.0,38.7,61.3,28.2,61.3,10.6,28.2,71.8,19.2,71.8,8.9,19.2,80.8,12.5,80.8,6.7,12.5,87.5,7.8,87.5,4.7,93.2,86.1,76.0,63.7,50.7,38.7,28.2,19.2,12.5,7.8,4.5,18.8,25.9,32.5,39.1,46.1,16.0,47.0,24.3,10.8,1.8,53.1,-0.002,0.02,0.095,18,36.4,1.206,29.9,33.7,35.6,33.5,28.17,21.66,38.94,26.63,65.71,23.86,15.91,52.6,46.9,48.6,51.6,48.5,-0.1,-6.0,-0.46,-,Henry Davis,1.0,3.1,84.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824808,Shane Baz,669358,Philadelphia Phillies,Baltimore Orioles,Oriole Park at Camden Yards,R,Established Starter Sample,False,False,21,21,1.0,526.0,-,3.98,7.89,18.91,18.34,18.74,4.94,0.965,Projected roster,0.62,-0.707,-0.024,0.0,85.8,59.3,27.8,77.1,24.38,94.0,0.565,1.0,1.0,1.0,1.0,1.0,4.77,4.77,4.5,4.5,Model fallback,0.27,PASS,PASS,49.3,50.7,49.3,3.5,64.3,STRONG MORE,True,49.3425,50.6575,49.3,50.7,78.6,21.4,64.3,21.4,14.3,64.3,35.7,49.3,35.7,14.9,49.3,50.7,35.8,50.7,13.5,35.8,64.2,24.5,64.2,11.3,24.5,75.5,15.8,75.5,8.7,15.8,84.2,9.6,84.2,6.2,9.6,90.4,5.7,90.4,3.9,5.7,94.3,3.0,94.3,2.7,3.0,97.0,1.5,97.0,1.4,78.6,64.3,49.3,35.8,24.5,15.8,9.6,5.6,3.0,1.5,0.8,12.1,18.7,24.9,30.7,36.5,17.5,49.3,22.9,9.5,0.8,39.2,-0.404,-0.382,0.0886,18,31.4,0.076,20.9,29.2,31.5,21.9,20.27,21.21,30.41,25.08,61.94,18.75,11.5,43.6,34.3,32.9,54.8,37.8,0.49,1.46,0.254,-,Jake Rogers,1.0,2.71,87.0,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824972,Framber Valdez,664285,Athletics,Detroit Tigers,Sutter Health Park,L,Established Starter Sample,False,False,21,21,1.0,503.0,-,4.53,7.31,17.4,16.14,17.02,4.05,0.936,Projected roster,0.62,-0.816,-0.285,0.0,85.8,60.4,24.6,78.8,21.89,84.0,0.645,1.0,1.0,1.0,1.0,1.0,3.79,3.79,3.5,3.5,Model fallback,0.29,PASS,PASS,49.3,50.7,49.3,2.5,66.0,ELITE MORE,True,49.27,50.73,49.3,50.7,66.0,34.0,49.3,34.0,16.8,49.3,50.7,34.0,50.7,15.3,34.0,66.0,22.2,66.0,11.7,22.2,77.8,13.7,77.8,8.6,13.7,86.3,7.9,86.3,5.8,7.9,92.1,4.4,92.1,3.5,4.4,95.6,2.3,95.6,2.1,2.3,97.7,1.1,97.7,1.2,1.1,98.9,0.5,98.9,0.6,66.0,49.3,34.0,22.2,13.7,7.9,4.4,2.3,1.1,0.5,0.2,9.9,17.0,23.7,29.9,36.1,18.0,50.2,22.3,9.0,0.5,37.0,-0.418,-0.412,0.095,18,32.4,0.124,24.5,27.3,31.2,20.4,18.49,18.38,30.07,24.54,57.21,20.83,12.5,43.3,30.5,26.8,44.8,31.9,0.12,9.86,0.646,-,Dillon Dingler,1.0,2.43,87.2,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824485,Andrew Abbott,671096,Pittsburgh Pirates,Cincinnati Reds,Great American Ball Park,L,Established Starter Sample,False,False,22,22,1.0,505.0,-,3.85,7.23,18.42,18.57,18.46,4.8,0.986,Projected roster,0.62,-0.233,0.129,0.005,83.6,56.0,25.2,76.9,24.38,94.0,0.54,1.0,1.0,1.0,1.0,1.0,4.73,4.73,4.5,4.5,Model fallback,0.23,PASS,PASS,49.1,50.9,49.1,3.5,64.8,STRONG MORE,True,49.0825,50.917500000000004,49.1,50.9,79.5,20.5,64.8,20.5,14.8,64.8,35.2,49.1,35.2,15.7,49.1,50.9,34.9,50.9,14.1,34.9,65.1,23.2,65.1,11.8,23.2,76.8,14.7,76.8,8.5,14.7,85.3,8.4,85.3,6.3,8.4,91.6,4.6,91.6,3.8,4.6,95.4,2.5,95.4,2.2,2.5,97.5,1.2,97.5,1.2,79.5,64.8,49.1,34.9,23.2,14.7,8.4,4.6,2.5,1.2,0.5,13.8,18.5,22.8,27.0,31.2,16.9,48.7,23.3,9.9,1.1,43.3,-0.276,-0.225,0.062,18,25.3,0.352,28.3,29.4,24.2,25.0,19.68,23.18,31.07,26.61,57.45,20.22,11.69,46.7,34.9,37.1,54.4,39.7,-1.16,-2.57,-0.446,-,Tyler Stephenson,1.0,2.59,88.5,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,823920,Payton Tolle,801139,Los Angeles Dodgers,Boston Red Sox,UNIQLO Field at Dodger Stadium,L,Established Starter Sample,False,False,17,17,1.0,389.0,-,3.32,9.76,25.27,23.64,24.78,6.01,0.942,Projected roster,0.62,-0.695,-0.355,0.0,86.1,59.2,23.4,79.9,22.59,88.4,0.52,1.0,1.0,1.0,1.0,1.0,5.66,5.66,5.5,5.5,Model fallback,0.16,PASS,PASS,48.7,51.3,48.7,4.5,62.9,STRONG MORE,True,48.662499999999994,51.337500000000006,48.7,51.3,87.5,12.5,76.2,12.5,11.2,76.2,23.8,62.9,23.8,13.4,62.9,37.1,48.7,37.1,14.2,48.7,51.3,35.4,51.3,13.3,35.4,64.6,24.4,64.6,11.0,24.4,75.6,15.9,75.6,8.5,15.9,84.1,9.7,84.1,6.2,9.7,90.3,5.6,90.3,4.1,5.6,94.4,3.0,94.4,2.5,87.5,76.2,62.9,48.7,35.4,24.4,15.9,9.7,5.6,3.0,1.5,17.7,24.8,31.4,38.0,44.8,17.2,48.9,23.0,9.8,1.2,51.3,0.003,0.003,0.095,17,40.3,1.028,32.8,29.4,29.3,37.3,26.6,23.06,36.48,25.9,65.07,21.84,14.73,50.2,47.6,36.9,47.9,43.4,0.0,8.98,0.609,-,Carlos Narváez,1.0,2.82,82.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
2026-08-01,824649,Max Fried,608331,Chicago Cubs,New York Yankees,Wrigley Field,L,Established Starter Sample,False,False,12,12,1.0,271.0,-,3.23,7.88,21.7,21.61,21.67,4.78,0.979,Projected roster,0.62,-0.423,-0.224,0.0,87.3,56.9,23.9,78.1,20.89,81.1,0.455,1.0,1.0,1.0,1.0,1.0,4.67,4.67,4.5,4.5,Model fallback,0.17,PASS,PASS,48.7,51.3,48.7,3.5,64.8,STRONG MORE,True,48.67,51.33,48.7,51.3,79.9,20.1,64.8,20.1,15.1,64.8,35.2,48.7,35.2,16.2,48.7,51.3,33.8,51.3,14.9,33.8,66.2,21.8,66.2,12.0,21.8,78.2,13.3,78.2,8.6,13.3,86.7,7.7,86.7,5.6,7.7,92.3,4.1,92.3,3.6,4.1,95.9,2.1,95.9,2.0,2.1,97.9,1.0,97.9,1.1,79.9,64.8,48.7,33.8,21.8,13.3,7.7,4.1,2.1,1.0,0.5,16.8,21.7,26.3,30.6,34.9,17.4,49.6,22.2,9.2,1.4,54.5,0.088,0.175,0.0718,12,30.6,0.118,24.1,28.0,25.8,26.1,22.86,23.73,26.47,25.2,58.06,33.33,22.58,46.3,43.0,34.5,43.2,39.6,0.25,1.04,0.255,-,Austin Wells,1.0,2.51,75.6,OFF,0,,,,,V4.8 Full Starter Coverage + GitHub Auto-Publish,0
