Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-25,Tampa Bay Rays,Detroit Tigers,Tampa Bay Rays @ Detroit Tigers,03:40 PM,06:40 PM EDT,Comerica Park,OPEN,OPEN-AIR PARK,Partly cloudy,78.1,48.9,🔴 4.9 mph In from RF,5.5,S,-2.7,-4.8,-4.9,-2.0,,FORECAST MODEL,0.1,51.0,B,Density 70 | Wind 37 | Temp 54 | Altitude 63 | Confidence 93%,1,0,0.3,92.9,🟨 Neutral,-4.4,-4,0.0,100.0,12.3,0.9,1.158,1731.0,994.8,57.5,75.8,54.4,FIRST RUN,0.0,-0.3,17,LOW,0.4,LOW,7.0,2026-08-24 08:37:38 PM PDT,433.0,5
2026-08-25,Boston Red Sox,Miami Marlins,Boston Red Sox @ Miami Marlins,03:40 PM,06:40 PM EDT,loanDepot park,OPEN,PROJECTED: FAVORABLE,Partly cloudy,86.0,70.1,⚪ Light Variable,2.9,SSE,-0.9,-2.1,-2.4,-1.5,,FORECAST MODEL,17.6,54.1,B,Density 70 | Wind 47 | Temp 63 | Altitude 61 | Confidence 88%,3,2,1.2,87.6,🟨 Neutral,-1.0,-1,33.7,43.8,80.6,1.5,1.1582,1584.0,1015.6,74.6,84.2,74.4,FIRST RUN,0.0,-0.47,19,MODERATE,21.7,LOW,17.2,2026-08-24 08:37:39 PM PDT,440.8,5
2026-08-25,Colorado Rockies,Washington Nationals,Colorado Rockies @ Washington Nationals,03:45 PM,06:45 PM EDT,Nationals Park,OPEN,OPEN-AIR PARK,Clear,81.1,48.7,⚪ Light Variable,3.0,NNW,-2.5,-2.0,-0.5,2.0,,FORECAST MODEL,0.0,53.7,B,Density 66 | Wind 45 | Temp 57 | Altitude 59 | Confidence 95%,2,2,1.1,94.7,🟨 Neutral,-1.5,-1,0.0,68.1,48.8,1.1,1.1728,1295.0,1012.9,59.1,78.5,53.4,FIRST RUN,0.0,0.63,16,LOW,0.5,LOW,5.8,2026-08-24 08:37:41 PM PDT,45.0,5
2026-08-25,Houston Astros,New York Yankees,Houston Astros @ New York Yankees,04:05 PM,07:05 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Clear,76.1,56.1,🟢 5.0 mph Out to RF,5.6,WNW,1.1,3.8,5.0,3.6,,FORECAST MODEL,13.6,57.3,B,Density 63 | Wind 58 | Temp 52 | Altitude 57 | Confidence 91%,5,3,2.2,91.2,🟨 Neutral,3.0,2,100.0,0.0,20.7,0.8,1.1829,995.0,1013.2,58.9,74.0,61.0,FIRST RUN,0.0,-0.22,17,LOW,7.8,LOW,11.8,2026-08-24 08:37:42 PM PDT,528.3,5
2026-08-25,Kansas City Royals,Toronto Blue Jays,Kansas City Royals @ Toronto Blue Jays,04:07 PM,07:07 PM EDT,Rogers Centre,OPEN,PROJECTED: FAVORABLE,Mostly clear,68.4,78.3,⚪ Calm,1.3,SSW,0.2,0.8,1.0,0.8,,FORECAST MODEL,2.6,51.9,B,Density 60 | Wind 50 | Temp 45 | Altitude 55 | Confidence 93%,1,1,0.6,92.8,🟨 Neutral,0.0,0,35.6,30.6,52.6,0.6,1.1905,746.0,1006.7,60.9,66.9,81.3,FIRST RUN,0.0,-1.21,17,LOW,1.6,LOW,1.9,2026-08-24 08:37:43 PM PDT,0.0,4
2026-08-25,Milwaukee Brewers,New York Mets,Milwaukee Brewers @ New York Mets,04:10 PM,07:10 PM EDT,Citi Field,OPEN,OPEN-AIR PARK,Clear,76.0,56.0,🟡 7.1 mph Cross (LF → RF),7.3,W,-2.9,0.9,4.4,7.1,,FORECAST MODEL,13.6,54.0,B,Density 63 | Wind 50 | Temp 53 | Altitude 57 | Confidence 84%,2,2,1.2,83.9,🟨 Neutral,0.0,0,36.2,7.5,24.7,0.9,1.1826,1001.0,1013.6,59.1,74.4,60.8,FIRST RUN,0.0,-0.35,18,LOW,7.8,MEDIUM,23.3,2026-08-24 08:37:44 PM PDT,528.4,5
2026-08-25,Los Angeles Dodgers,Atlanta Braves,Los Angeles Dodgers @ Atlanta Braves,04:15 PM,07:15 PM EDT,Truist Park,OPEN,OPEN-AIR PARK,Clear,89.7,35.3,⚪ Light Variable,3.9,NW,3.2,3.4,2.1,-1.2,,FORECAST MODEL,2.2,63.6,B+,Density 81 | Wind 56 | Temp 65 | Altitude 71 | Confidence 92%,8,6,4.1,92.3,🟢 Good,2.5,2,75.0,7.5,45.5,1.5,1.1203,2882.0,982.0,58.3,86.5,40.4,FIRST RUN,0.0,0.73,20,LOW,1.5,LOW,10.5,2026-08-24 08:37:45 PM PDT,286.0,5
2026-08-25,Texas Rangers,Chicago White Sox,Texas Rangers @ Chicago White Sox,04:40 PM,06:40 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Clear,75.5,58.6,🔴 4.5 mph In from RF,5.0,SSE,-2.1,-4.3,-4.5,-2.2,,FORECAST MODEL,0.2,52.7,B,Density 69 | Wind 41 | Temp 52 | Altitude 62 | Confidence 90%,2,1,0.8,90.2,🟨 Neutral,-3.1,-3,0.0,90.0,18.8,2.2,1.1622,1586.0,994.7,59.5,73.5,62.9,FIRST RUN,0.0,0.14,21,LOW,0.1,LOW,9.6,2026-08-24 08:37:47 PM PDT,181.8,5
2026-08-25,Baltimore Orioles,St. Louis Cardinals,Baltimore Orioles @ St. Louis Cardinals,04:45 PM,06:45 PM CDT,Busch Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,84.4,51.7,⚪ Light Variable,4.8,ESE,-0.4,-3.0,-4.2,-3.6,,FORECAST MODEL,0.3,54.7,B,Density 73 | Wind 44 | Temp 60 | Altitude 64 | Confidence 92%,3,2,1.4,92.0,🟨 Neutral,-2.1,-2,0.0,94.4,8.7,0.9,1.1491,1960.0,999.5,63.6,81.6,56.2,FIRST RUN,0.0,-1.24,17,LOW,1.2,LOW,7.4,2026-08-24 08:37:48 PM PDT,71.5,5
2026-08-25,Cleveland Guardians,Los Angeles Angels,Cleveland Guardians @ Los Angeles Angels,06:38 PM,06:38 PM PDT,Angel Stadium,OPEN,OPEN-AIR PARK,Clear,83.8,53.4,🟢 4.5 mph Out to CF,5.4,SSW,4.4,4.5,2.6,-1.9,,FORECAST MODEL,0.3,59.5,B,Density 69 | Wind 59 | Temp 59 | Altitude 61 | Confidence 89%,6,4,2.8,89.3,🟨 Neutral,3.4,2,100.0,0.0,15.7,0.6,1.1615,1585.0,1009.3,64.6,81.0,59.4,FIRST RUN,0.0,-1.22,19,LOW,0.8,LOW,17.9,2026-08-24 08:37:50 PM PDT,470.8,5
