Date,Away,Home,Game,First Pitch PT,First Pitch Local,Stadium,Projected Roof Status,Roof Status Basis,Weather Conditions,First Pitch Temperature F,First Pitch Relative Humidity %,First Pitch Wind,First Pitch Wind Speed MPH,First Pitch Wind Direction,First Pitch Wind Toward LF MPH,First Pitch Wind Toward CF MPH,First Pitch Wind Toward RF MPH,First Pitch Crosswind MPH,Official MLB Wind Text,Wind Data Source,First Pitch Precipitation %,Ball Flight AI Score,Ball Flight Grade,Ball Flight AI Summary,Estimated HR Distance Change,Estimated Fly Ball Distance Change,Expected HR Boost (%),Weather Confidence (%),HR Weather Rating,Game Effective Wind Vector MPH,Estimated FT Change by Wind2,Game Probability Wind Blowing Out %,Game Probability Wind Blowing In %,Game Wind Direction Spread Degrees,Game Wind Toward CF Spread MPH,Game Avg Air Density kg/m3,Game Avg Density Altitude Ft,Game Avg Pressure hPa,Game Avg Dew Point F,Game Avg Temp F,Game Avg RH %,Forecast Trend,Carry Score Change Since Last Run,Park Learned Calibration Points,Park Calibration Settled Games,Max Delay Risk,Max Delay Risk Score,Forecast Uncertainty,Forecast Uncertainty Score,Forecast Run PT,Forecast Age Minutes,Models Available
2026-08-22,Toronto Blue Jays,New York Yankees,Toronto Blue Jays @ New York Yankees,10:35 AM,01:35 PM EDT,Yankee Stadium,OPEN,OPEN-AIR PARK,Partly cloudy,74.5,73.5,⚪ Light Variable,4.9,E,-3.0,-4.4,-3.8,-0.6,,FORECAST MODEL,12.1,49.2,C,Density 63 | Wind 38 | Temp 53 | Altitude 57 | Confidence 94%,0,0,-0.2,93.5,🟧 Below Average,-3.8,-3,0.0,92.5,24.0,1.6,1.1802,1019.0,1014.0,65.2,74.8,74.0,FIRST RUN,0.0,-0.18,15,LOW,11.5,LOW,4.2,2026-08-21 09:29:27 PM PDT,249.9,5
2026-08-22,Atlanta Braves,Milwaukee Brewers,Atlanta Braves @ Milwaukee Brewers,11:10 AM,01:10 PM CDT,American Family Field,OPEN,PROJECTED: FAVORABLE,Code 13,77.5,54.5,🟢 6.9 mph Out to CF,8.1,NW,5.5,6.9,5.3,-0.3,,FORECAST MODEL,16.4,63.8,B+,Density 73 | Wind 67 | Temp 56 | Altitude 65 | Confidence 88%,9,6,4.1,88.0,🟢 Good,6.5,5,100.0,0.0,9.3,1.2,1.1482,2012.0,989.9,59.0,77.5,53.6,FIRST RUN,0.0,-0.39,20,MODERATE,26.1,LOW,5.2,2026-08-21 09:29:28 PM PDT,7.5,5
2026-08-22,Washington Nationals,Miami Marlins,Washington Nationals @ Miami Marlins,01:10 PM,04:10 PM EDT,loanDepot park,CLOSED,PROJECTED: TEMPERATURE,Code 13,90.2,64.2,⚪ Calm,0.0,SE,-0.0,-0.0,-0.0,-0.0,,FORECAST MODEL,23.9,49.9,C,Density 64 | Wind 49 | Temp 67 | Altitude 58 | Confidence 86%,0,0,-0.0,85.6,🟧 Below Average,-0.3,0,11.2,83.1,21.4,1.4,1.179,1108.0,1015.4,75.9,88.3,67.8,FIRST RUN,0.0,-0.22,16,MODERATE,25.6,LOW,15.1,2026-08-21 09:29:30 PM PDT,387.0,5
2026-08-22,St. Louis Cardinals,Philadelphia Phillies,St. Louis Cardinals @ Philadelphia Phillies,03:05 PM,06:05 PM EDT,Citizens Bank Park,OPEN,OPEN-AIR PARK,Partly cloudy,76.8,74.8,🟡 5.7 mph Cross (RF → LF),6.1,ESE,4.3,1.7,-1.8,-5.7,,FORECAST MODEL,30.4,55.5,B,Density 65 | Wind 51 | Temp 53 | Altitude 58 | Confidence 90%,3,3,1.7,90.3,🟨 Neutral,0.3,0,53.1,0.0,10.1,0.7,1.1755,1143.0,1011.3,66.7,75.3,77.8,FIRST RUN,0.0,-0.22,21,LOW,19.9,LOW,13.9,2026-08-21 09:29:31 PM PDT,302.2,5
2026-08-22,Tampa Bay Rays,Baltimore Orioles,Tampa Bay Rays @ Baltimore Orioles,04:05 PM,07:05 PM EDT,Oriole Park at Camden Yards,OPEN,OPEN-AIR PARK,Code 14,74.8,79.7,🟡 6.1 mph Cross (RF → LF),6.3,ESE,2.2,-1.0,-3.9,-6.1,,FORECAST MODEL,33.6,54.1,B,Density 64 | Wind 49 | Temp 52 | Altitude 57 | Confidence 86%,3,2,1.2,86.0,🟨 Neutral,-0.2,0,5.6,0.0,6.6,0.1,1.178,1057.0,1010.6,67.7,73.7,82.6,FIRST RUN,0.0,0.02,16,MODERATE,24.0,LOW,17.0,2026-08-21 09:29:32 PM PDT,96.3,5
2026-08-22,Los Angeles Angels,Texas Rangers,Los Angeles Angels @ Texas Rangers,04:05 PM,06:05 PM CDT,Globe Life Field,CLOSED,PROJECTED: TEMPERATURE,Code 14,105.6,21.7,⚪ Calm,0.0,S,0.0,0.0,0.0,-0.0,,FORECAST MODEL,7.3,50.0,C,Density 61 | Wind 50 | Temp 83 | Altitude 57 | Confidence 91%,0,0,-0.0,90.6,🟧 Below Average,0.0,0,94.4,5.6,13.8,0.9,1.1896,858.0,992.5,60.1,103.2,25.3,FIRST RUN,0.0,-0.02,20,NONE (ROOF),0.0,LOW,11.3,2026-08-21 09:29:33 PM PDT,302.3,5
2026-08-22,Athletics,Houston Astros,Athletics @ Houston Astros,04:10 PM,06:10 PM CDT,Daikin Park,CLOSED,PROJECTED: TEMPERATURE,Partly cloudy,99.5,35.9,⚪ Calm,0.0,S,0.0,0.0,0.0,0.0,,FORECAST MODEL,16.0,50.0,C,Density 61 | Wind 50 | Temp 76 | Altitude 56 | Confidence 86%,0,0,-0.0,86.3,🟧 Below Average,0.0,0,77.5,22.5,44.9,1.2,1.1896,858.0,1011.7,69.1,96.5,42.1,FIRST RUN,0.0,-0.1,19,NONE (ROOF),0.0,LOW,16.9,2026-08-21 09:29:35 PM PDT,38.3,5
2026-08-22,New York Mets,Chicago White Sox,New York Mets @ Chicago White Sox,04:10 PM,06:10 PM CDT,Rate Field,OPEN,OPEN-AIR PARK,Code 12,75.6,59.3,🟢 8.5 mph Out to CF,9.1,NW,5.2,8.5,7.8,2.4,,FORECAST MODEL,23.1,64.2,B+,Density 70 | Wind 68 | Temp 52 | Altitude 62 | Confidence 84%,9,7,4.3,84.5,🟢 Good,7.0,5,100.0,0.0,8.4,1.5,1.1599,1660.0,992.8,58.8,73.6,62.3,FIRST RUN,0.0,-0.05,18,MODERATE,20.3,LOW,16.8,2026-08-21 09:29:36 PM PDT,108.8,5
2026-08-22,Detroit Tigers,Kansas City Royals,Detroit Tigers @ Kansas City Royals,04:15 PM,06:15 PM CDT,Kauffman Stadium,OPEN,OPEN-AIR PARK,Clear,86.1,46.8,🔴 6.7 mph In from CF,7.1,NNE,-6.4,-6.7,-4.2,2.0,,FORECAST MODEL,0.7,53.1,B,Density 79 | Wind 33 | Temp 62 | Altitude 69 | Confidence 91%,2,1,0.9,90.9,🟨 Neutral,-5.4,-5,0.0,100.0,11.0,1.8,1.1287,2581.0,985.4,62.5,83.7,51.1,FIRST RUN,0.0,-0.29,17,LOW,2.7,LOW,11.8,2026-08-21 09:29:37 PM PDT,47.5,5
2026-08-22,Pittsburgh Pirates,Los Angeles Dodgers,Pittsburgh Pirates @ Los Angeles Dodgers,04:15 PM,04:15 PM PDT,Dodger Stadium,OPEN,OPEN-AIR PARK,Clear,91.9,37.4,🟢 5.2 mph Out to RF,6.5,SW,2.3,4.9,5.2,3.0,,FORECAST MODEL,0.0,63.1,B+,Density 79 | Wind 61 | Temp 68 | Altitude 69 | Confidence 88%,8,6,3.9,88.1,🟢 Good,4.2,3,100.0,0.0,16.2,0.2,1.1291,2618.0,994.0,59.5,88.7,41.6,FIRST RUN,0.0,-0.04,16,LOW,0.6,LOW,14.3,2026-08-21 09:29:38 PM PDT,517.3,5
