player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0038400,Tanner McKee,PHI,NE,QB,QB,ACT,3.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,QB
00-0038416,Tyson Bagent,CHI,CIN,QB,QB,ACT,3.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,QB
00-0038476,Tommy DeVito,NE,PHI,QB,QB,ACT,3.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,QB
00-0038550,Hendon Hooker,TEN,SEA,QB,QB,ACT,3.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,QB
00-0038579,Aidan O'Connell,LV,HOU,QB,QB,ACT,3.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,QB
00-0038658,Adrian Martinez,SF,LAC,QB,QB,ACT,3.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,QB
00-0039107,Stetson Bennett,LAR,NO,QB,QB,ACT,3.0,2026_PRE_W2_NO_LAR,,home,2026,PRE,2,QB
00-0039150,Bryce Young,CAR,JAX,QB,QB,ACT,3.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,QB
00-0039152,Will Levis,TEN,SEA,QB,QB,ACT,3.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,QB
00-0039163,C.J. Stroud,HOU,LV,QB,QB,ACT,3.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,QB
00-0039164,Anthony Richardson,IND,ATL,QB,QB,ACT,3.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,QB
00-0039376,Spencer Rattler,NO,LAR,QB,QB,ACT,2.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,QB
00-0039398,Joe Milton III,DAL,ARI,QB,QB,ACT,2.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,QB
00-0039534,Carter Bradley,JAX,CAR,QB,QB,ACT,2.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,QB
00-0039677,Sam Hartman,WAS,DET,QB,QB,ACT,2.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,QB
00-0039732,Bo Nix,DEN,GB,QB,QB,ACT,2.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,QB
00-0039851,Drake Maye,NE,PHI,QB,QB,ACT,2.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,QB
00-0039910,Jayden Daniels,WAS,DET,QB,QB,ACT,2.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,QB
00-0039917,Michael Penix Jr.,ATL,IND,QB,QB,ACT,2.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,QB
00-0039918,Caleb Williams,CHI,CIN,QB,QB,ACT,2.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,QB
00-0039923,J.J. McCarthy,MIN,BAL,QB,QB,ACT,2.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,QB
00-0040014,Kyle McCord,GB,DEN,QB,QB,ACT,1.0,2026_PRE_W2_GB_DEN,,away,2026,PRE,2,QB
00-0040203,Will Howard,PIT,NYJ,QB,QB,ACT,1.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,QB
00-0040206,Riley Leonard,IND,ATL,QB,QB,ACT,1.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,QB
00-0040211,Graham Mertz,HOU,LV,QB,QB,ACT,1.0,2026_PRE_W2_LV_HOU,,home,2026,PRE,2,QB
00-0040222,Cam Miller,MIA,NYG,QB,QB,ACT,1.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,QB
00-0040234,Quinn Ewers,MIA,NYG,QB,QB,ACT,1.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,QB
00-0040398,Brady Cook,NYJ,PIT,QB,QB,ACT,1.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,QB
00-0040415,Connor Bazelak,TB,KC,QB,QB,ACT,1.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,QB
00-0040464,DJ Uiagalelei,LAC,SF,QB,QB,ACT,1.0,2026_PRE_W2_SF_LAC,,home,2026,PRE,2,QB
00-0040494,Max Brosmer,MIN,BAL,QB,QB,ACT,1.0,2026_PRE_W2_BAL_MIN,,home,2026,PRE,2,QB
00-0040589,Kurtis Rourke,SF,LAC,QB,QB,ACT,1.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,QB
00-0040668,Shedeur Sanders,CLE,BUF,QB,QB,ACT,1.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,QB
00-0040673,Jalen Milroe,SEA,TEN,QB,QB,ACT,1.0,2026_PRE_W2_SEA_TEN,,away,2026,PRE,2,QB
00-0040676,Cam Ward,TEN,SEA,QB,QB,ACT,1.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,QB
00-0040691,Jaxson Dart,NYG,MIA,QB,QB,ACT,1.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,QB
00-0040704,Dillon Gabriel,CLE,BUF,QB,QB,ACT,1.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,QB
00-0040743,Tyler Shough,NO,LAR,QB,QB,ACT,1.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,QB
00-0040891,Cole Payton,PHI,NE,QB,QB,ACT,0.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,QB
00-0040906,Garrett Nussmeier,KC,TB,QB,QB,ACT,0.0,2026_PRE_W2_KC_TB,,away,2026,PRE,2,QB
00-0040942,Kyron Drones,GB,DEN,QB,QB,ACT,0.0,2026_PRE_W2_GB_DEN,,away,2026,PRE,2,QB
00-0040981,Joe Fagnano,BAL,MIN,QB,QB,ACT,0.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,QB
00-0040985,Diego Pavia,BAL,MIN,QB,QB,ACT,0.0,2026_PRE_W2_BAL_MIN,,away,2026,PRE,2,QB
00-0040996,Jacob Clark,LV,HOU,QB,QB,ACT,0.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,QB
00-0041056,Cade Klubnik,NYJ,PIT,QB,QB,ACT,0.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,QB
00-0041092,Taylen Green,CLE,BUF,QB,QB,ACT,0.0,2026_PRE_W2_BUF_CLE,,home,2026,PRE,2,QB
00-0041117,Athan Kaliakmanis,WAS,DET,QB,QB,ACT,0.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,QB
00-0041123,Behren Morton,NE,PHI,QB,QB,ACT,0.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,QB
00-0041149,Haynes King,CAR,JAX,QB,QB,ACT,0.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,QB
00-0041156,Mark Gronowski,MIA,NYG,QB,QB,ACT,0.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,QB
00-0041172,Miller Moss,CHI,CIN,QB,QB,ACT,0.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,QB
00-0041194,Jack Strand,ATL,IND,QB,QB,ACT,0.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,QB
00-0041203,Joey Aguilar,JAX,CAR,QB,QB,ACT,0.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,QB
00-0041251,Jalon Daniels,TB,KC,QB,QB,ACT,0.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,QB
00-0041414,Matthew Caldwell,LAR,NO,QB,QB,ACT,0.0,2026_PRE_W2_NO_LAR,,home,2026,PRE,2,QB
00-0041453,Luke Altmyer,DET,WAS,QB,QB,ACT,0.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,QB
00-0041562,Fernando Mendoza,LV,HOU,QB,QB,RES,0.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,QB
00-0041568,Ty Simpson,LAR,NO,QB,QB,RES,0.0,2026_PRE_W2_NO_LAR,,home,2026,PRE,2,QB
00-0041565,Drew Allar,PIT,NYJ,QB,QB,RES,0.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,QB
